8501100,CARTWRIGHT        ,NL, station not joined, Monthly mean of homogenized daily mean temperature                     , °C,          Updated to December 2011
8501100,CARTWRIGHT        ,NL, station non-jointe, Moyenne mensuelle des températures homogénéisées moyennes quotidiennes , °C, Mise à jour jusqu à décembre 2011
Year,     Jan, ,     Feb, ,     Mar, ,     Apr, ,     May, ,     Jun, ,     Jul, ,     Aug, ,     Sep, ,     Oct, ,     Nov, ,     Dec, ,  Annual, ,  Winter, ,  Spring, ,  Summer, ,  Autumn
Year,    Janv, ,     Fév, ,    Mars, ,     Avr, ,     Mai, ,    Juin, ,    Juil, ,    Août, ,    Sept, ,     Oct, ,     Nov, ,     Déc, ,  Annuel, ,   Hiver, ,Printemp, ,     Eté, , Automne
1944,   -13.3,a,   -13.3,a,    -8.1,a,    -2.6,a,     2.2,a,     6.6,a,    12.4,a,    12.3,a,     9.0,a,     1.9,a,    -3.0,a,    -9.6,a,     -.5,a,   -12.7,a,    -2.8,a,    10.4,a,     2.6,a
1945,   -10.9,a,   -14.7,a,   -10.0,a,    -3.3,a,     3.2,a,     7.4,a,    12.5,a,    11.8,a,     6.9,a,     3.0,a,    -3.6,a,    -8.5,a,     -.5,a,   -11.7,a,    -3.4,a,    10.6,a,     2.1,a
1946,   -18.5,a,   -15.0,a,    -7.6,a,    -2.2,a,     2.8,a,     7.1,a,    12.7,a,    14.2,a,    10.7,a,     3.5,a,    -4.2,a,   -12.6,a,     -.8,a,   -14.0,a,    -2.3,a,    11.3,a,     3.3,a
1947,   -17.0,a,    -4.0,a,    -4.4,a,    -4.6,a,     2.1,a,     7.9,a,    12.8,a,    11.2,a,     7.7,a,     3.3,a,     -.4,a,    -4.6,a,      .8,a,   -11.2,a,    -2.3,a,    10.6,a,     3.5,a
1948,   -12.3,a,   -18.4,a,   -14.4,a,    -3.4,a,     4.5,a,     6.3,a,    11.4,a,    11.4,a,     7.3,a, -9999.9,M,     -.1,a,    -6.4,a, -9999.9,M,   -11.8,a,    -4.4,a,     9.7,a, -9999.9,M
1949,   -13.8,a,   -17.1,a,    -6.2,a,    -2.3,a,     1.3,a,     5.9,a,    12.3,a,    10.0,a,     8.2,a,     3.6,a,    -4.0,a,    -8.2,a,     -.9,a,   -12.4,a,    -2.4,a,     9.4,a,     2.6,a
1950,   -19.0,a,   -18.1,a,    -8.1,a,    -2.3,a,     4.0,a,     9.8,a,    11.4,a,    11.7,a,     6.9,a,     2.1,a,     -.9,a,    -4.1,a,     -.6,a,   -15.1,a,    -2.1,a,    11.0,a,     2.7,a
1951,   -13.5,a,   -10.4,a,    -3.9,a,     1.0,a,     3.7,a,     8.9,a,    12.8,a,    12.7,a,     9.5,a,     2.2,a,    -3.0,a,   -12.7,a,      .6,a,    -9.3,a,      .3,a,    11.5,a,     2.9,a
1952,   -14.1,a,   -10.5,a,    -4.0,a,    -1.4,a,     4.3,a,     7.7,a,    14.0,a,    12.8,a,     9.5,a,     2.6,a,    -1.5,a,    -4.6,a,     1.2,a,   -12.4,a,     -.4,a,    11.5,a,     3.5,a
1953,   -14.1,a,   -12.4,a,    -8.1,a,     2.1,a,     2.6,a,     7.8,a,    12.8,a,    11.0,a,     7.3,a,     3.0,a,    -2.5,a,    -9.7,a,      .0,a,   -10.4,a,    -1.1,a,    10.5,a,     2.6,a
