2400800,CLYDE             ,NU, station not joined, Monthly mean of homogenized daily mean temperature                     , °C,          Updated to December 2010
2400800,CLYDE             ,NU, station non-jointe, Moyenne mensuelle des températures homogénéisées moyennes quotidiennes , °C, Mise à jour jusqu à décembre 2010
Year,     Jan, ,     Feb, ,     Mar, ,     Apr, ,     May, ,     Jun, ,     Jul, ,     Aug, ,     Sep, ,     Oct, ,     Nov, ,     Dec, ,  Annual, ,  Winter, ,  Spring, ,  Summer, ,  Autumn
Year,    Janv, ,     Fév, ,    Mars, ,     Avr, ,     Mai, ,    Juin, ,    Juil, ,    Août, ,    Sept, ,     Oct, ,     Nov, ,     Déc, ,  Annuel, ,   Hiver, ,Printemp, ,     Eté, , Automne
1967,   -25.2,a,   -28.9,a,   -24.3,a,   -19.8,a,    -4.0,a,      .1,a,     5.8,a,     3.6,a,    -1.9,a,    -9.6,a,   -21.9,a,   -21.7,a,   -12.3,a,   -26.1,a,   -16.1,a,     3.2,a,   -11.1,a
1968,   -27.4,a,   -28.2,a,   -27.6,a,   -17.3,a,    -7.5,a,      .1,a,     2.2,a,     2.8,a,     -.2,a,    -4.5,a,   -14.5,a,   -23.4,a,   -12.1,a,   -25.7,a,   -17.5,a,     1.7,a,    -6.4,a
1969,   -22.0,a,   -20.6,a,   -28.8,a,   -21.2,a,    -8.2,a,     -.8,a,     5.7,a,     6.3,a,      .4,a,    -5.1,a,   -16.4,a,   -23.2,a,   -11.2,a,   -22.0,a,   -19.4,a,     3.8,a,    -7.1,a
1970,   -31.1,a,   -25.9,a,   -26.3,a,   -20.7,a,   -12.0,a,      .9,a,     4.1,a,     3.7,a,      .3,a,    -3.6,a,   -14.7,a,   -27.2,a,   -12.7,a,   -26.7,a,   -19.7,a,     2.9,a,    -6.0,a
1971,   -27.3,a,   -30.2,a,   -25.3,a,   -19.9,a,    -7.6,a,     1.1,a,     4.3,a,     4.4,a,     -.1,a,    -5.8,a,   -19.3,a,   -30.8,a,   -13.0,a,   -28.2,a,   -17.6,a,     3.3,a,    -8.4,a
1972,   -33.3,a,   -30.8,a,   -30.1,a,   -20.3,a,   -10.1,a,    -2.2,a,     2.8,a,     2.7,a,    -1.6,a,    -8.9,a,   -19.0,a,   -29.3,a,   -15.0,a,   -31.6,a,   -20.2,a,     1.1,a,    -9.8,a
1973,   -27.6,a,   -34.5,a,   -28.9,a,   -20.5,a,   -10.5,a,      .5,a,     3.9,a,     6.6,a,     1.2,a,    -4.0,a,   -11.5,a,   -21.6,a,   -12.2,a,   -30.5,a,   -20.0,a,     3.7,a,    -4.8,a
1974,   -30.0,a,   -28.7,a,   -27.8,a,   -21.3,a,    -7.1,a,     2.1,a,     4.5,a,     4.5,a,      .6,a,    -6.9,a,   -19.3,a,   -30.1,a,   -13.3,a,   -26.8,a,   -18.7,a,     3.7,a,    -8.6,a
1975,   -31.4,a,   -28.0,a,   -30.6,a,   -19.3,a,    -7.2,a,     3.8,a,     6.9,a,     6.6,a,      .5,a,    -6.8,a,   -20.4,a,   -25.9,a,   -12.7,a,   -29.8,a,   -19.0,a,     5.8,a,    -8.9,a
1976,   -26.5,a,   -29.5,a,   -25.6,a,   -19.2,a,    -9.8,a,      .8,a,     4.1,a,     3.3,a,     -.2,a,    -8.9,a,   -19.3,a,   -21.6,a,   -12.7,a,   -27.3,a,   -18.2,a,     2.7,a,    -9.4,a
1977,   -19.3,a,   -29.6,a,   -24.4,a,   -17.0,a,    -7.7,a,      .2,a,     3.8,a,     4.6,a,     -.7,a,    -7.9,a,   -16.3,a,   -28.5,a,   -11.9,a,   -23.5,a,   -16.4,a,     2.9,a,    -8.3,a
1978,   -27.6,a,   -26.1,a,   -30.4,a,   -21.6,a,    -8.6,a,    -2.1,a,     2.7,a,     3.3,a,    -1.7,a,   -13.1,a,   -23.8,a,   -18.3,a,   -13.9,a,   -27.4,a,   -20.2,a,     1.3,a,   -12.9,a
1979,   -22.5,a,   -36.5,a,   -27.2,a,   -16.3,a,    -9.0,a,     -.8,a,     3.3,a,     3.0,a,     -.2,a,    -8.2,a,   -18.1,a,   -26.8,a,   -13.3,a,   -25.7,a,   -17.5,a,     1.8,a,    -8.9,a
1980,   -22.2,a,   -23.8,a,   -22.4,a,   -20.1,a,    -4.5,a,     -.1,a,     4.5,a,     4.9,a,      .1,a,    -7.1,a,   -14.0,a,   -24.9,a,   -10.8,a,   -24.3,a,   -15.7,a,     3.1,a,    -7.0,a
1981,   -25.7,a,   -29.6,a,   -23.2,a,   -20.4,a,    -8.6,a,      .5,a,     5.0,a,     5.0,a,      .8,a,    -6.8,a,   -13.0,a,   -20.5,a,   -11.4,a,   -26.7,a,   -17.4,a,     3.5,a,    -6.3,a
1982,   -23.4,a,   -29.5,a,   -29.1,a,   -20.1,a,   -10.0,a,     1.0,a,     5.1,a,     4.2,a,    -1.0,a,    -7.5,a,   -18.5,a,   -28.4,a,   -13.1,a,   -24.5,a,   -19.7,a,     3.4,a,    -9.0,a
1983,   -35.5,a,   -33.6,a,   -29.7,a,   -22.3,a,   -11.4,a,     1.5,a,     4.7,a,     2.6,a,     1.0,a,    -8.9,a,   -20.2,a,   -25.1,a,   -14.7,a,   -32.5,a,   -21.1,a,     3.0,a,    -9.4,a
1984, -9999.9,M, -9999.9,M, -9999.9,M,   -21.3,a,    -9.1,a,     2.2,a,     7.1,a,     3.4,a,     -.9,a,    -5.3,a,   -17.2,a,   -27.6,a, -9999.9,M, -9999.9,M, -9999.9,M,     4.2,a,    -7.8,a
