6053575,HORNEPAYNE        ,ON, station joined    , Monthly mean of homogenized daily mean temperature                     , °C,          Updated to December 2010
6053575,HORNEPAYNE        ,ON, station jointe    , Moyenne mensuelle des températures homogénéisées moyennes quotidiennes , °C, Mise à jour jusqu à décembre 2010
Year,     Jan, ,     Feb, ,     Mar, ,     Apr, ,     May, ,     Jun, ,     Jul, ,     Aug, ,     Sep, ,     Oct, ,     Nov, ,     Dec, ,  Annual, ,  Winter, ,  Spring, ,  Summer, ,  Autumn
Year,    Janv, ,     Fév, ,    Mars, ,     Avr, ,     Mai, ,    Juin, ,    Juil, ,    Août, ,    Sept, ,     Oct, ,     Nov, ,     Déc, ,  Annuel, ,   Hiver, ,Printemp, ,     Eté, , Automne
1938,   -21.1, ,   -18.5, , -9999.9,M,    -1.8, ,     8.2, ,    11.8, ,    15.1, , -9999.9,M,     7.8, ,     4.5, , -9999.9,M,   -13.9, , -9999.9,M,   -18.7, , -9999.9,M, -9999.9,M, -9999.9,M
1939, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    13.6, ,     9.0, ,     1.5, ,    -3.7, ,   -10.1, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     2.3, 
1940,   -18.9, ,   -16.5, ,   -13.9, ,    -2.3, ,     5.2, ,    10.1, ,    15.4, ,    14.1, ,    10.0, ,     2.6, , -9999.9,M,   -14.1, , -9999.9,M,   -15.2, ,    -3.7, ,    13.2, , -9999.9,M
1941, -9999.9,M, -9999.9,M,   -13.0, , -9999.9,M,     8.1, ,    14.2, ,    17.6, ,    12.5, ,    11.0, ,     2.7, ,    -6.0, ,   -17.6, , -9999.9,M, -9999.9,M, -9999.9,M,    14.8, ,     2.5, 
1942,   -20.5, ,   -16.0, , -9999.9,M,     3.2, ,     6.9, ,    14.7, ,    13.5, ,    12.2, , -9999.9,M,      .5, ,    -5.8, , -9999.9,M, -9999.9,M,   -18.1, , -9999.9,M,    13.5, , -9999.9,M
1943, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    11.9, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M
1944,    -9.6, ,   -17.1, ,   -13.1, ,    -3.3, ,    10.5, , -9999.9,M, -9999.9,M,    15.3, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    -2.0, , -9999.9,M, -9999.9,M
1945,   -24.0, ,   -15.9, ,    -2.2, ,    -1.3, ,     4.4, ,    11.7, ,    13.1, , -9999.9,M,     8.6, , -9999.9,M,    -7.3, ,   -18.9, , -9999.9,M, -9999.9,M,      .3, , -9999.9,M, -9999.9,M
1946,   -16.6, ,   -20.4, ,    -3.3, ,     -.9, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,   -18.6, , -9999.9,M, -9999.9,M, -9999.9,M
1947, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,   -15.1, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M
