4068840,WHITESAND DAM     ,SK, station joined    , Monthly mean of homogenized daily mean temperature                     , °C,          Updated to December 2010
4068840,WHITESAND DAM     ,SK, station jointe    , Moyenne mensuelle des températures homogénéisées moyennes quotidiennes , °C, Mise à jour jusqu à décembre 2010
Year,     Jan, ,     Feb, ,     Mar, ,     Apr, ,     May, ,     Jun, ,     Jul, ,     Aug, ,     Sep, ,     Oct, ,     Nov, ,     Dec, ,  Annual, ,  Winter, ,  Spring, ,  Summer, ,  Autumn
Year,    Janv, ,     Fév, ,    Mars, ,     Avr, ,     Mai, ,    Juin, ,    Juil, ,    Août, ,    Sept, ,     Oct, ,     Nov, ,     Déc, ,  Annuel, ,   Hiver, ,Printemp, ,     Eté, , Automne
1959,   -25.7,a,   -17.4,a,    -8.0,a,    -1.1,a,     3.9,a,    11.4,a,    17.3,a,    13.5,a,     8.4,a,    -2.5,a,   -12.9,a,   -11.6,a,    -2.1,a,   -21.4,a,    -1.7,a,    14.1,a,    -2.4,a
1960,   -22.5,a,   -16.4,a,   -14.3,a,    -1.7,a,     6.6,a,    11.9,a,    17.1,a,    15.0,a,     8.7,a,     1.8,a,   -11.7,a,   -18.3,a,    -2.0,a,   -16.8,a,    -3.2,a,    14.7,a,     -.4,a
1961, -9999.9,M, -9999.9,M,    -9.6,a,    -5.2,a,     6.7,a,    14.8,a,    16.6,a,    16.4,a,     5.7,a,      .2,a,    -9.0,a,   -24.7,a, -9999.9,M, -9999.9,M,    -2.7,a,    15.9,a,    -1.0,a
1962,   -25.5,a,   -23.2,a,   -12.3,a,    -3.6,a,     5.1,a,    14.8,a,    15.0,a,    14.2,a,     9.3,a,     4.1,a,    -8.6,a,   -19.7,a,    -2.5,a,   -24.5,a,    -3.6,a,    14.7,a,     1.6,a
1963,   -27.3,a,   -21.0,a,   -13.7,a,      .7,a,     5.7,a,    12.4,a,    17.8,a,    16.9,a,     9.4,a,     7.8,a,    -8.7,a,   -19.0,a,    -1.6,a,   -22.7,a,    -2.5,a,    15.7,a,     2.8,a
1964,   -18.9,a,   -13.2,a,   -18.1,a,     -.5,a,     7.4,a,    13.8,a,    17.2,a,    13.1,a,     6.8,a,     2.6,a,    -9.5,a,   -24.0,a,    -1.9,a,   -17.0,a,    -3.7,a,    14.7,a,      .0,a
1965,   -25.1,a,   -24.3,a,   -14.8,a,      .8,a,     6.9,a,    13.3,a,    15.6,a,    13.8,a,     4.1,a,     3.5,a,   -12.2,a,   -13.5,a,    -2.7,a,   -24.5,a,    -2.4,a,    14.2,a,    -1.5,a
1966,   -30.1,a,   -17.7,a,    -9.2,a,    -3.8,a,     6.0,a,    12.7,a,    16.3,a,    14.9,a,    11.2,a,     1.3,a,   -16.7,a,   -18.9,a,    -2.8,a,   -20.4,a,    -2.3,a,    14.6,a,    -1.4,a
1967,   -23.0,a,   -22.8,a,   -15.3,a,    -5.6,a,     3.9,a,    11.6,a,    15.9,a,    15.7,a,    12.6,a,      .5,a,    -8.9,a,   -17.3,a,    -2.7,a,   -21.6,a,    -5.7,a,    14.4,a,     1.4,a
1968,   -24.9,a,   -19.3,a,    -8.5,a,    -1.2,a,     6.6,a,    11.3,a,    13.6,a,    12.0,a,     9.1,a,     1.2,a,    -8.7,a,   -20.6,a,    -2.4,a,   -20.5,a,    -1.1,a,    12.3,a,      .6,a
1969,   -28.6,a,   -18.0,a,   -12.8,a,     1.9,a,     4.7,a,     8.9,a,    15.4,a,    15.7,a,     5.7,a,    -1.9,a,   -10.2,a,   -14.6,a,    -2.8,a,   -22.4,a,    -2.1,a,    13.3,a,    -2.1,a
1970,   -24.7,a,   -20.1,a,   -14.8,a,    -1.2,a,     5.6,a,    14.1,a,    16.5,a,    14.4,a,     7.5,a,      .9,a,   -11.6,a,   -25.0,a,    -3.2,a,   -19.8,a,    -3.5,a,    15.0,a,    -1.1,a
1971,   -26.4,a,   -17.9,a,   -14.9,a,     -.7,a,     8.5,a,    14.0,a,    14.0,a,    15.6,a,     8.2,a,     1.6,a,   -10.2,a,   -21.5,a,    -2.5,a,   -23.1,a,    -2.4,a,    14.5,a,     -.1,a
1972,   -28.6,a,   -25.4,a,   -11.1,a,    -2.4,a,     9.0,a,    15.0,a,    14.1,a,    15.2,a,     2.5,a,    -2.8,a,   -11.4,a,   -24.1, ,    -4.2,a,   -25.2,a,    -1.5,a,    14.8,a,    -3.9,a
1973,   -17.9, ,   -20.9, ,    -5.1, ,    -1.5, ,     9.2, ,    12.7, ,    16.8, ,    17.0, ,     9.0, ,     2.8, ,   -13.7, ,   -22.9, ,    -1.2, ,   -21.0, ,      .9, ,    15.5, ,     -.6, 
1974,   -28.5, ,   -22.0, ,   -17.8, ,      .1, ,     6.3, ,    13.5, ,    16.9, ,    13.5, ,     5.4, ,     -.3, ,    -6.0, ,   -12.8, ,    -2.7, ,   -24.5, ,    -3.8, ,    14.6, ,     -.3, 
1975,   -25.6, ,   -19.3, ,   -14.8, ,     -.7, ,     6.1, ,    13.5, ,    17.5, ,    13.5, ,     8.5, ,     1.4, ,    -9.2, ,   -19.8, ,    -2.4, ,   -19.3, ,    -3.1, ,    14.9, ,      .2, 
