5042004,MINNEDOSA         ,MB, station joined    , Monthly mean of homogenized daily mean temperature                     , °C,          Updated to December 2010
5042004,MINNEDOSA         ,MB, station jointe    , Moyenne mensuelle des températures homogénéisées moyennes quotidiennes , °C, Mise à jour jusqu à décembre 2010
Year,     Jan, ,     Feb, ,     Mar, ,     Apr, ,     May, ,     Jun, ,     Jul, ,     Aug, ,     Sep, ,     Oct, ,     Nov, ,     Dec, ,  Annual, ,  Winter, ,  Spring, ,  Summer, ,  Autumn
Year,    Janv, ,     Fév, ,    Mars, ,     Avr, ,     Mai, ,    Juin, ,    Juil, ,    Août, ,    Sept, ,     Oct, ,     Nov, ,     Déc, ,  Annuel, ,   Hiver, ,Printemp, ,     Eté, , Automne
1890,   -20.8,a,   -19.3,a,   -11.4,a,     2.9,a,     5.3,a,    16.8,a,    16.9,a,    13.4,a,     8.7,a,     4.8,a,    -1.1,a,    -8.8,a,      .6,a,   -17.3,a,    -1.1,a,    15.7,a,     4.1,a
1891,   -11.1,a,   -19.0,a,   -10.4,a,     6.5,a,     8.6,a,    12.8,a,    14.1,a,    14.0,a,    12.4,a,     4.1,a,    -8.1,a,   -10.0,a,     1.2,a,   -13.0,a,     1.6,a,    13.6,a,     2.8,a
1892,   -18.6,a,   -16.1,a,    -7.1,a,      .1,a,     6.1,a,    12.6,a,    16.3,a,    15.4,a,    11.7,a,     5.5,a,    -8.4,a,   -16.6,a,      .1,a,   -14.9,a,     -.3,a,    14.8,a,     2.9,a
1893,   -18.3,a,   -18.5,a,   -10.1,a,    -2.0,a,     9.7,a,    16.3,a,    17.3,a,    16.6,a,    11.0,a,     2.7,a,    -7.4,a,   -17.4,a,      .0,a,   -17.8,a,     -.8,a,    16.7,a,     2.1,a
1894,   -19.5,a,   -14.9,a,    -7.7,a,     3.7,a,    10.3,a,    17.8,a,    18.5,a,    17.7,a,    11.0,a,     4.6,a,    -6.8,a,    -9.2,a,     2.1,a,   -17.3,a,     2.1,a,    18.0,a,     2.9,a
1895,   -19.4,a,   -14.0,a,    -8.4,a,     7.5,a,    10.2,a,    12.9,a,    16.3,a,    14.5,a,     9.5,a,     3.0,a,    -8.1,a,   -11.1,a,     1.1,a,   -14.2,a,     3.1,a,    14.6,a,     1.5,a
1896,   -17.4,a,   -11.6,a,    -9.2,a,     1.2,a,    11.2,a,    15.8,a,    16.9,a,    14.3,a,     9.7,a,     3.2,a,   -12.8,a,    -9.1,a,     1.0,a,   -13.3,a,     1.1,a,    15.6,a,      .0,a
1897,   -16.1,a,   -15.3,a,   -10.6,a,     3.4,a,    11.2,a,    13.9,a,    17.8,a,    15.3,a,    15.0,a,     5.8,a,    -8.7,a,   -13.9,a,     1.5,a,   -13.5,a,     1.3,a,    15.7,a,     4.1,a
1898,   -13.8,a,   -13.2,a,    -8.2,a,     2.5,a,    10.4,a,    14.4,a,    16.6,a,    15.3,a,    11.1,a,     2.2,a,    -7.1,a,   -10.9,a,     1.6,a,   -13.6,a,     1.6,a,    15.4,a,     2.1,a
1899,   -17.8,a,   -21.0,a,   -15.9,a,      .6,a,     8.0,a,    14.5,a,    17.6,a,    15.0,a,    10.3,a,     4.0,a,     1.2,a,   -10.7,a,      .5,a,   -16.6,a,    -2.4,a,    15.7,a,     5.2,a
