2303092,PELLY BAY         ,NU, station joined    , Monthly mean of homogenized daily mean temperature                     , °C,          Updated to December 2010
2303092,PELLY BAY         ,NU, station jointe    , Moyenne mensuelle des températures homogénéisées moyennes quotidiennes , °C, Mise à jour jusqu à décembre 2010
Year,     Jan, ,     Feb, ,     Mar, ,     Apr, ,     May, ,     Jun, ,     Jul, ,     Aug, ,     Sep, ,     Oct, ,     Nov, ,     Dec, ,  Annual, ,  Winter, ,  Spring, ,  Summer, ,  Autumn
Year,    Janv, ,     Fév, ,    Mars, ,     Avr, ,     Mai, ,    Juin, ,    Juil, ,    Août, ,    Sept, ,     Oct, ,     Nov, ,     Déc, ,  Annuel, ,   Hiver, ,Printemp, ,     Eté, , Automne
1957, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M
1958, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     1.1,a, -9999.9,M,   -25.0,a, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M
1959,   -26.2,a, -9999.9,M,   -30.7,a, -9999.9,M,    -9.5,a,     -.1,a,     7.1,a,     5.5,a,     -.7,a,   -15.1,a,   -20.4,a,   -22.8,a, -9999.9,M, -9999.9,M, -9999.9,M,     4.2,a,   -12.1,a
1960, -9999.9,M, -9999.9,M, -9999.9,M,   -21.3,a,    -4.1,a,     4.4,a,     9.9,a,     8.0,a,    -1.7,a,    -9.2,a,   -23.9,a,   -26.5,a, -9999.9,M, -9999.9,M, -9999.9,M,     7.4,a,   -11.6,a
1961,   -34.4,a,   -32.3,a,   -37.5,a,   -16.9,a,   -11.8,a,     1.0,a,     9.4,a,     3.2,a,    -3.8,a,   -16.3,a,   -20.7,a,   -26.5,a,   -15.6,a,   -31.1,a,   -22.1,a,     4.5,a,   -13.6,a
1962,   -37.3,a,   -37.8,a,   -21.3,a,   -22.1,a,   -12.0,a,     2.7,a,     9.9,a,     5.9,a,      .2,a,   -10.5,a,   -24.8,a,   -30.1,a,   -14.8,a,   -33.9,a,   -18.5,a,     6.2,a,   -11.7,a
1963,   -32.8,a,   -29.0,a,   -37.0,a,   -15.9,a,   -10.7,a,      .7,a,     7.5,a,     5.0,a,    -4.0,a,   -10.6,a,   -17.4,a,   -29.6,a,   -14.5,a,   -30.6,a,   -21.2,a,     4.4,a,   -10.7,a
1964,   -35.6,a,   -36.0,a,   -36.5,a,   -23.3,a,    -6.1,a,      .2,a,     7.3,a,     6.9,a,    -1.1,a,   -13.4,a,   -19.5,a,   -29.9,a,   -15.6,a,   -33.8,a,   -22.0,a,     4.8,a,   -11.3,a
1965,   -33.3,a,   -36.3,a,   -27.8,a,   -16.8,a,    -4.3,a,      .3,a,     6.1,a,     3.6,a,    -3.3,a,   -14.0,a,   -17.8,a,   -27.4,a,   -14.3,a,   -33.2,a,   -16.3,a,     3.3,a,   -11.7,a
1966,   -37.4,a,   -33.7,a,   -28.2,a,   -22.1,a,    -6.3,a,     1.7,a,     8.9,a,     9.6,a,      .7,a,   -11.4,a,   -28.8,a,   -26.9,a,   -14.5,a,   -32.8,a,   -18.9,a,     6.7,a,   -13.2,a
1967,   -33.9,a,   -38.8,a,   -33.2,a,   -24.3,a,    -7.1,a,    -1.0,a,     7.5,a,     4.8,a,    -3.0,a,    -9.3,a,   -28.2,a,   -26.5,a,   -16.1,a,   -33.2,a,   -21.5,a,     3.8,a,   -13.5,a
1968,   -32.5,a,   -34.1,a,   -28.8,a,   -21.0,a,   -11.6,a,      .8,a,     4.6,a,     6.1,a,     1.6,a,    -6.3,a,   -21.1,a,   -28.2,a,   -14.2,a,   -31.0,a,   -20.4,a,     3.8,a,    -8.6,a
