1975,   197.3, ,   120.6, ,   126.0, ,   129.4, ,    89.1, ,   132.1, ,   122.5, ,   112.2, ,   165.2, ,   261.6, ,   226.2, ,   227.7, ,  1909.8, ,   602.8, ,   344.5, ,   366.7, ,   653.0, ,
1976,   319.5, ,   185.6, ,   184.8, ,   127.6, ,   164.9, ,    75.5, ,   178.7, ,   106.0, ,   210.6, ,   236.0, ,   175.6, ,   232.3, ,  2197.2, ,   732.8, ,   477.3, ,   360.2, ,   622.2, ,
1977,   115.9, ,   197.7, ,   208.8, ,   145.1, ,    92.9, ,   161.1, ,   123.4, ,    46.1, ,   154.7, ,   378.7, ,   312.3, ,   174.2, ,  2110.9, ,   545.9, ,   446.8, ,   330.6, ,   845.7, ,
1978,    66.8, ,   105.4, ,   175.4, ,   109.4, ,   116.6, ,    45.2, ,    65.8, ,   162.6, ,   206.5, ,   349.1, ,   317.5, ,   274.8, ,  1995.1, ,   346.3, ,   401.4, ,   273.5, ,   873.2, ,
1979,   217.3, ,   222.3, ,   101.2, ,    59.1, ,   142.9, ,   141.1, ,   124.6, ,    38.8, ,   255.9, ,   272.8, ,   181.6, ,   347.1, ,  2104.8, ,   714.4, ,   303.3, ,   304.4, ,   710.4, ,
1980,   179.0, ,   157.4, ,   201.7, ,   298.5, ,    84.8, ,    52.9, ,   158.7, ,   133.3, ,   163.2, ,   301.0, ,   312.0, ,   336.4, ,  2378.9, ,   683.4, ,   585.0, ,   344.9, ,   776.2, ,
1981,   146.1, ,   154.5, ,   150.1, ,   238.6, ,   153.7, ,   134.1, ,    63.1, ,   120.9, ,   263.9, ,   189.9, ,   225.8, ,   215.7, ,  2056.5, ,   637.0, ,   542.5, ,   318.1, ,   679.6, ,
1982,   347.3, ,   145.8, ,   150.3, ,   161.2, ,   165.0, ,    39.8, ,   126.1, ,    98.6, ,    78.2, ,   352.3, ,   209.4, ,   145.7, ,  2019.7, ,   708.7, ,   476.5, ,   264.5, ,   639.9, ,
1983,   197.8, ,   170.7, ,    90.5, ,    99.7, ,   140.1, ,   117.8, ,   124.7, ,   259.3, ,   244.9, ,   236.8, ,   134.0, ,    76.6, ,  1893.0, ,   514.2, ,   330.3, ,   501.9, ,   615.8, ,
1984,   210.8, ,   161.2, ,   193.6, ,   131.2, ,   152.5, ,   134.9, ,   103.9, ,   178.4, ,   171.9, ,   227.3, ,   240.3, ,   175.7, ,  2081.7, ,   448.6, ,   477.3, ,   417.2, ,   639.5, ,
1985,   196.0, ,   256.6, ,   187.8, ,   179.7, ,    75.8, ,   119.0, ,    64.5, ,   112.5, ,   167.7, ,   331.2, ,   120.7, ,   133.7, ,  1945.1, ,   628.2, ,   443.3, ,   295.9, ,   619.6, ,
1986,   244.6, ,    68.7, ,   207.8, ,   195.5, ,    96.1, ,    54.9, ,   101.2, ,    79.0, ,   161.3, ,   429.9, ,   278.9, ,   178.7, ,  2096.8, ,   446.9, ,   499.5, ,   235.2, ,   870.1, ,
1987,   219.7, ,   221.6, ,    95.0, ,   225.9, ,   235.7, ,   125.3, ,    43.7, ,   128.1, ,   316.5, ,   207.0, ,   324.1, ,   253.8, ,  2396.3, ,   620.1, ,   556.5, ,   297.1, ,   847.6, ,
1988,   223.4, ,   148.6, ,   277.1, ,   174.9, ,   131.7, ,   115.7, ,   183.4, ,   126.7, ,   192.2, ,   203.9, ,   313.3, ,   214.2, ,  2305.1, ,   625.8, ,   583.7, ,   425.8, ,   709.4, ,
1989,   329.2, ,    19.2, ,    85.5, ,    73.0, ,    58.8, ,    43.3, ,    58.6, , -9999.9,M,    81.8, ,   245.5, ,   293.8, ,   310.8, , -9999.9,M,   562.6, ,   217.3, , -9999.9,M,   621.1, ,
1990,   249.0, ,   148.3, ,   210.7, ,   117.1, ,    63.6, ,    77.8, ,    44.8, ,    71.9, ,   149.1, ,   340.3, ,   208.5, ,   274.2, ,  1955.2, ,   708.1, ,   391.4, ,   194.5, ,   697.9, ,
1991,   134.5, ,   185.6, ,   148.6, ,   135.6, ,    87.5, ,    84.0, ,    93.8, ,   248.6, ,   174.7, ,   358.3, ,   414.3, ,   414.8, ,  2480.3, ,   594.3, ,   371.8, ,   426.3, ,   947.3, ,
1992,   290.0, ,   125.3, ,   123.9, ,   141.4, ,   147.6, ,    94.4, ,   100.5, ,   121.8, ,   247.8, ,   201.8, ,   253.7, ,   233.7, ,  2081.9, ,   830.1, ,   412.9, ,   316.6, ,   703.4, ,
1993,   151.3, ,   193.3, ,   150.3, ,   121.2, ,    75.0, ,    74.7, ,    46.6, ,    29.9, ,    89.6, ,   189.9, ,   272.8, ,   222.7, ,  1617.2, ,   578.3, ,   346.5, ,   151.2, ,   552.2, ,
1994,   238.8, ,   146.2, ,   155.8, ,   138.6, ,   133.9, ,   138.0, ,   105.1, ,    73.6, ,   312.0, ,   318.4, ,   323.5, ,   232.0, ,  2315.8, ,   607.7, ,   428.3, ,   316.7, ,   953.8, ,
1995,    95.2, ,   106.9, ,    96.1, ,   103.6, ,    37.4, ,    49.6, ,   106.3, ,   103.3, ,   161.1, ,   308.0, ,   292.2, ,   190.4, ,  1650.1, ,   434.1, ,   237.1, ,   259.2, ,   761.3, ,
1996,   204.0, ,   126.2, ,   130.5, ,   133.3, ,    66.7, ,   153.2, ,    30.6, ,   135.0, ,   261.7, ,   309.7, ,   198.7, ,   190.9, ,  1940.3, ,   520.6, ,   330.5, ,   318.7, ,   770.0, ,
1997,   225.6, ,   186.6, ,   222.6, ,   157.5, ,    57.4, ,   116.6, ,   210.6, ,    96.5, ,   170.9, ,   238.8, ,   213.8, ,   304.1, ,  2201.0, ,   603.1, ,   437.4, ,   423.7, ,   623.5, ,
1998,   153.2, ,   166.8, ,   119.5, ,   118.7, ,    63.8, ,    85.6, ,   118.6, ,   230.4, ,   152.9, ,   219.6, ,   135.1, ,   306.5, ,  1870.7, ,   624.1, ,   302.0, ,   434.7, ,   507.5, ,
1999,   203.2, ,   216.3, ,   150.5, ,   155.7, ,   274.0, ,   127.1, ,    86.4, ,   170.7, ,   277.8, ,   321.4, ,   269.1, ,   172.6, ,  2424.9, ,   726.0, ,   580.2, ,   384.2, ,   868.4, ,
2000,   225.6, ,    83.2, ,   160.6, ,   102.7, ,    78.2, ,    77.2, ,   119.0, ,   194.3, ,   201.6, ,   227.2, ,   219.0, ,   169.6, ,  1858.3, ,   481.4, ,   341.5, ,   390.5, ,   647.8, ,
2001,   280.7, ,   130.9, ,   197.1, ,   152.4, ,   197.1, ,   112.7, ,   142.7, ,   229.9, ,   260.0, ,   331.3, ,   140.5, ,   206.1, ,  2381.5, ,   581.2, ,   546.6, ,   485.4, ,   731.8, ,
2002,   176.0, ,   176.4, ,   139.8, ,   142.8, ,   134.1, ,   107.5, ,    94.8, ,   208.0, ,   209.4, ,   179.4, ,   232.3, ,   323.2, ,  2123.6, ,   558.5, ,   416.7, ,   410.3, ,   621.1, ,
2003,   176.2, ,    97.3, , -9999.9,M, -9999.9,M,   109.9, ,   173.1, ,    85.7, ,   169.1, ,   294.5, ,   308.6, ,   230.5, ,   296.2, , -9999.9,M,   596.7, , -9999.9,M,   427.9, ,   833.6, ,
2004,   243.7, ,    58.3, ,   210.5, ,   166.0, ,    65.3, ,    60.8, ,    72.5, ,    82.6, ,   147.0, ,   169.9, ,   211.8, ,   201.2, ,  1689.7, ,   598.2, ,   441.9, ,   215.9, ,   528.7, ,
2005,   177.5, ,   159.4, ,   123.3, ,   137.1, ,    99.9, ,    87.6, ,   154.7, ,   106.8, ,   142.6, ,   270.3, ,   225.6, ,   200.1, ,  1885.0, ,   538.1, ,   360.3, ,   349.1, ,   638.5, ,
2006,   256.0, ,   109.4, ,   100.9, ,   141.2, ,    80.6, ,    76.6, ,    85.2, ,   116.5, ,   202.5, ,   183.7, ,   193.2, ,   327.1, ,  1873.0, ,   565.5, ,   322.8, ,   278.3, ,   579.4, ,
2007,   177.9, ,   142.9, ,   167.9, ,   114.8, ,    81.6, ,    64.9, ,    96.1, ,    65.7, ,   132.9, ,   346.3, ,   215.6, ,   194.3, ,  1801.0, ,   647.9, ,   364.3, ,   226.8, ,   694.9, ,
2008,   139.7, ,   179.6, ,   155.0, ,   119.2, ,    76.8, ,   122.2, ,   129.8, ,   139.3, ,   100.9, ,   283.1, ,   266.8, ,   145.8, ,  1858.2, ,   513.6, ,   351.0, ,   391.3, ,   650.8, ,
2009,   176.7, ,    71.4, ,    99.8, ,    64.2, ,   102.5, ,    66.4, ,    58.9, ,   123.8, ,   213.0, ,   229.0, ,   278.7, ,    77.5, ,  1562.1, ,   393.9, ,   266.5, ,   249.1, ,   720.8, ,
2010,   120.5, ,    81.7, ,   211.5, ,    98.7, ,    51.0, ,   135.1, ,    41.9, ,    76.5, ,   193.9, ,   330.4, ,   239.5, ,   137.4, ,  1718.1, ,   279.7, ,   361.2, ,   253.5, ,   763.8, ,
