1919,    27.1, ,     4.1, ,     3.7, , -9999.9,M,    24.3, ,    79.8, ,    42.7, ,    48.1, ,    41.0, ,    24.7, ,    17.4, ,    16.0, , -9999.9,M,    43.7, , -9999.9,M,   170.6, ,    83.2, ,
1920,     4.7, ,    22.5, ,    11.8, ,     6.5, ,    10.4, ,    51.9, ,    28.3, ,    77.6, ,    75.2, ,    27.3, ,    28.0, ,    25.5, ,   369.6, ,    43.1, ,    28.7, ,   157.8, ,   130.6, ,
1921,     9.2, ,    21.1, ,    16.8, ,     4.5, ,    39.0, ,   116.2, ,    31.1, ,   133.4, ,    44.9, ,    22.2, ,    33.0, ,    14.6, ,   486.1, ,    55.7, ,    60.4, ,   280.7, ,   100.1, ,
1922,    19.2, ,     5.7, ,    16.9, ,     5.6, ,    58.7, ,    21.8, ,    93.8, ,    96.8, ,    48.9, ,    25.3, , -9999.9,M,    18.2, , -9999.9,M,    39.5, ,    81.3, ,   212.4, , -9999.9,M,
1923,    11.3, ,    13.9, ,     7.8, ,    22.8, ,    58.4, ,    21.7, ,    44.6, ,    28.8, ,    40.3, ,     1.8, ,     4.0, ,    69.3, ,   324.8, ,    43.4, ,    89.1, ,    95.1, ,    46.1, ,
1924,    41.1, ,    33.1, ,     7.3, ,    21.9, ,    27.0, ,    24.2, ,    13.6, ,    74.6, ,    77.5, ,    29.5, ,    17.6, ,    27.1, ,   394.6, ,   143.5, ,    56.2, ,   112.4, ,   124.7, ,
1925,    11.6, ,     9.0, ,    11.9, ,    15.9, ,    20.7, ,    24.1, ,    18.4, ,    71.3, ,    59.9, ,    15.5, ,    12.4, ,    27.5, ,   298.3, ,    47.7, ,    48.5, ,   113.8, ,    87.8, ,
1926,     6.0, ,    19.8, ,     8.7, ,    15.1, ,    26.9, ,    62.4, ,    64.5, ,    31.8, ,    15.9, ,     6.2, ,    14.0, ,    13.1, ,   284.2, ,    53.3, ,    50.6, ,   158.7, ,    36.1, ,
1927,     9.7, ,     4.4, ,    16.9, ,    34.0, ,     8.1, ,    17.6, ,    43.4, ,    22.2, ,    79.0, ,    31.0, ,    14.9, ,     5.7, ,   286.9, ,    27.2, ,    59.0, ,    83.3, ,   124.9, ,
1928,    24.0, ,     3.5, ,    20.8, ,    29.7, ,    15.6, ,    29.3, ,    29.4, ,    36.3, ,    21.4, ,    20.1, ,    20.7, ,     5.0, ,   256.0, ,    33.3, ,    66.1, ,    95.1, ,    62.2, ,
1929,    32.5, ,    11.2, ,    11.9, ,    12.5, ,    52.5, ,    59.3, ,    28.0, ,    51.4, ,    32.0, ,    13.1, ,    37.4, ,    16.0, ,   357.6, ,    48.6, ,    76.8, ,   138.7, ,    82.4, ,
1930,    13.1, ,    20.3, ,     4.2, ,    19.5, ,     9.1, ,    72.4, ,    40.4, ,    95.2, ,   139.7, ,    29.4, ,    29.5, ,    11.7, ,   484.5, ,    49.5, ,    32.9, ,   207.9, ,   198.6, ,
1931,    10.2, ,     3.4, ,    13.4, ,    14.8, ,    26.2, ,    48.8, ,    17.8, ,    54.8, ,    32.1, ,    48.8, ,    12.6, ,    21.5, ,   304.5, ,    25.3, ,    54.5, ,   121.4, ,    93.6, ,
1932,    21.5, ,     9.8, ,     2.7, ,    26.0, ,    76.8, ,    60.5, ,    12.9, ,    16.0, ,    46.2, ,    19.3, ,    29.8, ,    19.4, ,   340.9, ,    52.8, ,   105.5, ,    89.4, ,    95.3, ,
1933,     8.9, ,    31.4, ,    20.8, ,    42.2, ,    67.2, ,    11.2, ,    32.8, ,    52.9, ,    82.9, ,    62.1, ,    34.5, ,    10.2, ,   457.2, ,    59.8, ,   130.2, ,    97.0, ,   179.6, ,
1934,    17.6, ,     5.8, ,     6.7, ,    14.1, ,    21.6, ,    22.5, ,    44.3, ,    76.2, ,    35.7, ,    10.0, ,    14.1, ,     7.6, ,   276.1, ,    33.5, ,    42.4, ,   143.0, ,    59.7, ,
1935,    12.1, ,     7.3, ,    11.4, ,     3.3, ,    53.8, ,    91.8, ,    21.8, ,    35.9, ,    59.5, ,    28.9, ,    25.9, ,    27.7, ,   379.3, ,    27.0, ,    68.4, ,   149.6, ,   114.3, ,
1936,     5.5, ,     7.4, ,    14.5, ,    13.2, ,     9.5, ,    31.6, ,    93.6, ,    63.3, ,    58.2, ,    24.4, ,    21.7, ,    14.9, ,   357.8, ,    40.6, ,    37.1, ,   188.6, ,   104.3, ,
1937,    25.4, ,    10.7, ,    21.6, ,     3.5, ,    24.7, ,    29.1, ,    91.1, ,    47.1, ,    15.6, ,    30.6, ,    51.0, ,    59.5, ,   410.0, ,    51.0, ,    49.8, ,   167.3, ,    97.3, ,
1938,    34.0, ,     5.9, ,    22.0, ,    46.8, ,    19.0, ,    17.8, ,    31.9, ,    46.4, ,    10.3, ,    45.2, ,    23.2, ,    37.4, ,   339.8, ,    99.4, ,    87.7, ,    96.1, ,    78.8, ,
1939,    42.6, ,    28.5, ,    35.1, ,    14.7, ,    24.4, ,    13.2, ,    82.4, ,    45.9, ,    72.8, ,    68.8, ,    87.0, ,    21.5, ,   536.9, ,   108.5, ,    74.1, ,   141.5, ,   228.6, ,
1940,     6.7, ,    17.0, ,     7.9, ,    23.1, ,    62.8, ,    39.2, ,    11.3, ,    49.6, ,     8.3, ,    59.4, ,     9.0, ,     5.5, ,   299.9, ,    45.2, ,    93.8, ,   100.2, ,    76.7, ,
1941,    33.9, ,    22.6, ,    19.2, ,     5.6, ,    86.0, ,    13.3, ,    38.4, ,    26.4, ,    58.9, ,    26.8, ,    92.8, ,    45.2, ,   469.1, ,    62.0, ,   110.8, ,    78.1, ,   178.5, ,
1942,    38.4, ,     7.9, ,    16.9, ,     4.1, ,    10.0, ,     3.0, ,    16.6, ,    19.7, ,    39.5, ,    54.9, ,    22.6, ,    29.4, ,   262.9, ,    91.5, ,    31.1, ,    39.2, ,   116.9, ,
1943,     9.0, ,    28.3, ,    39.8, ,    42.7, ,    10.0, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    12.6, ,    32.8, , -9999.9,M,    66.7, ,    92.5, , -9999.9,M, -9999.9,M,
1944,    66.9, ,     7.9, ,    10.2, ,     5.1, ,    24.1, ,    54.9, ,    39.3, ,     8.3, ,    23.2, ,    55.7, , -9999.9,M,    11.8, , -9999.9,M,   107.6, ,    39.4, ,   102.4, , -9999.9,M,
1945,     6.8, ,    14.0, ,     4.2, ,     8.7, ,     3.4, ,    20.4, ,    50.2, ,    12.1, ,    38.7, ,    43.3, ,    28.2, ,    15.5, ,   245.6, ,    32.6, ,    16.3, ,    82.7, ,   110.2, ,
1946,     8.5, ,    11.9, ,     8.9, ,     7.5, ,    40.9, ,    14.7, ,    51.5, ,     7.4, ,    34.0, ,    26.7, ,    24.0, ,    14.5, ,   250.4, ,    35.9, ,    57.3, ,    73.5, ,    84.7, ,
1947,    11.6, ,     7.8, ,    19.3, ,    34.1, ,    29.7, ,    25.7, ,    19.6, ,    54.1, ,    34.0, ,    22.2, ,    48.1, ,    27.7, ,   334.0, ,    33.9, ,    83.1, ,    99.4, ,   104.3, ,
1948,    27.2, ,    28.3, ,    17.8, ,     2.4, ,     3.7, ,    53.3, ,    62.1, ,    94.5, ,    54.6, ,    23.5, ,    31.0, ,    17.6, ,   416.0, ,    83.3, ,    23.9, ,   209.9, ,   109.1, ,
1949,    30.8, ,     4.8, ,     7.7, ,    50.8, ,    12.9, ,    24.4, ,     7.4, ,    32.4, ,    41.3, ,    81.4, ,    65.5, ,    13.7, ,   373.1, ,    53.2, ,    71.5, ,    64.1, ,   188.3, ,
1950,     2.8, ,    41.9, ,     2.6, ,    27.6, ,     4.4, ,    31.0, ,    43.5, ,    50.3, ,    41.9, ,    32.7, ,    74.6, ,    35.1, ,   388.4, ,    58.4, ,    34.6, ,   124.8, ,   149.2, ,
1951,     8.4, ,    13.0, ,    12.1, ,    41.2, ,    73.8, ,    47.7, ,    28.8, ,    36.0, ,    47.8, ,    27.7, ,    24.8, ,    25.6, ,   387.1, ,    56.5, ,   127.2, ,   112.5, ,   100.3, ,
1952,    19.2, ,    47.5, ,    15.8, ,    31.2, ,    26.8, ,     9.5, ,    25.9, ,    81.9, ,    84.8, ,    26.9, ,    27.8, ,    17.9, ,   415.0, ,    92.3, ,    73.8, ,   117.2, ,   139.5, ,
1953,    27.7, ,    10.3, ,    36.1, ,    15.2, ,    19.2, ,     8.4, ,    21.4, ,    85.4, ,    84.5, ,    50.8, ,    36.1, ,    51.0, ,   446.2, ,    55.8, ,    70.6, ,   115.2, ,   171.4, ,
1954,    14.4, ,    12.4, ,    38.5, ,     7.4, ,    13.7, ,    16.9, ,    78.4, ,    43.4, ,    45.4, ,    40.1, ,    92.9, ,    46.2, ,   449.7, ,    77.8, ,    59.6, ,   138.8, ,   178.5, ,
1955,    30.6, ,    24.8, ,    16.8, ,    21.2, ,     5.8, ,    18.6, ,    37.5, ,    11.0, ,    53.3, ,    33.6, ,    39.2, ,    26.1, ,   318.7, ,   101.6, ,    43.9, ,    67.2, ,   126.2, ,
1956,    22.3, ,    17.4, ,    14.9, ,    12.9, ,    25.8, ,    58.6, ,    47.6, ,    41.5, ,    72.7, ,    34.5, ,    42.2, ,    35.0, ,   425.3, ,    65.8, ,    53.6, ,   147.7, ,   149.4, ,
1957,    23.9, ,    21.8, ,    26.4, ,    27.7, ,    16.8, ,    40.9, ,   135.1, ,    15.0, ,    28.5, ,    17.7, ,    52.6, ,    27.2, ,   433.6, ,    80.7, ,    70.9, ,   191.0, ,    98.8, ,
1958,    29.7, ,    43.1, ,    25.9, ,    24.1, ,    13.9, ,    11.5, ,    66.7, ,    51.9, ,    34.2, ,    57.4, ,    31.9, ,    47.4, ,   437.6, ,   100.0, ,    63.9, ,   130.1, ,   123.5, ,
1959,    16.3, ,     6.4, ,    18.7, ,    11.0, ,     4.7, ,    11.9, ,    84.8, ,    51.1, ,    29.1, ,    55.2, ,    33.1, ,    43.9, ,   366.1, ,    70.1, ,    34.4, ,   147.7, ,   117.4, ,
1960,    10.6, ,    39.2, ,    32.3, ,    12.2, ,    48.3, ,    32.4, ,    74.0, ,    53.3, ,    62.1, ,    51.8, ,   100.0, ,    45.7, ,   561.8, ,    93.7, ,    92.8, ,   159.7, ,   213.8, ,
1961,    43.5, ,    21.3, ,    36.0, ,    17.2, ,    14.5, ,    20.5, ,    86.7, ,    38.4, ,    24.9, ,   122.8, ,    93.8, ,    52.5, ,   572.1, ,   110.5, ,    67.7, ,   145.6, ,   241.5, ,
1962,    51.8, ,    25.4, ,    19.0, ,     5.0, ,    19.1, ,    86.3, ,    64.3, ,    46.1, ,    29.0, ,    27.6, ,    75.3, ,    66.7, ,   515.5, ,   129.7, ,    43.1, ,   196.7, ,   131.9, ,
1963,    59.4, ,    52.4, ,    24.4, ,     3.2, , -9999.9,M,    26.1, ,   114.3, ,    31.3, ,    59.1, ,     8.3, ,   139.6, ,    31.2, , -9999.9,M,   178.4, , -9999.9,M,   171.7, ,   206.9, ,
1964,    41.5, ,    39.8, ,    23.7, ,     8.5, ,    28.8, ,     5.6, ,    14.3, ,    30.5, ,   128.8, ,    41.3, ,    40.8, ,    19.5, ,   423.1, ,   112.6, ,    61.0, ,    50.4, ,   210.9, ,
1965,    34.8, ,    43.4, ,    10.5, ,    17.3, ,     4.8, ,    43.9, ,    41.2, ,    28.3, ,    50.5, ,    65.1, ,    50.2, ,    74.1, ,   464.0, ,    97.6, ,    32.6, ,   113.5, ,   165.7, ,
1966,    57.3, ,    18.5, ,    64.2, ,    54.4, ,    21.7, ,    55.2, ,    49.6, ,     9.2, ,    68.0, ,    99.2, ,    45.8, ,    29.0, ,   572.0, ,   149.9, ,   140.3, ,   114.0, ,   213.0, ,
1967,    27.5, ,    50.5, ,    30.7, ,    14.9, ,    25.4, ,    31.7, ,    62.8, ,     5.7, ,    21.7, ,    33.7, ,    38.4, ,    24.3, ,   367.3, ,   107.0, ,    71.0, ,   100.2, ,    93.7, ,
1968,    39.0, ,    23.8, ,    33.8, ,    29.3, ,    24.7, ,    26.5, ,    76.8, ,    24.7, ,    60.9, ,    40.6, ,    76.1, ,    14.2, ,   470.2, ,    87.1, ,    87.7, ,   128.0, ,   177.5, ,
1969,    23.8, ,    23.7, ,    24.8, ,    37.3, ,    10.4, ,    21.7, ,    19.1, ,    63.0, ,    21.1, ,     6.0, ,    42.6, ,    16.2, ,   309.8, ,    61.7, ,    72.6, ,   103.8, ,    69.7, ,
1970,    35.4, ,    22.7, ,    27.9, ,    78.5, ,    14.6, ,    18.6, ,    21.9, ,    30.7, ,    29.2, ,    16.0, ,    17.3, ,    26.7, ,   339.3, ,    74.3, ,   120.9, ,    71.1, ,    62.5, ,
1971,    36.5, ,    18.5, ,     8.0, ,    12.7, ,    49.5, ,     6.5, ,    41.5, ,    26.5, ,    18.3, ,    31.3, ,    43.8, ,    16.2, ,   309.3, ,    81.6, ,    70.3, ,    74.5, ,    93.4, ,
1972,    18.0, ,    24.9, ,    19.5, ,    32.7, ,    26.4, ,    44.1, ,    14.8, ,    57.3, ,    62.6, ,    27.1, ,    24.8, ,    30.8, ,   382.9, ,    59.1, ,    78.5, ,   116.2, ,   114.6, ,
1973,    21.1, ,    16.2, ,    16.6, ,    12.5, ,    16.9, ,    50.7, ,    70.1, ,   100.3, ,     3.8, ,     9.4, ,    72.6, ,    28.5, ,   418.8, ,    68.1, ,    46.0, ,   221.2, ,    85.8, ,
1974,    36.8, ,    30.2, ,    31.0, ,     5.6, ,    26.1, ,    47.4, ,    48.6, ,    51.7, ,    58.5, ,    31.5, ,    36.3, ,    49.0, ,   452.7, ,    95.5, ,    62.7, ,   147.7, ,   126.3, ,
1975,    28.6, ,    23.2, ,    23.0, ,    15.4, ,    36.1, ,     9.0, ,    25.7, ,    74.9, ,    36.3, ,    44.6, ,    75.2, ,    27.1, ,   419.2, ,   100.8, ,    74.5, ,   109.6, ,   156.1, ,
1976,    27.1, ,    31.4, ,    28.1, ,    10.5, ,    22.9, ,    73.8, ,    45.7, ,    39.2, ,    45.4, ,    19.1, ,    19.2, ,    18.5, ,   380.9, ,    85.6, ,    61.5, ,   158.7, ,    83.8, ,
1977,    22.2, ,    19.8, ,    28.1, ,     7.4, ,    39.5, ,    30.5, ,     9.2, ,    23.3, ,    35.0, ,    23.7, ,    28.3, ,    19.3, ,   286.3, ,    60.5, ,    75.1, ,    62.9, ,    86.9, ,
1978,    10.2, ,     3.3, ,    14.5, ,    23.7, ,     5.6, ,    47.6, ,    75.0, ,     4.5, ,    33.1, ,    46.7, ,    25.8, ,    31.0, ,   320.8, ,    32.8, ,    43.7, ,   127.1, ,   105.6, ,
1979,     5.5, ,    10.2, ,    24.8, ,    19.5, ,    51.9, ,     8.4, ,    38.0, ,    32.1, ,    25.4, , -9999.9,M,    15.6, ,    16.6, , -9999.9,M,    46.7, ,    96.2, ,    78.4, , -9999.9,M,
1980,    28.5, ,     6.7, ,     4.6, ,     3.1, ,    24.5, ,     6.3, ,    64.4, ,    69.4, ,    65.9, ,    12.3, ,    24.9, ,    21.3, ,   331.9, ,    51.8, ,    32.2, ,   140.1, ,   103.1, ,
1981,     8.3, ,    21.2, ,    13.2, ,    61.5, ,     2.8, ,     9.8, ,    21.5, ,    57.3, ,    44.9, ,    74.6, ,    29.7, ,    23.7, ,   368.6, ,    50.8, ,    77.6, ,    88.6, ,   149.1, ,
1982,     7.6, ,    23.5, ,     4.1, ,    15.0, ,    44.8, ,    29.7, ,    25.3, ,    29.8, ,    52.7, ,    36.5, ,    21.6, ,    26.1, ,   316.6, ,    54.9, ,    63.8, ,    84.7, ,   110.8, ,
1983,    33.6, ,    37.5, ,    22.4, ,     4.2, ,    25.5, ,    31.0, ,    13.8, ,    77.7, ,    59.4, ,    22.9, ,    18.1, ,    10.3, ,   356.3, ,    97.2, ,    52.1, ,   122.6, ,   100.3, ,
1984,    35.3, ,    26.5, ,    16.5, ,     3.9, ,    27.8, ,    67.6, ,   102.7, ,    63.4, ,    44.4, ,    94.0, ,    25.7, ,    22.6, ,   530.3, ,    72.1, ,    48.1, ,   233.6, ,   164.1, ,
1985,    20.7, ,    32.8, ,     5.0, ,    25.1, ,    24.4, ,    19.9, ,    38.4, ,    97.8, ,    24.6, ,    45.8, ,    38.0, ,    26.5, ,   399.0, ,    76.0, ,    54.5, ,   156.1, ,   108.4, ,
1986,    28.1, ,    18.6, ,    51.8, ,    11.7, ,    24.1, ,    68.7, ,    26.5, ,    66.6, ,    17.0, ,    25.8, ,    28.1, ,    38.1, ,   405.2, ,    73.2, ,    87.6, ,   161.9, ,    70.9, ,
1987,    30.1, ,    25.4, ,    22.1, ,    14.1, ,    23.4, ,    82.4, ,    64.6, ,    43.7, ,    41.5, ,    45.5, ,    45.4, ,    19.9, ,   458.3, ,    93.5, ,    59.6, ,   190.8, ,   132.5, ,
1988,    26.7, ,    19.0, ,    13.1, ,    21.1, ,    64.2, ,   131.8, ,    97.4, ,    61.0, ,    38.6, ,    64.2, ,    25.8, ,     9.2, ,   571.9, ,    65.6, ,    98.4, ,   290.2, ,   128.5, ,
1989,    19.2, ,     9.6, ,    16.8, ,    10.6, ,    26.9, ,    36.3, ,    52.3, ,    26.6, ,    14.1, ,    65.7, ,    66.4, ,    35.5, ,   380.0, ,    38.1, ,    54.3, ,   115.2, ,   146.2, ,
1990,    28.5, ,    12.2, ,     3.3, ,    12.0, ,    20.4, ,    28.7, ,    56.4, ,   120.8, ,    42.6, ,    43.2, ,    41.6, ,    36.2, ,   445.9, ,    76.3, ,    35.7, ,   205.9, ,   127.5, ,
1991,    26.8, ,    25.8, ,    32.6, ,    20.4, ,    61.0, ,    28.6, ,    45.1, ,    48.8, ,   132.3, ,    77.5, ,    26.1, ,    20.1, ,   545.1, ,    88.8, ,   114.0, ,   122.5, ,   235.9, ,
1992,    30.2, ,    24.1, ,    23.7, ,    20.1, ,    35.0, ,    14.6, ,    21.2, ,    18.4, ,   107.6, ,    11.3, ,    20.5, ,    11.9, ,   338.6, ,    74.4, ,    78.8, ,    54.2, ,   139.4, ,
1993,    19.5, ,    28.9, ,     9.4, ,    13.9, ,    33.5, ,     5.3, ,    52.1, ,    21.9, ,    47.7, ,    36.7, ,    56.7, ,    37.5, ,   363.0, ,    60.4, ,    56.7, ,    79.3, ,   141.1, ,
1994,    15.7, ,    16.5, ,    22.2, ,    42.2, ,    21.5, ,    15.1, ,    32.8, ,    15.7, ,    36.1, ,    51.7, ,    28.3, ,    17.9, ,   315.8, ,    69.7, ,    85.9, ,    63.6, ,   116.1, ,
1995,    15.6, ,    34.7, ,    49.7, ,    16.4, ,     1.9, ,    18.8, ,    21.7, ,    23.3, ,    14.8, ,    23.8, ,    25.3, ,    22.6, ,   268.6, ,    68.2, ,    68.1, ,    63.8, ,    63.9, ,
1996,     7.8, ,     9.4, ,    20.9, ,    11.5, ,    23.2, ,     9.3, ,    73.7, ,    55.7, ,    39.0, ,    48.2, ,    29.1, ,    14.0, ,   341.7, ,    39.8, ,    55.6, ,   138.7, ,   116.2, ,
1997,    21.2, ,     7.5, ,    14.8, ,    14.2, ,    37.2, ,    57.4, ,    97.7, ,    33.2, ,    74.9, ,    58.2, ,    17.7, ,    10.6, ,   444.7, ,    42.6, ,    66.2, ,   188.4, ,   150.8, ,
1998,    28.5, ,    15.3, ,     6.8, ,     6.9, ,    18.3, ,    37.9, ,    67.7, ,   124.9, ,    27.5, ,    35.7, ,    33.3, ,    19.0, ,   421.9, ,    54.5, ,    32.0, ,   230.6, ,    96.5, ,
1999,    27.0, ,    28.9, ,    21.5, ,    10.0, ,    37.9, ,    62.5, ,    26.8, ,    69.9, ,    34.0, ,    35.0, ,    45.1, ,    20.3, ,   419.0, ,    75.0, ,    69.5, ,   159.2, ,   114.0, ,
2000,    16.8, ,     4.0, ,     4.9, ,     9.9, ,     6.2, ,     6.3, ,    41.1, ,    94.2, ,    27.4, ,    37.0, ,    42.2, ,    19.9, ,   310.1, ,    41.1, ,    21.1, ,   141.6, ,   106.7, ,
2001,    20.0, ,    27.6, ,    59.1, ,     4.4, ,    33.1, ,    13.8, ,    53.7, ,   162.7, ,    55.0, ,    30.2, ,    66.3, ,    46.8, ,   572.8, ,    67.6, ,    96.6, ,   230.1, ,   151.6, ,
2002,     8.5, ,    27.2, ,     9.9, ,    12.5, ,    44.9, ,    29.3, ,    80.3, ,    84.0, ,    16.4, ,    35.3, ,    31.2, ,    25.5, ,   405.0, ,    82.5, ,    67.3, ,   193.6, ,    82.9, ,
2003,    11.9, ,    24.4, ,    22.8, ,    29.9, ,    25.2, ,    37.5, ,    35.2, ,    71.5, ,    25.1, ,    60.8, ,    28.9, ,    31.3, ,   404.4, ,    61.8, ,    77.9, ,   144.2, ,   114.8, ,
2004,    37.1, ,    31.3, ,    22.8, ,    12.9, ,    12.5, ,     4.5, ,    12.4, ,    14.9, ,    44.0, ,    17.2, ,    28.7, ,    47.9, ,   286.3, ,    99.7, ,    48.2, ,    31.9, ,    89.9, ,
2005,    62.7, ,    30.2, ,    20.7, ,    15.7, ,    13.3, ,    40.2, ,    90.0, ,    80.5, ,    30.6, ,    19.4, ,    64.6, ,    24.5, ,   492.3, ,   140.8, ,    49.7, ,   210.8, ,   114.5, ,
2006,    26.2, ,     9.7, ,    30.1, ,    15.1, ,    19.5, ,    69.3, ,    32.0, ,    28.8, ,    83.2, ,     8.0, ,   134.9, ,    18.5, ,   475.3, ,    60.3, ,    64.7, ,   130.1, ,   226.2, ,
2007,    20.2, ,    26.4, ,    36.8, ,    14.2, ,    48.2, ,     8.5, ,    69.1, ,    22.8, ,   106.5, ,    29.8, ,    42.3, ,    31.2, ,   456.1, ,    65.1, ,    99.2, ,   100.5, ,   178.6, ,
2008,    31.2, ,    35.2, ,    21.0, ,    16.9, ,    21.5, ,    17.7, ,    11.3, ,   103.4, ,    81.5, ,    80.5, ,    43.6, ,    54.2, ,   518.0, ,    97.6, ,    59.4, ,   132.3, ,   205.7, ,
2009,    43.5, ,    14.2, ,    37.2, ,    13.6, ,     7.4, ,    36.8, ,    46.8, ,    45.6, ,    49.4, ,    48.8, ,    57.0, ,    32.2, ,   432.6, ,   112.0, ,    58.2, ,   129.3, ,   155.3, ,
2010,    41.7, ,    10.9, ,     6.2, ,    32.2, ,    24.7, ,    37.5, ,    38.4, ,   109.8, ,    45.2, ,    36.5, ,    25.1, ,    67.1, ,   475.2, ,    84.7, ,    63.1, ,   185.8, ,   106.8, ,
2011,    31.3, ,    30.3, ,    12.0, ,     7.5, ,     2.8, ,    63.0, ,    47.9, ,    84.3, ,     7.8, ,    15.1, ,    67.8, ,    43.3, ,   413.2, ,   128.7, ,    22.3, ,   195.3, ,    90.7, ,
