1934,     8.3, ,     2.8, ,     7.8, ,     0.0, ,    25.9, ,     6.1, ,     4.0, ,    44.8, ,    22.9, ,    14.9, ,    46.8, ,    24.2, ,   208.4, ,    50.8, ,    33.8, ,    54.8, ,    84.6, ,
1935,    16.9, ,     7.8, ,     9.2, ,     2.1, ,    11.3, ,    38.9, ,    28.6, ,     8.9, ,    21.3, ,    20.6, ,     7.8, ,     6.7, ,   180.1, ,    48.9, ,    22.5, ,    76.4, ,    49.8, ,
1936,    20.9, ,    18.4, ,     0.7, ,    21.6, ,    29.9, ,    89.1, ,    38.4, ,     3.3, ,    15.7, ,     3.7, ,     2.3, ,     1.8, ,   245.8, ,    45.9, ,    52.2, ,   130.9, ,    21.7, ,
1937,    29.9, ,    48.8, ,    27.0, ,    34.3, ,    11.7, ,    55.7, ,    13.2, ,    12.8, ,    25.3, ,    11.7, ,    64.8, ,    35.6, ,   370.7, ,    80.5, ,    73.0, ,    81.7, ,   101.8, ,
1938,    13.4, ,    49.4, ,    15.9, ,     1.3, ,     1.6, ,    23.2, ,    17.6, ,    16.5, ,    38.2, ,    28.6, ,    11.7, ,    16.3, ,   233.5, ,    98.3, ,    18.7, ,    57.3, ,    78.5, ,
1939,    18.1, ,    15.1, ,    17.9, ,     4.6, ,    11.9, ,    40.8, ,     5.1, ,     5.7, ,     6.3, ,    20.1, ,    12.4, ,    48.5, ,   206.5, ,    49.5, ,    34.4, ,    51.7, ,    38.8, ,
1940,    19.0, ,    36.0, ,    20.8, ,    18.7, ,    14.4, ,     6.0, ,    26.5, ,     1.1, ,    22.9, ,    75.7, ,    27.7, ,    33.0, ,   301.7, ,   103.5, ,    53.8, ,    33.5, ,   126.3, ,
1941,    16.6, ,    10.2, ,    32.4, ,    37.9, ,    65.6, ,    69.0, ,    47.0, ,    57.2, ,    53.0, ,    13.6, ,    18.5, ,    31.6, ,   452.5, ,    59.9, ,   136.0, ,   173.1, ,    85.0, ,
1942,    16.7, ,    10.9, ,     1.8, ,    36.7, ,    51.7, ,    24.0, ,    58.4, ,     5.9, ,     0.0, ,     8.1, ,    33.4, ,    37.9, ,   285.5, ,    59.2, ,    90.1, ,    88.4, ,    41.5, ,
1943,    28.3, ,     7.8, ,    13.9, ,    23.5, ,    18.9, ,    26.6, ,    10.9, ,    36.6, ,     0.0, ,    67.6, ,     6.0, ,     0.7, ,   240.7, ,    74.0, ,    56.2, ,    74.1, ,    73.6, ,
1944,     4.7, ,    30.5, ,     8.0, ,    59.5, ,    46.5, ,    53.0, ,    20.3, ,     2.6, ,    20.6, ,     6.0, ,    67.9, ,    17.2, ,   336.8, ,    35.9, ,   114.0, ,    75.9, ,    94.4, ,
1945,    15.9, ,    39.4, ,    12.2, ,     4.9, ,    50.5, ,    34.2, ,     6.1, ,     7.1, ,    26.0, ,    64.4, ,    37.1, ,    49.8, ,   347.6, ,    72.5, ,    67.7, ,    47.3, ,   127.6, ,
1946,    18.5, ,    16.4, ,    21.7, ,     2.3, ,    22.9, ,    36.2, ,    11.0, ,     0.0, ,    17.3, ,    17.2, ,    23.7, ,    28.8, ,   216.0, ,    84.7, ,    47.0, ,    47.2, ,    58.1, ,
1947,    10.6, ,    13.1, ,    25.9, ,    10.1, ,     2.3, ,    60.5, ,    40.8, ,     2.6, ,    13.3, ,    31.0, ,    10.1, ,    17.8, ,   238.3, ,    52.6, ,    38.3, ,   104.0, ,    54.4, ,
1948,    21.9, ,    14.5, ,    13.1, ,    75.4, ,    42.8, ,    67.3, ,    52.2, ,    58.5, ,    17.4, ,     9.6, ,    23.7, ,    31.4, ,   427.8, ,    54.3, ,   131.3, ,   177.9, ,    50.7, ,
1949,    16.3, ,    28.6, ,    19.1, ,    17.4, ,    14.8, ,     8.6, ,     7.2, ,    17.6, ,    15.0, ,     9.4, ,    47.7, ,    34.3, ,   236.1, ,    76.3, ,    51.3, ,    33.4, ,    72.1, ,
1950,    23.8, ,    23.8, ,    51.8, ,    33.8, ,    10.0, ,    30.2, ,    53.7, ,    13.1, ,    10.7, ,    57.8, ,    52.2, ,    33.8, ,   394.8, ,    82.0, ,    95.5, ,    97.1, ,   120.7, ,
1951,    30.8, ,    15.6, ,    45.1, ,    14.7, ,    22.1, ,    12.6, ,    29.5, ,    52.0, ,     5.2, ,    59.7, ,    35.8, ,    40.4, ,   363.5, ,    80.2, ,    81.9, ,    94.1, ,   100.8, ,
1952,    96.3, ,    14.7, ,    18.3, ,    15.6, ,    25.2, ,    40.4, ,     6.8, ,     6.0, ,     4.5, ,     7.1, ,     2.7, ,    28.1, ,   265.8, ,   151.4, ,    59.2, ,    53.2, ,    14.3, ,
1953,    39.7, ,     8.8, ,    22.6, ,    26.5, ,    32.5, ,    44.2, ,     3.1, ,    90.3, ,     1.8, ,    12.8, ,    21.2, ,    14.8, ,   318.3, ,    76.6, ,    81.6, ,   137.6, ,    35.8, ,
1954,    51.7, ,    15.2, ,    21.6, ,     4.7, ,    43.6, ,    45.1, ,    33.2, ,    41.1, ,    48.7, ,     5.6, ,    31.7, ,    22.9, ,   365.0, ,    81.6, ,    70.0, ,   119.4, ,    86.0, ,
1955,    17.4, ,    22.1, ,    18.5, ,    25.9, ,    23.3, ,    34.0, ,    28.0, ,     0.1, ,    22.0, ,    26.9, ,    33.5, ,    52.8, ,   304.6, ,    62.4, ,    67.7, ,    62.1, ,    82.4, ,
1956,    56.2, ,    23.9, ,    24.0, ,     3.8, ,     8.2, ,    77.3, ,    58.8, ,    18.1, ,    10.4, ,    25.8, ,     7.0, ,     5.4, ,   319.0, ,   132.9, ,    36.0, ,   154.3, ,    43.2, ,
1957,    28.9, ,    27.8, ,    19.3, ,    13.6, ,    77.9, ,    25.4, ,    18.9, ,    31.0, ,     1.3, ,    24.2, ,    12.1, ,    28.7, ,   309.1, ,    62.0, ,   110.8, ,    75.3, ,    37.6, ,
1958,    29.0, ,    46.2, ,    51.8, ,    32.1, ,    19.3, ,    34.2, ,    17.5, ,    11.5, ,    17.1, ,    23.2, ,    54.3, ,    45.6, ,   381.9, ,   103.9, ,   103.2, ,    63.2, ,    94.6, ,
1959,    94.4, ,    20.6, ,    15.1, ,     6.8, ,    28.3, ,    21.2, ,     4.9, ,    13.3, ,    41.7, ,    18.3, ,    20.3, ,    13.6, ,   298.4, ,   160.6, ,    50.2, ,    39.4, ,    80.3, ,
1960,    23.8, ,    22.1, ,    16.6, ,    14.5, ,    60.9, ,     5.5, ,     0.3, ,    37.0, ,     9.4, ,     9.8, ,    45.4, ,    27.1, ,   272.2, ,    59.4, ,    92.0, ,    42.8, ,    64.6, ,
1961,     9.1, ,    45.1, ,    38.0, ,    16.6, ,    56.2, ,    41.4, ,    34.6, ,    26.5, ,     2.0, ,     8.8, , -9999.9,M,    52.8, , -9999.9,M,    81.2, ,   110.9, ,   102.5, , -9999.9,M,
1962,    28.5, ,    29.9, ,    11.1, ,    22.0, ,    34.7, ,    10.3, ,     9.7, ,    47.5, ,    14.4, ,    38.8, ,    31.1, ,    15.7, ,   293.7, ,   111.3, ,    67.8, ,    67.5, ,    84.2, ,
1963,    17.4, ,     9.9, ,    26.6, ,    55.9, ,    20.8, ,    50.8, ,    37.4, ,    12.5, ,    35.7, , -9999.9,M,    36.7, ,    55.6, , -9999.9,M,    42.9, ,   103.3, ,   100.7, , -9999.9,M,
1964,    26.3, ,     3.8, ,    10.6, ,     7.1, ,     4.9, ,    41.5, ,    46.0, ,    44.1, ,    27.7, ,     7.0, ,    44.0, ,    39.0, ,   302.1, ,    85.8, ,    22.6, ,   131.7, ,    78.7, ,
1965,    62.0, ,     3.9, ,     5.6, ,    34.3, ,    21.2, ,    24.3, ,     9.2, ,    87.3, ,    16.1, ,     2.4, ,    40.8, ,    41.8, ,   348.8, ,   104.9, ,    61.0, ,   120.8, ,    59.3, ,
1966,    42.5, ,    10.6, ,    19.4, ,     4.0, ,    16.7, ,    15.8, ,    35.8, ,    40.7, ,    41.8, ,     6.9, ,    53.1, ,    38.5, ,   325.9, ,    94.9, ,    40.2, ,    92.4, ,   101.8, ,
1967,    24.7, ,     9.3, ,    37.1, ,    12.1, ,    21.3, ,    34.7, ,     7.8, ,     0.1, ,     0.7, ,    44.0, ,     8.0, ,    67.4, ,   267.1, ,    72.5, ,    70.5, ,    42.6, ,    52.6, ,
1968,    31.3, ,    26.6, ,    21.8, ,     6.2, ,    54.4, ,    31.6, ,    11.7, ,    56.6, ,    10.5, ,    11.7, ,    10.8, ,    47.4, ,   320.5, ,   125.3, ,    82.4, ,    99.9, ,    33.0, ,
1969,    63.9, ,    38.6, ,     3.3, ,    46.1, ,    25.8, ,    16.0, ,     7.6, ,     4.7, ,    38.1, ,    20.9, ,     9.5, ,    70.4, ,   344.9, ,   149.8, ,    75.2, ,    28.3, ,    68.5, ,
1970,    61.2, ,    14.1, ,    13.3, ,    13.4, ,     6.2, ,    22.1, ,    48.2, ,    15.4, ,     6.8, ,    23.7, ,    39.1, ,    55.1, ,   318.6, ,   145.8, ,    32.9, ,    85.7, ,    69.5, ,
1971,    56.5, ,    18.8, ,    15.7, ,    30.1, ,    38.1, ,    58.4, ,    31.0, ,    13.0, ,    27.1, ,    13.9, ,    23.4, ,    74.2, ,   400.3, ,   130.5, ,    84.0, ,   102.3, ,    64.4, ,
1972, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     9.9, ,    23.1, ,    15.8, ,    11.3, ,    11.6, ,    21.4, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    38.7, ,
1973,     4.9, ,    37.3, ,    19.6, ,     1.7, ,     8.5, ,    26.2, ,     9.1, ,     2.2, ,    42.1, ,    39.1, ,    81.6, ,    55.6, ,   328.0, ,    63.6, ,    29.9, ,    37.5, ,   162.8, ,
1974,    29.8, ,    29.3, ,    29.9, ,    57.5, ,    31.8, ,     0.4, ,    44.3, ,     9.5, ,     1.7, ,     2.0, ,    19.6, ,    27.8, ,   283.6, ,   114.8, ,   119.2, ,    54.2, ,    23.3, ,
1975,    32.4, ,    23.9, ,    34.0, ,    15.5, ,    15.8, ,    30.0, ,    12.6, ,    61.3, ,     0.6, ,    21.8, ,    25.2, ,    15.1, ,   288.3, ,    84.1, ,    65.3, ,   103.9, ,    47.7, ,
1976,    29.6, ,    18.1, ,    16.0, ,     8.4, ,    28.6, ,    19.3, ,    14.5, ,    59.5, ,     3.6, ,    10.1, ,     6.3, ,     8.8, ,   222.8, ,    62.9, ,    53.0, ,    93.3, ,    19.9, ,
1977,    16.7, ,    12.6, ,    30.0, ,    17.5, ,   105.9, ,     7.4, ,    16.9, ,    19.0, ,    28.8, ,    10.7, ,    11.0, ,    62.8, ,   339.2, ,    38.1, ,   153.4, ,    43.2, ,    50.5, ,
1978,    35.3, ,    25.4, ,    14.9, ,    46.9, ,    21.2, ,     9.3, ,    26.5, ,    48.4, ,    27.4, ,     3.0, ,    11.8, ,     5.9, ,   275.9, ,   123.4, ,    83.0, ,    84.2, ,    42.2, ,
1979,    14.3, ,     5.3, ,     5.2, ,    18.0, ,    16.4, ,    14.0, ,    30.0, ,    39.4, ,    29.1, ,    35.5, ,    12.3, ,    18.4, ,   238.0, ,    25.5, ,    39.6, ,    83.4, ,    76.9, ,
1980,    23.6, ,    34.2, ,    11.6, ,    33.1, ,    49.4, ,    30.3, ,     6.8, ,     7.6, ,    14.0, ,     3.4, ,    28.6, ,    27.5, ,   269.9, ,    76.2, ,    94.0, ,    44.7, ,    46.0, ,
1981,    24.8, ,    53.7, ,    32.8, ,    16.3, ,    81.2, ,    43.7, ,    30.7, ,    15.4, ,    20.2, ,    67.9, ,    36.9, ,    33.0, ,   456.6, ,   105.9, ,   130.4, ,    89.8, ,   124.9, ,
1982,    43.3, ,    23.0, ,    46.7, ,    16.6, ,    16.8, ,    80.0, ,    54.0, ,    43.8, ,    34.5, ,    21.4, ,    38.1, ,    31.2, ,   449.4, ,    99.3, ,    80.1, ,   177.8, ,    94.0, ,
1983,    51.4, ,    57.3, ,    63.3, ,    41.9, ,    20.7, ,    70.9, ,    52.2, ,    25.5, ,    19.6, ,     4.8, ,    73.6, ,    30.7, ,   511.7, ,   139.8, ,   125.8, ,   148.6, ,    97.9, ,
1984,     7.0, ,    15.4, ,    44.3, ,    26.2, ,    27.4, ,    33.0, ,     0.3, ,    29.3, ,    20.8, ,    37.0, ,    43.1, , -9999.9,M, -9999.9,M,    53.2, ,    98.0, ,    62.7, ,   100.8, ,
1985,    10.8, ,    14.4, ,    22.0, ,    13.3, ,    35.1, ,    13.3, ,     0.0, ,    17.1, ,    40.2, ,    34.2, ,    11.8, ,    11.7, ,   224.0, , -9999.9,M,    70.4, ,    30.5, ,    86.2, ,
1986, -9999.9,M,    27.4, ,    24.1, ,    38.6, ,    19.0, ,    29.5, ,    20.6, ,     6.9, ,    44.6, ,    10.9, ,    20.9, ,     3.9, , -9999.9,M, -9999.9,M,    81.6, ,    57.0, ,    76.3, ,
1987,    33.3, ,    12.7, ,    23.8, ,    30.1, ,    10.0, ,     8.9, ,    32.7, ,     2.5, ,     1.5, ,     1.6, ,    17.7, ,    70.3, ,   245.2, ,    49.9, ,    63.9, ,    44.2, ,    20.9, ,
1988,    13.6, ,     5.4, ,    22.1, ,    17.2, ,    30.4, ,    23.4, ,    21.2, ,    26.1, ,     4.5, ,     8.5, ,    28.5, ,    27.0, ,   227.9, ,    89.3, ,    69.6, ,    70.8, ,    41.5, ,
1989,    10.1, ,    26.4, ,    24.3, ,    14.7, ,    37.4, ,    20.9, ,    32.7, ,    83.9, ,    18.8, ,    27.2, ,    15.3, ,    14.3, ,   326.0, ,    63.6, ,    76.4, ,   137.4, ,    61.3, ,
1990,    27.5, ,     3.4, ,    22.1, ,    33.3, ,    94.0, ,    82.7, ,    41.8, ,    42.6, ,     5.7, ,    17.6, ,    21.1, ,    27.7, ,   419.5, ,    45.2, ,   149.4, ,   167.1, ,    44.4, ,
1991,    26.5, ,    23.9, ,    14.4, ,    16.1, ,    48.5, ,    36.3, ,    19.2, ,    26.7, ,     0.3, ,     7.3, ,    39.6, ,    14.6, ,   273.4, ,    78.1, ,    79.0, ,    82.2, ,    47.3, ,
1992,    16.0, ,    35.8, ,    18.2, ,    43.8, ,     8.9, ,    67.6, ,    65.4, ,    11.4, ,     3.1, ,    12.7, ,    53.2, ,    28.9, ,   364.9, ,    66.4, ,    70.9, ,   144.3, ,    69.0, ,
1993,    28.1, ,     5.8, ,    12.3, ,    54.5, ,    36.6, ,    51.3, ,    72.3, ,    40.8, ,    19.4, ,    16.3, ,     3.5, ,    29.1, ,   370.0, ,    62.7, ,   103.5, ,   164.3, ,    39.2, ,
1994,    11.8, ,    42.9, ,    12.9, ,    44.6, ,    33.0, ,    40.5, ,    13.0, ,    35.7, ,    18.7, ,    26.6, ,    33.5, ,    36.2, ,   349.4, ,    83.8, ,    90.5, ,    89.1, ,    78.8, ,
1995,    78.5, ,    11.8, ,    59.9, ,    18.7, ,    19.3, ,    39.8, ,    11.6, ,    24.5, ,     8.8, ,    12.0, ,    48.9, ,    50.5, ,   384.3, ,   126.5, ,    97.9, ,    76.0, ,    69.7, ,
1996,    26.5, ,    42.4, ,    12.3, ,    17.4, ,    65.8, ,    29.6, ,    25.5, ,     5.7, ,    54.8, ,    29.9, ,    42.1, ,    80.5, ,   432.4, ,   119.4, ,    95.5, ,    60.8, ,   126.8, ,
1997,    16.6, ,     9.9, ,     9.0, ,    38.1, ,    44.3, ,    91.5, ,    49.9, ,    21.5, ,    66.3, ,    35.8, ,    13.7, ,    14.8, ,   411.2, ,   106.9, ,    91.3, ,   162.9, ,   115.7, ,
1998,    53.8, ,    36.9, ,    34.8, ,    30.3, ,    76.9, ,    33.3, ,    37.2, ,     2.5, ,     3.5, ,    36.4, ,    62.1, ,    28.2, ,   435.9, ,   105.5, ,   142.0, ,    73.0, ,   101.9, ,
1999,    18.2, ,    32.3, ,    32.8, ,    22.9, ,    30.7, ,    44.6, ,    16.9, ,    46.5, ,     1.5, ,    13.1, ,    41.5, ,    19.4, ,   320.3, ,    78.8, ,    86.3, ,   108.0, ,    56.0, ,
2000,    46.9, ,    22.9, ,    16.7, ,    12.5, ,    26.8, ,    26.4, ,    28.0, ,     5.1, ,    15.8, ,    22.2, ,    17.8, ,    36.1, ,   277.2, ,    89.1, ,    56.0, ,    59.5, ,    55.8, ,
2001,    19.6, ,     6.4, ,    27.8, ,    40.2, ,    17.8, ,    41.9, ,    34.0, ,    15.8, ,    14.3, ,    26.3, ,    29.1, ,    28.1, ,   301.4, ,    62.1, ,    85.8, ,    91.8, ,    69.7, ,
2002,    17.3, ,    11.8, ,    13.8, ,     9.4, ,    45.9, ,     5.7, ,    10.1, ,     0.6, ,    10.4, ,     8.2, ,    12.2, ,    83.3, ,   228.7, ,    57.3, ,    69.0, ,    16.4, ,    30.8, ,
2003,    31.1, ,     9.0, ,    25.8, ,    48.0, ,    20.3, ,    18.1, ,     0.1, ,     0.4, ,    16.1, ,    25.0, ,    28.2, ,    38.4, ,   260.6, ,   123.4, ,    94.1, ,    18.6, ,    69.3, ,
2004,    31.1, ,    23.6, ,    21.9, ,    37.9, ,    37.1, ,    61.1, ,    10.0, ,    41.0, ,    52.9, ,    51.5, ,    22.6, ,    32.2, ,   422.9, ,    93.1, ,    96.9, ,   112.0, ,   127.0, ,
2005,    28.1, ,     5.2, ,    28.8, ,    13.5, ,    54.6, ,    83.8, ,     6.6, ,     1.6, ,     8.7, ,    32.4, ,    36.8, ,    25.8, ,   325.8, ,    65.5, ,    96.9, ,    92.0, ,    77.9, ,
2006,    52.5, ,    28.0, ,    22.7, ,    42.8, ,    55.3, ,    44.2, ,    16.5, ,     0.4, ,    15.0, ,    17.5, ,    59.8, ,    39.0, ,   393.8, ,   106.3, ,   120.8, ,    61.1, ,    92.3, ,
2007,    11.5, ,    19.5, ,     5.8, ,     5.3, ,    14.3, ,    42.3, ,    48.2, ,     3.1, ,    18.8, ,    20.4, ,    13.5, ,    36.9, ,   239.7, ,    70.0, ,    25.4, ,    93.7, ,    52.7, ,
2008,    26.5, ,     5.9, ,     2.1, ,     7.1, ,    24.5, ,    28.8, ,     7.0, ,    42.1, ,     3.0, ,    12.4, ,    32.6, ,    37.5, ,   229.6, ,    69.3, ,    33.7, ,    77.9, ,    48.0, ,
2009,    21.7, ,     7.7, ,    19.4, ,     5.3, ,    21.7, ,    14.1, ,    29.9, ,    28.6, ,    21.3, ,    42.1, ,    11.7, ,    30.1, ,   253.6, ,    66.8, ,    46.5, ,    72.6, ,    75.1, ,
2010,    44.1, ,    20.3, ,    16.0, ,    21.0, ,    60.4, ,    68.5, ,    17.5, ,    11.0, ,    37.5, ,    12.6, ,    14.8, ,    31.2, ,   354.7, ,    94.5, ,    97.3, ,    96.9, ,    64.9, ,
