1890,   137.3, ,   138.4, ,   204.1, ,    67.4, ,    90.4, ,   116.6, ,    72.6, ,    96.8, ,   127.2, ,   118.9, ,   102.0, ,   177.4, ,  1449.0, ,   345.5, ,   361.9, ,   286.0, ,   348.1, ,
1891,   153.4, ,   190.3, ,    93.0, ,    98.7, ,    64.0, ,    71.1, ,   115.8, ,    96.3, ,   149.9, ,   202.8, ,    47.6, ,   153.5, ,  1436.4, ,   521.2, ,   255.6, ,   283.2, ,   400.3, ,
1892,   245.8, ,    72.7, ,   189.7, ,    70.6, ,   149.6, ,    46.3, ,    70.1, ,   122.0, ,    79.1, ,    57.6, ,   203.3, ,   125.5, ,  1432.2, ,   472.0, ,   409.8, ,   238.4, ,   340.0, ,
1893,   138.6, ,   202.3, ,    55.6, ,    98.1, ,   115.8, ,   100.0, ,    67.3, ,   150.0, ,   144.3, ,   121.4, ,    62.2, ,   235.5, ,  1491.2, ,   466.4, ,   269.6, ,   317.3, ,   328.0, ,
1894,   107.3, ,    64.8, ,    64.3, ,    88.5, ,    73.4, ,    85.1, ,    25.5, ,    35.4, ,   125.9, ,    94.0, ,   123.4, ,    93.3, ,   980.8, ,   407.6, ,   226.2, ,   145.9, ,   343.3, ,
1895,   162.7, ,    93.1, ,   143.9, ,    82.8, ,   143.2, ,    65.2, ,    42.9, ,   130.7, ,    72.6, ,    82.3, ,   201.6, ,   115.2, ,  1336.1, ,   349.0, ,   369.9, ,   238.7, ,   356.5, ,
1896,    55.9, ,   117.3, ,   190.8, ,    40.1, ,   102.1, ,    96.9, ,   157.1, ,   118.4, ,    86.3, ,   122.4, ,   104.0, ,    95.0, ,  1286.3, ,   288.4, ,   333.0, ,   372.3, ,   312.7, ,
1897,   186.3, ,    64.5, ,   143.5, ,   192.3, ,   176.5, ,   142.6, ,   107.0, ,    96.2, ,    36.9, ,    22.4, ,   201.0, ,    59.6, ,  1428.6, ,   345.8, ,   512.3, ,   345.7, ,   260.3, ,
1898,   131.6, ,    82.0, ,    78.9, ,   118.6, ,    58.4, ,    58.3, ,   178.9, ,   171.3, ,   124.9, ,   150.6, ,   227.9, ,   120.0, ,  1501.5, ,   273.2, ,   255.8, ,   408.6, ,   503.5, ,
1899,   169.2, ,    94.8, ,   196.4, ,    60.8, ,    54.7, ,    79.9, ,   190.6, ,    43.3, ,    62.4, ,   173.9, ,    94.4, ,   113.3, ,  1333.8, ,   384.0, ,   311.9, ,   313.9, ,   330.7, ,
1900,   191.1, ,   132.5, ,   155.1, ,   114.0, ,   128.5, ,    82.2, ,    73.6, ,    89.8, ,   139.2, ,   305.0, ,   134.7, ,    96.9, ,  1642.6, ,   436.9, ,   397.6, ,   245.7, ,   578.8, ,
1901,   139.5, ,    85.1, ,   132.6, ,   123.1, ,   139.3, ,    71.2, ,    76.4, ,    79.3, ,   115.3, ,    67.0, ,    83.9, ,   174.8, ,  1287.6, ,   321.6, ,   395.1, ,   227.0, ,   266.1, ,
1902,    89.9, ,    85.3, ,   288.9, ,   106.5, ,    87.6, ,   146.1, ,   100.0, ,    66.8, ,   119.9, ,    94.9, ,    84.7, ,   162.9, ,  1433.6, ,   349.9, ,   483.0, ,   312.9, ,   299.5, ,
1903,   144.3, ,    77.1, ,   196.1, ,   166.4, ,    26.9, ,   178.8, ,    98.5, ,   126.4, ,   133.1, ,   155.7, ,   168.4, ,   172.0, ,  1643.7, ,   384.4, ,   389.4, ,   403.7, ,   457.1, ,
1904,   151.5, ,   153.3, ,    76.3, ,   187.8, ,   108.4, ,    41.6, ,    70.1, ,   113.1, ,    82.4, ,   110.3, ,    69.5, ,    84.3, ,  1248.7, ,   476.8, ,   372.5, ,   224.8, ,   262.3, ,
1905,   128.3, ,   111.1, ,    41.4, ,    36.0, ,    98.4, ,    99.1, ,    70.9, ,    86.7, ,   132.8, ,    41.0, ,   164.6, ,    84.9, ,  1095.2, ,   323.6, ,   175.8, ,   256.7, ,   338.4, ,
1906,    94.5, ,   129.6, ,   190.4, ,   105.7, ,   167.8, ,    57.0, ,   179.5, ,    30.8, ,    77.8, ,    85.9, ,   122.0, ,   187.7, ,  1428.6, ,   308.9, ,   463.9, ,   267.3, ,   285.7, ,
1907,   109.0, ,   117.2, ,    61.5, ,    77.1, ,    61.3, ,    42.1, ,    55.8, ,   128.3, ,   123.1, ,   129.9, ,   143.4, ,   123.3, ,  1172.0, ,   413.9, ,   199.9, ,   226.2, ,   396.4, ,
1908,   139.3, ,    87.6, ,    75.7, ,   152.3, ,   103.3, ,    54.7, ,    91.7, ,   113.4, ,    62.2, ,   141.1, ,    50.4, ,   170.6, ,  1242.3, ,   350.2, ,   331.2, ,   259.7, ,   253.7, ,
1909,    99.7, ,    92.0, ,   142.7, ,   104.1, ,   137.4, ,    54.1, ,    93.7, ,    35.5, ,   112.5, ,    73.7, ,   134.0, ,    52.2, ,  1131.7, ,   362.4, ,   384.1, ,   183.3, ,   320.2, ,
1910,   190.3, ,   104.4, ,    70.0, ,   151.3, ,    44.0, ,   139.1, ,    52.8, ,    46.4, ,   103.6, ,    55.0, ,    76.4, ,    82.7, ,  1115.9, ,   346.9, ,   265.4, ,   238.3, ,   234.9, ,
1911,   115.8, ,    73.9, ,    70.2, ,    81.8, ,    41.4, ,    49.4, ,    36.6, ,    71.4, ,   146.6, ,    44.7, ,   169.7, ,    59.3, ,   960.8, ,   272.4, ,   193.4, ,   157.4, ,   361.0, ,
1912,    94.0, ,    82.1, ,    89.3, ,    95.7, ,   139.6, ,    43.4, ,   103.9, ,    72.1, ,    75.3, ,   104.0, ,   109.2, ,   167.8, ,  1176.5, ,   235.4, ,   324.6, ,   219.4, ,   288.5, ,
1913,   106.8, ,   108.9, ,   156.7, ,   134.4, ,   193.9, ,    40.6, ,   103.2, ,    18.9, ,    36.3, ,   153.1, ,    34.0, ,   122.9, ,  1209.6, ,   383.5, ,   485.0, ,   162.7, ,   223.4, ,
1914,    85.1, ,   108.3, ,    85.0, ,    78.3, ,    81.4, ,   106.1, ,    31.0, ,   103.0, ,    58.1, ,    75.3, ,    80.4, ,   104.1, ,   996.0, ,   316.3, ,   244.7, ,   240.0, ,   213.8, ,
1915,   154.3, ,    79.3, ,     9.1, ,    70.9, ,    94.6, ,    45.3, ,    37.6, ,    81.0, ,    32.5, ,   177.5, ,   108.7, ,   129.5, ,  1020.3, ,   337.8, ,   174.6, ,   163.8, ,   318.8, ,
1916,    81.7, ,   108.9, ,   150.7, ,    79.5, ,    69.9, ,   181.2, ,   100.6, ,    40.2, ,    62.9, ,    85.9, ,    59.4, ,   159.4, ,  1180.4, ,   320.1, ,   300.1, ,   322.1, ,   208.2, ,
1917,   133.0, ,   155.0, ,   132.5, ,   153.8, ,   125.5, ,    95.5, ,    52.1, ,    58.2, ,    52.0, ,   217.3, ,    96.8, ,    93.1, ,  1364.8, ,   447.4, ,   411.7, ,   205.9, ,   366.1, ,
1918,    94.2, ,   111.7, ,    70.6, ,    63.2, ,    44.4, ,    69.7, ,   159.0, ,    41.4, ,   234.6, ,   131.5, ,   186.4, ,   143.1, ,  1349.7, ,   298.9, ,   178.3, ,   270.1, ,   552.4, ,
1919,   135.6, ,    74.6, ,    99.5, ,   121.6, ,   208.3, ,    48.2, ,   120.5, ,   131.9, ,    93.3, ,   140.6, ,   248.8, ,    97.6, ,  1520.4, ,   353.2, ,   429.4, ,   300.7, ,   482.6, ,
1920,    82.3, ,   191.3, ,    87.4, ,   131.7, ,    63.3, ,    84.5, ,   145.2, ,    69.4, ,   102.6, ,    30.4, ,   115.3, ,   130.5, ,  1233.8, ,   371.1, ,   282.4, ,   299.1, ,   248.3, ,
1921,    78.5, ,   116.1, ,    86.5, ,    73.9, ,    42.9, ,    52.7, ,    80.1, ,    62.1, ,    64.0, ,    54.7, ,   134.6, ,    86.9, ,   933.0, ,   325.0, ,   203.3, ,   195.0, ,   253.3, ,
1922,    77.6, ,    81.2, ,    51.1, ,    55.5, ,    58.0, ,    78.7, ,   197.5, ,   210.6, ,   115.9, ,    92.9, ,    39.8, , -9999.9,M, -9999.9,M,   245.8, ,   164.5, ,   486.9, ,   248.6, ,
1923, -9999.9,M,    58.9, ,   116.4, ,   143.1, ,    79.2, ,    80.2, ,    58.2, ,    72.5, ,    88.1, ,    91.6, ,   111.9, ,   184.8, , -9999.9,M, -9999.9,M,   338.6, ,   210.9, ,   291.6, ,
1924,   165.4, ,    52.3, ,    67.5, ,    74.1, ,    85.7, ,    64.7, ,    44.6, ,   168.7, ,   109.4, ,    94.8, ,    65.7, ,    89.7, ,  1082.5, ,   402.5, ,   227.3, ,   278.0, ,   269.9, ,
1925,    92.2, ,    54.1, ,    91.1, ,    81.7, ,    59.5, ,   187.3, ,   116.0, ,    48.5, ,    82.1, ,   159.2, ,   115.4, ,    86.7, ,  1173.8, ,   235.9, ,   232.3, ,   351.9, ,   356.7, ,
1926,   161.1, ,   150.4, ,   143.0, ,   113.8, ,    55.0, ,   127.7, ,    42.0, ,    32.3, ,    93.0, ,   143.5, ,    82.0, ,   140.0, ,  1283.8, ,   398.3, ,   311.9, ,   202.0, ,   318.4, ,
1927,   104.5, ,   116.5, ,    34.9, ,    76.7, ,   108.0, ,    37.5, ,   139.9, ,   265.9, ,    83.5, ,   126.1, ,   137.7, ,   144.0, ,  1375.2, ,   360.9, ,   219.6, ,   443.3, ,   347.3, ,
1928,   167.8, ,   145.9, ,    83.8, ,   162.8, ,    89.7, ,    85.6, ,   116.0, ,    60.5, ,   114.7, ,    28.0, ,    70.2, ,   171.5, ,  1296.4, ,   457.7, ,   336.2, ,   262.1, ,   212.8, ,
1929,   202.4, ,   127.4, ,   115.6, ,   124.6, ,   117.0, ,    38.8, ,    44.2, ,   115.5, ,   181.9, ,    95.4, ,   126.7, ,   143.4, ,  1432.9, ,   501.3, ,   357.3, ,   198.6, ,   403.9, ,
1930,   108.7, ,   132.3, ,   117.6, ,    67.7, ,    48.2, ,    21.9, ,   176.8, ,    56.6, ,    16.6, ,   136.2, ,    77.7, ,   170.4, ,  1130.9, ,   384.5, ,   233.5, ,   255.3, ,   230.6, ,
1931,   141.8, ,   153.8, ,   116.1, ,   103.0, ,   125.6, ,   154.9, ,    36.1, ,    98.1, ,   129.8, ,   123.7, ,    33.0, ,   123.6, ,  1339.6, ,   466.0, ,   344.7, ,   289.2, ,   286.5, ,
1932,   187.8, ,   136.8, ,    85.4, ,    90.3, ,    65.5, ,   103.5, ,   108.0, ,    81.6, ,    77.8, ,    67.6, ,   116.8, ,    73.8, ,  1194.9, ,   448.1, ,   241.2, ,   293.2, ,   262.1, ,
1933,   117.2, ,   132.8, ,   162.6, ,    99.5, ,   106.3, ,    57.2, ,    83.8, ,   100.7, ,   132.6, ,   208.2, ,   140.8, ,   227.7, ,  1569.6, ,   323.9, ,   368.4, ,   241.8, ,   481.7, ,
1934,    92.5, ,   210.5, ,   101.2, ,    90.1, ,    47.2, ,    72.6, ,    22.8, ,    28.9, ,    81.9, ,    93.6, ,   201.2, ,   154.5, ,  1197.0, ,   530.6, ,   238.6, ,   124.3, ,   376.7, ,
1935,   177.8, ,   126.4, ,    87.5, ,    74.1, ,    57.4, ,   108.3, ,    87.8, ,   119.7, ,   113.7, ,    56.6, ,   104.2, ,   110.2, ,  1223.6, ,   458.7, ,   219.0, ,   315.8, ,   274.5, ,
1936,   161.0, ,    68.9, ,   125.5, ,    96.1, ,    39.9, ,   125.6, ,    53.1, ,    98.9, ,   158.2, ,   134.3, ,    89.9, ,   200.5, ,  1351.9, ,   340.1, ,   261.5, ,   277.6, ,   382.4, ,
1937,   113.9, ,    48.0, ,    89.4, ,   130.4, ,   158.4, ,   126.9, ,    99.2, ,    98.3, ,   115.6, ,   103.3, ,   133.6, ,   158.3, ,  1375.1, ,   362.3, ,   378.1, ,   324.3, ,   352.5, ,
1938,   128.2, ,    94.7, ,   123.1, ,   126.8, ,    75.3, ,   159.8, ,   149.7, ,    27.7, ,   159.1, ,    74.8, ,    96.2, ,   127.2, ,  1342.8, ,   381.2, ,   325.2, ,   337.3, ,   330.1, ,
1939,   134.0, ,   123.9, ,   185.8, ,   166.3, ,    56.9, ,    88.2, ,    84.8, ,    51.4, ,    96.2, ,   136.7, ,    33.0, ,   128.0, ,  1285.2, ,   385.1, ,   409.0, ,   224.4, ,   265.9, ,
1940,   128.9, ,   123.4, ,    91.2, ,   129.6, ,    53.0, ,    86.6, ,    63.6, ,    17.3, ,   182.9, ,    56.2, ,   131.5, ,   167.3, ,  1231.6, ,   380.2, ,   273.9, ,   167.5, ,   370.6, ,
1941,   180.9, ,    60.6, ,   121.6, ,    32.0, ,   111.7, ,    58.8, ,   104.5, ,   131.3, ,    39.2, ,   121.8, ,   120.6, ,   108.1, ,  1191.3, ,   408.8, ,   265.3, ,   294.6, ,   281.7, ,
1942,   201.5, ,    83.8, ,   196.2, ,    76.8, ,    90.8, ,   107.3, ,    45.9, ,    57.9, ,   107.8, ,   160.1, ,   113.6, ,   158.3, ,  1400.0, ,   393.4, ,   363.8, ,   211.1, ,   381.5, ,
1943,   129.6, ,   210.0, ,    98.5, ,    88.1, ,   136.5, ,   139.0, ,   142.4, ,    97.3, ,    82.3, ,   103.3, ,   197.5, ,   113.6, ,  1538.1, ,   498.0, ,   323.1, ,   378.6, ,   383.1, ,
1944,    47.8, ,   177.6, ,   145.8, ,   137.9, ,    21.1, ,   138.6, ,    81.3, ,    28.3, ,   134.1, ,   168.4, ,   134.6, ,   112.9, ,  1328.2, ,   339.0, ,   304.7, ,   248.2, ,   437.1, ,
1945,   215.3, ,   126.3, ,   109.8, ,    75.1, ,   230.9, ,   182.6, ,    40.1, ,    78.2, ,    39.5, ,   144.3, ,   184.8, ,   163.3, ,  1590.3, ,   454.5, ,   415.9, ,   300.9, ,   368.6, ,
1946,   125.0, ,   209.9, ,    55.6, ,   189.7, ,   136.0, ,    82.3, ,    47.0, ,   101.7, ,   123.7, ,    53.6, ,    58.9, ,   196.7, ,  1380.3, ,   498.2, ,   381.3, ,   231.1, ,   236.2, ,
1947,   137.1, ,    73.8, ,   163.6, ,   156.8, ,   162.0, ,   154.0, ,    60.7, ,     7.9, ,   108.0, ,    25.2, ,   121.1, ,   124.7, ,  1295.0, ,   407.7, ,   482.4, ,   222.7, ,   254.2, ,
1948,   292.9, ,   129.6, ,   166.7, ,   126.3, ,   260.4, ,   145.2, ,    60.3, ,    29.4, ,    23.3, ,   164.7, ,   201.1, ,   114.5, ,  1714.4, ,   547.2, ,   553.4, ,   234.8, ,   389.1, ,
1949,   154.2, ,    99.8, ,    99.1, ,   125.7, ,    82.4, ,    53.2, ,    30.6, ,    64.8, ,   140.3, ,    57.8, ,   146.3, ,   160.3, ,  1214.5, ,   368.5, ,   307.2, ,   148.6, ,   344.4, ,
1950,   225.0, ,   109.5, ,   128.2, ,   115.3, ,    56.4, ,    94.8, ,    85.5, ,   121.3, ,    98.1, ,    55.0, ,   307.4, ,   223.1, ,  1619.7, ,   494.8, ,   299.9, ,   301.7, ,   460.5, ,
1951,   153.5, ,   100.4, ,    74.1, ,    99.1, ,   144.2, ,    30.3, ,   111.9, ,   142.0, ,   103.2, ,    71.3, ,   208.0, ,   191.4, ,  1429.5, ,   477.1, ,   317.4, ,   284.2, ,   382.6, ,
1952,   308.3, ,   164.1, ,    75.4, ,    55.1, ,   110.8, ,   127.2, ,    27.7, ,   273.5, ,    55.6, ,   109.0, ,    43.3, ,   106.7, ,  1456.6, ,   663.8, ,   241.3, ,   428.4, ,   207.8, ,
1953,   169.2, ,   216.2, ,   279.6, ,    95.2, ,    93.7, ,    27.2, ,   157.8, ,   135.5, ,   141.0, ,    99.0, ,    40.3, ,   160.3, ,  1615.0, ,   492.1, ,   468.5, ,   320.5, ,   280.3, ,
1954,   185.7, ,   152.2, ,   122.4, ,    94.9, ,    96.9, ,   136.5, ,    88.7, ,    99.2, ,    78.1, ,   180.8, ,   163.0, ,   161.5, ,  1560.0, ,   498.2, ,   314.3, ,   324.4, ,   421.9, ,
1955,    77.4, ,    79.8, ,   159.5, ,    80.1, ,    45.9, ,    53.7, ,   114.8, ,   142.6, ,   145.6, ,    85.6, ,   158.9, ,    95.7, ,  1239.7, ,   318.7, ,   285.6, ,   311.0, ,   390.1, ,
1956,   334.7, ,   199.0, ,   198.4, ,    99.8, ,   145.2, ,    39.8, ,    65.3, ,   144.3, ,    67.1, ,    71.3, ,   120.3, ,   129.3, ,  1614.6, ,   629.4, ,   443.5, ,   249.5, ,   258.7, ,
1957,   232.0, ,    67.9, ,    80.8, ,   133.5, ,    92.3, ,    27.1, ,    90.9, ,    58.0, ,    71.2, ,    85.9, ,   189.8, ,    99.1, ,  1228.6, ,   429.3, ,   306.6, ,   176.0, ,   347.0, ,
1958,   226.7, ,   152.1, ,    42.6, ,   164.0, ,   154.8, ,    94.1, ,    65.9, ,   191.8, ,   150.8, ,    96.6, ,   148.4, ,   127.3, ,  1615.0, ,   477.8, ,   361.3, ,   351.8, ,   395.7, ,
1959,   200.3, ,   141.6, ,   131.1, ,   109.0, ,    35.3, ,   232.7, ,   113.9, ,    38.9, ,    87.1, ,   401.2, ,   267.8, ,   143.6, ,  1902.3, ,   469.3, ,   275.4, ,   385.4, ,   756.0, ,
1960,   104.0, ,   226.1, ,   125.9, ,    83.6, ,   132.3, ,    86.2, ,    52.2, ,    27.8, ,    53.4, ,   101.2, ,    75.5, ,   167.1, ,  1235.3, ,   473.7, ,   341.8, ,   166.2, ,   230.0, ,
1961,   149.5, ,   119.0, ,    99.1, ,   111.0, ,   111.8, ,    60.0, ,   125.8, ,    49.2, ,    58.8, ,   190.7, ,   164.5, ,    95.0, ,  1334.4, ,   435.6, ,   321.9, ,   235.1, ,   414.0, ,
1962,   123.3, ,   134.6, ,    40.5, ,   197.7, ,    33.1, ,    84.0, ,    58.2, ,   116.4, ,   169.4, ,    82.1, ,   213.9, ,   150.9, ,  1404.1, ,   352.9, ,   271.3, ,   258.6, ,   465.4, ,
1963,   147.1, ,   163.8, ,   142.0, ,   147.0, ,   134.1, ,    51.3, ,    45.5, ,   152.4, ,    88.3, ,    72.3, ,   252.7, ,   183.8, ,  1580.4, ,   461.9, ,   423.1, ,   249.2, ,   413.3, ,
1964,   155.0, ,   227.8, ,   156.9, ,   120.3, ,    34.0, ,    78.6, ,    99.5, ,   175.5, ,    79.1, ,   107.9, ,    84.9, ,   199.5, ,  1519.0, ,   566.6, ,   311.3, ,   353.6, ,   271.9, ,
1965,   127.0, ,   159.7, ,    30.8, ,    70.0, ,    29.7, ,    77.1, ,    31.7, ,    90.0, ,    31.7, ,    87.1, ,   112.0, ,   116.8, ,   963.6, ,   486.2, ,   130.5, ,   198.8, ,   230.8, ,
1966,   157.4, ,    84.3, ,    75.7, ,    19.7, ,   151.6, ,    71.3, ,    35.6, ,    91.3, ,   104.6, ,    84.0, ,   103.0, ,   126.5, ,  1105.0, ,   358.6, ,   246.9, ,   198.2, ,   291.7, ,
1967,   154.0, ,   185.4, ,   130.2, ,    83.7, ,   135.0, ,    71.4, ,   208.7, ,   113.4, ,   118.1, ,   200.8, ,   172.1, ,   298.1, ,  1870.9, ,   465.8, ,   348.9, ,   393.5, ,   491.0, ,
1968,   191.1, ,    89.3, ,   114.9, ,    64.8, ,   105.7, ,   196.2, ,    14.1, ,    61.6, ,    48.1, ,   128.4, ,   176.4, ,   173.8, ,  1364.4, ,   578.5, ,   285.3, ,   271.9, ,   352.9, ,
1969,   128.1, ,   113.8, ,    68.8, ,   155.0, ,    88.4, ,    22.2, ,   129.5, ,    61.8, ,   120.5, ,    64.6, ,   137.5, ,   235.0, ,  1325.4, ,   415.7, ,   312.3, ,   213.6, ,   322.7, ,
1970,    54.2, ,   108.7, ,   108.5, ,   114.7, ,    89.1, ,    98.6, ,    65.7, ,   221.0, ,   105.1, ,   102.1, ,    84.2, ,   214.6, ,  1366.6, ,   398.0, ,   312.3, ,   385.3, ,   291.4, ,
1971,   175.7, ,   153.1, ,   110.4, ,    64.7, ,   125.5, ,    25.4, ,    64.6, ,   154.4, ,    40.7, ,    55.6, ,   153.1, ,   159.4, ,  1282.6, ,   543.4, ,   300.6, ,   244.4, ,   249.3, ,
1972,   160.2, ,   144.4, ,   115.4, ,   109.6, ,   159.4, ,    93.9, ,    43.9, ,    38.1, ,    97.7, ,   134.5, ,   221.6, ,   168.5, ,  1487.4, ,   464.0, ,   384.5, ,   176.0, ,   453.9, ,
1973,   108.6, ,   192.6, ,   103.9, ,   142.3, ,    88.2, ,   215.3, ,   187.8, ,    93.6, ,    36.7, ,    95.1, ,   101.6, ,   176.3, ,  1542.1, ,   469.8, ,   334.4, ,   496.7, ,   233.5, ,
1974,   146.2, ,   200.2, ,    94.2, ,   105.4, ,   134.9, ,    81.3, ,    40.6, ,   121.9, ,   145.0, ,   111.5, ,   153.7, ,   100.0, ,  1434.8, ,   522.7, ,   334.4, ,   243.7, ,   410.1, ,
1975,   219.0, ,   102.2, ,   143.4, ,    88.9, ,    50.3, ,    56.0, ,    74.8, ,    58.9, ,   121.2, ,   182.0, ,   199.4, ,   217.9, ,  1514.1, ,   421.3, ,   282.6, ,   189.7, ,   502.6, ,
1976,   247.5, ,   124.8, ,    92.3, ,    62.7, ,   163.2, ,    75.2, ,    58.8, ,    35.0, ,   156.9, ,   167.6, ,    79.5, ,   238.2, ,  1501.8, ,   590.2, ,   318.2, ,   169.0, ,   404.0, ,
1977,   222.3, ,    92.7, ,   143.2, ,   129.2, ,    45.0, ,   121.4, ,   129.8, ,    61.6, ,   122.0, ,   209.7, ,   118.0, ,   222.1, ,  1616.9, ,   553.3, ,   317.4, ,   312.7, ,   449.6, ,
1978,   203.4, ,    41.6, ,   100.0, ,   132.3, ,    50.0, ,    80.2, ,    36.0, ,    60.0, ,    72.7, ,   115.4, ,    55.2, ,   148.2, ,  1095.0, ,   467.2, ,   282.3, ,   176.2, ,   243.3, ,
1979,   264.6, ,   201.1, ,   125.8, ,   113.0, ,   154.6, ,    98.0, ,    72.4, ,   159.5, ,    70.1, , -9999.9,M, -9999.9,M,   119.7, , -9999.9,M,   613.8, ,   393.4, ,   329.9, , -9999.9,M,
1980,    98.1, ,    77.5, ,   160.3, ,    93.2, ,    52.9, ,   117.1, ,   103.8, ,    13.9, ,   104.8, ,   100.9, ,   188.9, ,   215.8, ,  1327.2, ,   295.2, ,   306.3, ,   234.8, ,   394.6, ,
1981,   223.8, ,    92.7, ,   110.8, ,   101.4, ,   105.1, ,   116.7, ,   175.6, ,    33.5, ,   103.2, ,   165.7, ,   153.8, ,   247.2, ,  1629.5, ,   532.3, ,   317.3, ,   325.8, ,   422.7, ,
1982,   273.5, ,    81.0, ,    99.4, ,   148.0, ,    25.9, ,   141.8, ,    55.0, ,    88.0, ,    69.5, ,    52.6, ,   130.9, ,    96.5, ,  1262.0, ,   601.7, ,   273.3, ,   284.8, ,   253.0, ,
1983,   111.8, ,   115.1, ,   156.8, ,   162.3, ,   162.2, ,    38.7, ,   130.5, ,   110.6, ,    21.1, ,    77.0, ,   144.3, ,   175.4, ,  1405.8, ,   323.5, ,   481.3, ,   279.8, ,   242.4, ,
1984,   177.6, ,   224.5, ,   170.0, ,   159.6, ,   156.3, ,   155.0, ,    81.5, ,    88.1, ,    69.0, ,    58.8, ,    43.1, ,   129.3, ,  1512.6, ,   577.4, ,   485.9, ,   324.5, ,   170.9, ,
1985,   154.5, ,   104.5, ,   120.7, ,    70.9, ,   148.1, ,   169.6, ,    47.7, ,   211.1, ,    24.7, ,    79.5, ,   169.3, ,   111.8, ,  1412.4, ,   388.3, ,   339.7, ,   428.4, ,   273.5, ,
1986,   177.5, ,   111.5, ,   182.1, ,    96.5, ,    84.6, ,   146.4, ,   143.0, ,    89.1, ,   130.2, ,   102.7, ,   127.5, ,   128.3, ,  1519.4, ,   400.8, ,   363.3, ,   378.6, ,   360.3, ,
1987,   237.6, ,    72.8, ,    68.5, ,    59.8, ,   113.0, ,    90.8, ,    34.0, ,    31.8, ,   215.0, ,   131.2, ,   138.5, ,   159.2, ,  1352.1, ,   438.7, ,   241.2, ,   156.6, ,   484.7, ,
1988,   113.3, ,   167.6, ,    53.1, ,   124.4, ,    37.4, ,   119.5, ,   184.7, ,    64.0, ,    96.1, ,   136.6, ,   203.6, ,    95.8, ,  1396.1, ,   440.1, ,   214.9, ,   368.2, ,   436.3, ,
