1933,    15.1, ,    15.7, ,    37.9, ,    25.0, ,    54.0, ,    92.1, ,   103.4, ,    24.9, ,    29.0, ,    61.5, ,    33.6, ,    71.6, ,   563.6, ,    53.8, ,   116.8, ,   220.4, ,   124.0, ,
1934,    16.9, ,    11.2, ,    21.3, ,    33.7, ,    67.8, ,   102.6, ,   119.0, ,    70.2, ,    60.4, ,    13.2, ,    10.4, ,    19.3, ,   545.7, ,    99.7, ,   122.7, ,   291.7, ,    83.9, ,
1935,    65.0, ,    11.2, ,    27.0, , -9999.9,M,    89.1, ,   113.1, ,   165.0, ,    51.4, ,    26.4, ,    28.0, ,    42.7, ,    43.0, , -9999.9,M,    95.5, , -9999.9,M,   329.6, ,    97.1, ,
1936,    49.7, ,    18.5, ,    19.8, ,    27.2, ,   108.6, ,    55.7, ,   133.4, ,    96.8, ,    50.0, ,    31.9, ,    31.6, ,    16.1, ,   639.3, ,   111.2, ,   155.6, ,   285.9, ,   113.5, ,
1937,    31.9, ,     2.0, ,     6.3, ,    27.6, ,    60.0, ,    30.3, ,   147.5, ,   137.3, ,    25.0, ,    16.8, ,    26.6, ,    18.6, ,   529.7, ,    50.0, ,    93.9, ,   315.0, ,    68.5, ,
1938,     8.4, ,    17.3, ,    12.4, ,    12.7, ,    13.6, ,    95.3, ,    36.7, ,   101.3, ,    20.2, ,    13.8, ,    24.8, ,    21.2, ,   377.7, ,    44.2, ,    38.7, ,   233.3, ,    58.8, ,
1939,    11.9, ,    56.9, ,    18.5, ,    12.3, ,    53.0, ,    54.1, ,    76.8, ,    16.8, ,    65.8, ,    56.0, ,    20.8, ,    14.6, ,   457.5, ,    90.0, ,    83.8, ,   147.7, ,   142.6, ,
1940,    21.2, ,    23.1, ,    89.8, ,    62.2, ,    65.9, ,    53.3, ,    98.2, ,    18.8, ,     4.0, ,    27.9, ,    31.9, ,    20.0, ,   516.3, ,    58.9, ,   217.9, ,   170.3, ,    63.8, ,
1941,    13.9, ,    21.1, ,     4.8, ,     4.3, ,    25.1, ,   170.7, ,    43.9, ,    79.6, ,    33.6, ,    14.3, ,    15.9, ,    10.4, ,   437.7, ,    55.0, ,    34.2, ,   294.2, ,    63.8, ,
1942,     1.0, ,    17.5, ,     5.8, ,    33.0, ,    50.8, ,   112.9, ,    71.9, ,    58.6, ,    32.4, ,    12.2, ,    45.5, ,    45.6, ,   487.3, ,    28.9, ,    89.7, ,   243.4, ,    90.1, ,
1943,     5.2, ,    23.6, ,    44.7, ,     5.8, ,    55.2, ,    94.5, ,    86.4, ,    63.8, ,    10.3, ,    34.4, ,     9.5, ,    15.1, ,   448.5, ,    74.4, ,   105.7, ,   244.7, ,    54.2, ,
1944,    11.7, ,    48.2, , -9999.9,M,    14.3, ,   138.6, ,   153.7, ,    45.7, ,    44.0, ,    49.0, ,    11.0, ,    22.6, ,     4.8, , -9999.9,M,    75.0, , -9999.9,M,   243.4, ,    82.6, ,
1945,    58.3, ,     9.8, ,    11.5, ,    26.4, ,    30.4, ,    41.8, ,   136.8, ,    35.9, ,    29.5, ,    44.3, ,    12.9, ,    23.3, ,   460.9, ,    72.9, ,    68.4, ,   214.5, ,    86.6, ,
1946,    53.2, ,    21.9, ,    14.8, ,    11.4, ,    40.9, ,    86.5, ,   108.2, ,    50.4, ,    39.4, ,     8.9, ,    25.2, ,    40.7, ,   501.5, ,    98.4, ,    67.1, ,   245.2, ,    73.5, ,
1947,    19.5, ,    42.5, ,     7.9, ,    36.4, ,    30.2, ,    86.3, ,   135.7, ,    60.7, ,    68.1, ,    20.4, ,    18.2, ,    20.7, ,   546.6, ,   102.7, ,    74.5, ,   282.6, ,   106.7, ,
1948,     7.5, ,    61.7, ,     5.8, ,    93.0, ,    68.0, ,    34.2, ,   142.5, ,    56.7, ,    25.2, ,     4.0, ,    22.5, ,     9.2, ,   530.5, ,    90.0, ,   166.7, ,   233.5, ,    51.8, ,
1949,    34.5, ,    47.3, ,    18.5, ,    23.6, ,    44.0, ,     7.4, ,   128.4, ,    77.9, ,    22.7, ,     4.1, ,    30.0, ,    50.1, ,   488.5, ,    91.0, ,    86.1, ,   213.7, ,    56.8, ,
1950,    13.4, ,     5.2, ,     5.2, ,    20.8, ,     7.4, ,    44.2, ,    53.8, ,    48.9, ,    11.6, ,    15.1, ,    34.2, ,    18.1, ,   277.9, ,    68.7, ,    33.4, ,   146.9, ,    60.9, ,
1951,    30.3, ,    35.7, ,    30.5, ,    27.1, ,    80.0, ,    46.3, ,   178.3, ,    49.0, ,    27.7, ,    29.2, ,    35.9, ,    18.4, ,   588.5, ,    84.1, ,   137.5, ,   273.7, ,    92.9, ,
1952,    41.8, ,    12.2, ,    26.1, ,     2.7, ,    49.1, ,   142.0, ,    93.5, ,    49.3, ,    29.7, ,    10.6, ,     1.7, ,     3.0, ,   461.6, ,    72.4, ,    77.8, ,   284.8, ,    42.0, ,
1953,    51.9, ,    13.3, ,    37.6, ,    30.7, ,    50.2, ,   106.5, ,   142.6, ,    77.2, ,    28.8, ,     6.6, ,     5.5, ,     4.8, ,   555.8, ,    68.2, ,   118.5, ,   326.3, ,    40.9, ,
1954,    13.6, ,     6.0, ,    13.8, ,    17.7, ,   126.7, ,   103.8, ,    78.1, ,   162.9, ,    37.3, ,     9.3, ,     9.2, ,     4.5, ,   582.8, ,    24.4, ,   158.2, ,   344.8, ,    55.7, ,
1955,     9.0, ,    12.2, ,    11.9, ,    56.8, ,    41.6, ,    47.4, ,   161.6, ,    42.9, ,    62.2, ,    35.0, ,    15.7, ,    38.5, ,   534.8, ,    25.7, ,   110.3, ,   251.9, ,   112.9, ,
1956,    55.6, ,    27.0, ,    16.4, ,    12.2, ,     6.9, ,   142.0, ,    82.7, ,   148.7, ,    37.4, ,     6.7, ,    15.6, ,    25.6, ,   576.8, ,   121.1, ,    35.5, ,   373.4, ,    59.7, ,
1957,    15.9, ,    20.3, ,    11.1, ,    17.4, ,    21.7, ,    30.3, ,    91.4, ,   260.8, ,    21.1, ,    32.0, ,    39.9, ,     8.1, ,   570.0, ,    61.9, ,    50.2, ,   382.4, ,    93.0, ,
1958,    15.8, ,    19.6, ,    23.5, ,    14.8, ,    23.2, ,    47.5, ,    26.1, ,    40.2, ,    90.5, ,     8.5, ,    14.3, ,    34.6, ,   358.7, ,    43.6, ,    61.5, ,   113.8, ,   113.4, ,
1959,    30.6, ,     2.3, ,    14.2, ,    10.0, ,    39.4, ,   104.0, ,    43.1, ,    84.8, ,    27.8, ,    50.2, ,    13.8, ,    10.5, ,   430.7, ,    67.5, ,    63.6, ,   231.9, ,    91.7, ,
1960,     4.6, ,    26.8, ,    10.1, ,    12.5, ,    47.5, ,   106.5, ,   129.9, ,    76.2, ,    48.9, ,     7.2, ,    18.0, ,    19.3, ,   507.5, ,    41.8, ,    70.1, ,   312.6, ,    74.1, ,
1961,    13.0, ,    32.4, ,     5.4, ,    18.9, ,    19.4, ,   149.9, ,    77.1, ,    22.1, ,    33.6, ,    42.1, ,    28.3, ,    17.2, ,   459.3, ,    64.7, ,    43.7, ,   249.1, ,   104.0, ,
1962,    30.4, ,    45.0, ,     7.9, ,    52.8, ,    60.2, ,   109.0, ,    73.8, ,    67.3, ,    34.6, ,    22.7, ,    14.6, ,    28.1, ,   546.2, ,    92.5, ,   121.0, ,   250.0, ,    71.8, ,
1963,    42.6, ,    29.3, ,    32.2, ,    25.2, ,    25.6, ,    48.5, ,   100.3, ,    39.4, ,    28.5, ,    17.7, ,    18.5, ,    13.8, ,   421.5, ,   100.0, ,    83.0, ,   188.1, ,    64.6, ,
1964,    13.1, ,    15.9, ,    12.7, ,    31.2, ,    84.8, ,    66.1, ,   110.2, ,   102.9, ,    38.4, ,     6.5, ,    49.5, ,     8.6, ,   539.8, ,    42.8, ,   128.7, ,   279.2, ,    94.3, ,
1965,    44.0, ,    44.4, ,     2.0, ,    13.1, ,    59.6, ,   190.6, ,    40.7, ,    72.1, ,    25.9, ,     2.1, ,    30.7, ,    11.7, ,   537.0, ,    97.0, ,    74.7, ,   303.4, ,    58.8, ,
1966,    27.5, ,    10.8, ,    11.1, ,    32.3, ,    49.9, ,    35.3, ,    85.9, ,    75.9, ,     6.4, ,     7.0, ,    27.5, ,    11.0, ,   380.6, ,    50.1, ,    93.3, ,   197.1, ,    40.9, ,
1967,    23.8, ,    27.9, ,    38.2, ,     4.6, ,    10.1, ,    29.9, ,    31.9, ,    16.4, ,     8.8, ,    26.5, ,    13.9, ,    31.3, ,   263.2, ,    62.6, ,    52.9, ,    78.2, ,    49.2, ,
1968,    21.1, ,    12.5, ,    17.0, ,    14.7, ,    45.8, ,    96.0, ,    63.7, ,    90.3, ,    14.5, ,    33.5, ,     2.6, ,    34.3, ,   446.0, ,    64.8, ,    77.5, ,   250.0, ,    50.6, ,
1969,    20.2, ,    24.9, ,    18.5, ,    31.2, ,    32.4, ,    32.5, ,   107.6, ,   115.0, ,   111.0, ,    13.0, ,    40.2, ,    16.1, ,   562.8, ,    79.5, ,    82.2, ,   255.1, ,   164.3, ,
1970,    27.2, ,     7.0, ,    25.4, ,     0.8, ,     9.8, ,    68.8, ,    69.0, ,    38.2, ,    11.0, ,    29.9, ,    34.3, ,    19.5, ,   340.7, ,    50.3, ,    36.0, ,   176.0, ,    75.1, ,
1971,    41.6, ,     3.1, ,    27.8, ,     6.8, ,     9.4, ,   116.6, ,   157.0, ,    56.2, ,    26.2, ,     4.5, ,    23.7, ,    49.6, ,   522.5, ,    64.2, ,    44.0, ,   329.7, ,    54.5, ,
1972,    16.9, ,    32.5, ,    38.9, ,    13.2, ,    42.9, ,   105.8, ,    50.3, ,   116.5, ,    34.6, ,    17.8, ,    23.9, ,    30.4, ,   523.6, ,    99.0, ,    95.0, ,   272.5, ,    76.3, ,
1973,     5.3, ,    15.1, ,     1.0, ,    26.1, ,    65.9, ,   151.6, ,    40.5, ,   145.2, ,    53.6, ,    39.2, ,    32.9, ,    30.1, ,   606.6, ,    50.9, ,    93.1, ,   337.3, ,   125.7, ,
1974,    52.1, ,    43.8, ,    49.5, ,    45.9, ,    66.6, ,    61.0, ,   121.7, ,    31.4, ,    44.9, ,     7.9, ,     3.3, ,    28.7, ,   556.9, ,   126.0, ,   162.0, ,   214.1, ,    56.1, ,
1975,    12.3, ,     9.5, ,    16.7, ,    38.3, ,    28.6, ,   126.2, ,   116.2, ,   145.0, ,    20.8, ,    18.9, ,     6.2, ,    56.5, ,   595.2, ,    50.6, ,    83.6, ,   387.4, ,    46.0, ,
1976,    11.3, ,    26.3, ,     5.7, ,    33.8, ,    21.4, ,    98.1, ,    79.4, ,   105.0, , -9999.9,M,    13.6, ,     1.4, ,    49.3, , -9999.9,M,    94.1, ,    60.9, ,   282.5, , -9999.9,M,
1977,    20.4, ,     3.3, ,    20.5, ,    17.1, ,   123.9, ,    71.3, ,   172.9, ,    50.3, ,    49.4, ,     4.3, ,     4.4, ,    28.5, ,   566.3, ,    73.0, ,   161.5, ,   294.6, ,    58.1, ,
1978,    45.1, ,     6.4, ,    10.9, ,     9.0, ,    48.2, ,    42.8, ,   109.2, ,    64.2, ,   104.7, ,    10.4, ,    17.5, ,     7.1, ,   475.6, ,    80.1, ,    68.1, ,   216.3, ,   132.5, ,
1979,     5.5, ,    64.8, ,     7.9, ,    22.7, ,    28.1, ,   140.3, ,   125.7, ,    41.2, ,    39.9, ,    18.5, ,     7.1, ,    41.1, ,   542.9, ,    77.5, ,    58.7, ,   307.2, ,    65.5, ,
1980,    17.1, ,    11.8, , -9999.9,M, -9999.9,M,    71.5, ,   119.8, ,    47.1, ,   100.3, ,    61.8, ,    14.9, ,     3.1, ,    69.1, , -9999.9,M,    70.0, , -9999.9,M,   267.2, ,    79.8, ,
1981,     8.8, ,     8.6, ,    16.6, ,    18.8, ,    37.3, ,    63.6, ,    88.2, ,    42.9, ,    41.0, ,    35.6, ,     1.0, , -9999.9,M, -9999.9,M,    86.5, ,    72.7, ,   194.7, ,    77.6, ,
1982,    58.7, ,    23.8, ,    35.4, ,    10.1, ,    26.3, ,    34.1, ,   105.7, ,    93.3, ,    17.6, ,    11.5, ,     7.4, ,     7.4, ,   431.4, , -9999.9,M,    71.9, ,   233.2, ,    36.4, ,
1983,     7.0, ,    15.6, ,    33.1, ,    14.0, ,    17.0, ,   186.6, ,   124.7, ,    13.7, ,    32.8, ,    30.1, ,    14.6, ,    19.3, ,   508.5, ,    30.0, ,    64.2, ,   324.9, ,    77.5, ,
1984,    24.3, ,     8.4, ,    23.8, ,     1.7, ,   101.5, ,   102.3, ,    61.2, ,    78.4, ,    77.5, ,    45.5, ,    24.6, ,    18.5, ,   567.8, ,    52.0, ,   127.1, ,   241.9, ,   147.7, ,
1985,     6.7, ,    15.8, ,     1.0, ,    20.6, ,    55.7, ,   126.8, ,    72.9, ,    90.9, ,    43.0, ,    24.3, ,    17.7, ,    13.0, ,   488.4, ,    41.0, ,    77.3, ,   290.6, ,    85.0, ,
1986,    15.8, ,    12.3, ,    48.1, ,    68.0, ,    43.0, ,    44.6, ,   153.8, ,    21.6, ,    97.5, ,    21.6, ,    27.0, ,     6.5, ,   559.7, ,    41.1, ,   159.1, ,   219.9, ,   146.1, ,
1987,     4.2, ,    10.6, ,    23.4, ,    12.6, ,    54.0, ,    32.8, ,   114.9, ,    87.7, ,    12.2, ,     7.7, ,     4.9, ,     9.3, ,   374.3, ,    21.3, ,    90.0, ,   235.4, ,    24.8, ,
1988,    10.5, ,    27.0, ,     3.0, ,    11.7, ,    61.0, ,   118.3, ,   104.0, ,    80.5, ,    30.6, ,     4.2, ,    15.5, ,    18.9, ,   485.3, ,    46.8, ,    75.6, ,   302.9, ,    50.3, ,
1989,    22.2, ,     1.4, ,     8.6, ,     5.0, ,    69.6, ,    94.5, ,   109.3, ,   117.1, ,    13.9, ,    11.5, ,    16.8, ,    11.1, ,   480.9, ,    42.5, ,    83.2, ,   320.8, ,    42.2, ,
1990,    15.0, ,    13.5, ,     5.5, ,    38.0, ,    30.6, ,    59.4, ,   102.9, ,    89.7, ,    55.4, ,    26.0, ,    44.1, ,    16.3, ,   496.5, ,    39.6, ,    74.1, ,   252.0, ,   125.5, ,
1991,    12.6, ,    12.5, ,    13.1, ,    43.4, ,    91.5, ,    59.3, ,    43.8, ,    63.9, ,    26.4, ,    52.2, ,    10.2, ,    27.1, ,   456.0, ,    41.3, ,   148.0, ,   167.1, ,    88.8, ,
1992,    25.6, ,    32.0, ,     4.1, ,    32.1, ,    20.3, ,    46.6, ,    75.4, ,    52.8, ,    73.6, ,     6.3, ,    15.6, ,    37.2, ,   421.6, ,    84.7, ,    56.5, ,   174.8, ,    95.5, ,
1993,     0.8, ,     8.3, ,    11.9, ,    10.8, ,    29.6, ,   133.1, ,   139.9, ,    70.1, ,    25.9, ,    22.5, ,    23.3, ,    29.8, ,   506.2, ,    46.3, ,    52.3, ,   343.2, ,    71.7, ,
1994,    85.7, ,    24.2, ,     1.4, ,     4.1, ,    78.3, ,   118.5, ,    84.9, ,   103.2, ,    36.3, ,    16.1, ,    14.9, ,    17.6, ,   585.0, ,   139.7, ,    83.7, ,   306.6, ,    67.3, ,
1995,     3.2, ,    14.2, ,     8.0, ,    22.9, ,    28.6, ,    87.5, ,   101.3, ,    91.7, ,     6.9, ,    27.0, ,    73.6, ,    18.4, ,   483.4, ,    35.0, ,    59.4, ,   280.6, ,   107.5, ,
1996,    18.0, ,    11.7, ,    11.8, ,    58.7, ,    76.8, ,   151.0, ,    81.4, ,   103.4, ,    90.7, ,     9.0, ,    83.3, ,    22.5, ,   718.4, ,    48.1, ,   147.2, ,   335.9, ,   183.1, ,
1997,    17.1, ,     9.9, ,    31.7, ,    40.2, ,    53.4, ,   143.8, ,    77.9, ,    48.3, ,    58.0, ,    35.6, ,     2.9, ,     8.4, ,   527.3, ,    49.5, ,   125.4, ,   269.9, ,    96.5, ,
1998,    35.3, ,     0.4, ,    18.1, ,    10.7, ,    43.8, ,   136.5, ,    65.9, ,    32.8, ,    30.2, ,    34.8, ,    33.9, ,    24.3, ,   466.6, ,    44.1, ,    72.6, ,   235.2, ,    98.8, ,
1999,    73.5, ,    11.7, ,    13.8, ,    21.8, ,    35.5, ,    90.1, ,    53.2, ,    54.0, ,    12.8, ,     2.7, ,     5.4, ,    12.0, ,   386.5, ,   109.5, ,    71.2, ,   197.2, ,    20.8, ,
2000,    19.0, ,     7.1, ,    24.3, ,    36.6, ,    45.9, ,    92.4, ,   110.9, ,    87.5, ,    58.1, ,     6.6, ,    16.6, ,    10.7, ,   515.6, ,    38.1, ,   106.8, ,   290.7, ,    81.3, ,
2001,     2.3, ,     2.6, , -9999.9,M,    10.9, ,    25.9, ,    63.7, ,   215.0, ,    21.2, ,    23.3, ,    17.0, ,    38.0, ,     8.2, , -9999.9,M,    15.6, , -9999.9,M,   299.9, ,    78.2, ,
2002,    17.3, ,    11.7, ,    33.6, ,    42.9, ,    10.4, ,    36.4, ,    45.7, ,    45.7, ,    19.4, ,    22.9, ,    21.9, ,     2.5, ,   310.4, ,    37.2, ,    86.9, ,   127.9, ,    64.2, ,
2003,    71.2, ,    32.7, ,    22.9, ,    47.5, ,    36.1, ,    65.1, ,    47.6, ,    60.0, ,    17.8, ,    30.2, ,    16.0, ,     9.4, ,   456.5, ,   106.3, ,   106.5, ,   172.7, ,    64.1, ,
2004,    57.8, ,     3.7, ,    25.7, ,    28.0, ,    42.0, ,    49.9, ,   152.2, ,    52.1, ,   118.4, ,    43.9, , -9999.9,M,    39.5, , -9999.9,M,    70.9, ,    95.7, ,   254.1, , -9999.9,M,
2005,    20.5, ,     6.7, ,    25.8, ,     7.2, ,    63.7, ,   132.8, ,    64.7, ,    56.1, ,    28.7, ,    20.2, ,     3.5, ,     5.3, ,   435.0, ,    66.6, ,    96.6, ,   253.5, ,    52.4, ,
2006,     8.7, ,    19.1, ,    29.6, ,    34.5, ,    69.9, ,    71.3, ,    41.7, ,    40.2, ,    56.6, ,    66.8, ,    60.7, ,    12.8, ,   511.8, ,    33.1, ,   134.0, ,   153.1, ,   184.0, ,
2007,    31.9, ,    27.8, ,    13.5, ,    38.3, ,    82.4, ,    97.8, ,    54.6, ,    67.1, ,    15.3, ,     5.9, ,    10.1, ,    27.0, ,   471.7, ,    72.6, ,   134.2, ,   219.5, ,    31.3, ,
2008,    19.2, ,    17.7, ,    11.8, ,    66.8, ,    74.2, ,    58.8, ,    83.4, ,    21.6, ,    30.5, ,     9.7, ,     9.4, ,    30.5, ,   433.6, ,    63.8, ,   152.8, ,   163.8, ,    49.5, ,
2009,    32.3, ,    24.7, ,    28.3, ,    24.6, ,    41.7, ,    36.3, ,    82.9, ,    35.4, ,    31.8, ,    22.2, ,     6.8, ,    24.3, ,   391.2, ,    87.5, ,    94.6, ,   154.6, ,    60.7, ,
2010,    10.1, ,     4.0, ,     6.2, ,    17.5, ,    80.3, ,    67.5, ,   103.8, ,    70.7, ,    51.1, ,     9.7, ,     9.7, ,    60.7, ,   491.4, ,    38.5, ,   104.0, ,   242.1, ,    70.5, ,
2011,    76.9, ,    12.6, ,    21.8, ,    25.3, ,    34.7, ,   178.6, ,   130.5, ,    78.3, ,    20.4, ,    14.6, ,    27.5, ,     2.9, ,   624.1, ,   150.2, ,    81.7, ,   387.4, ,    62.5, ,
