1953,   369.7, ,    80.3, ,    49.9, ,    27.7, ,    35.4, ,    35.1, ,    20.1, ,    15.6, ,    79.8, ,    45.8, ,   134.6, ,   187.2, ,  1081.0, ,   595.3, ,   112.9, ,    70.8, ,   260.1, ,
1954,   231.4, ,   153.8, ,    32.7, ,    56.2, ,    10.6, ,    40.7, ,    17.1, ,    61.8, ,    34.3, ,    52.7, ,   240.6, ,   109.2, ,  1040.9, ,   572.3, ,    99.5, ,   119.5, ,   327.6, ,
1955,    60.9, ,    99.2, ,    71.7, ,    37.0, ,    21.5, ,    74.3, ,    44.7, ,     0.0, ,    17.0, ,   114.9, ,   254.1, ,   184.9, ,   980.2, ,   269.2, ,   130.2, ,   119.0, ,   386.0, ,
1956,   100.8, ,    46.5, ,   123.0, ,     0.3, ,    14.7, ,    80.7, ,     4.7, ,    45.7, ,    72.4, ,   169.6, ,    53.2, ,   198.4, ,   909.9, ,   332.2, ,   137.9, ,   131.1, ,   295.2, ,
1957,    88.8, ,   105.6, ,    84.5, ,    60.3, ,    15.9, ,    40.9, ,    35.8, ,    36.1, ,    11.9, ,    78.2, ,    50.4, ,   189.9, ,   798.3, ,   392.8, ,   160.7, ,   112.8, ,   140.5, ,
1958,   152.2, ,   111.1, ,    35.8, ,    72.9, ,    34.7, ,    19.3, ,     0.0, ,    20.2, ,    27.7, ,    79.6, ,   189.1, ,   133.8, ,   876.3, ,   453.2, ,   143.5, ,    39.5, ,   296.3, ,
1959,   171.2, ,    61.7, ,    74.8, ,    55.2, ,    33.6, ,    46.4, ,    19.1, ,    15.2, ,    90.9, ,    81.8, ,   146.5, ,   121.9, ,   918.2, ,   366.7, ,   163.7, ,    80.7, ,   319.1, ,
1960,   167.8, ,   114.0, ,    98.0, ,    50.5, ,    52.2, ,     8.1, ,     0.5, ,    39.1, ,    17.2, ,    82.9, ,   134.0, ,   118.7, ,   883.0, ,   403.7, ,   200.7, ,    47.7, ,   234.1, ,
1961,   273.5, ,   193.1, ,    84.1, ,    51.4, ,    47.3, ,     9.3, ,    21.0, ,    32.4, ,    17.1, ,    61.0, ,   139.7, ,   161.0, ,  1091.1, ,   585.4, ,   182.8, ,    62.8, ,   217.9, ,
1962,    74.9, ,    45.0, , -9999.9,M,    44.3, ,    31.3, ,    16.5, ,    10.6, ,    62.2, ,    41.9, ,   100.5, ,   219.2, ,   176.7, , -9999.9,M,   281.0, , -9999.9,M,    89.3, ,   361.6, ,
1963,    40.8, ,   128.3, ,    35.8, ,    38.2, ,    32.5, ,    43.1, ,    49.9, ,    12.8, ,    19.0, ,   166.8, ,   159.0, ,   228.1, ,   954.4, ,   345.9, ,   106.5, ,   105.8, ,   344.8, ,
1964,   220.5, ,    55.5, ,    72.9, ,    26.2, ,    12.1, ,    39.7, ,    38.1, ,    36.9, ,    59.3, ,    35.0, ,   139.3, ,   132.4, ,   868.0, ,   504.1, ,   111.2, ,   114.7, ,   233.7, ,
1965,   181.7, ,   129.2, ,    22.2, ,    64.5, ,    26.0, ,     7.9, ,     7.8, ,    59.5, ,    32.4, ,    87.9, ,   176.2, ,   173.8, ,   969.2, ,   443.4, ,   112.7, ,    75.2, ,   296.5, ,
1966,   191.7, ,    48.8, ,    58.3, ,    22.4, ,    30.1, ,    27.5, ,    54.3, ,    20.7, ,    39.8, ,   121.7, ,    88.6, ,   198.5, ,   902.5, ,   414.3, ,   110.9, ,   102.4, ,   250.2, ,
1967,   279.6, ,    56.8, ,    65.5, ,    42.7, ,    36.1, ,    16.9, ,     9.0, ,     0.0, ,    56.9, ,   226.1, ,    81.2, ,   141.8, ,  1012.6, ,   534.9, ,   144.4, ,    25.9, ,   364.2, ,
1968,   219.5, ,   123.4, ,   113.0, ,    38.9, ,    37.8, ,    40.5, ,    16.2, ,    60.1, ,    46.9, ,   117.8, ,   130.8, ,   216.1, ,  1161.2, ,   484.7, ,   189.7, ,   116.8, ,   295.5, ,
1969,   128.7, ,    40.0, ,    83.5, ,    70.3, ,    25.4, ,    16.8, ,    16.6, ,    18.2, ,    82.6, ,    55.9, ,    68.8, ,   132.0, ,   738.8, ,   384.8, ,   179.3, ,    51.6, ,   207.4, ,
1970,   164.9, ,    61.6, ,    34.0, ,   116.8, ,    27.9, ,    11.0, ,    20.3, ,     4.2, ,    66.1, ,    32.9, ,   120.9, ,   173.5, ,   834.1, ,   358.6, ,   178.7, ,    35.5, ,   219.8, ,
1971,   179.0, ,   102.9, ,   129.6, ,    25.5, ,    26.1, ,    67.9, ,    11.4, ,    14.1, ,    51.0, ,    64.2, ,   145.3, ,   184.3, ,  1001.3, ,   455.4, ,   181.2, ,    93.4, ,   260.4, ,
1972,   155.3, ,   165.1, ,   153.7, ,    50.8, ,    11.2, ,    40.0, ,    42.7, ,    23.5, ,    85.0, ,    33.6, ,    60.7, ,   298.5, ,  1120.2, ,   504.8, ,   215.7, ,   106.2, ,   179.3, ,
1973,   111.8, ,    49.1, ,    25.3, ,    10.3, ,    25.4, ,    29.8, ,     7.6, ,    14.5, ,    21.3, ,    84.0, ,   219.1, ,   188.6, ,   786.7, ,   459.4, ,    61.0, ,    51.9, ,   324.4, ,
1974,   223.4, ,   110.8, ,   110.2, ,    35.5, ,    52.0, ,    29.4, ,    36.4, ,     2.1, ,     7.3, ,    22.2, ,   201.8, ,   169.0, ,  1000.0, ,   522.8, ,   197.6, ,    67.8, ,   231.3, ,
1975,   149.4, ,   140.8, ,    45.1, ,    27.3, ,    19.8, ,    20.6, ,     5.1, ,   109.2, ,     5.5, ,   245.4, ,   206.6, ,   200.8, ,  1175.7, ,   459.3, ,    92.2, ,   134.8, ,   457.6, ,
1976,   198.8, ,   154.2, ,    60.5, ,    47.3, ,    50.5, ,    18.8, ,    17.6, ,    51.9, ,    18.9, ,    51.9, ,    42.4, ,    71.5, ,   784.3, ,   553.8, ,   158.3, ,    88.3, ,   113.2, ,
1977,    60.8, ,    77.2, ,   110.2, ,    27.4, ,    28.1, ,     3.6, ,    14.5, ,    49.2, ,    48.2, ,    73.2, ,   192.2, ,   128.5, ,   812.9, ,   209.4, ,   165.7, ,    67.3, ,   313.5, ,
1978,   130.2, ,    83.8, ,    67.6, ,    46.0, ,    30.7, ,     9.3, ,     7.3, ,    52.1, ,    58.6, ,    18.6, ,   113.3, ,    61.5, ,   678.9, ,   342.5, ,   144.3, ,    68.6, ,   190.5, ,
1979,    36.2, ,   161.7, ,    38.5, ,    43.1, ,    16.8, ,    23.3, ,    16.2, ,    14.5, ,    70.6, ,    81.8, ,    38.0, ,   281.4, ,   822.1, ,   259.5, ,    98.4, ,    54.0, ,   190.3, ,
1980,   122.8, ,   109.5, ,    72.2, ,    32.7, ,    45.3, ,    87.1, ,    24.5, ,    24.0, ,    38.5, ,    28.8, ,   260.7, ,   211.2, ,  1057.3, ,   513.7, ,   150.2, ,   135.7, ,   327.9, ,
1981,    56.8, ,   157.8, ,    50.1, ,    65.2, ,    42.3, ,    79.6, ,     9.0, ,     7.9, ,    83.1, ,   120.1, ,   153.4, ,   197.0, ,  1022.4, ,   425.8, ,   157.7, ,    96.5, ,   356.6, ,
1982,   209.1, ,   130.0, ,    34.4, ,    50.1, ,    13.7, ,    26.0, ,    43.5, ,    11.5, ,    21.9, ,    65.1, ,    87.6, ,   154.0, ,   846.9, ,   536.1, ,    98.3, ,    81.0, ,   174.6, ,
1983,   155.9, ,   152.1, ,   101.8, ,    29.4, ,    25.8, ,    33.2, ,    40.7, ,    39.2, ,    69.3, ,    57.3, ,   255.5, ,    89.8, ,  1050.1, ,   462.0, ,   157.1, ,   113.1, ,   382.1, ,
1984,   110.0, ,   101.3, ,    95.5, ,    54.8, ,    98.0, ,    48.6, ,     3.5, ,     8.5, ,    37.8, ,   102.4, ,   218.7, ,   140.2, ,  1019.4, ,   301.1, ,   248.3, ,    60.6, ,   359.0, ,
1985,    26.9, ,    79.2, ,    54.7, ,    56.3, ,    34.1, ,    41.3, ,     5.4, ,    11.8, ,    13.9, ,   141.0, , -9999.9,M, -9999.9,M, -9999.9,M,   246.3, ,   145.1, ,    58.6, , -9999.9,M,
1986,   194.3, , -9999.9,M,    71.1, ,    46.7, ,    77.1, , -9999.9,M,    17.7, ,     0.0, ,    27.0, ,    35.1, ,   190.5, ,    86.0, , -9999.9,M, -9999.9,M,   194.9, , -9999.9,M,   252.6, ,
1987,   141.7, ,    49.3, ,    85.7, ,    64.1, ,    47.2, ,    12.0, ,    15.9, , -9999.9,M,    11.4, ,    14.3, ,    90.5, ,   168.3, , -9999.9,M,   276.9, ,   197.0, , -9999.9,M,   116.2, ,
1988,   100.0, ,    40.4, ,   120.9, ,    78.5, ,    58.8, ,    35.6, ,    12.1, ,    37.0, ,    52.5, ,    96.3, ,   169.5, ,   137.4, ,   938.8, ,   308.7, ,   258.1, ,    84.7, ,   318.2, ,
1989,   122.0, ,    55.3, ,    98.2, ,    43.2, ,    45.6, ,    27.9, ,    12.8, ,    36.1, ,     3.0, ,    52.3, ,   106.2, ,   116.7, ,   719.4, ,   314.8, ,   187.0, ,    76.8, ,   161.6, ,
1990,   193.4, ,    95.1, ,    52.0, ,    67.4, ,    57.2, ,    49.5, ,     5.7, ,    56.1, ,    16.5, ,   121.7, ,   303.3, ,   207.9, ,  1225.8, ,   405.2, ,   176.6, ,   111.3, ,   441.6, ,
1991,   126.2, ,   131.9, ,    69.9, ,   100.9, ,    34.0, ,    25.3, ,    38.5, ,    77.8, ,     0.3, ,    38.6, ,   202.2, ,   113.8, ,   959.2, ,   465.9, ,   204.8, ,   141.6, ,   241.0, ,
1992,   237.1, ,   100.7, ,    30.7, ,    65.8, ,    16.4, ,    49.1, ,    39.4, ,    17.5, ,    19.1, ,    90.0, ,   127.2, ,    85.7, ,   878.6, ,   451.6, ,   112.8, ,   106.0, ,   236.3, ,
1993,    87.8, ,    18.7, ,   113.8, ,    82.9, ,    84.1, ,    37.5, ,    82.3, ,    16.1, ,     4.6, ,    54.1, ,    64.9, ,   103.8, ,   750.4, ,   192.2, ,   280.7, ,   135.9, ,   123.6, ,
1994,    80.9, ,   124.7, ,    87.4, ,    57.1, ,    37.9, ,    37.9, ,     7.7, ,    17.7, ,    54.3, ,   104.1, ,   119.2, ,   237.5, ,   966.5, ,   309.5, ,   182.5, ,    63.3, ,   277.5, ,
1995,   105.5, ,   125.4, ,    77.8, ,    39.2, ,    17.5, ,    29.8, ,    28.9, ,    77.9, ,    14.4, ,   119.6, ,   281.1, ,   183.1, ,  1100.2, ,   468.5, ,   134.5, ,   136.6, ,   415.1, ,
1996,   158.8, ,   120.1, ,    51.5, ,   118.5, ,    57.4, ,     8.4, ,    10.8, ,    12.8, ,    40.3, ,   161.8, ,   179.7, ,   194.5, ,  1114.6, ,   461.9, ,   227.4, ,    31.9, ,   381.8, ,
1997,   203.9, ,    71.1, ,   174.6, ,    74.9, ,    58.3, ,    90.4, ,    33.7, ,    28.7, ,    90.5, ,   150.7, ,   107.2, ,   119.3, ,  1203.3, ,   469.5, ,   307.8, ,   152.8, ,   348.4, ,
1998,   172.3, ,    81.3, ,    84.2, ,     4.2, ,    45.7, ,    31.8, ,    39.8, ,     0.0, ,     7.0, ,    59.5, ,   311.6, ,   239.1, ,  1076.5, ,   372.9, ,   134.1, ,    71.6, ,   378.1, ,
1999,   285.5, ,   251.9, ,    96.5, ,    25.6, ,    27.8, ,    47.8, ,     9.6, ,    27.5, ,    13.8, ,   135.3, ,   162.8, ,   160.7, ,  1244.8, ,   776.6, ,   149.9, ,    84.9, ,   311.8, ,
2000,   132.1, ,    81.2, ,    67.2, ,    18.7, ,    63.0, ,    42.8, ,    20.0, ,    15.4, ,    25.8, ,    84.4, ,    93.4, ,    98.7, ,   742.8, ,   374.0, ,   149.0, ,    78.2, ,   203.7, ,
2001,   107.4, ,    52.3, ,    90.1, ,    44.6, ,    28.0, ,    41.7, ,     2.5, ,    48.9, ,    27.9, ,   105.8, ,   148.2, ,   196.8, ,   894.3, ,   258.4, ,   162.7, ,    93.1, ,   282.0, ,
2002,   162.4, ,   121.3, ,    84.0, ,    56.8, ,    29.8, ,    23.7, ,     5.8, ,     4.3, ,    13.2, ,    13.0, ,    90.2, ,   121.5, ,   726.0, ,   480.5, ,   170.7, ,    33.8, ,   116.4, ,
2003,   186.7, ,    29.1, ,   140.2, ,    57.9, ,    23.7, ,     4.6, ,    15.6, ,     2.2, ,    27.9, ,   331.4, ,   173.3, ,   101.3, ,  1093.8, ,   337.3, ,   221.7, ,    22.3, ,   532.6, ,
2004,   114.1, ,    54.3, ,    69.7, ,    10.5, ,    34.2, ,    24.1, ,    18.2, ,   108.1, ,    74.7, ,   118.7, ,   124.8, ,   171.7, ,   923.0, ,   269.7, ,   114.3, ,   150.4, ,   318.2, ,
2005,   181.2, ,    49.5, ,    95.3, ,    58.5, ,    51.1, ,    32.1, ,    20.0, ,    29.6, ,    24.4, ,    94.3, ,   118.6, ,    91.2, ,   845.7, ,   402.3, ,   205.0, ,    81.6, ,   237.3, ,
2006,   232.7, ,    63.8, ,    60.7, ,    45.4, ,    37.2, ,    38.7, ,     6.3, ,     2.4, ,    38.7, ,    52.4, ,   330.3, ,   178.7, ,  1087.2, ,   387.6, ,   143.4, ,    47.4, ,   421.4, ,
2007,   202.1, ,    77.2, ,   139.4, ,    40.0, ,    20.0, ,    41.3, ,    37.0, ,    41.4, ,    33.0, ,    88.7, ,    93.4, ,   240.4, ,  1053.8, ,   457.9, ,   199.3, ,   119.6, ,   215.2, ,
2008,   104.4, ,    57.5, ,    66.8, ,    81.4, ,    21.5, ,    29.8, ,    11.6, ,    41.3, ,    21.3, ,    62.0, ,   143.0, ,   117.0, ,   757.7, ,   402.3, ,   169.7, ,    82.8, ,   226.3, ,
2009,    73.8, ,    44.3, ,    60.3, ,    45.2, ,    62.9, ,     8.8, ,    14.0, ,    21.9, ,    58.6, ,   162.9, ,   307.8, ,    99.0, ,   959.6, ,   235.0, ,   168.4, ,    44.7, ,   529.4, ,
2010,   180.5, ,    64.4, ,    80.9, ,    59.1, ,    59.4, ,    30.1, ,     1.1, ,    32.9, ,   122.2, ,    80.1, ,   104.2, ,   180.2, ,   995.2, ,   343.9, ,   199.4, ,    64.2, ,   306.5, ,
2011,   164.7, ,    85.3, ,   107.8, ,    76.6, ,    81.5, ,    15.9, ,    24.1, ,    14.0, ,    49.6, ,    58.2, ,   144.9, ,    66.0, ,   888.6, ,   430.1, ,   265.9, ,    54.0, ,   252.8, ,
