1977,    24.0, ,    25.6, ,    11.7, ,     8.9, ,    39.8, ,    10.3, ,    26.7, ,    22.6, ,    19.1, ,    38.0, ,    46.6, ,    23.7, ,   297.0, ,    66.4, ,    60.4, ,    59.6, ,   103.7, ,
1978,    11.9, ,     7.2, ,    17.4, ,    26.5, ,    11.0, ,    25.4, ,    81.9, ,     7.9, ,    40.3, ,    49.8, ,    31.5, ,    36.4, ,   347.1, ,    42.7, ,    54.9, ,   115.2, ,   121.5, ,
1979,    11.9, ,     5.5, ,    21.0, ,    19.1, ,    34.7, ,     6.1, ,    25.3, ,    46.0, ,    19.3, ,    60.2, ,    34.3, ,    20.6, ,   304.0, ,    53.9, ,    74.7, ,    77.4, ,   113.8, ,
1980,    38.2, ,    12.4, ,     4.1, ,     7.1, ,    63.7, ,    15.3, ,    13.0, ,    34.0, ,    41.9, ,    39.0, ,    40.9, ,    14.1, ,   323.7, ,    71.3, ,    74.8, ,    62.4, ,   121.8, ,
1981,    21.1, ,    24.4, ,    12.8, ,    23.5, ,     4.3, ,    40.7, ,    27.1, ,    39.6, ,    46.7, ,    60.6, ,    34.2, ,    15.5, ,   350.4, ,    59.6, ,    40.5, ,   107.4, ,   141.5, ,
1982,     3.6, ,    40.9, ,     5.4, ,     6.3, ,    47.9, ,    17.0, ,    13.4, ,    12.5, ,    66.2, ,    26.4, ,    29.9, ,    34.6, ,   304.0, ,    59.9, ,    59.6, ,    42.9, ,   122.5, ,
1983,    35.4, ,    11.8, ,    22.5, ,     9.4, ,    31.4, ,    14.8, ,    51.3, ,    35.1, ,    32.7, ,    36.1, ,    40.4, ,    11.0, ,   332.1, ,    81.8, ,    63.3, ,   101.2, ,   109.3, ,
1984,    22.6, ,    43.1, ,    21.0, ,    10.9, ,     9.3, ,    74.7, ,    66.1, ,    31.8, ,    17.5, ,    46.6, ,    37.0, ,    15.9, ,   396.5, ,    76.7, ,    41.3, ,   172.6, ,   101.1, ,
1985,    19.6, ,    50.1, ,    14.3, ,    33.2, ,    28.8, ,    12.1, ,    61.7, ,    49.2, ,    28.4, ,    54.6, ,    51.3, ,    24.9, ,   428.1, ,    85.5, ,    76.2, ,   123.0, ,   134.3, ,
1986,    23.2, ,    20.7, ,    27.2, ,     8.7, ,    21.6, ,    50.2, ,    24.1, ,    77.2, ,    12.8, ,    31.2, ,    17.8, ,    34.1, ,   348.8, ,    68.8, ,    57.5, ,   151.5, ,    61.8, ,
1987,    28.9, ,    51.7, ,    12.2, ,    13.6, ,     7.2, ,    52.5, ,    11.5, ,    32.1, ,    50.9, ,    41.4, ,    62.0, ,    31.7, ,   395.7, ,   114.7, ,    33.0, ,    96.1, ,   154.3, ,
1988,    24.9, ,    22.3, ,    10.3, ,    28.2, ,    22.6, ,    76.4, ,   112.3, ,    18.7, ,    37.9, ,    27.8, ,    68.5, ,    19.7, ,   469.4, ,    78.8, ,    61.0, ,   207.4, ,   134.2, ,
1989,    38.6, ,     7.7, ,    19.0, ,     1.7, ,    23.5, ,    32.0, ,    49.3, ,    12.1, ,    26.2, ,    36.7, ,    59.6, ,    30.2, ,   336.6, ,    65.9, ,    44.2, ,    93.4, ,   122.5, ,
1990,    30.7, ,    16.4, ,    13.1, ,    16.5, ,     7.1, ,    11.7, ,    75.1, ,    90.1, ,    17.5, ,    53.1, ,    28.3, ,    42.1, ,   401.8, ,    77.3, ,    36.7, ,   176.9, ,    98.9, ,
1991,    34.2, ,    24.0, ,    28.1, ,    19.3, ,    35.7, ,    65.7, ,    20.3, ,    67.0, ,    37.5, ,    60.1, ,    48.1, ,    22.1, ,   462.0, ,   100.3, ,    83.1, ,   152.9, ,   145.7, ,
1992,    43.7, ,    22.2, ,    35.4, ,    19.9, ,    18.2, ,    36.9, ,    27.8, ,    11.9, ,    37.1, ,    37.2, ,    40.3, ,    17.1, ,   347.7, ,    88.0, ,    73.5, ,    76.6, ,   114.6, ,
1993,    11.2, ,    31.2, ,    22.1, ,     7.7, ,    44.4, ,     3.9, ,    72.6, ,    18.6, ,    46.4, ,    25.0, ,    28.8, ,    50.7, ,   362.5, ,    59.6, ,    74.2, ,    95.1, ,   100.2, ,
1994,    16.3, ,    12.9, ,    36.7, ,     7.6, ,    16.3, ,    22.9, ,    30.7, ,     6.6, ,    24.1, ,    36.1, ,    52.9, ,    31.3, ,   294.4, ,    79.9, ,    60.6, ,    60.2, ,   113.1, ,
1995,    22.9, ,    22.5, ,    57.2, ,    12.8, ,     5.7, ,    14.7, ,    30.4, ,    17.2, ,    37.4, ,    27.5, ,    27.8, ,    48.4, ,   324.3, ,    76.6, ,    75.7, ,    62.2, ,    92.7, ,
1996,    12.2, ,    25.5, ,    23.7, ,    30.1, ,     9.7, ,    37.9, ,    15.5, ,    51.2, ,    64.1, ,    26.2, ,    31.8, ,    28.1, ,   355.9, ,    86.1, ,    63.5, ,   104.6, ,   122.1, ,
1997,    28.3, ,     6.8, ,    33.3, ,     4.2, ,    31.2, ,    37.6, ,    24.1, ,    31.7, ,    51.0, ,    43.3, ,    43.3, ,    25.6, ,   360.4, ,    63.1, ,    68.7, ,    93.4, ,   137.6, ,
1998,    28.5, ,    22.0, ,     6.0, ,    27.4, ,     0.3, ,    46.4, ,    13.9, ,    59.6, ,    48.4, ,    59.3, ,    28.3, ,    22.0, ,   362.1, ,    76.1, ,    33.7, ,   119.9, ,   136.0, ,
1999,    25.2, ,    26.2, ,    22.6, ,    15.6, ,    25.7, ,    13.2, ,    21.0, ,    42.2, ,    44.1, ,    36.8, ,    36.8, ,    34.8, ,   344.4, ,    73.5, ,    63.9, ,    76.4, ,   117.8, ,
2000,     8.9, ,    15.4, ,    15.2, ,    12.5, ,    13.0, ,    46.4, ,    44.0, ,    92.5, ,    30.2, ,    59.5, ,    55.7, ,    14.3, ,   407.6, ,    59.1, ,    40.7, ,   182.9, ,   145.4, ,
2001,    29.9, ,    12.6, ,    43.7, ,     8.2, ,    40.7, ,     6.4, ,    63.3, ,    82.2, ,    55.2, ,    25.9, ,    38.5, ,    44.5, ,   451.1, ,    56.8, ,    92.6, ,   151.9, ,   119.6, ,
2002,     8.2, ,    31.5, ,    13.6, ,     6.4, ,    20.5, ,    20.4, ,   107.5, ,    56.0, ,    33.3, ,    38.7, ,    21.6, ,    38.0, ,   395.6, ,    84.3, ,    40.5, ,   183.9, ,    93.5, ,
2003,    11.4, ,    11.2, ,    21.7, ,    15.9, ,    33.1, ,    37.9, ,    13.1, ,    60.2, ,    26.7, ,    18.2, ,    44.4, ,    43.2, ,   336.9, ,    60.6, ,    70.7, ,   111.2, ,    89.3, ,
2004,    19.5, ,    19.7, ,     8.9, ,    20.4, ,    10.9, ,     5.8, ,    26.7, ,     7.8, ,    44.7, ,    45.8, ,    37.7, ,    25.7, ,   273.6, ,    82.4, ,    40.2, ,    40.2, ,   128.2, ,
2005,    41.4, ,    32.8, ,    24.1, ,    21.6, ,     9.5, ,    44.0, ,    48.4, ,    66.0, ,    86.5, ,    33.7, ,    57.1, ,    22.2, ,   487.4, ,    99.8, ,    55.3, ,   158.4, ,   177.4, ,
2006,    23.7, ,    20.3, ,    27.2, ,    23.6, ,    37.6, ,    33.2, ,    44.5, ,    56.1, ,    23.5, ,    14.7, ,    95.2, ,    20.4, ,   420.0, ,    66.2, ,    88.4, ,   133.8, ,   133.5, ,
2007,    45.9, ,    25.9, ,    27.8, ,    11.4, ,    26.6, ,     6.8, ,    93.2, ,    30.5, ,    55.2, ,    37.9, ,    42.7, ,    41.3, ,   445.2, ,    92.2, ,    65.9, ,   130.4, ,   135.7, ,
2008,    59.4, ,    15.3, ,    13.7, ,     8.1, ,    10.5, ,    53.3, ,    21.8, ,    64.7, ,   111.3, ,    46.6, ,    78.5, ,    23.8, ,   506.9, ,   116.0, ,    32.2, ,   139.8, ,   236.5, ,
2009,    31.8, ,    29.4, ,    26.7, ,    16.8, ,     7.7, ,    51.9, ,    38.4, ,    41.6, ,    81.6, ,    36.9, ,    65.3, ,    15.4, ,   443.3, ,    85.0, ,    51.2, ,   131.8, ,   183.8, ,
2010,    39.8, ,    16.3, ,     3.5, ,     8.0, ,    15.5, ,    46.9, ,    50.9, ,    27.1, ,    37.7, ,    42.4, ,    25.9, ,    24.2, ,   338.4, ,    71.5, ,    27.1, ,   125.0, ,   106.0, ,
2011,    15.2, ,    17.8, ,    12.8, ,    10.1, ,     9.8, ,    37.0, ,    64.6, ,    81.7, ,    28.1, ,    60.3, ,    51.0, ,    33.0, ,   421.3, ,    57.2, ,    32.6, ,   183.3, ,   139.4, ,
