1945,   177.5, ,    78.1, ,    44.1, ,    97.7, ,   164.4, ,    82.4, ,    69.8, , -9999.9,M,    87.5, ,   101.6, ,   172.0, ,    98.4, , -9999.9,M,   397.9, ,   306.3, , -9999.9,M,   361.0, ,
1946,    73.1, ,   180.7, ,    51.9, ,    86.8, ,   100.6, ,    93.5, ,    83.1, ,    80.0, ,    61.2, ,    70.2, ,    86.5, ,   120.7, ,  1088.4, ,   352.2, ,   239.3, ,   256.6, ,   217.9, ,
1947,    50.3, ,   128.5, ,    33.6, ,    55.7, ,   106.1, ,    34.7, ,    54.2, ,    35.0, ,    80.5, ,    77.8, ,    17.0, ,    54.3, ,   727.8, ,   299.5, ,   195.4, ,   123.9, ,   175.3, ,
1948,   100.5, ,    88.7, ,    26.2, ,    78.9, ,   144.4, ,    59.4, ,    72.4, ,    57.0, ,    84.1, ,    27.9, ,    83.6, ,    51.9, ,   875.0, ,   243.5, ,   249.5, ,   188.8, ,   195.6, ,
1949,    48.0, ,   108.8, ,   203.6, ,    62.9, ,    81.3, ,    44.3, ,    63.3, ,    97.4, ,    87.7, ,    29.5, ,   158.2, ,   142.3, ,  1127.2, ,   208.6, ,   347.7, ,   205.0, ,   275.4, ,
1950,   168.4, ,   168.4, ,    46.5, ,    94.4, ,    60.6, , -9999.9,M,   120.3, ,    62.6, ,    37.3, ,    65.1, ,    63.1, ,    66.0, , -9999.9,M,   479.0, ,   201.5, , -9999.9,M,   165.6, ,
1951,    83.4, ,   159.1, ,    98.9, ,   131.0, ,    99.3, ,    86.3, ,    79.8, ,   136.8, ,    84.4, ,    78.0, ,   171.8, ,    59.5, ,  1268.4, ,   308.5, ,   329.3, ,   302.9, ,   334.2, ,
1952,   127.3, ,    83.0, ,    80.5, ,    74.8, ,    58.2, ,   134.4, ,    68.9, ,    73.9, ,    43.1, , -9999.9,M,   224.7, ,    58.9, , -9999.9,M,   269.8, ,   213.6, ,   277.2, , -9999.9,M,
1953,    95.3, , -9999.9,M,    66.4, ,    75.3, ,    92.3, , -9999.9,M,    49.3, ,   108.5, ,    87.6, , -9999.9,M,    97.9, ,   174.2, , -9999.9,M, -9999.9,M,   233.9, , -9999.9,M, -9999.9,M,
1954,   192.1, ,    95.2, ,   133.9, ,    68.7, ,    73.0, ,    48.9, ,    94.5, ,   124.3, ,    29.9, ,   112.2, ,    60.9, ,   223.1, ,  1256.7, ,   461.5, ,   275.6, ,   267.8, ,   203.0, ,
1955,   135.8, ,    17.4, ,   120.9, , -9999.9,M,    53.5, ,    36.0, ,    57.8, ,   153.8, ,   118.9, ,   106.1, ,    72.0, ,   145.2, , -9999.9,M,   376.3, , -9999.9,M,   247.7, ,   296.9, ,
1956,    67.1, ,   138.6, ,   142.7, ,    40.4, ,    67.7, ,   105.2, ,    61.5, , -9999.9,M,    99.3, ,    50.6, ,   111.7, ,   154.9, , -9999.9,M,   350.9, ,   250.8, , -9999.9,M,   261.6, ,
1957,   192.1, ,   144.8, ,    64.4, ,    51.7, ,    39.5, ,    64.3, ,    80.6, ,   104.8, ,   131.9, ,   113.6, ,    86.6, ,   141.2, ,  1215.4, ,   491.8, ,   155.5, ,   249.7, ,   332.1, ,
1958,    61.0, ,   107.8, ,    50.1, ,    69.4, ,    67.2, ,   102.2, ,    59.7, ,   148.3, ,   145.1, ,    71.1, ,   146.4, ,    61.7, ,  1089.9, ,   309.9, ,   186.7, ,   310.2, ,   362.6, ,
1959,   119.5, ,    52.2, ,    67.1, ,    25.2, ,    60.2, ,    57.7, ,    66.9, ,   103.3, ,   103.4, ,    97.8, ,   115.5, ,    66.0, ,   934.9, ,   233.4, ,   152.6, ,   228.0, ,   316.7, ,
1960,    66.3, ,    53.5, ,   108.3, ,    84.1, ,    51.0, , -9999.9,M,    99.1, ,    43.6, ,    72.5, ,   133.2, ,    70.3, ,   114.9, , -9999.9,M,   185.9, ,   243.4, , -9999.9,M,   276.0, ,
1961,   133.7, ,    70.4, ,   125.2, ,    30.4, ,    33.4, ,   104.2, ,   100.5, ,    68.7, ,   124.6, ,   141.9, ,   103.3, ,   117.4, ,  1153.7, ,   318.9, ,   189.1, ,   273.4, ,   369.8, ,
1962,   204.2, ,   243.4, ,    48.4, ,   120.4, ,    35.8, ,    57.3, ,   127.9, ,   101.1, ,    76.7, ,   126.2, ,   112.5, ,   158.1, ,  1412.0, ,   565.0, ,   204.6, ,   286.3, ,   315.4, ,
1963,   161.0, ,   200.2, ,    59.2, ,    78.6, ,    70.9, ,    46.4, ,    79.7, ,   126.2, ,    86.2, ,    70.2, ,    96.5, ,   178.6, ,  1253.7, ,   519.3, ,   208.8, ,   252.3, ,   252.9, ,
1964,   120.5, ,   143.0, ,   100.6, ,   117.3, ,    40.3, ,    84.2, ,    82.8, ,    78.2, ,    73.6, ,    80.7, ,   107.3, ,   108.7, ,  1137.1, ,   442.1, ,   258.1, ,   245.2, ,   261.6, ,
1965,   203.1, ,   142.9, ,   112.0, ,    90.1, , -9999.9,M,    61.0, ,    73.0, ,    90.3, ,    28.9, ,    93.9, ,   116.2, ,   151.2, , -9999.9,M,   454.7, , -9999.9,M,   224.4, ,   239.0, ,
1966,   101.9, ,    63.0, ,    18.6, ,    31.7, ,    87.2, ,    75.3, ,    74.9, ,   100.0, ,    79.1, ,   118.2, ,    63.3, ,    92.3, ,   905.3, ,   316.0, ,   137.4, ,   250.2, ,   260.6, ,
1967,    89.7, ,   163.2, ,   110.2, ,    50.9, ,    95.1, ,    38.2, ,    37.6, ,   145.5, ,   137.7, ,   142.3, ,   129.2, ,   114.7, ,  1254.4, ,   345.2, ,   256.2, ,   221.3, ,   409.3, ,
1968,   120.5, ,    79.8, ,   116.3, ,    54.3, ,    68.7, ,   133.4, ,    62.2, ,   141.5, ,    45.4, ,   101.9, ,   186.1, ,   191.6, ,  1301.5, ,   315.0, ,   239.2, ,   337.0, ,   333.4, ,
1969,   135.9, ,    63.0, ,   100.3, ,    75.5, ,   109.1, ,    74.4, ,    82.2, ,   140.4, ,   101.3, ,    93.8, ,   100.0, ,   183.6, ,  1259.4, ,   390.4, ,   284.9, ,   297.0, ,   295.1, ,
1970,   115.6, ,    91.3, ,   122.9, ,    79.7, ,   101.1, ,    86.2, ,    56.2, ,   139.7, ,    51.4, ,    77.6, ,   153.5, ,    97.0, ,  1172.3, ,   390.4, ,   303.7, ,   282.1, ,   282.6, ,
1971,    87.5, ,   104.1, ,   159.0, ,    98.0, ,    47.1, ,    66.8, ,    70.0, ,   147.0, ,    93.8, ,    77.6, ,   106.4, ,   149.7, ,  1207.0, ,   288.5, ,   304.1, ,   283.8, ,   277.8, ,
1972,   133.0, ,    76.1, ,   120.6, ,    89.2, ,   112.5, ,   110.2, ,    45.0, ,   100.9, ,    97.2, ,   205.0, ,   101.9, ,   217.0, ,  1408.5, ,   358.8, ,   322.2, ,   256.0, ,   404.1, ,
1973,   133.5, ,   262.7, ,    37.6, ,    33.3, ,    74.3, ,   162.6, ,    95.3, ,   141.3, ,    91.8, ,    80.8, ,   109.6, ,    98.6, ,  1321.3, ,   613.2, ,   145.2, ,   399.2, ,   282.1, ,
1974,   111.2, ,   128.8, ,   115.1, ,   125.3, ,    46.0, ,    25.2, ,    97.1, ,    68.6, ,   133.9, ,   144.5, ,    96.4, ,    77.7, ,  1169.6, ,   338.6, ,   286.3, ,   190.8, ,   374.8, ,
1975,   101.7, ,    56.7, ,   158.6, ,    81.2, ,    61.9, ,    45.4, ,    42.8, ,    74.2, ,   199.3, ,   112.0, ,   160.3, ,   179.5, ,  1273.6, ,   236.1, ,   301.8, ,   162.4, ,   471.6, ,
1976,   164.9, ,   119.2, ,   102.5, ,    61.2, ,    78.9, ,    64.1, ,    34.5, ,    54.4, ,    74.9, ,   171.1, ,   165.4, ,   244.2, ,  1335.3, ,   463.5, ,   242.6, ,   153.0, ,   411.4, ,
1977,   203.1, ,    57.4, ,    54.5, ,    47.7, ,    94.5, ,    49.9, ,   211.9, ,    88.9, ,   141.9, ,   196.6, ,    95.1, ,   182.5, ,  1424.1, ,   504.7, ,   196.7, ,   350.6, ,   433.7, ,
1978,   217.8, ,    33.0, ,   115.8, ,    94.1, ,    46.5, ,    89.5, ,   101.5, ,    73.9, ,    55.8, ,    90.2, ,   102.6, ,   112.0, ,  1132.5, ,   433.2, ,   256.4, ,   264.9, ,   248.6, ,
1979,   144.7, ,    43.1, ,   149.3, ,    33.9, ,    61.0, ,    38.9, ,   120.4, ,    84.4, ,    99.6, , -9999.9,M,   181.0, ,   155.5, , -9999.9,M,   299.7, ,   244.1, ,   243.7, , -9999.9,M,
1980,   150.2, ,    60.1, ,    57.3, ,    46.0, ,    64.7, ,    91.1, ,   149.6, ,   140.8, ,   143.2, ,   134.0, ,   149.5, ,   142.3, ,  1328.8, ,   365.8, ,   168.0, ,   381.6, ,   426.7, ,
1981,    72.7, ,    40.5, ,   110.7, ,   109.8, ,    83.7, ,   107.4, ,    82.3, ,   113.4, ,   107.8, ,   126.0, ,    79.7, ,   113.5, ,  1147.5, ,   255.4, ,   304.2, ,   303.1, ,   313.5, ,
1982,   217.7, ,   148.7, ,    82.2, ,   123.0, ,    89.1, ,    89.4, ,   129.6, ,    87.1, ,    93.2, ,   104.9, ,   177.1, ,   130.3, ,  1472.4, ,   479.9, ,   294.3, ,   306.1, ,   375.3, ,
1983,   177.9, ,    68.9, ,    89.5, ,    74.3, ,    86.9, ,   162.5, ,   164.6, ,   142.3, ,    85.8, ,    98.1, ,   118.7, ,   107.8, ,  1377.4, ,   377.1, ,   250.7, ,   469.3, ,   302.7, ,
1984,   150.3, ,    98.7, ,   106.4, ,    49.0, ,   101.9, ,   151.4, ,    90.3, ,    96.3, ,   139.8, ,    54.5, ,   105.8, ,   155.1, ,  1299.4, ,   356.9, ,   257.3, ,   337.9, ,   300.1, ,
1985,    97.3, ,    66.8, ,    72.8, ,    57.0, ,    98.4, ,   118.3, ,    87.2, ,    66.6, ,    67.2, ,    69.9, ,    90.1, ,   143.6, ,  1035.3, ,   319.3, ,   228.2, ,   272.1, ,   227.3, ,
1986,   178.3, ,   125.4, ,    79.5, ,    97.6, ,    38.8, ,   105.4, ,    68.3, ,   106.8, ,    88.4, ,    77.1, ,   123.3, ,    67.4, ,  1156.4, ,   447.3, ,   215.9, ,   280.5, ,   288.8, ,
1987,   127.2, ,   130.4, ,    58.3, ,    98.7, ,    41.3, ,    52.1, ,    31.7, ,    81.9, ,    86.5, ,   136.3, ,   106.1, ,   103.5, ,  1053.9, ,   325.0, ,   198.3, ,   165.6, ,   328.9, ,
1988,   170.7, ,   201.1, ,    89.2, ,    73.4, ,    86.6, ,   107.9, ,    90.1, ,    84.9, ,   127.3, ,    62.5, ,   136.4, ,   206.7, ,  1436.8, ,   475.4, ,   249.1, ,   282.9, ,   326.2, ,
1989,   151.7, ,    86.9, ,    68.1, ,    41.2, ,    48.1, ,    68.0, ,    22.6, ,   170.6, ,    79.4, ,   107.2, ,   165.7, ,   105.2, ,  1114.8, ,   445.4, ,   157.4, ,   261.2, ,   352.3, ,
1990,   184.7, ,   119.2, ,    52.8, ,   114.2, ,    87.1, ,    60.0, ,   120.0, ,    94.9, ,    82.8, ,   147.4, ,   103.4, ,   162.9, ,  1329.5, ,   409.1, ,   254.1, ,   274.9, ,   333.6, ,
1991,   186.7, ,   122.5, ,    78.5, ,    60.2, ,    82.5, ,    83.6, ,    52.5, ,   132.4, ,   117.5, ,    68.5, ,    84.3, ,   168.5, ,  1237.6, ,   472.1, ,   221.1, ,   268.5, ,   270.3, ,
1992,    93.2, ,   169.4, ,   137.6, ,    72.0, ,    64.7, ,    46.6, ,    68.9, ,   198.5, ,    52.1, ,    88.8, ,    74.3, ,   175.8, ,  1241.8, ,   431.0, ,   274.4, ,   314.0, ,   215.1, ,
1993,   129.4, ,    96.5, ,   114.4, ,    45.9, ,   163.0, ,    85.9, ,    91.1, ,    49.8, ,    63.8, ,   114.1, ,    91.0, ,   220.3, ,  1265.3, ,   401.7, ,   323.4, ,   226.8, ,   268.9, ,
1994,   196.6, ,   116.0, ,   148.6, ,   102.5, ,   112.4, ,   124.7, ,   150.3, ,    41.7, ,    92.0, ,    77.7, ,   128.7, ,   151.5, ,  1442.8, ,   533.0, ,   363.5, ,   316.8, ,   298.4, ,
1995,   223.3, ,   118.4, ,   143.8, ,   118.4, ,    36.5, ,   152.2, ,   104.2, ,   157.9, ,    77.9, ,   121.9, , -9999.9,M, -9999.9,M, -9999.9,M,   493.2, ,   298.7, ,   414.3, , -9999.9,M,
1996,     0.0, , -9999.9,M, -9999.9,M, -9999.9,M,   102.6, ,    62.6, ,   172.9, ,    39.1, ,    95.6, ,    55.8, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,   274.6, , -9999.9,M,
1997, -9999.9,M,   120.0, ,    94.5, ,   117.8, ,    81.7, ,    85.4, ,   110.7, ,   116.2, ,    97.1, ,    51.7, ,    86.9, ,    92.7, , -9999.9,M, -9999.9,M,   294.0, ,   312.3, ,   235.7, ,
1998,   116.3, ,    54.6, ,   127.8, ,   178.8, ,   107.8, ,    49.3, ,    91.3, ,   145.0, ,   164.4, ,    68.9, ,   134.6, ,   176.5, ,  1415.5, ,   263.6, ,   414.4, ,   285.6, ,   368.0, ,
1999,   198.5, ,   192.8, ,    97.1, ,    66.3, ,    74.6, ,    30.1, ,    65.5, ,   169.5, ,   141.4, ,   153.5, ,   151.9, ,   193.7, ,  1534.8, ,   567.8, ,   237.9, ,   265.1, ,   446.8, ,
2000,   226.2, ,   174.9, ,   112.1, ,    88.1, ,   129.4, ,    69.9, ,   136.1, ,    94.9, ,    60.6, ,   163.3, ,    85.1, ,   210.9, ,  1551.5, ,   594.9, ,   329.5, ,   301.0, ,   309.0, ,
2001,    68.3, ,   162.3, ,    67.2, ,    40.9, ,    51.3, ,    62.1, ,   135.4, ,    75.5, ,    98.2, ,   109.0, ,   105.4, ,   124.5, ,  1100.1, ,   441.5, ,   159.4, ,   273.1, ,   312.6, ,
2002,   147.3, ,   119.9, ,   114.6, ,    80.6, ,    91.4, ,    90.5, ,   105.6, ,   143.1, ,   181.3, ,    78.3, ,   204.1, ,   138.2, ,  1494.8, ,   391.6, ,   286.5, ,   339.3, ,   463.7, ,
2003,   138.2, ,   137.1, ,   170.5, ,    58.2, ,    76.5, ,    62.2, ,   120.9, ,    53.9, ,    34.8, ,   125.1, ,    80.3, ,   100.9, ,  1158.6, ,   413.5, ,   305.2, ,   237.0, ,   240.1, ,
2004,   167.9, ,   144.5, ,    84.1, ,   127.5, ,   105.4, ,    87.6, ,    73.0, ,   108.3, ,   141.0, ,    46.8, ,    57.4, ,   198.1, ,  1341.8, ,   413.3, ,   317.1, ,   268.9, ,   245.3, ,
2005,   143.2, ,    73.0, ,   125.4, ,    43.0, ,    36.0, ,    41.9, ,    66.8, ,   119.5, ,   182.1, ,   117.5, ,    69.6, ,   146.2, ,  1164.3, ,   414.3, ,   204.4, ,   228.2, ,   369.2, ,
2006,   162.8, ,   104.6, ,    90.8, ,    67.1, ,    85.7, ,   103.3, ,   133.2, ,   103.3, ,    72.2, ,   168.3, ,    95.7, ,   180.0, ,  1366.9, ,   413.6, ,   243.6, ,   339.7, ,   336.2, ,
2007,   150.2, ,    89.8, ,    85.5, ,    26.8, ,    93.3, ,    36.5, ,   149.1, ,   241.7, ,   132.3, ,    59.7, ,   145.9, ,   164.3, ,  1375.2, ,   420.0, ,   205.7, ,   427.4, ,   337.9, ,
2008,   219.9, ,   179.4, ,    98.9, ,    29.9, ,    65.2, ,   111.0, ,    44.0, ,    97.1, ,    83.9, ,    79.7, ,    87.7, ,   237.3, ,  1333.9, ,   563.6, ,   193.9, ,   252.2, ,   251.3, ,
2009,   259.2, ,   136.4, ,    36.7, ,    52.1, ,    93.6, ,    87.4, ,   179.5, ,   150.6, ,    59.4, ,   112.3, ,   144.6, ,   132.3, ,  1444.1, ,   632.9, ,   182.4, ,   417.4, ,   316.3, ,
2010,    72.9, ,    68.5, ,    27.1, ,    36.0, ,   131.5, ,   119.8, ,   119.3, ,    26.3, ,   153.8, ,   159.4, ,    32.3, ,    80.1, ,  1027.0, ,   273.7, ,   194.7, ,   265.4, ,   345.5, ,
2011,   193.8, ,   211.3, ,    80.1, ,    97.0, ,    93.0, ,    74.6, ,   169.8, ,    74.6, ,   124.1, ,   123.5, ,    69.1, ,   117.1, ,  1427.8, ,   485.1, ,   270.0, ,   319.0, ,   316.7, ,
