1933,    36.7, ,    30.7, ,    13.5, , -9999.9,M,    21.3, ,    17.5, ,    12.7, ,     1.8, ,    57.7, ,    69.3, ,    24.1, ,    67.8, , -9999.9,M,   101.0, , -9999.9,M,    32.0, ,   151.2, ,
1934,    13.4, ,    10.4, ,    36.1, ,     3.1, ,    24.3, ,    10.2, ,     6.7, ,    12.5, ,    71.5, ,    21.5, ,    41.2, ,    39.6, ,   290.6, ,    91.6, ,    63.6, ,    29.4, ,   134.2, ,
1935,    59.4, ,    25.2, ,    14.3, ,    11.5, ,    14.0, ,    53.6, ,    37.8, ,    21.4, ,     7.8, ,    35.9, ,     2.6, ,    18.6, ,   301.9, ,   124.1, ,    39.7, ,   112.8, ,    46.3, ,
1936,    24.0, ,    54.6, ,    16.0, ,    13.3, ,    26.1, ,    47.1, ,    50.0, ,    37.1, ,    20.0, ,    11.5, ,     5.8, ,    40.9, ,   346.3, ,    97.2, ,    55.4, ,   134.1, ,    37.3, ,
1937,    57.8, ,    70.1, ,    19.9, ,    23.8, ,    19.5, ,    56.6, ,    19.3, ,     4.9, ,    18.9, ,    20.9, ,   116.1, ,    54.8, ,   482.5, ,   168.7, ,    63.2, ,    80.8, ,   155.9, ,
1938,    33.2, ,    40.7, ,    20.3, ,     8.4, ,     5.9, ,     7.8, ,    18.9, ,    18.0, ,    32.8, ,    41.8, ,    27.5, ,    55.6, ,   310.8, ,   128.7, ,    34.6, ,    44.7, ,   102.0, ,
1939,    42.9, ,     8.7, ,     8.7, ,     1.3, ,    23.8, ,    41.1, ,     7.7, ,     6.9, ,     8.1, ,    26.9, ,    19.9, ,    38.1, ,   234.2, ,   107.1, ,    33.8, ,    55.7, ,    55.0, ,
1940,    15.4, ,    39.2, ,    36.3, ,    10.9, ,    35.8, ,     8.8, ,    28.3, ,    15.4, ,    39.8, ,    50.5, ,    39.8, ,    33.1, ,   353.3, ,    92.8, ,    83.0, ,    52.5, ,   130.2, ,
1941,    36.4, ,    11.4, ,    15.8, ,    17.0, ,    68.2, ,    60.3, ,    17.1, ,    46.4, ,    70.1, ,    21.2, ,    22.9, ,    42.9, ,   429.7, ,    80.9, ,   101.0, ,   123.8, ,   114.2, ,
1942,    13.3, ,    22.6, ,     6.2, ,    22.5, ,    74.8, ,    46.2, ,    59.2, ,     6.5, ,     0.1, ,    12.2, ,    33.6, ,    54.2, ,   351.5, ,    78.8, ,   103.4, ,   112.0, ,    46.0, ,
1943,    53.9, ,     9.3, ,    21.2, ,    12.5, ,    14.4, ,    28.4, ,     9.7, ,    20.8, ,     3.1, ,    45.0, ,     7.3, ,    13.6, ,   239.3, ,   117.4, ,    48.1, ,    58.9, ,    55.4, ,
1944,    16.0, ,    45.0, ,     9.5, ,    27.6, ,    43.0, ,    49.0, ,    89.7, ,    24.2, ,    66.5, ,    32.0, ,    49.0, ,    50.4, ,   501.9, ,    74.6, ,    80.1, ,   163.0, ,   147.5, ,
1945,    34.0, ,    27.9, ,    29.7, ,    10.7, ,    34.3, ,    28.5, ,     8.3, ,     5.7, ,    47.3, ,    98.8, ,    34.2, ,    51.2, ,   410.6, ,   112.3, ,    74.7, ,    42.6, ,   180.2, ,
1946,    39.0, ,    33.5, ,    13.9, ,    14.6, ,    37.5, ,    63.6, ,     7.2, ,     7.8, ,    15.7, ,    41.2, ,    32.8, ,    22.7, ,   329.6, ,   123.7, ,    66.1, ,    78.5, ,    89.8, ,
1947,    22.1, ,    25.3, ,    15.7, ,     4.8, ,    14.9, ,    45.2, ,    49.2, ,    26.3, ,    38.6, ,    58.8, ,    27.9, ,    27.2, ,   355.9, ,    70.0, ,    35.3, ,   120.8, ,   125.3, ,
1948,     8.6, ,    53.2, ,    14.5, ,    67.4, ,    52.4, ,    49.4, ,    52.7, ,   109.2, ,    16.8, ,     9.7, ,    38.7, ,    13.1, ,   485.5, ,    88.9, ,   134.3, ,   211.2, ,    65.2, ,
1949,    24.6, ,    34.8, ,    33.8, ,    26.4, ,    30.6, ,    20.5, ,    25.5, ,    55.5, ,    32.9, ,    16.2, ,    25.7, ,    86.9, ,   413.5, ,    72.5, ,    90.9, ,   101.4, ,    74.9, ,
1950,    23.1, ,    27.0, ,    33.4, ,    44.3, ,    14.2, ,     9.9, ,    52.6, ,    24.9, ,    18.1, ,    35.1, ,    36.4, ,    54.2, ,   373.4, ,   137.1, ,    92.0, ,    87.4, ,    89.6, ,
1951,    46.2, ,    47.3, ,    39.7, ,     4.1, ,    20.3, ,    11.8, ,    32.9, ,    35.9, ,    17.0, ,    60.0, ,    13.5, ,    80.3, ,   409.0, ,   147.7, ,    64.1, ,    80.5, ,    90.5, ,
1952,    43.2, ,    15.5, ,    16.3, ,    18.3, ,    15.8, ,    20.4, ,    21.9, ,     3.0, ,     4.3, ,     1.5, ,     7.0, ,    39.7, ,   206.9, ,   139.1, ,    50.4, ,    45.3, ,    12.8, ,
1953,    59.5, ,    22.1, ,    16.0, ,    26.7, ,    17.8, ,    52.2, ,    12.1, ,    47.1, ,    10.0, ,    16.4, ,    23.1, ,    53.4, ,   356.3, ,   121.3, ,    60.5, ,   111.4, ,    49.4, ,
1954,    52.3, ,    12.2, ,    14.8, ,     7.8, ,    56.2, ,    35.2, ,    23.0, ,    53.5, ,    37.4, ,     7.8, ,    37.2, ,    17.4, ,   354.7, ,   117.8, ,    78.7, ,   111.8, ,    82.4, ,
1955,    18.0, ,    29.1, ,    11.9, ,     8.4, ,    18.7, ,    22.3, ,    25.0, ,     1.7, ,    27.9, ,    33.6, ,    49.4, ,    72.3, ,   318.3, ,    64.5, ,    39.0, ,    49.0, ,   110.9, ,
1956,    30.7, ,    21.1, ,    23.1, ,     1.6, ,    21.8, ,    47.4, ,    17.3, ,    21.2, ,    25.5, ,    15.1, ,    14.7, ,    34.2, ,   273.6, ,   124.0, ,    46.4, ,    85.9, ,    55.3, ,
1957,    44.3, ,    42.6, ,    28.0, ,    14.3, ,    43.7, ,    23.9, ,    30.0, ,    27.6, ,     1.9, ,    51.2, ,    27.4, ,    20.0, ,   354.9, ,   121.1, ,    86.0, ,    81.5, ,    80.5, ,
1958,    43.4, ,    43.8, ,    19.3, ,    38.9, ,    11.3, ,    29.0, ,     6.0, ,     8.7, ,    21.8, ,    66.4, ,    57.7, ,    63.6, ,   409.9, ,   107.2, ,    69.4, ,    43.8, ,   145.9, ,
1959,    70.2, ,    24.1, ,    23.4, ,     4.8, ,    29.5, ,    33.2, ,     7.2, ,    13.7, ,    71.6, ,    33.8, ,    33.4, ,    13.6, ,   358.6, ,   157.9, ,    57.7, ,    54.2, ,   138.8, ,
1960,    25.1, ,    22.7, ,    14.7, ,    12.3, ,    42.2, ,     6.5, ,     8.9, ,    36.0, ,    12.4, ,    17.4, ,    32.6, ,    16.7, ,   247.5, ,    61.4, ,    69.1, ,    51.3, ,    62.4, ,
1961,     9.8, ,    38.7, ,    18.1, ,    19.9, ,    52.0, ,    35.7, ,    41.7, ,    24.3, ,    14.6, ,    31.0, ,    24.4, ,    56.7, ,   367.0, ,    65.2, ,    90.1, ,   101.7, ,    70.0, ,
1962,    63.4, ,    21.8, ,     9.6, ,    11.9, ,    12.0, ,    32.1, ,    12.9, ,    41.0, ,    24.9, ,    21.0, ,    39.8, ,     8.2, ,   298.6, ,   142.0, ,    33.5, ,    85.9, ,    85.6, ,
1963,    16.1, ,    15.8, ,    21.8, ,    41.2, ,     8.0, ,    46.7, ,    48.2, ,    22.9, ,    28.8, ,    12.0, ,    39.4, ,    67.2, ,   368.0, ,    40.2, ,    71.0, ,   117.8, ,    80.1, ,
1964,    43.3, ,    13.5, ,    16.3, ,     9.0, ,    12.2, ,    50.8, ,    33.6, ,    37.8, ,    38.9, ,     6.5, ,    48.5, ,    39.1, ,   349.7, ,   124.0, ,    37.6, ,   122.2, ,    93.9, ,
1965,    53.4, ,    23.6, ,     1.0, ,    26.9, ,    21.4, ,    17.9, ,    19.8, ,    53.6, ,    11.3, ,     4.9, ,    34.3, ,    38.4, ,   306.5, ,   116.1, ,    49.3, ,    91.3, ,    50.5, ,
1966,    37.1, ,    10.7, ,    11.3, ,    24.6, ,    18.3, ,    16.3, ,    38.0, ,    26.8, ,    14.0, ,    22.2, ,    47.0, ,    48.7, ,   314.9, ,    86.2, ,    54.2, ,    81.1, ,    83.2, ,
1967,    48.1, ,     9.9, ,     7.5, ,    17.1, ,    14.3, ,    21.7, ,    14.7, ,    10.8, ,    12.9, ,    65.3, ,    30.1, ,    52.4, ,   304.9, ,   106.8, ,    38.9, ,    47.2, ,   108.3, ,
1968,    21.9, ,    24.7, ,    18.3, ,     7.0, ,    38.7, ,    59.7, ,    10.7, ,    61.3, ,    33.9, ,    19.4, ,    26.4, ,    59.0, ,   381.0, ,    99.0, ,    63.9, ,   131.7, ,    79.7, ,
1969,    36.7, ,    14.8, ,    17.6, ,    55.5, ,    14.8, ,    30.4, ,    14.4, ,     6.5, ,    71.8, ,    21.6, ,    18.0, ,    45.3, ,   347.3, ,   110.5, ,    87.9, ,    51.2, ,   111.4, ,
1970,    47.9, ,    14.7, ,    22.2, ,    15.1, ,    19.0, ,    17.5, ,    38.3, ,    21.6, ,    17.8, ,    28.3, ,    33.8, ,    33.7, ,   310.2, ,   108.0, ,    56.3, ,    77.5, ,    80.0, ,
1971,    50.3, ,    41.9, ,    28.2, ,    15.9, ,    46.9, ,    52.0, ,    35.4, ,    27.6, ,    25.2, ,    24.7, ,    25.9, ,   112.8, ,   486.8, ,   126.0, ,    91.0, ,   115.0, ,    75.8, ,
1972,    57.1, ,    38.1, ,    42.6, ,    21.0, ,    37.0, ,    49.8, ,    29.3, ,    30.4, ,    37.4, ,     7.5, ,    12.9, ,    41.5, ,   404.9, ,   208.1, ,   100.7, ,   109.6, ,    57.9, ,
1973,    13.9, ,    32.6, ,    24.7, ,    10.7, ,    20.5, ,    30.9, ,     5.9, ,    11.3, ,    37.0, ,    72.3, ,    61.1, ,    33.0, ,   353.8, ,    88.0, ,    55.9, ,    48.1, ,   170.4, ,
1974,    41.3, ,    26.9, ,    32.1, ,    33.1, ,    40.4, ,     7.9, ,    47.5, ,    18.9, ,    17.8, ,     6.0, ,    38.7, ,    66.8, ,   377.5, ,   101.2, ,   105.7, ,    74.3, ,    62.4, ,
1975,    54.6, ,    41.5, ,    21.7, ,    17.6, ,    36.2, ,    24.3, ,    18.6, ,    48.7, ,     4.6, ,    23.4, ,    43.1, ,    45.6, ,   380.0, ,   163.0, ,    75.5, ,    91.6, ,    71.2, ,
1976,    34.7, ,    10.7, ,    12.2, ,    17.2, ,    41.1, ,    36.5, ,    33.0, ,   132.5, ,     9.0, ,    22.7, ,    15.0, ,    25.1, ,   389.7, ,    91.0, ,    70.5, ,   202.1, ,    46.7, ,
1977,    34.2, ,    12.4, ,    23.9, ,    14.2, ,    49.3, ,    14.8, ,    24.5, ,    19.3, ,    22.5, ,     7.9, , -9999.9,M,    68.3, , -9999.9,M,    71.6, ,    87.4, ,    58.6, , -9999.9,M,
1978,    28.8, ,    30.3, ,    24.1, ,    42.8, ,    41.7, ,    23.5, ,    26.7, ,    35.9, ,    94.4, ,    18.5, ,    32.3, ,    27.6, ,   426.6, ,   127.4, ,   108.5, ,    86.1, ,   145.2, ,
1979,    38.9, ,    21.0, ,     8.9, ,    10.2, ,    29.7, ,     8.4, ,    27.3, ,    43.6, ,    29.4, ,    24.1, ,     5.8, ,    21.9, ,   269.2, ,    87.5, ,    48.7, ,    79.4, ,    59.3, ,
1980,    21.3, ,    36.1, ,    10.8, ,    27.1, ,    48.1, ,    51.7, ,    60.3, ,    25.6, ,    55.4, ,    14.1, ,    32.8, ,    45.3, ,   428.5, ,    79.3, ,    85.9, ,   137.7, ,   102.3, ,
1981,    18.6, ,    44.0, ,    35.2, ,    39.0, ,    63.8, ,    48.8, ,    48.1, ,    40.9, ,    56.7, ,    44.1, ,    18.6, ,    31.4, ,   489.1, ,   107.8, ,   137.9, ,   137.8, ,   119.4, ,
1982,    63.7, ,    21.6, ,    40.2, ,    13.5, ,    24.8, ,    65.2, ,    98.4, ,    30.3, ,    73.2, ,    26.6, ,    43.6, ,    28.5, ,   529.5, ,   116.8, ,    78.5, ,   193.9, ,   143.3, ,
1983,    48.0, ,    44.4, ,    37.4, ,    53.7, ,    31.0, ,    55.5, ,    60.8, ,    32.0, ,    38.1, ,    13.9, ,    44.9, ,    43.7, ,   503.4, ,   120.9, ,   122.1, ,   148.3, ,    96.9, ,
1984,    36.3, ,    12.8, ,    39.5, ,    24.8, ,    54.8, ,    42.0, ,    11.9, ,    50.7, ,    31.8, ,    38.7, ,    46.2, ,    49.1, ,   438.6, ,    92.8, ,   119.1, ,   104.6, ,   116.6, ,
1985,    11.9, ,    19.7, ,    12.4, ,    15.4, ,    32.4, ,    31.6, ,     5.8, ,    38.8, ,    76.6, ,    55.3, ,    34.4, ,    25.4, ,   359.9, ,    80.7, ,    60.3, ,    76.2, ,   166.4, ,
1986,    36.5, ,    32.5, ,    27.1, ,    43.7, ,    33.1, ,    62.7, ,    36.0, ,    23.4, ,    70.7, ,    20.7, ,    34.4, ,    21.7, ,   442.4, ,    94.4, ,   103.9, ,   122.0, ,   125.7, ,
1987,    15.5, ,    12.6, ,    19.0, ,    42.5, ,    29.1, ,    19.0, ,    52.4, ,    37.8, ,     9.4, ,     6.0, ,    19.2, ,    33.8, ,   296.1, ,    49.8, ,    90.5, ,   109.2, ,    34.5, ,
1988,    18.7, ,    21.0, ,    20.8, ,    66.1, ,    44.6, ,    52.2, ,    45.6, ,    45.9, ,    36.3, ,    26.1, ,    26.4, ,    39.2, ,   442.9, ,    73.5, ,   131.5, ,   143.6, ,    88.8, ,
1989,    24.2, ,    21.3, ,    24.1, ,    15.8, ,    72.1, ,    52.1, ,    33.5, ,    56.5, ,    27.1, ,    18.4, ,    26.4, ,    23.1, ,   394.6, ,    84.7, ,   112.0, ,   142.1, ,    71.9, ,
1990,    34.7, ,     8.3, ,     9.5, ,    20.0, ,    94.3, ,   107.9, ,    44.9, ,    26.3, ,     6.5, ,    27.2, ,    42.2, ,    48.8, ,   470.6, ,    66.1, ,   123.8, ,   179.1, ,    75.9, ,
1991,    44.7, ,    21.5, ,    14.0, ,    24.9, ,    48.7, ,    25.8, ,    27.3, ,    46.4, ,     1.3, ,    13.4, ,    38.4, ,     6.7, ,   313.2, ,   115.0, ,    87.7, ,    99.6, ,    53.1, ,
1992,    31.1, ,    16.5, ,    15.6, ,    27.6, ,    23.6, ,    55.9, ,    55.8, ,    22.3, ,    21.2, ,    15.2, ,    76.7, ,    66.5, ,   428.0, ,    54.4, ,    66.8, ,   134.0, ,   113.0, ,
1993,    32.5, ,     8.2, ,    11.3, ,    66.2, ,    26.5, ,    93.6, ,    98.5, ,    35.4, ,    21.8, ,    38.1, ,    19.3, ,    41.3, ,   492.8, ,   107.2, ,   104.0, ,   227.6, ,    79.3, ,
1994,    19.3, ,    40.3, ,    13.0, ,    39.0, ,    22.7, ,    53.8, ,     9.1, ,    38.8, ,    16.4, ,    44.1, ,    35.5, ,    48.3, ,   380.4, ,   101.0, ,    74.7, ,   101.7, ,    96.1, ,
1995,    39.2, ,    23.3, ,    37.3, ,    42.6, , -9999.9,M,    64.4, ,    30.3, ,    56.2, ,    19.6, ,    27.9, ,    79.8, ,    53.5, , -9999.9,M,   110.9, , -9999.9,M,   150.9, ,   127.2, ,
1996,    41.8, ,    31.0, ,    15.3, ,    26.7, ,    65.9, ,    21.1, ,    27.5, ,    15.9, ,    62.9, ,    58.3, ,    67.1, ,    45.3, ,   478.8, ,   126.3, ,   107.9, ,    64.5, ,   188.3, ,
1997,    35.7, ,    22.3, ,    31.7, ,    10.4, ,    59.1, ,    48.6, ,    87.4, ,    13.7, ,    65.2, ,    50.2, ,    18.0, ,    28.2, ,   470.5, ,   103.3, ,   101.2, ,   149.7, ,   133.4, ,
1998,    54.0, ,     9.7, ,    39.4, ,    34.7, ,    23.4, ,    42.8, ,    13.4, ,     0.5, ,    20.4, ,    46.2, ,    58.5, ,    51.9, ,   394.9, ,    91.8, ,    97.6, ,    56.7, ,   125.1, ,
1999,    29.2, , -9999.9,M,    20.8, ,    22.7, ,    49.6, ,    39.9, ,    38.3, ,    59.5, ,    11.4, ,    32.2, ,    41.0, ,    33.2, , -9999.9,M, -9999.9,M,    93.1, ,   137.7, ,    84.6, ,
2000,    31.5, ,    22.8, ,    23.4, ,    28.7, ,    40.7, ,    38.6, ,    51.8, ,    20.3, ,    53.6, ,    19.4, ,    11.4, ,    38.0, ,   380.0, ,    87.5, ,    92.9, ,   110.6, ,    84.3, ,
2001,    15.7, ,     7.7, ,    15.9, ,    37.1, ,    28.1, ,    49.8, ,    47.9, ,    21.6, ,    29.1, ,    38.9, ,    29.9, ,    31.0, ,   352.8, ,    61.4, ,    81.0, ,   119.3, ,    98.0, ,
2002,    39.8, ,    10.3, ,    19.1, ,    12.5, ,    47.5, , -9999.9,M,    13.6, ,    21.0, ,    19.1, ,     8.5, ,    16.8, ,    24.8, , -9999.9,M,    81.0, ,    79.1, , -9999.9,M,    44.4, ,
2003,    33.7, ,    18.5, ,    22.9, ,    35.7, ,    29.3, ,    23.1, ,     0.8, ,     3.3, ,    26.7, ,    61.3, ,    36.9, ,    17.3, ,   309.3, ,    77.0, ,    88.0, ,    27.2, ,   124.8, ,
2004,    57.8, ,    13.0, ,    15.5, ,    17.6, ,    70.7, ,    34.2, ,    13.2, ,    84.5, ,    49.4, ,    32.6, ,    43.8, ,    46.4, ,   478.6, ,    88.0, ,   103.8, ,   131.8, ,   125.8, ,
2005,    16.5, ,     1.3, ,    25.7, ,     9.3, ,    25.5, ,    61.0, ,    12.8, ,    23.3, ,    13.2, ,    41.7, ,    29.8, ,    29.8, ,   289.7, ,    64.2, ,    60.4, ,    97.1, ,    84.7, ,
2006,    80.0, ,    25.5, ,    12.1, ,    22.8, ,    50.8, ,    35.6, ,    41.7, ,     4.9, ,    19.8, ,    18.0, ,    40.7, ,    30.4, ,   382.4, ,   135.3, ,    85.7, ,    82.3, ,    78.5, ,
2007,     9.2, ,    11.3, ,    12.8, ,     2.4, ,    12.6, ,    75.8, ,    64.9, ,    10.8, ,    35.1, ,    42.0, ,    21.0, ,    32.3, ,   330.0, ,    50.9, ,    27.7, ,   151.4, ,    98.2, ,
2008,    38.4, ,     3.7, ,    10.5, ,    19.8, ,    48.4, ,    27.0, ,    13.9, ,    28.8, ,     5.1, ,    15.5, ,    33.0, , -9999.9,M, -9999.9,M,    74.3, ,    78.7, ,    69.7, ,    53.6, ,
