1923,   148.0, ,    78.4, ,    25.6, ,    39.6, ,    39.8, ,    48.2, ,    68.6, ,    66.5, ,    52.5, ,    82.2, ,   109.3, ,   122.8, ,   881.4, ,   282.6, ,   105.0, ,   183.3, ,   243.9, ,
1924,   109.6, ,    80.1, ,    39.8, ,   121.6, ,   115.4, ,    53.2, ,   106.1, ,    73.5, ,   177.9, ,     8.7, ,    81.9, ,    90.6, ,  1058.3, ,   312.5, ,   276.8, ,   232.8, ,   268.5, ,
1925,   170.5, ,    90.5, ,    94.8, ,    42.2, ,    88.0, ,    53.6, ,    86.0, ,    41.0, ,   208.8, ,    83.1, ,    93.0, , -9999.9,M, -9999.9,M,   351.6, ,   224.9, ,   180.6, ,   384.9, ,
1926,    70.1, ,    98.6, ,   152.0, ,    49.4, ,    31.9, ,   100.7, ,   106.4, ,   121.8, ,    89.8, ,   119.5, ,   119.5, ,    76.9, ,  1136.6, , -9999.9,M,   233.3, ,   329.0, ,   328.7, ,
1927,   101.3, ,   136.0, ,    30.8, ,    28.4, ,   116.9, ,    70.5, ,   107.3, ,    62.8, ,    39.9, ,    96.4, ,   245.2, ,   108.2, ,  1143.6, ,   314.2, ,   176.1, ,   240.6, ,   381.4, ,
1928,   131.6, ,    48.8, ,    87.9, ,    68.3, ,    95.4, ,   111.9, ,   112.0, ,   137.0, ,    99.1, ,   120.4, ,   101.4, ,    36.4, ,  1150.1, ,   288.5, ,   251.5, ,   360.9, ,   320.9, ,
1929,    78.0, ,    79.7, ,   173.1, ,   100.0, ,    79.4, ,   147.2, ,    49.8, ,   103.5, ,    28.5, ,   113.2, ,    81.9, ,    70.1, ,  1104.4, ,   194.1, ,   352.4, ,   300.6, ,   223.6, ,
1930,   108.9, ,    41.4, ,    80.7, ,    81.4, ,   126.0, ,   153.8, ,   103.5, ,    47.2, ,    28.5, ,    22.3, ,    68.0, ,    32.4, ,   894.1, ,   220.5, ,   288.1, ,   304.5, ,   118.7, ,
1931,    86.2, ,   116.4, ,    53.4, ,    63.0, ,    66.2, ,    69.5, ,   105.8, ,    33.1, ,   144.8, ,    68.3, ,    70.5, ,   101.8, ,   979.1, ,   235.0, ,   182.6, ,   208.4, ,   283.6, ,
1932,    88.7, ,    72.7, ,   167.8, ,   115.0, ,    37.1, ,    49.9, ,    64.2, ,    92.8, ,    52.9, ,   154.9, ,    72.4, ,    70.6, ,  1039.1, ,   263.3, ,   320.0, ,   206.9, ,   280.2, ,
1933,    68.6, ,    78.0, ,   122.2, ,   101.6, ,   119.3, ,    33.6, ,    86.9, ,   137.2, ,    46.3, ,    64.4, ,    75.2, ,   111.4, ,  1044.6, ,   217.2, ,   343.2, ,   257.7, ,   185.8, ,
1934,   149.7, ,    94.6, ,   107.3, ,   110.3, ,    42.6, ,   124.1, ,    47.3, ,    54.5, ,   115.0, ,    42.8, ,    85.5, ,    71.3, ,  1045.1, ,   355.6, ,   260.3, ,   225.9, ,   243.3, ,
1935,   145.2, ,    96.8, ,    61.6, ,    88.6, ,    43.3, ,   112.0, ,    65.1, ,    95.7, ,    78.2, ,    31.0, ,    51.4, ,    34.2, ,   903.1, ,   313.2, ,   193.5, ,   272.9, ,   160.6, ,
1936,    93.5, ,    78.5, ,   113.7, ,   105.2, ,    67.2, ,    78.2, ,    94.1, ,    70.0, ,    83.3, ,   125.7, ,    73.2, ,    55.1, ,  1037.7, ,   206.2, ,   286.1, ,   242.3, ,   282.2, ,
1937,   122.8, ,    75.9, ,    71.1, ,    91.9, ,    92.1, ,   130.0, ,    77.4, ,    70.9, ,    70.8, ,    75.7, ,    81.8, ,   127.8, ,  1088.3, ,   253.8, ,   255.1, ,   278.3, ,   228.4, ,
1938,    86.7, ,    78.8, ,    81.3, ,   107.0, ,    68.7, ,    62.9, ,    60.0, ,   114.7, ,   102.9, ,    17.6, ,    53.0, ,    94.1, ,   927.8, ,   293.3, ,   257.1, ,   237.7, ,   173.4, ,
1939,    94.8, ,   127.7, ,   118.2, ,   120.9, ,    94.5, ,    85.9, ,    80.2, ,    37.4, ,   112.9, ,    68.0, ,    39.6, ,   126.8, ,  1106.8, ,   316.6, ,   333.6, ,   203.6, ,   220.4, ,
1940,    69.4, ,    86.9, ,   187.5, ,    53.6, ,    40.7, ,    57.4, ,    66.6, ,    56.7, ,    49.0, ,    52.2, ,   151.4, ,   143.5, ,  1014.8, ,   283.1, ,   281.7, ,   180.7, ,   252.6, ,
1941,   135.8, ,    69.3, ,   116.5, ,    29.6, ,    75.8, ,    59.0, ,   105.0, ,    74.1, ,    28.2, ,   106.1, ,    91.9, ,   155.0, ,  1046.2, ,   348.5, ,   221.8, ,   238.1, ,   226.1, ,
1942,   108.8, ,   204.0, ,   109.1, ,    98.0, ,    49.9, ,    44.0, ,    36.8, ,    90.1, ,   138.1, ,    68.2, ,    89.8, ,   242.6, ,  1279.5, ,   467.8, ,   257.0, ,   170.9, ,   296.2, ,
1943,    66.8, ,   123.9, ,    87.7, ,   111.0, ,    96.5, ,   194.3, ,    82.0, ,   139.2, ,    53.4, ,   118.0, ,    69.4, ,    90.3, ,  1232.4, ,   433.4, ,   295.2, ,   415.4, ,   240.7, ,
1944,    69.0, ,   132.2, ,    65.9, ,    88.4, ,    40.2, ,    99.7, ,    76.5, ,    15.3, ,   124.5, ,    45.0, ,    86.6, ,   207.2, ,  1050.6, ,   291.5, ,   194.5, ,   191.6, ,   256.1, ,
1945,   138.0, ,    76.4, ,    94.4, ,   127.5, ,   164.1, ,    45.5, ,   173.3, ,    82.1, ,   145.0, ,   124.8, ,   114.3, ,    92.3, ,  1377.6, ,   421.6, ,   385.9, ,   300.8, ,   384.2, ,
1946,   169.4, ,    78.0, ,    35.8, ,    73.6, ,    96.4, ,    73.3, ,    32.4, ,    58.6, ,   142.2, ,   112.0, ,   109.6, ,   155.4, ,  1136.7, ,   339.7, ,   205.8, ,   164.3, ,   363.8, ,
1947,   136.7, ,   134.5, ,   158.3, ,    90.3, ,   122.4, ,   116.6, ,   158.8, ,    92.5, ,   120.2, ,    33.9, ,   104.4, ,    52.9, ,  1321.4, ,   426.6, ,   371.0, ,   367.8, ,   258.5, ,
1948,    61.1, ,    93.5, ,   120.4, ,    67.4, ,    57.2, ,    52.7, ,    80.1, ,    69.4, ,     9.0, ,    69.1, ,   126.2, ,    79.4, ,   885.6, ,   207.5, ,   245.0, ,   202.3, ,   204.3, ,
1949,   103.7, ,    92.7, ,    96.2, ,    91.8, ,    57.6, ,    49.4, ,    32.1, ,    89.9, ,   100.6, ,    37.1, ,   122.7, ,    91.3, ,   965.1, ,   275.8, ,   245.6, ,   171.4, ,   260.4, ,
1950,   101.8, ,   156.6, ,   132.1, ,    51.7, ,    36.7, ,    35.3, ,   116.7, ,    92.4, ,    35.0, ,    64.5, ,   133.2, ,   113.7, ,  1069.8, ,   349.6, ,   220.6, ,   244.4, ,   232.7, ,
1951,   108.5, ,   111.6, ,   131.0, ,   109.6, ,    52.8, ,   108.0, ,    98.7, ,    87.5, ,    94.8, ,    36.8, ,   117.1, ,    85.5, ,  1141.9, ,   333.8, ,   293.3, ,   294.2, ,   248.7, ,
1952,   109.7, ,    79.6, ,    99.8, ,    80.7, ,   102.4, ,    91.0, ,   158.0, ,   126.8, ,   104.7, ,    90.4, ,    45.2, ,   111.1, ,  1199.5, ,   274.9, ,   282.9, ,   375.7, ,   240.3, ,
1953,    79.2, ,    51.7, ,   102.0, ,    86.5, ,    83.0, ,   110.2, ,    90.4, ,    58.1, ,    78.0, ,    48.3, ,    54.9, ,   105.0, ,   947.4, ,   242.0, ,   271.4, ,   258.7, ,   181.3, ,
1954,   126.4, ,   161.2, ,    73.8, ,   120.7, ,   109.1, ,   111.3, ,    93.3, ,   129.6, ,   105.3, ,    81.5, ,    96.9, ,   116.1, ,  1325.4, ,   392.6, ,   303.7, ,   334.2, ,   283.7, ,
1955, -9999.9,M,    84.0, ,   144.8, ,    35.2, ,    51.4, ,    71.8, ,    48.8, ,   118.6, ,    64.4, ,    87.5, , -9999.9,M,    31.8, , -9999.9,M, -9999.9,M,   231.5, ,   239.1, , -9999.9,M,
1956,    60.0, ,    84.9, , -9999.9,M,    95.2, ,    96.0, ,    49.6, ,    99.4, ,    80.9, ,    56.5, ,    31.2, ,    40.8, ,    60.1, , -9999.9,M,   176.8, , -9999.9,M,   229.9, ,   128.5, ,
1957,   109.4, ,    60.5, ,    45.5, ,    49.3, ,    72.5, ,   121.8, ,    48.4, ,     2.0, ,    97.7, ,    56.7, ,    85.3, ,   114.3, ,   863.5, ,   230.1, ,   167.3, ,   172.2, ,   239.8, ,
1958,    68.5, ,   104.8, ,    43.0, , -9999.9,M,    69.9, ,    72.3, ,   118.7, ,    93.6, ,   105.9, ,   128.7, ,    63.7, ,    94.2, , -9999.9,M,   287.5, , -9999.9,M,   284.6, ,   298.2, ,
1959,   151.2, ,   116.2, ,    69.2, ,    46.7, ,    30.2, ,    64.8, ,    68.3, ,   125.8, ,    46.7, ,   102.6, ,    75.6, ,    73.0, ,   970.3, ,   361.6, ,   146.1, ,   258.9, ,   224.9, ,
1960,    68.8, ,   185.0, ,    72.3, ,    90.3, ,    77.7, ,    51.0, ,    49.9, ,    24.0, ,    58.9, ,   102.0, ,    61.2, ,   100.8, ,   942.0, ,   326.8, ,   240.3, ,   124.9, ,   222.2, ,
1961,    50.5, ,    56.0, ,    79.1, ,   163.8, ,    60.0, ,   121.7, ,    82.6, ,   169.4, ,    21.7, ,    54.4, ,    53.8, ,    61.0, ,   973.9, ,   207.3, ,   302.9, ,   373.7, ,   129.9, ,
1962,    74.0, ,   126.2, ,    45.1, ,   104.2, ,    72.5, ,    59.9, ,   179.1, ,   104.3, ,    56.2, ,   119.3, ,    42.2, ,   104.9, ,  1087.8, ,   261.2, ,   221.8, ,   343.3, ,   217.7, ,
1963,    78.9, ,   109.2, ,   115.7, , -9999.9,M,    83.4, ,    36.9, ,    38.4, ,   225.8, ,   110.2, ,    30.7, ,   137.1, ,    63.6, , -9999.9,M,   292.9, , -9999.9,M,   301.0, ,   277.9, ,
1964,   129.8, ,    62.5, ,    97.8, ,    97.6, ,    48.6, ,    56.3, ,   115.1, ,    96.8, ,    40.8, ,    41.9, ,    96.1, ,    88.5, ,   971.8, ,   256.0, ,   244.1, ,   268.2, ,   178.7, ,
1965,    52.0, ,    71.8, ,    23.1, ,    60.1, ,    52.1, ,    12.2, ,    88.3, ,   170.3, ,    97.1, ,   112.9, ,   149.4, ,    23.3, ,   912.6, ,   212.2, ,   135.3, ,   270.8, ,   359.4, ,
1966,   138.5, ,    56.7, ,    77.0, ,    27.6, ,    59.6, ,    73.9, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,   148.2, , -9999.9,M,   218.5, ,   164.2, , -9999.9,M, -9999.9,M,
1967,    99.2, ,    94.0, ,    22.6, ,    72.9, ,    51.0, ,    78.1, ,    73.5, ,    51.1, ,    46.1, ,    67.4, ,   106.0, ,    77.8, ,   839.8, ,   341.5, ,   146.6, ,   202.7, ,   219.5, ,
1968,    68.5, ,    51.2, ,   157.2, ,    46.3, ,    44.8, ,   114.3, ,    74.0, ,    72.0, ,    51.4, ,    67.9, ,   125.4, ,   203.1, ,  1075.9, ,   197.5, ,   248.2, ,   260.2, ,   244.8, ,
1969,   128.1, ,    60.0, ,    70.5, ,   102.0, ,    98.8, ,   131.2, ,   126.1, ,    68.4, ,    63.1, ,    74.0, ,    86.4, ,   183.6, ,  1192.3, ,   391.3, ,   271.3, ,   325.8, ,   223.4, ,
1970,    41.8, ,    80.9, ,   109.6, ,   118.6, ,    73.3, ,    59.9, ,    53.5, ,    40.3, ,   131.1, ,    63.2, ,    81.1, ,   177.2, ,  1030.4, ,   306.4, ,   301.5, ,   153.6, ,   275.3, ,
1971,   114.8, ,   184.8, ,   107.0, ,    38.4, ,    50.0, ,    40.9, ,    60.8, ,    95.9, ,   125.8, ,    33.7, ,    59.5, ,    50.8, ,   962.2, ,   476.7, ,   195.4, ,   197.5, ,   218.9, ,
1972,    49.0, ,   136.1, ,    86.5, ,    31.6, ,    76.6, ,   123.3, ,   155.6, ,   127.3, ,    60.8, ,    82.3, ,   129.3, ,   140.3, ,  1198.6, ,   235.8, ,   194.8, ,   406.2, ,   272.4, ,
1973,    40.2, , -9999.9,M, -9999.9,M,    86.0, ,   147.0, ,   105.7, ,    68.6, ,    66.4, ,   109.1, ,    78.5, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,   240.7, , -9999.9,M,
1974, -9999.9,M,    29.6, , -9999.9,M,    70.2, ,   106.4, ,    69.6, ,   155.0, ,    91.6, ,    73.4, ,    42.7, ,   126.5, ,    69.1, , -9999.9,M, -9999.9,M, -9999.9,M,   316.2, ,   242.5, ,
1975,    64.1, ,    26.2, ,   106.3, ,    82.9, ,    72.1, ,    49.0, ,    92.1, ,    34.4, ,   185.0, ,    96.3, ,   123.7, ,   125.5, ,  1057.6, ,   159.4, ,   261.2, ,   175.6, ,   405.0, ,
1976,   114.0, ,    77.7, , -9999.9,M,    66.9, ,   120.2, ,    99.6, ,    99.4, ,    97.6, ,   130.0, ,   137.1, ,    64.2, ,    21.9, , -9999.9,M,   317.2, , -9999.9,M,   296.5, ,   331.3, ,
1977,   115.9, ,   100.0, , -9999.9,M,    62.8, ,    29.5, ,    68.4, ,    65.7, ,    95.7, ,   170.7, ,   104.4, ,   138.9, ,   106.9, , -9999.9,M,   237.8, , -9999.9,M,   229.9, ,   414.0, ,
1978,   129.4, ,    17.3, ,    45.1, ,    22.8, ,    66.6, ,   110.2, ,    54.4, ,    90.1, ,    30.8, ,    68.2, ,   100.3, ,    98.2, ,   833.4, ,   253.7, ,   134.4, ,   254.8, ,   199.3, ,
1979, -9999.9,M,    52.3, ,    51.0, ,   102.2, ,    71.9, ,    35.3, ,    66.7, ,   117.3, ,   153.5, ,   151.2, ,    70.0, ,    67.4, , -9999.9,M, -9999.9,M,   225.0, ,   219.3, ,   374.6, ,
1980,    24.8, ,    33.8, ,    74.1, ,   102.7, ,    58.0, ,    84.1, ,   146.0, ,    86.2, , -9999.9,M,    61.2, ,    89.4, ,    69.6, , -9999.9,M,   126.0, ,   234.8, ,   316.2, , -9999.9,M,
1981,    25.9, ,   103.7, ,    43.8, ,    72.4, ,    99.4, ,   147.7, ,    66.2, ,   142.4, ,    94.2, ,   121.7, ,    69.0, ,    83.8, ,  1070.3, ,   199.3, ,   215.6, ,   356.4, ,   284.9, ,
1982,    77.4, ,    35.2, ,    75.3, ,    36.7, ,    40.3, ,   111.1, ,    93.8, ,   160.2, ,   104.0, ,    43.4, ,   108.8, ,    98.3, ,   984.4, ,   196.4, ,   152.2, ,   365.0, ,   256.3, ,
1983,    42.8, ,    62.3, ,    67.0, ,   153.9, ,   112.8, ,    35.9, ,    97.0, ,    85.2, ,    58.1, ,    94.7, ,   173.0, ,   166.6, ,  1149.1, ,   203.4, ,   333.7, ,   218.0, ,   325.7, ,
1984,    57.5, ,    60.6, ,    42.9, ,    83.9, ,   111.3, ,    78.5, ,    69.3, ,   165.5, ,    25.4, ,    36.3, ,    77.2, ,    92.6, ,   901.1, ,   284.7, ,   238.2, ,   313.3, ,   138.9, ,
1985,    53.8, ,    76.9, ,   120.0, ,    61.0, ,    57.9, ,   124.0, ,    67.4, ,   108.3, ,    83.2, ,    92.5, ,    71.4, ,    69.3, ,   985.7, ,   223.3, ,   238.9, ,   299.7, ,   247.1, ,
1986,   118.4, ,    59.7, , -9999.9,M,    50.6, ,   107.6, ,   123.6, ,   145.3, ,   145.9, ,   133.3, ,    84.3, ,    95.1, ,    96.9, , -9999.9,M,   247.4, , -9999.9,M,   414.7, ,   312.7, ,
1987,    97.2, ,    40.3, ,    57.1, ,    53.4, ,    70.6, ,    87.6, ,   137.6, ,    48.1, ,   118.5, ,    62.7, ,    85.5, ,    52.4, ,   910.9, ,   234.5, ,   181.1, ,   273.3, ,   266.7, ,
1988, -9999.9,M,    17.9, ,    28.6, ,    88.4, ,    44.7, ,   100.7, ,    32.0, ,    98.1, ,    61.5, ,    85.3, ,    98.9, ,    43.0, , -9999.9,M, -9999.9,M,   161.7, ,   230.8, ,   245.7, ,
1989,    69.7, ,    46.4, , -9999.9,M,    36.0, ,    88.3, ,    99.9, ,    43.0, ,    78.3, ,    62.0, ,   120.4, ,   170.8, ,    46.2, , -9999.9,M,   159.1, , -9999.9,M,   221.1, ,   353.2, ,
1990,    85.8, ,    66.2, ,    46.7, ,   116.2, ,    83.0, ,   112.1, ,   123.2, ,    74.0, ,    71.9, ,   110.9, ,    78.2, ,   178.9, ,  1147.2, ,   198.2, ,   246.0, ,   309.3, ,   261.1, ,
1991,    92.4, ,    50.1, ,    63.2, ,   141.4, ,   103.8, ,    59.6, ,    77.2, ,    92.7, ,    73.9, ,    62.6, ,    25.5, ,    56.7, ,   899.0, ,   321.4, ,   308.4, ,   229.5, ,   162.0, ,
1992,    28.0, ,    86.1, ,    38.9, ,    49.3, ,    55.4, ,    78.5, ,   162.8, ,    85.4, ,   106.8, ,    71.6, ,   108.8, ,    28.9, ,   900.4, ,   170.8, ,   143.6, ,   326.7, ,   287.2, ,
1993,   120.9, ,    88.6, ,   111.8, , -9999.9,M, -9999.9,M,   100.8, , -9999.9,M,   115.4, ,   113.4, ,   126.6, ,    99.8, ,    54.1, , -9999.9,M,   238.3, , -9999.9,M, -9999.9,M,   339.9, ,
1994,    83.0, ,   102.5, ,    54.6, ,   106.1, ,   114.4, ,   145.7, ,    69.7, ,    87.6, ,    70.5, ,    38.5, ,    96.6, ,    70.0, ,  1039.1, ,   239.6, ,   275.2, ,   302.9, ,   205.6, ,
1995,    70.2, ,    38.3, ,    26.5, ,    60.2, ,    90.3, ,    74.6, ,   173.4, ,    81.3, ,    72.1, ,   172.4, ,    95.9, ,   111.0, ,  1066.2, ,   178.5, ,   177.0, ,   329.2, ,   340.4, ,
1996, -9999.9,M, -9999.9,M,    23.5, ,   151.3, ,   124.4, ,    79.0, ,   137.9, ,    13.0, ,   122.2, ,    98.5, ,   119.9, ,    61.8, , -9999.9,M, -9999.9,M,   299.2, ,   230.0, ,   340.6, ,
1997,    72.9, , -9999.9,M, -9999.9,M,    73.4, ,    92.5, ,    81.7, , -9999.9,M,   100.5, ,    85.1, ,    67.8, ,    96.2, ,    75.0, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,   249.1, ,
1998, -9999.9,M,     1.4, ,    85.0, ,    39.1, ,   111.3, ,   186.0, ,   110.1, , -9999.9,M,    92.8, ,    50.3, ,    49.9, ,    41.6, , -9999.9,M, -9999.9,M,   235.3, , -9999.9,M,   193.0, ,
1999,   124.0, ,    28.3, ,    24.4, ,    30.2, ,    56.1, ,    78.4, , -9999.9,M,    68.5, , -9999.9,M,   103.1, ,    67.7, , -9999.9,M, -9999.9,M,   193.9, ,   110.6, , -9999.9,M, -9999.9,M,
2000,    36.3, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    97.9, , -9999.9,M,   140.1, ,    92.8, ,    41.1, ,   104.1, ,    92.9, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,   237.9, ,
2001,    82.5, ,    78.1, ,   109.1, ,    20.6, ,    88.8, ,    66.0, ,    53.6, ,    55.6, ,    76.7, ,    95.0, ,    98.8, ,    83.2, ,   907.9, ,   253.5, ,   218.5, ,   175.2, ,   270.5, ,
2002,    62.0, ,    31.0, , -9999.9,M,    79.5, ,   103.5, ,   155.9, , -9999.9,M, -9999.9,M,    96.4, ,   105.2, ,    96.2, ,    30.6, , -9999.9,M,   176.1, , -9999.9,M, -9999.9,M,   297.8, ,
2003,    39.9, ,    57.3, ,   107.3, ,    40.9, ,   124.4, ,    79.3, ,    63.6, ,    59.6, ,   115.6, ,   220.9, ,   126.6, ,   180.1, ,  1215.4, ,   127.8, ,   272.6, ,   202.5, ,   463.1, ,
2004,    70.0, ,    46.1, ,    61.3, ,    12.3, ,    70.3, ,    60.9, ,   115.1, ,   114.6, ,    77.4, ,    40.4, ,    91.6, ,   112.2, ,   872.2, ,   296.2, ,   143.9, ,   290.6, ,   209.4, ,
2005,    52.6, ,    44.0, ,    25.7, ,   135.9, ,    34.9, ,   162.2, ,    65.5, ,   173.1, ,   117.1, ,   214.1, ,   116.2, ,    74.0, ,  1215.3, ,   208.8, ,   196.5, ,   400.8, ,   447.3, ,
2006,   111.7, ,    58.7, ,    17.5, ,   117.4, ,   189.0, ,    92.3, ,   169.6, ,   119.9, ,   102.2, ,   154.6, ,   104.6, ,   127.3, ,  1364.7, ,   244.4, ,   323.9, ,   381.8, ,   361.3, ,
2007,    81.9, ,    52.0, ,    87.9, ,   121.3, ,    67.4, ,    89.8, ,   144.2, ,    84.6, ,    84.9, ,   154.2, ,    62.6, ,   176.3, ,  1207.1, ,   261.3, ,   276.6, ,   318.6, ,   301.6, ,
2008, -9999.9,M,   111.1, ,   117.7, ,    56.4, ,   105.0, ,    65.0, ,    83.1, ,   103.6, ,    59.5, ,   114.1, ,    86.1, ,   104.6, , -9999.9,M, -9999.9,M,   279.0, ,   251.7, ,   259.7, ,
2009,   106.0, ,    77.5, ,    42.3, ,    91.8, ,    90.7, ,    47.4, ,   199.4, ,    81.3, ,    53.6, ,   130.6, ,    51.1, ,   120.6, ,  1092.4, ,   288.0, ,   224.8, ,   328.2, ,   235.3, ,
2010,    75.9, ,    58.1, ,    68.6, ,    86.3, ,    53.4, ,   185.7, ,    88.5, ,   100.7, ,   183.1, ,   102.8, ,    91.1, ,    98.0, ,  1192.4, ,   254.7, ,   208.3, ,   375.0, ,   377.0, ,
