1974,   135.1, ,   117.3, ,   111.1, ,    86.0, ,    64.9, ,    58.9, ,    19.3, ,    15.8, ,    54.1, ,   289.0, ,   150.4, ,   303.9, ,  1405.8, ,   442.8, ,   262.0, ,    94.0, ,   493.5, ,
1975,   163.0, ,   136.3, ,    95.2, ,    50.0, ,    36.9, ,    84.8, ,    28.5, ,    37.0, ,    61.9, ,   297.3, ,   291.1, ,   179.3, ,  1461.3, ,   603.2, ,   182.2, ,   150.3, ,   650.2, ,
1976,   225.8, ,   117.2, ,   133.5, ,    72.9, ,   118.4, ,   110.4, ,   138.5, ,    74.9, ,   101.3, ,   188.9, ,   154.5, ,   197.9, ,  1634.1, ,   522.2, ,   324.8, ,   323.8, ,   444.7, ,
1977,    64.4, ,   191.3, ,   143.7, ,   135.9, ,    63.1, ,    63.2, ,    39.3, ,    32.4, ,    81.9, ,   310.5, ,   282.6, ,   121.2, ,  1529.4, ,   453.6, ,   342.7, ,   134.9, ,   674.9, ,
1978,    51.6, ,   154.5, ,   106.9, ,    83.6, ,    49.3, ,    18.5, ,    38.5, ,   129.0, ,   165.8, ,   203.5, ,   186.5, ,   193.7, ,  1381.5, ,   327.2, ,   239.9, ,   186.1, ,   555.8, ,
1979,   103.1, ,   165.9, ,    55.8, ,    27.1, ,    92.9, ,    79.6, ,    42.1, ,    28.1, ,   132.7, , -9999.9,M, -9999.9,M,   232.5, , -9999.9,M,   462.7, ,   175.8, ,   149.7, , -9999.9,M,
1980,   176.0, ,   154.6, ,    66.3, ,   195.4, ,    39.6, ,    25.4, ,    80.4, ,    43.3, ,    83.9, ,   193.2, ,   259.9, ,   178.8, ,  1497.0, ,   563.1, ,   301.4, ,   149.2, ,   537.0, ,
1981,   307.2, ,   133.0, ,   167.7, ,   145.8, ,    83.6, ,    67.7, ,    19.2, ,    58.5, ,   131.6, ,   102.5, ,   176.6, ,   221.1, ,  1614.4, ,   618.9, ,   397.1, ,   145.4, ,   410.7, ,
1982,   118.9, ,   110.6, ,    87.4, ,   102.2, ,    51.1, ,    22.5, ,    58.1, ,    71.2, ,    34.1, ,   135.9, ,   112.8, ,   197.8, ,  1102.7, ,   450.7, ,   240.7, ,   151.8, ,   282.8, ,
1983,   324.1, ,   262.4, ,   153.8, ,    71.7, ,    66.8, ,    97.3, ,   148.2, ,   103.0, ,   198.5, ,   259.8, ,   281.8, ,    90.2, ,  2057.7, ,   784.3, ,   292.3, ,   348.4, ,   740.2, ,
1984,   217.9, ,   274.4, ,   118.3, ,   213.0, ,   136.9, ,    87.6, ,    67.5, ,    93.4, ,   146.0, ,   223.3, ,   239.8, ,   112.8, ,  1931.0, ,   582.6, ,   468.3, ,   248.5, ,   609.1, ,
1985,   107.1, ,   198.3, ,   108.3, ,   103.6, ,    53.5, ,    43.6, ,    35.3, ,    50.3, ,    55.2, ,   285.2, ,    95.6, ,   128.3, ,  1264.4, ,   418.2, ,   265.4, ,   129.2, ,   436.0, ,
1986,   288.5, ,    96.5, ,   131.9, ,   132.1, ,    92.4, ,    35.3, ,    41.6, ,    38.4, ,    74.7, ,   187.9, ,   304.8, ,   173.4, ,  1597.5, ,   513.4, ,   356.4, ,   115.2, ,   567.4, ,
1987,   222.9, ,   173.2, ,   114.2, ,   186.7, ,   121.1, ,    65.6, ,    38.1, ,    91.2, ,   130.6, ,   104.7, ,   250.2, ,   305.4, ,  1803.8, ,   569.4, ,   422.0, ,   194.8, ,   485.5, ,
1988,   230.2, ,    73.1, ,   174.3, ,   127.9, ,    85.2, ,   102.4, ,    78.8, ,    52.7, ,   106.2, ,   147.8, ,   289.7, ,   116.3, ,  1584.6, ,   608.7, ,   387.4, ,   234.0, ,   543.7, ,
1989,   229.7, ,    27.3, ,   107.7, ,    87.8, ,    40.0, ,    84.4, ,    35.4, ,    30.8, ,    19.9, ,   128.3, ,   219.1, ,   197.8, ,  1208.1, ,   373.2, ,   235.5, ,   150.6, ,   367.2, ,
1990,   177.4, ,    68.8, ,    79.9, ,    66.3, ,    58.6, ,    68.7, ,    18.9, ,    73.1, ,    74.9, ,   315.7, ,   149.0, ,   190.5, ,  1341.8, ,   444.0, ,   204.8, ,   160.7, ,   539.6, ,
1991,    62.5, ,   133.7, ,    56.7, ,    71.8, ,    59.2, ,    26.2, ,    38.3, ,   152.4, ,    49.2, ,   130.8, ,   306.0, ,   361.2, ,  1447.9, ,   386.6, ,   187.8, ,   216.9, ,   485.9, ,
1992,   213.2, ,   148.3, ,    76.3, ,   105.5, ,    68.8, ,    28.4, ,    24.5, ,    54.4, ,   143.0, ,   184.3, ,   151.2, ,   129.5, ,  1327.4, ,   722.7, ,   250.6, ,   107.3, ,   478.5, ,
1993,    95.6, ,   127.5, ,   156.3, ,   116.3, ,    64.1, ,    78.7, ,    34.9, ,    30.8, ,    27.2, ,   126.1, ,   164.4, ,   217.1, ,  1239.0, ,   352.6, ,   336.8, ,   144.4, ,   317.6, ,
1994,   137.4, ,   125.5, ,    89.2, ,    84.0, ,    80.6, ,    60.6, ,    66.2, ,    19.8, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,   480.1, ,   253.9, ,   146.6, , -9999.9,M,
1995, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    44.2, ,    34.8, ,    69.2, ,    55.6, ,   203.6, ,   239.0, ,   178.8, , -9999.9,M, -9999.9,M, -9999.9,M,   148.2, ,   498.2, ,
1996,   177.4, ,    89.1, ,   100.6, ,   136.5, ,    58.8, ,    53.0, ,    42.4, ,    39.5, ,    69.4, ,   227.5, ,   195.1, ,   179.6, ,  1369.0, ,   445.3, ,   295.9, ,   134.9, ,   492.0, ,
1997,   165.5, ,   117.7, ,   195.7, ,   101.2, ,    44.1, ,    83.0, ,    86.1, ,    79.2, ,   121.8, ,   183.5, ,   123.9, ,   256.5, ,  1558.2, ,   462.8, ,   340.9, ,   248.3, ,   429.3, ,
1998,   307.2, ,   291.3, ,   105.1, ,    84.1, ,    37.1, ,    31.4, ,    55.1, ,    70.2, ,    34.8, ,   161.0, ,   139.3, ,   192.9, ,  1509.5, ,   855.0, ,   226.2, ,   156.7, ,   335.1, ,
1999,   109.3, ,   275.8, ,   161.3, ,    71.4, ,    98.2, ,    40.2, ,    27.2, ,    87.1, ,    80.0, ,   197.0, ,   240.1, ,   150.4, ,  1538.1, ,   578.0, ,   330.9, ,   154.5, ,   517.1, ,
2000,   196.8, ,   115.5, ,    96.3, ,    88.9, ,    67.7, ,    43.5, ,    57.2, ,    46.1, ,    54.0, ,   155.6, ,   190.4, ,   157.8, ,  1270.0, ,   462.7, ,   252.9, ,   146.9, ,   400.0, ,
2001,   273.5, ,    79.0, ,   146.5, ,    83.8, ,   100.9, ,    49.5, ,    52.8, ,   127.8, ,   145.8, ,   221.5, ,   165.6, ,   202.3, ,  1648.9, ,   510.3, ,   331.2, ,   230.1, ,   532.9, ,
2002,   195.1, ,   120.1, ,   107.1, ,    75.0, ,    78.0, ,    78.4, ,    67.2, ,    28.2, ,   105.8, ,    76.7, ,   185.6, ,   254.7, ,  1371.7, ,   517.4, ,   260.1, ,   173.8, ,   368.1, ,
2003,   235.0, ,    57.1, ,   189.3, ,    83.0, ,    80.3, ,    58.5, ,    52.4, ,    82.5, ,   117.7, ,   199.2, ,   123.6, ,   296.0, ,  1574.5, ,   546.8, ,   352.6, ,   193.4, ,   440.4, ,
2004,   160.4, ,    72.4, ,   130.8, ,    52.5, ,    36.0, ,    25.5, ,    40.1, ,    64.4, ,    98.4, ,   151.6, ,   206.0, ,   142.8, ,  1181.1, ,   528.8, ,   219.3, ,   130.1, ,   456.1, ,
2005, -9999.9,M, -9999.9,M,    94.2, ,    99.1, ,    51.8, ,    47.8, ,    65.1, ,    62.5, ,    58.9, ,   256.6, ,   159.4, ,   174.0, , -9999.9,M, -9999.9,M,   245.2, ,   175.4, ,   474.9, ,
2006,   250.8, ,    94.7, ,   122.0, ,    79.8, ,    55.8, ,    21.1, ,    63.9, ,    44.1, ,    65.2, ,    92.8, ,   253.8, ,   346.5, ,  1490.7, ,   519.5, ,   257.7, ,   129.1, ,   411.9, ,
2007,   143.5, ,   131.3, ,   141.1, ,   108.0, ,    56.3, ,    87.7, ,    93.4, ,    47.5, ,    80.4, ,   271.7, ,   224.4, ,   228.8, ,  1614.0, ,   621.2, ,   305.4, ,   228.7, ,   576.5, ,
2008,   140.5, ,   123.2, ,   154.7, ,    85.6, ,    62.1, ,    68.9, ,    75.3, ,    84.9, ,    95.1, ,   202.5, ,   260.0, ,   109.9, ,  1462.6, ,   492.4, ,   302.4, ,   229.0, ,   557.6, ,
2009,   108.1, ,    85.1, ,   113.4, ,    45.5, ,    75.5, ,    52.7, ,    19.4, ,    64.8, ,   142.8, ,   203.1, ,   197.7, ,    84.0, ,  1192.0, ,   303.1, ,   234.4, ,   136.9, ,   543.6, ,
2010,   270.5, , -9999.9,M,   295.0, ,   117.7, ,    70.4, , -9999.9,M,    11.3, ,    58.5, ,   142.6, ,   261.9, ,   169.6, ,   167.9, , -9999.9,M, -9999.9,M,   483.0, , -9999.9,M,   574.2, ,
2011,   132.8, ,    94.6, ,   180.8, ,    85.5, ,    33.8, ,    38.5, ,    39.8, ,    74.1, ,   172.8, ,   227.4, ,   238.4, ,   151.8, ,  1470.3, ,   395.3, ,   300.1, ,   152.4, ,   638.5, ,
