1913,    46.9, ,    21.8, ,     7.7, ,    18.3, ,    43.4, ,   112.8, ,    35.4, ,    24.5, ,    36.7, ,    44.5, ,    24.4, ,     7.7, ,   424.1, ,    95.1, ,    69.4, ,   172.7, ,   105.6, ,
1914,    24.0, ,    23.7, ,    13.1, ,    13.4, ,    29.8, ,    30.8, ,    17.2, ,    14.8, ,    55.1, ,    33.3, ,    38.7, ,    22.7, ,   316.6, ,    55.4, ,    56.3, ,    62.8, ,   127.0, ,
1915,    25.8, ,    14.1, ,    19.5, ,    45.3, ,    81.1, ,    49.2, ,    61.0, ,    20.0, ,    27.2, ,    33.7, ,    19.5, ,    18.5, ,   414.9, ,    62.7, ,   145.9, ,   130.1, ,    80.4, ,
1916,    21.6, ,    38.7, ,    24.4, ,    16.5, ,    19.4, ,    61.5, ,    63.6, ,    16.5, ,    15.4, ,    15.4, ,    20.0, ,    13.3, ,   326.2, ,    78.8, ,    60.2, ,   141.5, ,    50.9, ,
1917,    22.5, ,    15.3, ,    17.1, ,    56.2, ,    40.1, ,    41.4, ,    12.0, ,    17.5, ,    46.2, ,    29.5, ,    12.5, ,    75.1, ,   385.4, ,    51.1, ,   113.5, ,    70.9, ,    88.2, ,
1918,    43.6, ,    17.8, ,    24.5, ,    10.4, ,    23.6, ,    29.2, ,    65.8, ,    64.9, ,    10.0, ,    38.2, ,    28.4, ,    24.0, ,   380.2, ,   136.4, ,    58.6, ,   159.8, ,    76.6, ,
1919,    17.4, ,    32.5, ,    24.8, ,    22.4, ,    24.4, ,    26.8, ,    18.1, ,    15.7, ,    32.2, ,    66.9, ,    44.7, ,    23.6, ,   349.4, ,    73.9, ,    71.5, ,    60.5, ,   143.9, ,
1920,    40.2, ,     9.5, ,    20.5, ,    42.7, ,    13.4, ,    37.0, ,    11.9, ,    36.8, ,    48.3, ,    40.7, ,    25.2, ,    24.0, ,   350.1, ,    73.3, ,    76.6, ,    85.7, ,   114.2, ,
1921,    18.7, ,    17.6, ,    27.8, ,    20.1, ,    22.3, ,    65.3, ,     5.7, ,    31.7, ,    30.4, ,    15.0, ,    50.0, ,    22.2, ,   326.9, ,    60.3, ,    70.2, ,   102.8, ,    95.4, ,
1922,    27.4, ,    27.4, ,    35.5, ,    16.9, ,    17.6, ,     3.1, ,     6.1, ,    47.8, ,    40.9, ,    51.6, ,    13.2, ,    36.5, ,   323.9, ,    77.1, ,    69.9, ,    57.0, ,   105.6, ,
1923,    25.8, ,    10.5, ,     8.4, ,    17.8, ,    33.2, ,   142.6, ,    48.9, ,    26.4, ,    11.0, ,    24.0, ,    21.9, ,    28.9, ,   399.4, ,    72.9, ,    59.4, ,   217.9, ,    56.8, ,
1924, -9999.9,M,    16.2, ,    10.8, ,     8.1, ,     9.0, ,    36.7, ,    13.6, ,    34.4, ,    21.1, ,    35.2, ,    18.3, ,    83.0, , -9999.9,M, -9999.9,M,    27.9, ,    84.7, ,    74.6, ,
1925,    69.0, ,    23.6, ,    20.6, ,    17.9, ,    18.6, ,    34.2, ,     5.5, ,    24.4, ,    16.5, ,    19.8, ,    15.6, ,    55.9, ,   321.4, ,   175.7, ,    57.0, ,    64.0, ,    51.8, ,
1926,    41.3, ,    21.8, ,    14.3, ,    18.7, ,    51.5, ,    29.0, ,     5.3, ,    51.2, ,    32.6, ,    34.5, ,    47.8, ,    41.3, ,   389.4, ,   119.1, ,    84.5, ,    85.5, ,   114.9, ,
1927,    32.1, ,    17.3, ,    15.6, ,    15.7, ,    58.0, ,    32.3, ,    55.0, ,    90.9, ,    98.3, ,    58.3, ,    56.4, ,    53.9, ,   583.8, ,    90.7, ,    89.3, ,   178.2, ,   213.0, ,
1928,    35.4, ,     3.8, ,    33.8, ,    51.7, ,    33.0, ,    77.8, ,    46.6, ,     8.5, ,     5.3, ,    25.5, ,    18.9, ,    11.8, ,   352.0, ,    93.1, ,   118.6, ,   132.8, ,    49.7, ,
1929,    44.7, ,     8.5, ,    17.1, ,    36.0, ,    27.6, ,    57.4, ,     3.0, ,    46.3, ,    18.1, ,    27.2, ,    22.4, ,    46.6, ,   354.9, ,    65.0, ,    80.7, ,   106.7, ,    67.7, ,
1930,    19.9, ,    28.9, ,    17.9, ,    23.7, ,    47.4, ,    34.5, ,     3.6, ,    11.9, ,    14.4, ,    48.8, ,    20.1, ,     8.8, ,   279.8, ,    95.4, ,    89.0, ,    50.0, ,    83.2, ,
1931,    23.6, ,    12.1, ,    31.7, ,    31.7, ,    25.0, ,    67.3, ,     9.4, ,    12.5, ,    44.1, ,    42.8, ,    35.1, ,    34.4, ,   369.7, ,    44.5, ,    88.4, ,    89.2, ,   122.0, ,
1932,    27.0, ,    12.3, ,    41.6, ,    43.2, ,    35.0, ,    23.0, ,    24.1, ,    61.2, ,    27.0, ,    40.4, ,    79.4, ,    24.7, ,   439.0, ,    73.7, ,   119.8, ,   108.4, ,   146.8, ,
1933,    18.1, ,    28.3, ,    40.0, ,     6.0, ,    34.7, ,    25.4, ,    21.8, ,    20.4, ,    62.7, ,    98.2, ,    34.2, ,    63.2, ,   453.0, ,    71.1, ,    80.6, ,    67.6, ,   195.1, ,
1934,    21.5, ,     4.4, ,    47.3, ,    13.4, ,    37.3, ,     7.5, ,    19.9, ,     7.7, ,    76.4, ,    27.9, ,    38.1, ,    57.4, ,   358.7, ,    89.1, ,    98.0, ,    35.2, ,   142.3, ,
1935,    46.7, ,    13.3, ,    27.1, ,    13.0, ,    25.7, ,    68.5, ,    77.4, ,    32.6, ,     8.8, ,    59.2, ,    21.2, ,    19.9, ,   413.3, ,   117.3, ,    65.8, ,   178.5, ,    89.2, ,
1936,    35.7, ,    46.4, ,    14.3, ,    30.4, ,    46.7, ,    61.9, ,    36.2, ,    39.7, ,    29.3, ,    13.0, ,    13.9, ,    47.0, ,   414.4, ,   102.1, ,    91.3, ,   137.7, ,    56.3, ,
1937,    70.5, ,    52.3, ,    22.2, ,    21.7, ,    27.2, ,    44.1, ,    22.4, ,    12.4, ,    26.5, ,    22.1, ,    88.6, ,    32.4, ,   442.5, ,   169.8, ,    71.1, ,    79.0, ,   137.2, ,
1938,    19.6, ,    34.2, ,    15.4, ,    14.2, ,     8.1, ,    19.9, ,    22.1, ,    32.8, ,    29.8, ,    29.3, ,    16.6, ,    69.7, ,   311.9, ,    86.2, ,    37.8, ,    74.8, ,    75.7, ,
1939,    46.2, ,    18.1, ,    12.1, ,     6.5, ,    48.2, ,    55.2, ,    19.1, ,     3.2, ,    19.4, ,    25.9, ,    13.7, ,    37.8, ,   305.3, ,   133.9, ,    66.8, ,    77.5, ,    59.0, ,
1940,    20.4, ,    28.1, ,    40.4, ,    19.3, ,    45.1, ,     9.4, ,    33.1, ,     8.3, ,    29.1, ,    40.5, ,    43.9, ,    34.8, ,   352.2, ,    86.2, ,   104.8, ,    50.7, ,   113.5, ,
1941,    28.5, ,    10.1, ,     9.4, ,    26.2, ,    48.1, ,    73.6, ,    20.5, ,    49.8, ,    72.1, ,    25.6, ,    22.0, ,    32.9, ,   418.7, ,    73.4, ,    83.7, ,   143.8, ,   119.7, ,
1942,     7.2, ,    15.3, ,    18.5, ,    23.0, ,    84.3, ,    74.4, ,   138.8, ,    40.6, ,    11.4, ,    28.0, ,    17.4, ,    39.9, ,   498.7, ,    55.4, ,   125.8, ,   253.8, ,    56.8, ,
1943,    41.7, ,    19.1, ,    19.1, ,    18.1, ,    30.5, ,    20.2, ,    32.4, ,    35.9, ,    20.6, ,    49.8, ,    10.8, ,    25.6, ,   323.7, ,   100.6, ,    67.6, ,    88.5, ,    81.3, ,
1944,    18.7, ,    49.7, ,    18.4, ,    26.5, ,    56.7, ,    38.2, ,    23.6, ,    32.7, ,    83.9, ,    32.3, ,    59.8, ,    36.8, ,   477.2, ,    94.0, ,   101.6, ,    94.5, ,   176.0, ,
1945,    45.1, ,    32.4, ,    25.1, ,    14.8, ,    38.1, ,    26.2, ,    36.2, ,     8.1, ,    53.2, ,    72.9, ,    38.8, ,    26.9, ,   417.8, ,   114.3, ,    78.0, ,    70.5, ,   164.8, ,
1946,    44.2, ,    21.3, ,    18.2, ,    25.8, ,    56.0, ,    53.8, ,     9.6, ,    15.1, ,    19.7, ,    32.5, ,    40.0, ,    13.9, ,   350.2, ,    92.5, ,   100.0, ,    78.6, ,    92.2, ,
1947,    23.7, ,    12.8, ,    22.9, ,    13.8, ,     8.6, ,    82.2, ,    46.5, ,    19.9, ,    16.5, ,    66.3, ,    33.5, ,    23.1, ,   369.8, ,    50.4, ,    45.2, ,   148.7, ,   116.3, ,
1948,     3.9, ,    37.7, ,    10.2, ,    76.8, ,    58.5, ,    56.1, ,    56.1, ,    93.6, ,    22.5, ,    20.1, ,    65.6, ,    16.7, ,   517.7, ,    64.7, ,   145.5, ,   205.7, ,   108.2, ,
1949,    28.4, ,    32.4, ,     8.3, ,    21.9, ,    31.9, ,    18.9, ,    28.9, ,    45.3, ,    19.4, ,    25.7, ,    13.0, ,    58.5, ,   332.7, ,    77.5, ,    62.1, ,    93.1, ,    58.2, ,
1950,    17.5, ,    24.7, ,    27.1, ,    28.0, ,    27.6, ,    15.7, ,    33.6, ,    41.9, ,    18.1, ,    52.8, ,    41.4, ,    63.9, ,   392.2, ,   100.7, ,    82.7, ,    91.1, ,   112.3, ,
1951,    31.9, ,    84.2, ,    39.8, ,    15.2, ,    36.4, ,    18.8, ,    31.8, ,    31.4, ,    23.8, ,    83.0, ,    21.2, ,    54.9, ,   472.4, ,   180.0, ,    91.4, ,    82.0, ,   128.1, ,
1952,    27.1, ,    25.4, ,    27.6, ,     9.7, ,    41.0, ,    62.6, ,    11.2, ,    10.4, ,     9.6, ,     2.6, ,     5.2, ,    16.9, ,   249.3, ,   107.3, ,    78.3, ,    84.1, ,    17.5, ,
1953,    53.9, ,    36.7, ,    22.7, ,    40.6, ,    25.3, ,   130.3, ,    29.8, ,    62.6, ,    33.7, ,    21.4, ,    32.7, ,    56.4, ,   546.1, ,   107.5, ,    88.6, ,   222.7, ,    87.8, ,
1954,    67.9, ,    15.2, ,    25.4, ,    11.2, ,    72.5, ,    60.0, ,    42.8, ,    62.1, ,    32.7, ,     8.7, ,    42.5, ,    25.2, ,   466.2, ,   139.5, ,   109.1, ,   165.0, ,    83.9, ,
1955,    19.2, ,    25.3, ,    17.3, ,    11.3, ,    27.7, ,    59.5, ,    36.3, ,     7.6, ,    22.8, ,    35.2, ,    38.8, ,    55.8, ,   356.8, ,    69.6, ,    56.3, ,   103.4, ,    96.7, ,
1956,    24.9, ,    23.7, ,    21.5, ,     9.2, ,    38.2, ,    53.5, ,    12.4, ,    30.6, ,    56.4, ,    22.5, ,    18.5, ,    77.0, ,   388.3, ,   104.4, ,    68.9, ,    96.5, ,    97.4, ,
1957,    49.3, ,    12.9, ,    27.8, ,    14.8, ,    42.0, ,    57.2, ,    11.1, ,    65.0, ,     6.1, ,    35.4, ,    18.2, ,    16.3, ,   356.2, ,   139.2, ,    84.6, ,   133.3, ,    59.8, ,
1958,    28.6, ,    38.0, ,    14.9, ,    27.6, ,    21.4, ,    56.5, ,     3.4, ,    14.9, ,    38.4, ,    50.5, ,    52.2, ,    48.2, ,   394.5, ,    82.9, ,    63.9, ,    74.7, ,   141.1, ,
1959,    44.7, ,    21.5, ,    24.8, ,     8.9, ,    57.5, ,    44.1, ,    15.9, ,    24.8, ,    77.5, ,    48.9, ,    33.9, ,    11.1, ,   413.5, ,   114.3, ,    91.3, ,    84.7, ,   160.3, ,
1960,    26.3, ,    18.0, ,    17.0, ,    14.0, ,    55.9, ,    29.4, ,     8.7, ,    39.6, ,    20.3, ,    25.6, ,    26.0, ,    32.2, ,   313.0, ,    55.4, ,    86.9, ,    77.6, ,    71.9, ,
1961,     8.8, ,    28.9, ,    21.3, ,    35.0, ,    50.4, ,    45.5, ,    51.3, ,    50.1, ,    24.9, ,    29.6, ,    30.5, ,    49.2, ,   425.5, ,    70.0, ,   106.8, ,   146.9, ,    84.9, ,
1962,    34.6, ,    31.6, ,    23.7, ,    13.1, ,    34.8, ,    40.6, ,    33.1, ,    40.9, ,    30.2, ,    31.3, ,    34.3, ,    20.8, ,   369.0, ,   115.4, ,    71.6, ,   114.6, ,    95.8, ,
1963,    15.0, ,    19.2, ,    34.5, ,    47.9, ,    13.4, ,    53.5, ,    43.6, , -9999.9,M,    45.8, ,    19.3, ,    35.8, ,    48.1, , -9999.9,M,    55.0, ,    95.8, , -9999.9,M,   100.9, ,
1964,    35.3, ,    16.2, ,    24.8, ,    12.5, ,    20.3, ,    73.7, ,    61.0, ,    67.5, ,    88.5, ,     5.4, ,    38.0, ,    39.2, ,   482.4, ,    99.6, ,    57.6, ,   202.2, ,   131.8, ,
1965,    47.3, ,    20.6, ,     0.9, ,    18.1, ,    26.5, ,    20.0, ,    32.5, ,    59.1, ,    30.1, ,    13.5, ,    27.9, ,    46.4, ,   343.0, ,   107.1, ,    45.5, ,   111.6, ,    71.6, ,
1966,    47.9, ,    10.7, ,     7.6, ,    25.2, ,    16.1, ,    19.8, ,    53.8, ,    21.8, ,    17.9, ,    29.3, ,    39.5, ,    45.8, ,   335.5, ,   105.1, ,    48.9, ,    95.4, ,    86.8, ,
1967,    33.6, ,    10.9, ,    17.2, ,    29.7, ,    13.8, ,    30.1, ,    10.6, ,    10.4, ,    20.5, ,    66.9, ,    23.9, ,    62.7, ,   330.4, ,    90.4, ,    60.7, ,    51.1, ,   111.4, ,
1968,    18.9, ,    24.7, ,    26.5, ,    13.8, ,    40.0, ,    74.7, ,    20.6, ,    57.0, ,    58.0, ,    29.6, ,    27.8, ,    59.7, ,   451.4, ,   106.3, ,    80.3, ,   152.4, ,   115.4, ,
1969,    43.1, ,    10.5, ,    14.3, ,    52.0, ,    21.4, ,    51.4, ,    27.9, ,     5.3, ,   101.8, ,    16.5, ,    28.3, ,    41.4, ,   414.1, ,   113.3, ,    87.8, ,    84.6, ,   146.7, ,
1970,    52.8, ,     9.3, ,    16.1, ,     9.2, ,    14.6, ,    20.8, ,    35.1, ,    15.7, ,    43.4, ,    33.0, ,    41.9, ,    26.3, ,   318.0, ,   103.4, ,    39.8, ,    71.6, ,   118.3, ,
1971,    44.3, ,    69.1, ,    18.0, ,    15.3, ,    67.9, ,    66.6, ,    30.3, ,    27.7, ,    12.4, ,    46.4, ,    29.2, ,    93.7, ,   521.1, ,   139.7, ,   101.3, ,   124.6, ,    88.0, ,
1972,    46.8, ,    22.8, ,    57.5, ,    27.5, ,    42.4, ,    83.6, ,    47.0, ,    29.3, ,    55.0, ,    20.2, ,    22.4, ,    41.6, ,   496.0, ,   163.4, ,   127.4, ,   159.9, ,    97.5, ,
1973,    15.8, ,    37.7, ,    29.0, ,    12.1, ,    18.1, ,    25.9, ,     7.9, ,     9.7, ,    36.9, ,    92.9, ,    61.0, ,    27.9, ,   374.6, ,    95.0, ,    59.1, ,    43.4, ,   190.7, ,
1974,    42.1, ,    27.2, ,    27.1, ,    37.6, ,    52.6, ,    20.3, ,    47.7, ,    16.5, ,     6.8, ,     6.0, ,    51.7, ,    58.2, ,   393.7, ,    97.1, ,   117.3, ,    84.5, ,    64.5, ,
1975,    49.9, ,    51.9, ,    34.7, ,    22.9, ,    25.4, ,    53.0, ,    25.5, ,    64.5, ,     7.2, ,    39.9, ,    49.6, ,    59.0, ,   483.5, ,   160.0, ,    83.0, ,   143.0, ,    96.6, ,
1976,    31.7, ,    18.9, ,    16.6, ,    27.3, ,    61.4, ,    83.4, ,    48.8, ,   130.3, ,    12.8, ,    31.3, ,    16.0, ,    27.3, ,   505.7, ,   109.5, ,   105.3, ,   262.5, ,    60.1, ,
1977,    35.3, ,    28.2, ,    22.0, ,     7.6, ,    44.3, ,    21.5, ,    37.8, ,    44.6, ,    35.9, ,    22.3, ,    61.7, ,    74.4, ,   435.6, ,    90.8, ,    73.9, ,   103.9, ,   120.0, ,
1978,    35.8, ,    24.5, ,    26.1, ,    43.1, ,    62.9, ,    32.4, ,    31.5, ,    52.7, ,    67.5, ,    27.5, ,    37.1, ,    20.9, ,   462.1, ,   134.6, ,   132.1, ,   116.6, ,   132.1, ,
1979,    33.2, ,    22.2, ,    14.7, ,    18.8, ,    33.2, ,    26.1, ,    38.3, ,    35.9, ,    47.8, ,    26.2, ,    13.3, ,    26.3, ,   336.0, ,    76.3, ,    66.7, ,   100.4, ,    87.3, ,
1980,    25.6, ,    37.7, ,    21.6, ,    23.7, ,    75.4, ,    81.6, ,    42.3, ,    58.2, ,    61.6, ,    18.5, ,    36.8, ,    53.8, ,   536.8, ,    89.5, ,   120.7, ,   182.1, ,   116.9, ,
1981,    15.1, ,    45.3, ,    34.9, ,    30.3, ,    77.5, ,    71.6, ,    68.4, ,    38.8, ,    59.7, ,    38.3, ,    26.4, ,    54.8, ,   561.4, ,   114.2, ,   142.7, ,   178.9, ,   124.5, ,
1982,    69.8, ,    35.2, ,    39.4, ,    16.0, ,    44.3, ,    58.3, ,    97.1, ,    38.8, ,    67.5, ,    30.4, ,    59.6, ,    29.9, ,   586.1, ,   159.8, ,    99.7, ,   194.1, ,   157.4, ,
1983,    46.5, ,    53.8, ,    32.9, ,    53.2, ,    30.8, ,    60.6, ,    69.3, ,    40.5, ,    36.3, ,    27.7, ,    53.9, ,    37.2, ,   542.8, ,   130.2, ,   116.9, ,   170.4, ,   117.9, ,
1984,    33.5, ,    12.3, ,    41.1, ,    27.4, ,    68.4, ,    66.1, ,     6.9, ,    58.8, ,    34.2, ,    37.2, ,    49.1, ,    33.5, ,   468.7, ,    83.1, ,   136.9, ,   131.8, ,   120.6, ,
1985,    10.2, ,    34.5, ,    15.0, ,    21.2, ,    38.0, ,    41.2, ,     5.0, ,    26.9, ,    57.1, ,    64.8, ,    18.7, ,    27.2, ,   359.7, ,    78.1, ,    74.2, ,    73.0, ,   140.6, ,
1986,    35.7, ,    32.4, ,    28.7, ,    38.3, ,    36.2, ,    80.5, ,    45.1, ,    16.1, ,    70.2, ,    19.3, ,    42.9, ,    31.2, ,   476.6, ,    95.2, ,   103.2, ,   141.7, ,   132.5, ,
1987,    24.9, ,    14.2, ,    27.3, ,    41.0, ,    20.1, ,     6.5, ,    45.8, ,    24.3, ,    12.5, ,    20.0, ,    29.4, ,    48.7, ,   314.8, ,    70.4, ,    88.5, ,    76.6, ,    61.9, ,
1988,    18.5, ,    28.8, ,    19.4, ,    64.1, ,    49.8, ,    62.4, ,    33.2, ,    39.7, ,    63.2, ,    28.1, ,    43.8, ,    46.9, ,   497.8, ,    96.0, ,   133.4, ,   135.3, ,   135.1, ,
1989,    29.8, ,    23.4, ,    28.7, ,    23.0, ,    56.6, ,    49.3, ,    32.6, ,    48.2, ,    26.3, ,    22.4, ,    39.6, ,    25.6, ,   405.5, ,   100.0, ,   108.3, ,   130.0, ,    88.4, ,
1990,    36.5, ,    10.0, ,    17.9, ,    17.8, ,    94.6, ,    86.8, ,    37.5, ,    25.9, ,     3.5, ,    41.7, ,    53.6, ,    62.6, ,   488.5, ,    72.2, ,   130.3, ,   150.2, ,    98.8, ,
1991,    44.6, ,    32.4, ,    11.9, ,    33.0, ,    59.0, ,    23.6, ,    27.5, ,    38.5, ,     8.3, ,     8.3, ,    51.0, ,    12.2, ,   350.4, ,   139.6, ,   103.9, ,    89.6, ,    67.6, ,
1992,    38.2, ,    23.4, ,    13.0, ,    23.8, ,    17.0, ,    55.9, ,    44.2, ,    14.2, ,    48.5, ,    22.3, ,    84.1, ,    74.5, ,   459.1, ,    73.8, ,    53.9, ,   114.3, ,   154.9, ,
1993,    48.3, ,     7.2, ,    26.6, ,    55.2, ,    25.6, ,    65.2, ,    78.6, ,    32.1, ,    42.0, ,    39.3, ,    17.4, ,    64.7, ,   502.2, ,   130.0, ,   107.4, ,   175.9, ,    98.7, ,
1994,    20.5, ,    53.3, ,    12.0, ,    26.7, ,    17.7, ,    51.5, ,    11.5, ,    43.8, ,    13.0, ,    47.8, ,    52.0, ,    38.6, ,   388.4, ,   138.6, ,    56.4, ,   106.8, ,   112.7, ,
1995,    60.3, ,    24.8, ,    47.5, ,    37.9, ,     7.0, ,    63.9, ,    36.4, ,    62.7, ,    22.9, ,    43.2, ,   132.7, ,    60.4, ,   599.8, ,   123.7, ,    92.5, ,   163.0, ,   198.9, ,
1996,    37.4, ,    40.6, ,    25.5, ,    30.1, ,   115.9, ,    21.6, ,    16.0, ,    17.4, ,    80.4, ,    64.5, ,    80.7, ,    61.6, ,   591.7, ,   138.4, ,   171.6, ,    54.9, ,   225.6, ,
1997,    32.4, ,    31.9, ,    34.8, ,    18.0, ,    61.7, ,    47.7, ,   125.6, ,    41.4, ,    71.1, ,    41.2, ,    24.4, ,    22.4, ,   552.7, ,   125.9, ,   114.5, ,   214.7, ,   136.7, ,
1998,    58.7, ,    13.4, ,    32.1, ,    36.9, ,    14.8, ,    38.7, ,    17.5, ,     2.5, ,    26.1, ,    44.3, ,    69.6, ,    58.9, ,   413.4, ,    94.6, ,    83.8, ,    58.6, ,   140.0, ,
1999,    36.0, ,    29.3, ,    22.8, ,    17.6, ,    44.8, ,    45.0, ,    37.5, ,    50.6, ,    17.3, ,    43.6, ,    50.4, ,    40.9, ,   435.9, ,   124.2, ,    85.2, ,   133.2, ,   111.3, ,
2000,    41.1, ,    33.2, ,    34.2, ,    33.9, ,    41.4, ,    41.4, ,    75.7, ,    19.7, ,    50.2, ,    33.7, ,    10.8, ,    27.4, ,   442.8, ,   115.2, ,   109.5, ,   136.8, ,    94.8, ,
2001,    13.8, ,    11.5, ,    25.3, ,    25.7, ,    32.4, ,    71.1, ,    43.8, ,    43.0, ,    29.3, ,    54.0, ,    29.1, ,    44.2, ,   422.9, ,    52.6, ,    83.4, ,   157.8, ,   112.3, ,
2002,    32.1, ,    14.4, ,    18.8, ,    22.9, ,    47.7, ,    26.9, ,    15.6, ,    19.4, ,    20.9, ,     5.3, ,    26.7, ,    40.5, ,   291.3, ,    90.8, ,    89.4, ,    61.9, ,    52.9, ,
2003,    44.4, ,    17.6, ,    28.8, ,    42.2, ,    27.0, ,    52.1, ,     1.1, ,     0.1, ,    30.3, ,    45.5, ,    39.7, ,    13.9, ,   342.8, ,   102.5, ,    98.0, ,    53.3, ,   115.6, ,
2004,    58.0, ,    15.5, ,    14.0, ,    26.1, ,    73.0, ,    42.2, ,     4.9, ,    61.5, ,    43.4, ,    45.2, ,    55.2, ,    47.7, ,   486.8, ,    87.5, ,   113.1, ,   108.6, ,   143.9, ,
2005,    31.2, ,     7.9, ,    18.7, ,    14.7, ,    37.6, ,    91.7, ,    20.7, ,    30.6, ,    27.8, ,    67.0, ,    40.4, ,    23.7, ,   412.0, ,    86.8, ,    71.1, ,   143.0, ,   135.2, ,
2006,    62.5, ,    20.3, ,    16.4, ,    26.4, ,    56.9, ,    36.3, ,    24.3, ,    16.7, ,    26.1, ,    25.9, ,    68.7, ,    33.8, ,   414.3, ,   106.5, ,    99.7, ,    77.3, ,   120.7, ,
2007,    24.1, ,    28.1, ,    21.6, ,     5.8, ,    16.5, ,   110.5, ,    36.9, ,     8.2, ,    30.1, ,    52.2, ,    26.3, ,    52.5, ,   412.7, ,    86.1, ,    43.9, ,   155.5, ,   108.5, ,
2008,    26.6, ,    18.2, ,    16.0, ,    17.7, ,    25.2, ,    25.2, ,    12.7, ,    44.1, ,     6.5, ,    30.5, ,    26.0, ,    58.5, ,   307.1, ,    97.2, ,    58.9, ,    82.0, ,    63.0, ,
2009,    27.2, ,    20.1, ,    13.6, ,    24.2, ,    31.7, ,    13.9, ,    44.4, ,   279.1, ,    13.6, , -9999.9,M,    17.0, ,    27.4, , -9999.9,M,   105.7, ,    69.5, ,   337.5, , -9999.9,M,
