1950,   176.4, ,   675.7, ,   503.4, ,   381.9, ,   264.4, ,    39.5, ,    57.7, ,    75.9, ,   143.9, ,   411.1, ,   391.2, ,   449.4, ,  3570.5, ,  1235.5, ,  1149.7, ,   173.1, ,   946.2, ,
1951,   332.1, ,   317.8, ,   210.9, ,    79.6, ,   121.5, ,    62.2, ,    30.4, ,    13.8, ,   126.3, ,   295.1, ,   453.6, ,   294.9, ,  2338.5, ,  1099.4, ,   412.1, ,   106.4, ,   875.1, ,
1952,   527.4, ,   452.6, ,   248.7, ,   383.3, ,    70.5, ,   145.7, ,    85.2, ,    80.5, ,   149.5, ,   146.4, ,   354.1, ,   625.1, ,  3269.1, ,  1274.9, ,   702.6, ,   311.4, ,   650.1, ,
1953,   530.3, ,   318.5, ,   396.9, ,   166.7, ,   179.0, ,   105.5, ,    93.9, ,   180.9, ,   158.7, ,   456.1, ,   741.8, ,   487.1, ,  3815.4, ,  1473.9, ,   742.6, ,   380.3, ,  1356.6, ,
1954,   268.3, ,   425.6, ,   127.5, ,   177.5, ,    72.4, ,   160.5, ,   144.8, ,    48.8, ,   145.1, ,   372.5, ,   759.4, ,   551.1, ,  3253.5, ,  1181.0, ,   377.4, ,   354.0, ,  1277.0, ,
1955,   291.9, ,   193.2, ,   244.7, ,   206.6, ,   119.2, ,   141.8, ,   106.2, ,    36.4, ,   147.7, ,   447.0, ,   414.9, ,   266.5, ,  2616.1, ,  1036.2, ,   570.6, ,   284.4, ,  1009.7, ,
1956,   495.6, ,   343.1, ,   396.9, ,    30.7, ,    20.0, ,   247.3, ,    60.1, ,    39.2, ,   292.2, ,   410.3, ,   368.3, ,   592.6, ,  3296.3, ,  1105.2, ,   447.6, ,   346.6, ,  1070.8, ,
1957,   124.6, ,   157.5, ,   427.1, ,   159.8, ,    92.3, ,   213.1, ,   203.1, ,    89.0, ,   233.0, ,   207.7, ,   251.3, ,   601.7, ,  2760.3, ,   874.7, ,   679.1, ,   505.2, ,   692.1, ,
1958,   724.5, ,   472.0, ,   272.2, ,   192.6, ,    54.7, ,     7.7, ,     3.1, ,   161.5, ,   329.0, ,   385.8, ,   401.2, ,   514.8, ,  3519.1, ,  1798.2, ,   519.4, ,   172.4, ,  1116.0, ,
1959,   362.4, ,   447.9, ,   556.9, ,   245.9, ,    74.7, ,   138.8, ,    89.2, ,    59.6, ,   190.8, ,   234.9, ,   268.1, ,   438.6, ,  3107.8, ,  1325.0, ,   877.5, ,   287.6, ,   693.8, ,
1960,   414.6, ,   331.1, ,   249.3, ,   345.9, ,   279.2, ,    89.8, ,    39.4, ,   208.7, ,   126.8, ,   636.8, ,   407.9, ,   220.9, ,  3350.6, ,  1184.3, ,   874.4, ,   338.0, ,  1171.6, ,
1961,   459.3, ,   752.0, ,   495.0, ,   265.8, ,   200.2, ,   169.9, ,    52.5, ,    87.5, ,   148.5, ,   376.2, ,   364.7, ,   398.9, ,  3770.6, ,  1432.2, ,   961.0, ,   309.9, ,   889.5, ,
1962,   468.5, ,   233.2, ,   182.0, ,   405.1, ,    79.5, ,   126.5, ,    33.6, ,   244.9, ,   173.0, ,   513.7, ,   753.0, ,   724.3, ,  3937.2, ,  1100.7, ,   666.5, ,   404.9, ,  1439.8, ,
1963,    97.4, ,   344.5, ,   254.4, ,   248.6, ,   122.5, ,    92.5, ,   179.9, ,    20.8, ,   243.8, ,   574.8, ,   638.5, ,   477.2, ,  3294.8, ,  1166.2, ,   625.5, ,   293.1, ,  1457.1, ,
1964,   562.5, ,   412.6, ,   356.6, ,   325.2, ,   167.6, ,   157.2, ,   358.4, ,   174.7, ,   221.3, ,   360.1, ,   305.9, ,   254.1, ,  3656.2, ,  1452.4, ,   849.3, ,   690.3, ,   887.3, ,
1965,   269.5, ,   433.9, ,    48.8, ,   150.3, ,    90.2, ,    42.7, ,    19.1, ,   102.6, ,    54.1, ,   558.3, ,   530.6, ,   345.8, ,  2645.8, ,   957.6, ,   289.3, ,   164.3, ,  1142.9, ,
1966,   620.2, ,   261.9, ,   379.8, ,   105.2, ,   113.7, ,   132.6, ,    38.4, ,   135.7, ,   222.2, ,   437.9, ,   417.1, ,   798.1, ,  3662.7, ,  1227.9, ,   598.7, ,   306.7, ,  1077.2, ,
1967,   588.8, ,   481.4, ,   323.6, ,   103.0, ,   121.0, ,    20.0, ,    82.6, ,    50.6, ,   265.3, ,   742.7, ,   295.8, ,   527.7, ,  3602.6, ,  1868.3, ,   547.5, ,   153.3, ,  1303.8, ,
1968,   506.3, ,   248.1, ,   416.5, ,   253.1, ,   128.8, ,   124.3, ,    78.8, ,   159.4, ,   253.7, ,   813.4, ,   452.4, ,   359.5, ,  3794.3, ,  1282.1, ,   798.4, ,   362.5, ,  1519.5, ,
1969,   278.5, ,   251.6, ,   361.7, ,   516.9, ,   102.4, ,    40.5, ,    73.1, ,   168.9, ,   247.0, ,   309.4, ,   669.9, ,   353.1, ,  3373.1, ,   889.7, ,   981.0, ,   282.4, ,  1226.4, ,
1970,   255.8, ,   135.8, ,   236.3, ,   287.0, ,   173.7, ,    43.6, ,   104.1, ,    89.5, ,   185.8, ,   235.5, ,   286.0, ,   465.9, ,  2499.0, ,   744.6, ,   697.1, ,   237.2, ,   707.3, ,
1971,   656.1, ,   298.1, ,   491.2, ,   300.3, ,    95.2, ,   194.6, ,    35.5, ,   171.5, ,   240.3, ,   554.8, ,   544.7, ,   342.1, ,  3924.4, ,  1420.1, ,   886.7, ,   401.7, ,  1339.8, ,
1972,   297.8, ,   344.4, ,   568.4, ,   366.1, ,    61.6, ,   199.0, ,   139.9, ,    25.8, ,   172.0, ,    84.4, ,   373.8, ,   397.2, ,  3030.6, ,   984.3, ,   996.1, ,   364.8, ,   630.2, ,
1973,   665.7, ,   286.9, ,   317.6, ,   107.7, ,   233.4, ,   171.3, ,    79.3, ,    26.0, ,   133.8, ,   400.2, ,   384.5, ,   556.7, ,  3363.0, ,  1349.7, ,   658.7, ,   276.6, ,   918.5, ,
1974,   396.6, ,   650.3, ,   466.8, ,   241.9, ,   275.6, ,   142.6, ,   124.6, ,    23.6, ,    69.2, ,   172.9, ,   388.5, ,   564.0, ,  3516.6, ,  1603.6, ,   984.3, ,   290.8, ,   630.7, ,
1975,   326.5, ,   250.4, ,   233.1, ,   177.6, ,   135.9, ,   117.4, ,    18.6, ,   257.0, ,    28.4, ,   549.6, ,   676.4, ,   463.0, ,  3233.9, ,  1140.9, ,   546.6, ,   393.0, ,  1254.5, ,
1976,   416.8, ,   330.7, ,   370.7, ,   190.5, ,   317.0, ,   185.7, ,   164.6, ,   156.9, ,   154.7, ,   384.6, ,   207.4, ,   302.7, ,  3182.3, ,  1210.5, ,   878.1, ,   507.3, ,   746.6, ,
1977,   169.5, ,   430.2, ,   449.9, ,   272.6, ,   194.2, ,   105.4, ,   133.4, ,    54.7, ,   131.0, ,   427.7, ,   497.0, ,   305.3, ,  3170.9, ,   902.5, ,   916.7, ,   293.5, ,  1055.7, ,
1978,   244.5, ,   229.7, ,   384.2, ,   123.3, ,   186.0, ,    54.8, ,     8.9, ,   280.0, ,   376.4, ,   234.8, ,   405.2, ,   378.3, ,  2906.1, ,   779.4, ,   693.4, ,   343.7, ,  1016.4, ,
1979,   175.1, ,   481.9, ,   241.0, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    68.7, ,   333.7, ,   212.6, ,   293.9, ,   620.3, , -9999.9,M,  1035.4, , -9999.9,M, -9999.9,M,   840.2, ,
1980,   207.9, ,   207.1, ,   338.9, ,   282.7, ,    98.6, ,    71.0, ,   139.1, ,    90.5, ,   231.2, ,   215.8, ,   459.7, ,   659.0, ,  3001.3, ,  1035.2, ,   720.1, ,   300.6, ,   906.6, ,
1981,   221.2, ,   327.3, ,   249.9, ,   383.1, ,   145.3, ,   281.1, ,    25.9, ,    78.6, ,   293.4, ,   324.3, ,   540.8, ,   357.8, ,  3228.7, ,  1207.6, ,   778.2, ,   385.6, ,  1158.5, ,
1982,   489.6, ,   502.1, ,   178.0, ,   197.9, ,    75.4, ,    76.1, ,    57.2, ,    70.3, ,   199.3, ,   337.7, ,   405.4, ,   443.8, ,  3032.8, ,  1349.5, ,   451.3, ,   203.7, ,   942.3, ,
1983,   601.7, ,   499.8, ,   427.7, ,   118.7, ,    62.9, ,   216.5, ,   209.7, ,   138.2, ,   143.6, ,   310.5, ,   486.9, ,   209.5, ,  3425.7, ,  1545.2, ,   609.3, ,   564.5, ,   941.0, ,
1984,   598.1, ,   604.5, ,   297.6, ,   411.3, ,   257.6, ,   223.9, ,    44.7, ,   125.8, ,   208.3, ,   430.2, ,   485.4, ,   377.1, ,  4064.6, ,  1412.1, ,   966.5, ,   394.4, ,  1124.0, ,
1985,   143.7, ,   248.0, ,   319.8, ,   282.9, ,   135.5, ,    87.8, ,    26.7, ,    47.0, ,    64.3, ,   581.2, ,   155.1, ,   231.6, ,  2323.7, ,   768.8, ,   738.2, ,   161.5, ,   800.7, ,
1986,   709.5, ,   252.1, ,   470.4, ,   426.4, ,   372.9, ,   289.5, ,    74.7, ,     7.0, ,   115.0, ,   130.6, ,   438.2, ,   399.3, ,  3685.6, ,  1193.2, ,  1269.7, ,   371.2, ,   683.8, ,
1987,   560.0, ,   416.4, ,   342.8, ,   415.6, ,   312.9, ,   284.5, ,    35.9, ,     8.5, ,   112.2, ,   151.9, ,   489.2, ,   453.0, ,  3582.9, ,  1375.7, ,  1071.3, ,   328.9, ,   753.3, ,
1988,   441.9, ,   380.1, ,   384.2, ,   214.1, ,   260.7, ,    93.0, ,    56.0, ,    40.1, ,   197.1, ,   273.1, ,   512.4, ,   321.7, ,  3174.6, ,  1275.0, ,   859.0, ,   189.2, ,   982.6, ,
1989,   477.6, ,   137.9, ,   283.9, ,   188.2, ,    52.5, ,   146.5, ,    93.0, ,    90.4, ,    15.6, ,   279.1, ,   549.0, ,   312.0, ,  2625.7, ,   937.3, ,   524.6, ,   329.9, ,   843.7, ,
1990,   513.2, ,   288.0, ,   251.8, ,   181.1, ,   109.6, ,   172.9, ,    13.8, ,   104.6, ,    28.5, ,   526.6, ,   557.1, ,   421.9, ,  3169.1, ,  1113.2, ,   542.4, ,   291.4, ,  1112.2, ,
1991,   283.3, ,   332.4, ,   172.0, ,   186.1, ,   163.3, ,    78.0, ,    96.3, ,   284.5, ,     4.3, ,    65.9, ,   589.2, ,   572.5, ,  2827.9, ,  1037.7, ,   521.4, ,   458.8, ,   659.4, ,
1992,   679.9, ,   336.8, ,    74.6, ,   267.7, ,    85.4, ,    69.3, ,     2.1, ,   111.2, ,   193.0, ,   389.6, ,   441.2, ,   302.7, ,  2953.5, ,  1589.2, ,   427.7, ,   182.6, ,  1023.9, ,
1993,   385.7, ,    94.5, ,   347.3, ,   405.4, ,   306.7, ,   125.7, ,    37.8, ,   131.2, ,     7.4, ,   144.2, ,   247.3, ,   459.3, ,  2692.5, ,   782.8, ,  1059.4, ,   294.7, ,   399.0, ,
1994,   314.7, ,   409.9, ,   232.9, ,   257.4, ,   165.0, ,   223.1, ,    16.8, ,    98.6, ,   188.7, ,   354.9, ,   608.7, ,   708.5, ,  3579.2, ,  1183.9, ,   655.3, ,   338.5, ,  1152.3, ,
1995,   362.1, ,   333.3, ,   265.5, ,   274.2, ,    50.3, ,   125.3, ,    59.9, ,    73.0, ,    64.3, ,   659.4, ,   660.2, ,   482.1, ,  3409.7, ,  1403.9, ,   590.0, ,   258.3, ,  1383.9, ,
1996,   417.4, ,   234.5, ,   264.3, ,   550.3, ,   136.5, ,   113.1, ,    13.6, ,   125.9, ,   166.9, ,   472.8, ,   294.7, ,   421.3, ,  3211.4, ,  1134.0, ,   951.1, ,   252.7, ,   934.4, ,
1997,   475.8, ,   278.4, ,   390.3, ,   275.5, ,   164.6, ,   324.7, ,   163.3, ,   180.4, ,   318.5, ,   594.2, ,   404.5, ,   855.8, ,  4426.0, ,  1175.5, ,   830.4, ,   668.4, ,  1317.2, ,
1998,   563.9, ,   461.4, ,   315.5, ,   137.8, ,   137.0, ,    34.6, ,   131.5, ,    34.9, ,    97.9, ,   336.3, ,   567.5, ,   657.8, ,  3476.2, ,  1881.1, ,   590.3, ,   201.1, ,  1001.7, ,
1999,   508.3, ,   755.9, ,   391.7, ,   214.8, ,   129.1, ,   212.6, ,    34.5, ,   135.7, ,   119.7, ,   264.5, ,   526.9, ,   573.7, ,  3867.5, ,  1922.1, ,   735.6, ,   382.8, ,   911.1, ,
2000,   348.2, ,   235.1, ,   344.7, ,   244.0, ,   257.8, ,   168.1, ,   172.7, ,    85.1, ,   163.2, ,   344.0, ,   288.8, ,   324.9, ,  2976.5, ,  1157.0, ,   846.5, ,   425.9, ,   796.0, ,
2001,   318.2, ,   165.6, ,   263.6, ,   288.8, ,   227.5, ,   114.8, ,    24.2, ,   344.2, ,   153.4, ,   433.3, ,   541.1, ,   534.6, ,  3409.4, ,   808.7, ,   780.0, ,   483.2, ,  1127.8, ,
2002,   415.1, ,   300.5, ,   241.0, ,   183.5, ,   116.6, ,   150.4, ,    62.1, ,     9.5, ,   143.5, ,    78.6, ,   528.4, ,   382.1, ,  2611.2, ,  1250.2, ,   541.0, ,   221.9, ,   750.5, ,
2003,   392.6, ,   126.9, ,   430.8, ,   416.7, ,   228.2, ,    37.9, ,    53.6, ,    52.3, ,   191.5, ,   491.7, ,   268.6, ,   423.9, ,  3114.8, ,   901.7, ,  1075.7, ,   143.9, ,   951.8, ,
2004,   469.1, ,   163.0, ,   328.3, ,    87.3, ,   112.8, ,    99.4, ,   104.6, ,   177.9, , -9999.9,M,   371.3, ,   811.0, ,   292.1, , -9999.9,M,  1055.9, ,   528.4, ,   381.9, , -9999.9,M,
2005,   625.9, ,   158.7, ,   456.5, ,   494.6, ,   199.4, ,    71.1, ,   311.2, ,    66.5, ,   143.0, ,   510.7, ,   524.0, ,   354.8, ,  3916.6, ,  1076.7, ,  1150.5, ,   448.9, ,  1177.7, ,
2006,   616.7, ,   230.8, ,   382.7, ,   206.8, ,   115.0, ,    44.3, ,    72.0, ,     8.4, ,   114.3, ,   146.7, ,   568.3, ,   496.1, ,  3002.0, ,  1202.3, ,   704.5, ,   124.6, ,   829.3, ,
2007,   687.4, ,   416.0, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,   484.5, , -9999.9,M, -9999.9,M,  1599.5, , -9999.9,M, -9999.9,M, -9999.9,M,
2008,   417.3, ,   330.1, ,   288.2, ,   119.6, ,    99.5, ,    89.6, ,   105.1, ,   216.0, ,    38.3, ,   347.4, ,   512.7, ,   318.0, ,  2881.7, , -9999.9,M,   507.3, ,   410.6, ,   898.4, ,
2009,   474.8, ,   204.8, ,   274.0, ,   152.3, ,   161.0, ,    65.0, ,    23.0, ,    58.7, ,   277.6, ,   250.5, ,   734.0, ,   174.0, ,  2849.6, ,   997.5, ,   587.3, ,   146.7, ,  1262.1, ,
2010,   437.6, ,   243.9, ,   363.8, ,   302.3, ,   146.2, ,   111.3, ,     5.5, ,    60.5, ,   263.2, ,   445.4, ,   377.8, ,   519.1, ,  3276.6, ,   855.5, ,   812.3, ,   177.3, ,  1086.4, ,
