1925,    57.3, , -9999.9,M,    80.8, ,    47.2, ,    67.7, ,    70.9, ,    85.0, ,    39.5, ,   108.3, ,    89.4, ,    91.0, ,    86.2, , -9999.9,M, -9999.9,M,   195.7, ,   195.4, ,   288.8, ,
1926,    32.9, ,    63.7, ,   106.9, ,   113.5, ,    43.9, ,    95.9, ,    51.2, ,   114.7, ,    94.4, ,   123.0, ,   120.9, ,    47.4, ,  1008.4, ,   182.7, ,   264.4, ,   261.8, ,   338.2, ,
1927,    46.3, ,    89.2, ,    32.8, ,    43.4, ,   106.9, ,    44.6, ,   104.2, ,    66.6, ,    30.0, ,    63.9, ,   239.4, ,    81.7, ,   948.9, ,   182.8, ,   183.1, ,   215.3, ,   333.3, ,
1928,    15.8, ,    33.4, ,    83.9, ,    98.0, ,    92.7, ,    97.1, ,    85.9, ,    95.9, ,    42.9, ,    90.9, ,    55.3, ,    78.9, ,   870.5, ,   130.9, ,   274.6, ,   278.8, ,   189.0, ,
1929,    88.8, ,    79.9, ,    92.0, ,    94.9, ,    73.2, ,    96.6, ,    71.5, ,    27.1, ,    32.3, ,    76.9, ,    54.8, ,    94.4, ,   882.3, ,   247.6, ,   260.1, ,   195.1, ,   164.0, ,
1930,    96.1, ,    22.0, ,    66.3, ,    56.7, ,    97.3, ,    58.7, ,    95.8, ,    50.5, ,    18.9, ,    10.7, ,    45.1, ,    19.6, ,   637.9, ,   212.5, ,   220.4, ,   205.1, ,    74.8, ,
1931,    82.8, ,    47.9, ,    43.4, ,    75.1, ,    90.2, ,    47.4, ,   101.1, ,    20.9, ,   115.5, ,    44.4, ,    44.6, ,    80.5, ,   793.8, ,   150.3, ,   208.7, ,   169.4, ,   204.5, ,
1932,   118.0, ,    54.5, ,   128.8, ,   114.3, ,    35.7, ,    34.3, ,    81.9, ,    82.2, ,    35.7, ,    93.1, ,    86.6, ,    84.9, ,   950.2, ,   253.1, ,   278.8, ,   198.4, ,   215.5, ,
1933,    31.8, ,    77.8, ,    99.9, ,   122.6, ,    77.5, ,    51.2, ,    31.2, ,    95.8, ,    30.0, ,    78.9, ,   108.3, ,   135.7, ,   940.7, ,   194.5, ,   300.0, ,   178.2, ,   217.2, ,
1934,    89.6, ,    46.2, ,    82.7, ,    82.4, ,    18.1, ,    50.8, ,    66.6, ,    31.6, ,    66.6, ,    22.5, ,    88.6, ,    81.7, ,   727.3, ,   271.4, ,   183.2, ,   149.0, ,   177.7, ,
1935,   150.4, ,    47.3, ,    58.8, ,    86.5, ,    53.3, ,   109.2, ,    41.6, ,    17.8, ,    90.2, ,    40.7, ,    74.7, ,    47.7, ,   818.4, ,   279.5, ,   198.6, ,   168.7, ,   205.7, ,
1936,    81.5, ,    75.2, ,   135.2, ,    76.0, ,    28.5, ,    63.6, ,    46.4, ,    90.2, ,   115.4, ,    87.5, ,    89.1, ,    89.1, ,   977.8, ,   204.4, ,   239.7, ,   200.2, ,   292.1, ,
1937,   130.8, ,    53.0, ,    49.6, ,   103.0, ,    79.0, ,   104.5, ,    57.1, ,    76.5, ,    40.0, ,   109.9, ,    79.2, ,   110.0, ,   992.7, ,   272.9, ,   231.6, ,   238.2, ,   229.1, ,
1938,    40.6, ,    59.9, ,    90.6, ,    73.3, , -9999.9,M, -9999.9,M,    65.0, ,    84.7, ,   147.1, ,    23.0, ,    62.9, ,   134.2, , -9999.9,M,   210.4, , -9999.9,M, -9999.9,M,   233.0, ,
1939,    62.6, ,   133.0, ,    84.2, ,    88.8, ,    85.0, ,    43.8, ,    79.5, ,    76.1, ,   104.0, ,    61.6, ,    28.5, ,   121.1, ,   968.2, ,   329.7, ,   257.9, ,   199.5, ,   194.1, ,
1940,    72.5, ,    60.9, ,   144.3, ,    76.7, ,   105.0, ,   125.4, ,    78.1, ,    37.5, ,    40.4, ,    57.3, ,   165.5, ,   142.7, ,  1106.4, ,   254.5, ,   326.0, ,   241.1, ,   263.2, ,
1941,   105.2, ,   100.4, ,    76.3, ,    16.6, ,    45.6, ,    20.8, ,   119.7, ,    83.6, ,    51.0, ,   118.7, ,    72.2, ,    96.5, ,   906.5, ,   348.2, ,   138.4, ,   224.2, ,   241.9, ,
1942,   151.3, ,   120.8, ,    94.2, ,    54.7, ,    63.8, ,    42.6, ,    46.1, ,    83.2, ,   169.5, ,    61.4, ,    73.4, ,    98.6, ,  1059.5, ,   368.6, ,   212.6, ,   171.8, ,   304.4, ,
1943,    43.4, ,    78.8, ,    55.0, ,    62.9, ,   187.3, ,   120.1, ,    47.7, ,    44.3, ,    76.3, ,   151.2, ,    69.7, ,    40.0, ,   976.7, ,   220.7, ,   305.2, ,   212.1, ,   297.2, ,
1944,    45.9, ,    59.8, ,    44.3, ,    69.0, ,    45.8, ,   116.1, ,    99.1, ,    17.3, ,    67.5, ,    27.9, ,    80.4, ,   165.4, ,   838.5, ,   145.7, ,   159.1, ,   232.4, ,   175.9, ,
1945,   108.9, ,    67.9, ,    79.4, ,   117.7, ,   134.3, ,    68.5, ,   155.7, ,    59.2, ,   160.5, ,   123.4, ,   127.0, ,    74.9, ,  1277.5, ,   342.2, ,   331.4, ,   283.5, ,   411.0, ,
1946,   104.3, ,    79.7, ,    37.5, ,    59.6, ,   116.3, ,    49.9, ,    79.9, ,    56.3, ,    85.2, ,   158.9, ,    92.2, ,   146.8, ,  1066.4, ,   258.9, ,   213.4, ,   186.0, ,   336.3, ,
1947,   141.9, ,    74.8, ,   169.6, ,    61.1, ,   188.4, ,   121.9, ,   161.3, ,    43.3, ,   122.0, ,    28.5, ,   109.1, ,    94.3, ,  1316.0, ,   363.4, ,   419.2, ,   326.5, ,   259.5, ,
1948,    98.2, ,    89.6, ,   131.1, ,    71.0, ,    87.4, ,   102.4, ,    94.0, ,    49.5, ,    16.0, ,    78.5, ,   146.5, ,   107.4, ,  1071.6, ,   282.1, ,   289.5, ,   245.9, ,   241.0, ,
1949,   108.2, ,    98.7, ,    85.7, ,   128.1, ,    75.2, ,    63.6, ,    52.5, ,    80.2, ,   117.9, ,    48.8, ,   129.3, ,    97.4, ,  1085.5, ,   314.3, ,   289.0, ,   196.3, ,   295.9, ,
1950,   173.3, ,   113.5, ,   135.8, ,    69.5, ,    51.0, ,    38.5, ,    87.3, ,   150.3, ,    37.1, ,    76.7, ,   162.5, ,   111.9, ,  1207.5, ,   384.2, ,   256.4, ,   276.1, ,   276.3, ,
1951,   136.2, ,    96.8, ,   133.6, ,   124.4, ,    51.2, ,   119.9, ,   174.5, ,   113.1, ,    66.4, ,    46.6, ,   127.3, ,   160.4, ,  1350.4, ,   344.9, ,   309.2, ,   407.4, ,   240.3, ,
1952,   100.5, ,    69.9, ,    75.9, ,    70.5, ,   131.8, ,    38.1, ,    80.2, ,   119.6, ,    99.0, ,    75.1, ,    54.4, ,   170.3, ,  1085.3, ,   330.8, ,   278.2, ,   237.9, ,   228.5, ,
1953,   109.0, ,    66.7, ,   118.1, ,    79.4, ,   127.7, ,    47.7, ,    82.9, ,   117.2, ,   143.0, ,    26.7, ,    71.1, ,    99.1, ,  1088.6, ,   346.1, ,   325.2, ,   247.8, ,   240.8, ,
1954,   130.1, ,   184.0, ,    98.1, ,   134.4, ,    78.8, ,   105.5, ,    56.4, ,   144.1, ,   151.2, ,    80.8, ,   115.1, ,   153.8, ,  1432.3, ,   413.2, ,   311.3, ,   306.0, ,   347.1, ,
1955,    71.4, ,    72.9, ,   178.7, ,    60.2, ,    63.4, ,    30.8, ,    47.1, ,   203.3, ,    56.1, ,   228.2, ,    30.2, ,    42.0, ,  1084.3, ,   298.1, ,   302.3, ,   281.2, ,   314.5, ,
1956,    91.0, ,    92.9, ,   105.2, ,   137.6, ,   138.6, ,    81.0, ,    60.0, ,    64.3, ,    63.3, ,    35.0, ,    82.7, ,    90.5, ,  1042.2, ,   225.9, ,   381.4, ,   205.4, ,   181.0, ,
1957,   113.8, ,    50.0, ,    48.8, ,    69.4, ,   107.8, ,    92.6, ,    87.7, ,     6.4, ,   119.1, ,    41.3, ,   115.4, ,   105.1, ,   957.4, ,   254.3, ,   226.0, ,   186.7, ,   275.7, ,
1958,   105.7, ,   160.3, ,    36.0, ,    77.6, ,    76.3, ,    60.1, ,    37.6, ,   101.3, ,   113.2, ,    84.3, ,    85.1, ,    72.2, ,  1009.7, ,   371.1, ,   190.0, ,   199.0, ,   282.6, ,
1959,   147.0, ,   143.0, ,    98.3, ,    59.6, ,    55.9, ,    53.6, ,   116.1, ,   257.9, ,    88.7, ,   127.8, ,    94.5, ,   137.0, ,  1379.4, ,   362.1, ,   213.8, ,   427.6, ,   311.0, ,
1960,   101.6, ,   172.9, ,    52.3, ,    99.4, ,    93.0, ,    58.9, ,    35.4, ,    46.2, ,    46.6, ,   107.0, ,    51.5, ,   102.9, ,   967.8, ,   411.5, ,   244.7, ,   140.5, ,   205.2, ,
1961,    32.0, ,    81.8, ,    89.4, , -9999.9,M,   102.4, ,    89.2, ,    74.9, ,    99.2, ,    60.9, ,    70.4, ,    98.8, ,   109.2, , -9999.9,M,   216.7, , -9999.9,M,   263.2, ,   230.2, ,
1962, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    89.8, ,    85.7, ,   122.6, ,    64.8, ,    84.1, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,   273.0, ,
1963,   101.9, ,    57.2, ,    80.6, ,   112.1, ,    68.1, ,    67.7, ,    55.0, ,   125.9, ,    82.8, ,    29.1, ,   135.1, ,    46.4, ,   962.0, ,   243.2, ,   260.8, ,   248.7, ,   247.0, ,
1964,    82.0, ,    50.7, ,    71.1, ,    98.9, ,    80.9, ,    37.7, ,    54.7, ,    54.0, ,    27.0, ,    49.6, ,    93.1, ,    98.4, ,   798.0, ,   179.1, ,   250.9, ,   146.4, ,   169.7, ,
1965,    78.8, ,   112.9, ,    41.2, ,    82.0, ,    30.1, ,    13.8, ,    71.1, ,   185.6, ,   100.6, ,   116.7, ,   110.1, ,    66.6, ,  1009.5, ,   290.1, ,   153.3, ,   270.5, ,   327.4, ,
1966,   189.1, ,    70.2, ,    58.1, ,    29.7, ,    40.1, ,    76.6, ,    38.2, ,   117.0, ,   108.3, ,    34.9, ,   131.5, ,   113.7, ,  1007.3, ,   325.8, ,   127.9, ,   231.8, ,   274.7, ,
1967,    72.9, ,    60.8, ,    29.2, ,    78.3, ,    61.4, ,   138.2, ,    88.8, ,    94.8, ,   134.1, ,   110.2, ,   113.9, ,    85.4, ,  1068.0, ,   247.4, ,   168.9, ,   321.8, ,   358.2, ,
1968,    79.2, ,    57.0, ,   105.1, ,    28.2, ,   123.0, ,   121.1, ,    69.7, ,    71.0, ,   108.5, ,    78.7, ,   136.1, ,   118.1, ,  1095.6, ,   221.6, ,   256.3, ,   261.8, ,   323.2, ,
1969,    63.4, ,    45.2, ,    57.6, ,    82.6, ,   114.7, ,   109.2, ,    43.4, ,    76.6, ,    52.7, ,    73.3, ,   134.6, ,   114.5, ,   967.8, ,   226.6, ,   254.8, ,   229.2, ,   260.7, ,
1970,    71.1, ,    94.4, ,    59.1, ,    78.8, ,    78.7, ,    73.4, ,   201.9, ,    94.3, ,    95.0, ,    65.5, ,   118.0, ,   122.3, ,  1152.5, ,   280.0, ,   216.5, ,   369.6, ,   278.5, ,
1971,    53.4, ,   145.9, ,    84.7, ,    60.4, ,    53.7, ,    74.5, ,   104.6, ,    79.9, ,   104.7, ,    50.3, ,    70.2, ,   104.3, ,   986.8, ,   321.6, ,   198.9, ,   259.0, ,   225.3, ,
1972,    89.3, ,   127.4, ,    88.6, ,    54.5, ,   109.1, ,   111.8, ,   113.0, ,    90.8, ,    83.0, ,   141.0, ,   121.3, ,   171.9, ,  1301.9, ,   321.0, ,   252.3, ,   315.7, ,   345.3, ,
1973,    68.2, ,    63.9, ,    81.7, ,   135.8, ,   126.3, ,    83.3, ,    42.5, ,    68.9, ,   100.8, ,   103.2, ,    76.1, ,   134.1, ,  1084.8, ,   304.0, ,   343.7, ,   194.8, ,   280.1, ,
1974,    63.1, ,    64.1, ,   120.3, ,    99.8, ,    99.0, ,    65.1, ,    78.8, ,    78.6, ,    71.5, ,    35.7, ,   120.0, ,   113.9, ,  1009.8, ,   261.4, ,   319.1, ,   222.4, ,   227.2, ,
1975,    86.7, ,    63.8, ,   102.5, ,    70.5, ,    56.5, ,    58.2, ,   106.8, ,    27.0, ,   142.0, ,    74.2, ,    91.0, ,   121.9, ,  1001.2, ,   264.4, ,   229.6, ,   192.0, ,   307.2, ,
1976,    93.2, ,    74.1, ,   126.1, ,    37.6, ,   118.5, ,    97.6, ,    92.3, ,    79.8, ,    78.7, ,   104.3, ,    89.7, ,    85.4, ,  1077.2, ,   289.2, ,   282.2, ,   269.7, ,   272.6, ,
1977,    83.7, ,    42.2, ,   131.6, ,    62.5, ,    39.3, ,    39.4, ,    84.8, ,   143.6, ,   140.9, ,    94.0, ,   172.6, ,   147.1, ,  1181.7, ,   211.3, ,   233.5, ,   267.8, ,   407.5, ,
1978,   177.5, ,    17.6, ,    63.6, ,    88.7, ,    57.5, ,    94.3, ,    34.9, ,   148.9, ,    64.4, ,   123.6, ,    79.5, ,    84.5, ,  1034.8, ,   342.1, ,   209.7, ,   278.0, ,   267.5, ,
1979,   168.8, ,    30.4, ,    31.9, ,   124.0, ,    86.6, ,    36.8, ,    90.5, ,    97.1, ,   190.4, ,    88.1, ,   112.2, ,    85.4, ,  1142.1, ,   283.7, ,   242.4, ,   224.4, ,   390.6, ,
1980,    47.8, ,    40.1, ,    99.0, ,   139.0, ,    40.6, ,    64.7, ,   130.8, ,   108.2, ,   101.2, ,   111.5, ,    99.6, ,   114.9, ,  1097.6, ,   173.4, ,   278.6, ,   303.8, ,   312.3, ,
1981,    43.9, ,   135.3, ,    41.2, ,    83.9, ,    94.8, ,   109.6, ,    57.7, ,   114.8, ,   130.7, ,   136.3, ,    79.6, ,    64.2, ,  1091.9, ,   294.1, ,   219.9, ,   282.1, ,   346.6, ,
1982,    96.5, ,    33.9, ,    86.4, ,    51.2, ,    99.2, ,    93.1, ,    53.4, ,   115.5, ,    75.8, ,    56.5, ,   129.4, ,    80.9, ,   971.8, ,   194.6, ,   236.8, ,   262.0, ,   261.7, ,
1983,    55.7, ,    62.1, ,    33.2, ,   119.9, ,    93.5, ,    39.4, ,    76.5, ,    57.2, ,    56.0, ,    99.2, ,   116.2, ,   165.4, ,   974.3, ,   198.8, ,   246.6, ,   173.2, ,   271.3, ,
1984,    74.2, ,    92.6, ,    38.6, ,    93.2, ,   116.8, ,    57.6, ,    52.5, ,    94.1, ,    29.5, ,    29.1, ,    60.3, ,    92.9, ,   831.3, ,   332.2, ,   248.6, ,   204.2, ,   118.9, ,
1985,   104.2, ,   134.8, ,    95.4, ,    43.1, ,    92.8, ,    97.0, ,    83.9, ,    87.9, ,   109.9, ,    69.9, ,    96.2, ,   128.7, ,  1143.9, ,   331.9, ,   231.4, ,   268.8, ,   276.0, ,
1986,    67.8, ,    43.3, ,    61.5, ,    31.0, ,    77.9, ,   143.4, ,   141.9, ,   149.7, ,   134.3, ,    79.2, ,    81.3, ,    97.4, ,  1108.6, ,   239.7, ,   170.4, ,   435.0, ,   294.8, ,
1987,    73.3, ,    42.9, ,    73.8, ,    53.1, ,    36.6, ,    84.2, ,   108.4, ,    54.5, ,   150.2, ,    68.7, ,   122.2, ,    68.9, ,   936.9, ,   213.6, ,   163.5, ,   247.1, ,   341.1, ,
1988,    45.4, ,   141.1, ,    26.3, ,    76.8, ,    55.5, ,    72.3, ,    62.9, ,   104.6, ,    47.0, ,   156.4, ,    89.5, ,    57.3, ,   935.0, ,   255.4, ,   158.5, ,   239.7, ,   292.8, ,
1989,    86.5, ,    84.5, ,    84.5, ,    46.7, ,   124.4, ,   115.7, ,   116.0, ,    55.3, ,    90.3, ,    91.8, ,   140.9, ,    62.5, ,  1099.1, ,   228.4, ,   255.6, ,   287.1, ,   323.0, ,
1990,    98.5, ,   112.7, ,    54.9, ,   104.1, ,   123.6, ,   151.2, ,    98.7, ,    76.9, ,    59.0, ,   115.6, ,    52.5, ,   181.4, ,  1229.2, ,   273.7, ,   282.7, ,   326.8, ,   227.1, ,
1991,    94.2, ,    60.5, ,    82.3, ,   155.6, ,    71.4, ,    27.1, ,    49.6, ,    82.6, ,   113.7, ,    79.9, ,    45.0, ,    82.7, ,   944.7, ,   336.1, ,   309.3, ,   159.3, ,   238.7, ,
1992,    69.2, ,    68.9, ,   112.9, ,    60.1, ,    67.5, ,    63.4, ,   117.1, ,    65.7, ,    92.2, ,    72.0, ,   107.8, ,    87.8, ,   984.5, ,   220.8, ,   240.6, ,   246.2, ,   271.9, ,
1993,   133.3, ,   108.9, ,    78.4, ,   154.8, ,    59.9, ,   128.2, ,    32.8, ,   103.7, ,    96.2, ,   100.4, ,   102.2, ,    96.6, ,  1195.5, ,   330.0, ,   293.1, ,   264.8, ,   298.8, ,
1994,   116.5, ,    79.1, ,    69.0, ,   124.3, ,    91.2, ,   141.1, ,    75.1, ,    71.8, ,    58.3, ,    31.9, ,    97.9, ,    66.7, ,  1022.9, ,   292.2, ,   284.5, ,   288.0, ,   188.1, ,
1995,   119.7, ,    56.5, ,    27.9, ,    77.1, ,    62.1, ,    32.4, ,    92.2, ,   101.2, ,    70.6, ,   185.4, ,   115.0, ,    65.7, ,  1005.6, ,   242.9, ,   167.1, ,   225.7, ,   370.9, ,
1996,   123.1, ,    93.1, ,    38.7, ,   113.7, ,    99.9, ,   140.3, ,   102.9, ,    98.4, ,   153.7, ,    90.0, ,   116.2, ,   129.1, ,  1299.0, ,   281.9, ,   252.3, ,   341.6, ,   359.8, ,
1997,   115.5, ,    65.6, ,   126.0, ,    60.2, ,    87.2, ,    76.0, ,    81.8, ,   132.2, ,   119.1, ,    57.3, ,   101.6, ,    61.8, ,  1084.3, ,   310.3, ,   273.4, ,   290.0, ,   278.0, ,
1998,   107.2, ,    39.8, ,   112.3, ,    48.9, ,    55.9, ,   144.1, ,   120.7, ,    83.1, ,    89.7, ,    49.0, ,    47.2, ,    50.6, ,   948.6, ,   208.8, ,   217.2, ,   347.9, ,   185.9, ,
1999,   198.8, ,    42.7, ,   144.1, ,    11.5, ,    38.9, ,    64.6, ,    80.9, ,    55.1, ,   158.1, ,    79.8, ,    82.9, ,    72.7, ,  1030.1, ,   292.1, ,   194.5, ,   200.6, ,   320.9, ,
2000,    76.3, ,    88.3, ,    80.6, ,   152.6, ,   134.5, ,   129.3, ,    79.1, ,    98.3, ,   129.3, ,    31.7, ,    95.5, ,   131.9, ,  1227.4, ,   237.2, ,   367.7, ,   306.7, ,   256.5, ,
2001,    65.1, ,    75.7, ,    86.1, ,    22.4, ,    68.7, ,    64.2, ,    49.5, ,    51.9, ,   118.5, ,   110.6, ,    73.7, ,    87.5, ,   873.8, ,   272.7, ,   177.1, ,   165.5, ,   302.8, ,
2002,    76.3, ,    59.0, ,    92.5, ,   103.7, ,   144.9, ,   143.4, ,    35.3, ,    26.7, ,    86.3, ,    96.3, ,    90.8, ,    34.4, ,   989.6, ,   222.8, ,   341.1, ,   205.4, ,   273.4, ,
2003,   118.9, ,    62.4, ,    86.8, ,    56.9, ,   156.4, ,    75.5, ,   106.6, ,    75.0, ,    68.2, ,   125.2, ,   150.0, ,   117.6, ,  1199.6, ,   215.7, ,   300.0, ,   257.1, ,   343.5, ,
2004,    58.5, ,    62.5, ,    75.1, ,   113.4, ,   131.9, ,   109.0, ,   155.1, ,   111.3, ,   122.9, ,    64.5, ,    96.5, ,   138.9, ,  1239.7, ,   238.6, ,   320.5, ,   375.4, ,   283.9, ,
2005,    84.0, ,    65.7, ,    44.0, ,   117.2, ,    18.9, ,    61.6, ,   183.2, ,   125.4, ,   113.4, ,   171.0, ,   154.5, ,    59.2, ,  1198.0, ,   288.6, ,   180.1, ,   370.2, ,   438.8, ,
2006,   113.8, ,    71.7, ,    53.9, ,    68.8, ,    77.7, ,   142.9, ,    56.7, ,    29.9, ,   161.6, ,   168.1, ,   129.5, ,   125.7, ,  1200.2, ,   244.7, ,   200.4, ,   229.4, ,   459.1, ,
2007,    74.1, ,    45.4, ,    71.8, ,   110.1, ,    53.3, ,    68.1, ,   129.9, ,    30.3, ,    60.8, ,    96.4, ,   110.8, ,   139.8, ,   990.8, ,   245.2, ,   235.2, ,   228.3, ,   268.0, ,
2008,   100.4, ,   133.0, ,    77.3, ,    86.8, ,    77.4, ,   163.3, ,   165.5, ,    62.9, ,    56.4, ,   147.6, ,    81.6, ,   150.9, ,  1303.2, ,   373.2, ,   241.5, ,   391.7, ,   285.6, ,
2009,   108.7, ,    56.4, ,    56.3, ,   121.0, ,   117.3, ,    65.3, ,   113.3, ,   109.4, ,    69.3, ,   123.2, ,    60.7, ,   144.8, ,  1145.6, ,   316.1, ,   294.5, ,   287.9, ,   253.2, ,
2010,    83.6, ,    53.2, ,    48.7, ,    52.5, ,    87.7, ,   161.7, ,    91.8, ,   143.1, ,   186.7, ,   119.9, ,    86.9, ,    80.6, ,  1196.4, ,   281.5, ,   188.9, ,   396.6, ,   393.5, ,
2011,    56.6, ,   106.6, ,   177.9, ,   153.3, ,   166.1, ,    75.4, ,   110.7, ,   130.3, ,    68.2, ,   102.9, ,    58.9, ,    92.9, ,  1299.7, ,   243.9, ,   497.2, ,   316.4, ,   229.9, ,
