1945,   120.7, ,   112.4, ,   116.7, ,    53.1, ,    36.5, ,    11.3, ,     3.0, ,    19.5, ,    66.0, ,    90.1, ,   200.7, ,   129.3, ,   959.2, ,   280.0, ,   206.3, ,    33.7, ,   356.8, ,
1946,   156.3, ,   116.3, ,   116.8, ,    79.9, ,    17.3, ,    84.4, ,    30.1, ,     5.2, ,    17.5, ,    63.5, ,   115.4, ,   115.7, ,   918.4, ,   401.9, ,   214.1, ,   119.7, ,   196.4, ,
1947,   186.4, ,   123.5, ,    62.4, ,    72.5, ,    13.9, ,    40.4, ,    27.6, ,     8.7, ,    33.1, ,   164.7, ,    68.7, ,   227.6, ,  1029.3, ,   425.6, ,   148.7, ,    76.6, ,   266.4, ,
1948,   116.3, ,   177.9, ,    94.6, ,    45.7, ,   111.2, ,    48.6, ,    39.6, ,    71.9, ,    50.7, ,    52.6, ,   208.6, ,   166.2, ,  1183.9, ,   521.8, ,   251.4, ,   160.1, ,   311.9, ,
1949,    23.4, ,   178.2, ,    63.1, ,    40.9, ,    21.3, ,    32.0, ,    31.1, ,    25.0, ,    20.2, ,    72.0, ,   235.0, ,   218.2, ,   960.4, ,   367.8, ,   125.2, ,    88.1, ,   327.3, ,
1950,   122.5, ,   139.0, ,   149.6, ,    54.2, ,    20.9, ,    10.4, ,    38.1, ,    69.2, ,    16.7, ,   150.8, ,   126.6, ,   170.7, ,  1068.7, ,   479.8, ,   224.7, ,   117.7, ,   294.1, ,
1951,   224.6, ,   173.9, ,   101.7, ,    15.3, ,    41.2, ,     3.4, ,     2.4, ,    21.1, ,    58.2, ,   137.4, ,   102.5, ,   107.3, ,   989.0, ,   569.2, ,   158.1, ,    26.9, ,   298.2, ,
1952,   123.9, ,   100.9, ,    59.5, ,    40.7, ,    30.9, ,    25.7, ,    13.2, ,    16.3, ,    10.4, ,    38.3, ,    46.1, ,   144.8, ,   650.7, ,   332.1, ,   131.2, ,    55.3, ,    94.7, ,
1953,   376.7, ,    85.8, ,    60.6, ,    43.4, ,    45.0, ,    41.5, ,    24.6, ,    29.3, ,    73.6, ,    55.8, ,   145.0, ,   185.0, ,  1166.3, ,   607.3, ,   149.1, ,    95.5, ,   274.4, ,
1954,   238.2, ,   178.6, ,    47.2, ,    60.8, ,    12.8, ,    42.8, ,    23.3, ,    56.7, ,    49.4, ,    51.0, ,   253.5, ,   125.6, ,  1139.9, ,   601.8, ,   120.7, ,   122.8, ,   353.9, ,
1955,    71.4, ,   105.7, ,    79.4, ,    52.8, ,    28.8, ,    83.2, ,    42.0, ,     1.0, ,    21.2, ,   123.3, ,   281.2, ,   190.0, ,  1080.0, ,   302.7, ,   161.1, ,   126.3, ,   425.6, ,
1956,   127.8, ,    60.2, ,   117.9, ,     4.1, ,    17.6, ,    90.5, ,     6.5, ,    57.1, ,    75.6, ,   176.8, ,    58.4, ,   187.1, ,   979.6, ,   377.9, ,   139.6, ,   154.1, ,   310.9, ,
1957,    81.9, ,   123.0, ,   104.0, ,    65.7, ,    18.9, ,    39.8, ,    40.8, ,    39.1, ,    15.6, ,    84.3, ,    45.7, ,   197.9, ,   856.7, ,   392.0, ,   188.5, ,   119.7, ,   145.6, ,
1958,   164.9, ,   118.9, ,    39.0, ,    76.4, ,    39.2, ,    25.6, ,     0.0, ,    21.4, ,    30.6, ,    72.5, ,   184.4, ,   139.9, ,   912.9, ,   481.8, ,   154.6, ,    47.0, ,   287.5, ,
1959,   175.2, ,    64.5, ,    79.3, ,    56.4, ,    40.5, ,    53.3, ,    17.9, ,    13.6, ,    94.2, ,    78.9, ,   152.7, ,   113.8, ,   940.6, ,   379.7, ,   176.3, ,    84.8, ,   325.9, ,
1960,   165.7, ,   111.4, ,   103.1, ,    56.5, ,    51.5, ,     9.5, ,     2.9, ,    37.1, ,    21.9, ,    91.2, ,   125.2, ,   120.8, ,   896.8, ,   390.9, ,   211.1, ,    49.5, ,   238.3, ,
1961,   279.3, ,   189.3, ,    88.7, ,    50.6, ,    53.0, ,    13.0, ,    21.9, ,    26.6, ,    21.2, ,    64.3, ,   131.6, ,   170.8, ,  1110.3, ,   589.4, ,   192.3, ,    61.5, ,   217.2, ,
1962,    83.6, ,    48.9, ,    78.1, ,    52.4, ,    40.5, ,    17.1, ,    12.7, ,    65.5, ,    40.7, ,    99.0, ,   201.1, ,   135.6, ,   875.1, ,   303.3, ,   171.0, ,    95.2, ,   340.8, ,
1963,    48.1, ,   127.1, ,    37.1, ,    37.5, ,    37.6, ,    48.3, ,    46.8, ,    15.2, ,    23.5, ,   160.3, ,   154.5, ,   202.2, ,   938.2, ,   310.8, ,   112.2, ,   110.3, ,   338.3, ,
1964,   222.6, ,    58.4, ,    75.3, ,    25.4, ,    14.3, ,    39.8, ,    36.2, ,    25.8, ,    50.2, ,    38.8, ,   132.3, ,   116.8, ,   835.9, ,   483.1, ,   115.0, ,   101.8, ,   221.4, ,
1965,   161.2, ,   126.0, ,    20.0, ,    69.5, ,    33.3, ,     8.5, ,     8.2, ,    53.7, ,    30.6, ,    77.3, ,   169.5, ,   159.4, ,   917.3, ,   404.1, ,   122.8, ,    70.4, ,   277.4, ,
1966,   183.1, ,    43.2, ,    71.6, ,    21.4, ,    26.2, ,    30.7, ,    53.9, ,     9.6, ,    46.1, ,   112.6, ,   150.0, ,   201.7, ,   950.1, ,   385.8, ,   119.2, ,    94.1, ,   308.8, ,
1967,   272.2, ,    50.8, ,    68.7, ,    45.8, ,    39.5, ,    17.4, ,     9.2, ,     0.5, ,    55.8, ,   203.7, ,    75.1, ,   149.7, ,   988.4, ,   524.7, ,   154.0, ,    27.1, ,   334.6, ,
1968,   219.3, ,   124.2, ,   115.3, ,    37.2, ,    27.7, ,    43.3, ,    17.4, ,    55.6, ,    44.6, ,   123.2, ,   132.2, ,   216.9, ,  1156.9, ,   493.2, ,   180.3, ,   116.3, ,   300.0, ,
1969,   127.5, ,    47.3, ,    76.3, ,    65.7, ,    27.5, ,    14.2, ,    16.2, ,    21.8, ,    72.7, ,    71.5, ,    69.1, ,   133.9, ,   743.6, ,   391.6, ,   169.5, ,    52.1, ,   213.3, ,
1970,   161.8, ,    63.1, ,    44.9, ,   113.0, ,    22.8, ,    13.2, ,    19.4, ,     3.1, ,    66.0, ,    33.0, ,   116.9, ,   178.2, ,   835.4, ,   358.8, ,   180.6, ,    35.7, ,   216.0, ,
1971,   159.8, ,   112.9, ,   136.0, ,    27.0, ,    24.6, ,    62.7, ,    16.3, ,    11.4, ,    52.5, ,    61.8, ,   141.9, ,   169.0, ,   975.8, ,   450.8, ,   187.6, ,    90.4, ,   256.1, ,
1972,   133.0, ,   157.0, ,   153.7, ,    48.8, ,    11.8, ,    38.8, ,    42.7, ,    30.1, ,    79.4, ,    21.1, ,    75.1, ,   309.6, ,  1101.2, ,   459.1, ,   214.3, ,   111.6, ,   175.6, ,
1973,   116.5, ,    45.8, ,    28.0, ,    10.7, ,    28.8, ,    32.5, ,     8.3, ,    11.3, ,    25.0, ,    81.6, ,   217.0, ,   196.3, ,   801.7, ,   471.9, ,    67.5, ,    52.1, ,   323.6, ,
1974,   236.4, ,   103.7, ,   107.7, ,    36.2, ,    53.5, ,    27.0, ,    33.9, ,     2.5, ,     4.1, ,    28.5, ,   188.2, ,   171.2, ,   993.1, ,   536.4, ,   197.4, ,    63.5, ,   220.8, ,
1975,   153.0, ,   122.2, ,    47.7, ,    26.9, ,    20.5, ,    19.6, ,     7.4, ,   101.6, ,     5.3, ,   215.1, ,   215.9, ,   190.9, ,  1126.1, ,   446.4, ,    95.2, ,   128.6, ,   436.2, ,
1976,   190.5, ,   163.2, ,    61.8, ,    45.1, ,    46.7, ,    27.1, ,    21.1, ,    50.3, ,    17.5, ,    49.7, ,    36.8, ,    70.2, ,   779.9, ,   544.5, ,   153.5, ,    98.5, ,   104.0, ,
1977,    61.7, ,    77.7, ,   131.6, ,    30.1, ,    32.9, ,     4.8, ,    12.5, ,    47.5, ,    49.8, ,    59.4, ,   191.0, ,   146.9, ,   845.9, ,   209.5, ,   194.6, ,    64.8, ,   300.1, ,
1978,   117.6, ,    83.4, ,    70.0, ,    44.0, ,    45.7, ,    11.2, ,    10.9, ,    42.3, ,    63.2, ,    18.9, ,   100.2, ,    69.3, ,   676.8, ,   348.0, ,   159.6, ,    64.4, ,   182.3, ,
1979,    37.1, ,   162.9, ,    38.3, ,    40.3, ,    19.3, ,    17.1, ,    19.5, ,    16.6, ,    71.4, ,    90.9, ,    36.8, ,   274.3, ,   824.4, ,   269.3, ,    97.9, ,    53.2, ,   199.0, ,
1980,   128.0, ,   134.0, ,    79.3, ,    37.5, ,    48.8, ,    84.6, ,    24.5, ,    14.1, ,    39.0, ,    28.2, ,   253.8, ,   211.1, ,  1082.9, ,   536.3, ,   165.5, ,   123.2, ,   321.1, ,
1981,    51.3, ,   160.0, ,    54.9, ,    72.4, ,    47.7, ,    73.2, ,    11.1, ,     8.2, ,    74.9, ,   131.6, ,   157.1, ,   198.7, ,  1041.1, ,   422.4, ,   175.0, ,    92.5, ,   363.6, ,
1982,   234.7, ,   130.4, ,    33.9, ,    50.3, ,    13.0, ,    24.7, ,    38.6, ,    13.8, ,    25.4, ,    62.1, ,    90.5, ,   149.3, ,   866.8, ,   563.7, ,    97.2, ,    77.2, ,   178.0, ,
1983,   155.5, ,   171.3, ,   100.5, ,    38.5, ,    27.3, ,    35.4, ,    36.8, ,    11.2, ,    88.1, ,    50.4, ,   269.5, ,    98.8, ,  1083.1, ,   476.1, ,   166.2, ,    83.3, ,   408.0, ,
1984,   100.5, ,    95.2, ,    94.3, ,    52.6, ,    95.1, ,    50.4, ,     1.8, ,     9.9, ,    40.0, ,    91.4, ,   229.7, ,   142.1, ,  1003.1, ,   294.5, ,   242.0, ,    62.1, ,   361.2, ,
1985,    21.7, ,    77.3, ,    59.4, ,    49.6, ,    34.7, ,    37.1, ,     1.7, ,    14.5, ,    10.2, ,   133.0, ,    86.5, ,    24.7, ,   550.5, ,   241.1, ,   143.8, ,    53.3, ,   229.7, ,
1986,   215.6, ,   162.9, ,    60.3, ,    37.6, ,    68.2, ,    13.6, ,    20.2, ,     0.0, ,    25.1, ,    37.1, ,   167.2, ,    78.3, ,   886.0, ,   403.2, ,   166.1, ,    33.8, ,   229.4, ,
1987,   134.0, ,    69.7, ,    82.5, ,    55.4, ,    41.4, ,    11.7, ,    14.9, ,    12.2, ,     2.7, ,    15.0, ,    75.5, ,   182.6, ,   697.7, ,   281.9, ,   179.4, ,    38.8, ,    93.2, ,
1988,    92.5, ,    39.6, ,   127.3, ,    67.5, ,    45.8, ,    31.8, ,     8.6, ,    29.2, ,    53.4, ,    84.7, ,   169.6, ,   120.3, ,   870.3, ,   314.7, ,   240.6, ,    69.5, ,   307.7, ,
1989,   109.7, ,    65.6, ,   105.2, ,    42.2, ,    43.0, ,    25.0, ,    13.5, ,    37.7, ,     3.1, ,    48.5, ,   102.5, ,   116.7, ,   712.6, ,   295.6, ,   190.4, ,    76.2, ,   154.1, ,
1990,   207.2, ,   121.7, ,    62.0, ,    68.6, ,    48.6, ,    48.4, ,     5.2, ,    43.5, ,    16.6, ,   102.6, ,   279.5, ,   191.8, ,  1195.5, ,   445.5, ,   179.2, ,    97.0, ,   398.7, ,
1991,   117.0, ,   134.1, ,    69.4, ,    99.8, ,    28.0, ,    21.8, ,    37.1, ,    78.6, ,     1.2, ,    34.5, ,   186.0, ,   112.4, ,   920.0, ,   442.8, ,   197.2, ,   137.5, ,   221.8, ,
1992,   236.5, ,   101.5, ,    26.1, ,    64.0, ,    17.3, ,    46.0, ,    39.5, ,    14.6, ,    15.3, ,    90.7, ,   116.1, ,    84.3, ,   851.7, ,   450.4, ,   107.3, ,   100.1, ,   222.0, ,
1993,    97.4, ,    23.2, ,   103.6, ,    70.1, ,    81.1, ,    38.5, ,    71.3, ,    14.8, ,     3.8, ,    56.7, ,    56.2, ,   114.9, ,   731.4, ,   204.8, ,   254.8, ,   124.6, ,   116.6, ,
1994,    73.7, ,   120.4, ,    89.4, ,    57.0, ,    31.3, ,    32.8, ,     6.5, ,    23.7, ,    48.6, ,    90.0, ,   125.6, ,   252.1, ,   951.1, ,   309.0, ,   177.7, ,    63.0, ,   264.2, ,
1995,   112.1, ,   124.9, ,    78.8, ,    32.6, ,    13.1, ,    29.0, ,    28.1, ,    62.9, ,    12.7, ,   105.0, ,   251.9, ,   184.9, ,  1035.9, ,   489.1, ,   124.4, ,   120.0, ,   369.6, ,
1996,   146.3, ,   122.4, ,    51.7, ,   118.5, ,    56.7, ,    10.4, ,    10.2, ,    11.0, ,    38.2, ,   149.8, ,   157.4, ,   267.2, ,  1139.8, ,   453.5, ,   226.9, ,    31.6, ,   345.4, ,
1997,   212.4, ,    68.9, ,   191.0, ,    79.9, ,    57.3, ,    74.4, ,    37.6, ,    26.9, ,    80.7, ,   177.1, ,   104.9, ,   115.2, ,  1226.2, ,   548.5, ,   328.2, ,   138.9, ,   362.6, ,
1998,   190.4, ,    81.9, ,    83.3, ,    14.4, ,    47.3, ,    34.2, ,    27.8, ,     3.3, ,     6.5, ,    73.2, ,   286.6, ,   217.1, ,  1066.0, ,   387.5, ,   145.0, ,    65.3, ,   366.3, ,
1999,   271.0, ,   248.1, ,    93.5, ,    20.6, ,    28.4, ,    46.4, ,     9.7, ,    25.7, ,    11.6, ,   133.1, ,   152.2, ,   152.8, ,  1193.1, ,   736.3, ,   142.4, ,    81.8, ,   296.9, ,
2000,   129.5, ,    82.4, ,    66.2, ,    17.0, ,    58.0, ,    45.6, ,    24.4, ,    10.3, ,    22.8, ,    81.0, ,    94.2, ,   102.8, ,   734.1, ,   364.6, ,   141.2, ,    80.3, ,   198.0, ,
2001,   106.7, ,    60.4, ,    78.2, ,    42.4, ,    28.9, ,    36.8, ,    15.3, ,    53.1, ,    32.6, ,    92.2, ,   131.0, ,   210.5, ,   888.1, ,   269.9, ,   149.5, ,   105.2, ,   255.8, ,
2002,   159.9, ,   128.7, ,   108.1, ,    55.9, ,    26.1, ,    21.9, ,     8.3, ,     4.0, ,    15.2, ,    16.5, ,    72.1, ,   122.7, ,   739.6, ,   499.2, ,   190.1, ,    34.3, ,   103.8, ,
2003,   183.9, ,    27.4, ,   129.9, ,    57.4, ,    26.1, ,     6.1, ,    16.2, ,     1.9, ,    23.4, ,   328.2, ,   169.1, ,   102.6, ,  1072.2, ,   334.0, ,   213.5, ,    24.2, ,   520.7, ,
2004,   117.5, ,    56.3, ,    61.3, ,     6.7, ,    33.4, ,    25.9, ,    15.5, ,   102.4, ,    75.7, ,   112.6, ,   122.2, ,   171.9, ,   901.4, ,   276.4, ,   101.4, ,   143.8, ,   310.5, ,
2005,   182.4, ,    40.3, ,   103.3, ,    49.8, ,    41.7, ,    32.4, ,    18.7, ,    25.7, ,    15.4, ,    88.8, ,   113.5, ,   114.6, ,   826.8, ,   394.7, ,   194.8, ,    76.8, ,   217.7, ,
2006,   231.3, ,    71.4, ,    51.6, ,    46.9, ,    37.7, ,    42.9, ,     8.2, ,     3.3, ,    31.6, ,    48.3, ,   357.2, ,   164.1, ,  1094.4, ,   417.3, ,   136.1, ,    54.4, ,   437.1, ,
2007,   211.2, ,    66.6, ,   131.2, ,    42.4, ,    22.2, ,    40.7, ,    34.3, ,    39.3, ,    39.9, ,    82.8, ,   101.4, ,   226.1, ,  1038.0, ,   441.9, ,   195.7, ,   114.2, ,   224.1, ,
2008,    98.6, ,    45.8, ,    57.1, ,    49.4, ,    18.3, ,    29.8, ,    11.8, ,    40.6, ,    22.3, ,    55.6, ,   132.3, ,   136.0, ,   697.5, ,   370.6, ,   124.8, ,    82.2, ,   210.2, ,
