1017230,SHAWNIGAN LAKE           ,BC  ,station not joined, Monthly total of daily adjusted precipitation, mm, Updated to December 2010
1017230,SHAWNIGAN LAKE           ,BC  ,station pas jointe, Total mensuel des chutes de précipitations quotidiennes ajustées, mm, Mise à jour jusqu à décembre 2010
Year,     Jan, ,     Feb, ,     Mar, ,     Apr, ,     May, ,     Jun, ,     Jul, ,     Aug, ,     Sep, ,     Oct, ,     Nov, ,     Dec, ,  Annual, ,  Winter, ,  Spring, ,  Summer, ,  Autumn
An  ,    Janv, ,     Fév, ,    Mars, ,     Avr, ,     Mai, ,    Juin, ,    Juil, ,    Août, ,    Sept, ,     Oct, ,     Nov, ,     Déc, ,  Annuel, ,   Hiver, ,Printemp, ,     Eté, , Automne
1911, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    66.0, ,    20.9, ,     6.5, ,    16.8, ,    49.0, ,    42.5, ,   195.8, ,   129.6, , -9999.9,M, -9999.9,M, -9999.9,M,    44.1, ,   287.3, ,
1912,   197.2, ,   147.1, ,    34.6, ,    58.7, ,    58.4, ,    42.6, ,    21.3, ,    65.3, ,    45.9, ,   105.8, ,   224.4, ,   210.3, ,  1211.5, ,   473.9, ,   151.7, ,   129.2, ,   376.1, ,
1913,   184.5, ,    49.5, ,    72.7, ,    33.4, ,    46.7, ,    57.8, ,    25.9, ,    28.1, ,    54.7, ,    82.7, ,   271.8, ,    65.7, ,   973.4, ,   444.3, ,   152.8, ,   111.7, ,   409.1, ,
1914,   352.5, ,    66.8, ,    80.2, ,    63.9, ,    24.9, ,    71.1, ,     3.6, ,     3.4, ,    86.7, ,   139.4, ,   222.5, ,    46.7, ,  1161.6, ,   484.9, ,   169.0, ,    78.1, ,   448.6, ,
1915,    61.8, ,    58.9, ,    53.7, ,    44.0, ,    51.5, ,    25.0, ,    21.4, ,     2.8, ,    19.7, ,   104.2, ,   224.4, ,   282.2, ,   949.6, ,   167.4, ,   149.2, ,    49.3, ,   348.3, ,
1916,   204.8, ,   244.5, ,   201.6, ,    56.3, ,    30.5, ,    51.4, ,    45.1, ,     5.5, ,    26.7, ,    85.3, ,   119.7, ,   156.9, ,  1228.2, ,   731.5, ,   288.3, ,   102.0, ,   231.7, ,
1917,    75.6, ,   124.0, ,    84.1, ,   130.8, ,    31.3, ,    26.2, ,     2.0, ,    18.4, ,    46.3, ,    32.0, ,    84.6, ,   388.8, ,  1044.1, ,   356.5, ,   246.3, ,    46.6, ,   162.9, ,
1918,   194.9, ,   226.1, ,   216.9, ,    18.1, ,    20.1, ,    14.8, ,    20.8, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,   277.0, , -9999.9,M,   809.8, ,   255.1, , -9999.9,M, -9999.9,M,
1919,   251.0, ,   171.7, ,   136.0, ,   103.2, ,    52.4, ,    19.8, ,     5.5, ,     7.5, ,    25.9, ,    57.0, ,   221.0, ,   209.8, ,  1261.0, ,   699.7, ,   291.7, ,    32.8, ,   304.0, ,
1920,   111.9, ,    18.8, ,   108.3, ,    42.7, ,    51.3, ,    46.5, ,    24.9, ,   110.7, ,   140.9, ,   188.2, ,   189.1, ,   255.3, ,  1288.4, ,   340.5, ,   202.2, ,   182.1, ,   518.2, ,
1921,   263.8, ,   165.4, ,    65.6, ,    46.4, ,    46.4, ,    56.2, ,     3.2, ,    53.3, ,   132.9, ,   291.0, ,   170.8, ,   155.3, ,  1450.3, ,   684.5, ,   158.4, ,   112.6, ,   594.8, ,
1922,    78.2, ,    88.6, ,    82.3, ,    25.5, ,    45.5, ,     0.0, ,     0.0, ,    28.6, ,    62.4, ,    84.8, ,    49.2, ,   312.0, ,   857.0, ,   322.1, ,   153.3, ,    28.6, ,   196.4, ,
1923,   194.5, ,   118.2, ,    65.8, ,    79.4, ,    30.4, ,    28.1, ,    33.8, ,    35.0, ,    39.7, ,    57.8, ,    80.0, ,   260.9, ,  1023.6, ,   624.7, ,   175.6, ,    96.9, ,   177.4, ,
1924,   122.1, ,   174.9, ,    21.4, ,    27.8, ,    11.6, ,    18.9, ,    20.3, ,    30.0, ,   128.1, ,   157.7, ,   188.7, ,   113.7, ,  1015.4, ,   557.9, ,    60.9, ,    69.3, ,   474.6, ,
1925,   151.6, ,   127.9, ,    30.4, ,    50.7, ,    20.8, ,    17.9, ,    13.0, ,    21.7, ,    13.6, ,    29.3, ,    94.2, ,   167.4, ,   738.6, ,   393.2, ,   101.9, ,    52.7, ,   137.0, ,
1926,    87.8, ,   107.7, ,    26.1, ,    55.4, ,    56.8, ,     6.5, ,     3.1, ,    20.7, ,    23.9, ,   145.2, ,   165.3, ,   121.7, ,   820.3, ,   362.9, ,   138.3, ,    30.4, ,   334.5, ,
1927,   153.0, ,   116.1, ,    58.3, ,    47.5, ,    44.9, ,    41.7, ,    16.4, ,    12.5, ,    60.9, ,   117.5, ,   220.8, ,    81.0, ,   970.6, ,   390.8, ,   150.7, ,    70.6, ,   399.2, ,
1928,   138.1, ,    27.6, ,   137.8, ,    89.9, ,    39.1, ,    22.3, ,    21.2, ,    14.5, ,    25.0, ,   155.8, ,   103.8, ,   137.7, ,   912.7, ,   246.7, ,   266.8, ,    58.0, ,   284.5, ,
1929,    93.1, ,    22.6, ,    77.0, ,    75.0, ,    40.6, ,    42.7, ,     6.5, ,    16.6, ,    10.1, ,    35.0, ,    48.6, ,   177.9, ,   645.7, ,   253.3, ,   192.7, ,    65.8, ,    93.8, ,
1930,    31.1, ,   227.1, ,    68.9, ,    89.0, ,    59.3, ,    27.2, ,     8.9, ,     4.3, ,    33.3, ,   126.2, ,    43.5, ,    53.7, ,   772.6, ,   436.1, ,   217.1, ,    40.4, ,   203.1, ,
1931,   360.0, ,   139.2, ,   140.7, ,    76.4, ,   107.0, ,   148.3, ,    14.3, ,     4.0, ,    73.3, ,    77.1, ,   124.1, ,   206.7, ,  1471.1, ,   552.9, ,   324.1, ,   166.5, ,   274.5, ,
1932,   138.1, ,   156.3, ,   125.0, ,    61.1, ,    11.2, ,    33.5, ,    58.2, ,    38.1, ,     6.6, ,   153.0, ,   237.1, ,   184.3, ,  1202.5, ,   501.1, ,   197.3, ,   129.8, ,   396.6, ,
1933,   169.5, ,   166.3, ,   147.7, ,     6.5, ,    61.1, ,    32.4, ,    29.9, ,     6.0, ,   148.7, ,   156.4, ,   101.9, ,   451.1, ,  1477.5, ,   520.1, ,   215.4, ,    68.2, ,   407.0, ,
1934,   242.2, ,    50.5, ,   127.3, ,    32.2, ,    70.7, ,    22.5, ,    33.0, ,    29.3, ,    42.3, ,   127.9, ,   267.7, ,   253.7, ,  1299.4, ,   743.9, ,   230.2, ,    84.8, ,   437.9, ,
1935,   477.8, ,    80.4, ,   162.3, ,    20.5, ,    19.8, ,    14.7, ,    29.6, ,    34.1, ,    67.8, ,    60.0, ,   104.9, ,   132.2, ,  1204.0, ,   811.9, ,   202.6, ,    78.4, ,   232.7, ,
1936,   276.0, ,   148.6, ,   116.9, ,    28.4, ,    42.8, ,    63.2, ,    39.6, ,    13.1, ,    31.5, ,    19.9, ,    42.8, ,   290.8, ,  1113.7, ,   556.9, ,   188.1, ,   115.9, ,    94.2, ,
1937,    97.1, ,   262.7, ,    79.1, ,   157.8, ,    41.8, ,    80.1, ,     3.3, ,    66.6, ,    42.2, ,   131.6, ,   242.5, ,   380.1, ,  1584.8, ,   650.6, ,   278.7, ,   149.9, ,   416.3, ,
1938,   122.6, ,    97.0, ,   153.6, ,    43.7, ,    18.1, ,     8.6, ,     8.7, ,    14.6, ,    54.8, ,   133.9, ,    93.6, ,   295.7, ,  1044.8, ,   599.7, ,   215.4, ,    31.9, ,   282.4, ,
1939,   233.7, ,   142.7, ,    55.7, ,    28.0, ,    58.3, ,    35.8, ,    38.0, ,    15.2, ,     8.5, ,   125.0, ,   173.5, ,   416.9, ,  1331.2, ,   672.1, ,   141.9, ,    89.0, ,   307.0, ,
1940,   162.6, ,   179.1, ,   166.5, ,    61.8, ,    58.0, ,    25.7, ,    46.5, ,    14.0, ,    27.9, ,   125.5, ,    79.9, ,   156.9, ,  1104.4, ,   758.7, ,   286.3, ,    86.2, ,   233.3, ,
1941,   177.3, ,    86.4, ,    58.3, ,    36.9, ,   100.5, ,    42.7, ,     5.5, ,    49.2, ,   116.4, ,   110.5, ,   149.0, ,   233.8, ,  1166.5, ,   420.6, ,   195.7, ,    97.4, ,   375.8, ,
1942,    57.5, ,    74.8, ,    50.2, ,    47.1, ,    46.6, ,    53.2, ,    41.2, ,     0.0, ,     1.3, ,    46.5, ,   272.3, ,   202.5, ,   893.1, ,   366.1, ,   143.9, ,    94.4, ,   320.0, ,
1943,    97.3, ,   119.1, ,   200.8, ,    99.0, ,    56.7, ,    24.3, ,    12.1, ,    26.9, ,     5.1, ,   169.3, ,    66.0, ,    99.4, ,   975.8, ,   418.9, ,   356.5, ,    63.3, ,   240.4, ,
1944,   189.0, ,    77.6, ,    73.3, ,    52.0, ,    24.5, ,    24.0, ,     0.7, ,    11.0, ,    36.3, ,    97.3, ,   180.6, ,    77.2, ,   843.4, ,   366.0, ,   149.7, ,    35.7, ,   314.2, ,
1945,   141.1, ,   160.8, ,   156.0, ,    69.4, ,    54.2, ,    17.7, ,    19.2, ,     7.5, ,    60.8, ,   105.5, ,   253.7, ,   180.8, ,  1226.6, ,   379.0, ,   279.6, ,    44.4, ,   420.0, ,
1946,   184.5, ,   166.1, ,   147.9, ,   103.5, ,    10.2, ,   118.1, ,    23.0, ,     5.6, ,    17.9, ,    76.3, ,   133.1, ,   172.5, ,  1158.7, ,   531.4, ,   261.6, ,   146.7, ,   227.3, ,
1947,   267.8, ,   162.8, ,    56.2, ,    99.4, ,     4.4, ,    48.3, ,    26.3, ,    11.9, ,    28.3, ,   233.6, ,    44.8, ,   330.0, ,  1313.9, ,   603.1, ,   160.1, ,    86.5, ,   306.7, ,
1948,   165.8, ,   210.7, ,   130.9, ,    44.1, ,   129.7, ,    52.4, ,    53.2, ,    60.0, ,    68.0, ,    79.6, ,   321.1, ,   181.4, ,  1497.0, ,   706.5, ,   304.7, ,   165.7, ,   468.7, ,
1949,    34.6, ,   281.7, ,    95.5, ,    57.1, ,    22.2, ,    34.5, ,    29.5, ,    26.8, ,    25.7, ,    72.8, ,   298.3, ,   214.7, ,  1193.3, ,   497.7, ,   174.8, ,    90.8, ,   396.8, ,
1950,   188.6, ,   231.1, ,   245.7, ,    96.6, ,    29.4, ,     9.8, ,    48.4, ,    68.8, ,    19.2, ,   206.5, ,   185.2, ,   249.6, ,  1578.9, ,   634.4, ,   371.7, ,   127.0, ,   410.8, ,
1951,   304.5, ,   202.6, ,   128.1, ,    25.1, ,    28.3, ,     6.2, ,     0.7, ,    24.3, ,    73.6, ,   185.1, ,   183.6, ,   175.6, ,  1337.8, ,   756.8, ,   181.5, ,    31.2, ,   442.3, ,
1952,   207.0, ,   151.2, ,    82.4, ,    58.0, ,    33.1, ,    31.7, ,    11.8, ,    18.9, ,     9.8, ,    35.9, ,    72.2, ,   239.8, ,   951.8, ,   533.7, ,   173.5, ,    62.4, ,   117.9, ,
