1960,    10.6, ,    30.2, ,    20.4, ,     9.3, ,    74.1, ,    57.7, ,   124.2, ,   103.2, ,    27.3, ,    17.0, ,    16.2, ,    25.2, ,   515.5, ,    49.4, ,   103.9, ,   285.0, ,    60.5, ,
1961,     9.7, ,    28.5, ,    11.2, ,    28.7, ,    49.7, ,   154.4, ,   121.1, ,    23.8, ,    34.1, ,    36.4, ,    27.9, ,    10.9, ,   536.5, ,    63.4, ,    89.6, ,   299.3, ,    98.4, ,
1962,    28.4, ,    37.7, ,    23.9, ,    23.9, ,    64.9, ,   143.3, ,   193.5, ,    41.1, ,    24.9, ,    20.9, ,    25.9, ,    21.0, ,   649.4, ,    77.1, ,   112.8, ,   377.9, ,    71.7, ,
1963,    37.4, ,    35.7, ,    44.3, ,    30.4, ,    48.5, ,    91.0, ,   131.9, ,    39.4, ,    10.2, ,    29.5, ,    11.2, ,    14.0, ,   523.6, ,    94.1, ,   123.2, ,   262.3, ,    50.9, ,
1964,    23.7, ,     9.9, ,     7.5, ,    22.4, ,    78.9, ,    19.9, ,    68.8, ,    40.2, ,    92.5, ,     9.0, ,    29.0, ,    26.6, ,   428.4, ,    47.6, ,   108.8, ,   128.9, ,   130.5, ,
1965,    36.6, ,    41.8, ,    10.0, ,    10.5, ,   102.4, ,   141.3, ,    52.5, ,    86.7, ,    31.1, ,     5.2, ,    17.7, ,    17.7, ,   553.5, ,   105.1, ,   122.9, ,   280.5, ,    54.1, ,
1966,    32.0, ,    12.1, ,    12.0, ,    11.3, ,    18.1, ,    27.0, ,    68.1, ,   182.6, ,    14.6, ,     2.9, ,    27.9, ,    19.6, ,   428.2, ,    61.8, ,    41.3, ,   277.8, ,    45.5, ,
1967,    28.1, ,    23.2, ,    28.3, ,    17.0, ,    31.2, ,    56.8, ,    82.1, ,    46.2, ,     4.0, ,    51.4, ,    28.0, ,    37.1, ,   433.3, ,    70.9, ,    76.5, ,   185.1, ,    83.4, ,
1968,    27.1, ,     9.2, ,     9.0, ,    23.0, ,    15.4, ,    67.9, ,    80.2, ,   117.1, ,   111.6, ,     8.5, ,     1.8, ,    36.5, ,   507.3, ,    73.3, ,    47.4, ,   265.2, ,   121.9, ,
1969,    39.8, ,    17.3, ,    10.5, ,    31.8, ,    41.8, ,    20.8, ,    71.9, ,    29.4, ,    91.8, ,    12.5, ,    21.2, ,    26.3, ,   415.0, ,    93.6, ,    84.1, ,   122.1, ,   125.5, ,
1970,    20.1, ,     8.4, ,    28.3, ,     2.6, ,    45.9, ,   123.0, ,   138.9, ,    25.4, ,    22.7, ,    54.4, ,    31.5, ,    32.0, ,   533.4, ,    54.8, ,    76.9, ,   287.3, ,   108.6, ,
1971,    48.6, ,     2.0, ,    14.4, ,     2.9, ,    31.1, ,    96.1, ,   133.4, ,    20.7, ,    31.5, ,     6.7, ,    20.7, ,    52.8, ,   461.2, ,    82.6, ,    48.4, ,   250.3, ,    59.0, ,
1972,    48.1, ,    25.9, ,    37.4, ,    31.5, ,    48.8, ,    60.6, ,    70.0, ,   100.4, ,    68.5, ,    15.9, ,    29.8, ,    19.0, ,   556.0, ,   126.9, ,   117.7, ,   231.0, ,   114.2, ,
1973,     6.1, ,    16.8, ,    20.3, ,    58.9, ,    20.2, ,   172.5, ,   119.2, ,   174.0, ,    48.0, ,    43.5, ,    47.1, ,    33.2, ,   759.8, ,    41.9, ,    99.4, ,   465.8, ,   138.6, ,
1974,    44.0, ,    17.6, ,    27.1, ,    22.0, ,    68.1, ,   133.1, ,    75.6, ,    39.2, ,    40.2, ,     4.9, ,     0.9, ,    27.4, ,   500.2, ,    94.8, ,   117.2, ,   247.9, ,    46.0, ,
1975,    20.5, ,    18.2, ,    34.5, ,    34.2, ,    45.8, ,    93.7, ,    53.2, ,    81.5, ,     9.8, ,    20.4, ,     9.3, ,    28.1, ,   449.3, ,    66.2, ,   114.4, ,   228.4, ,    39.6, ,
1976,    10.9, ,    22.6, ,    28.8, ,    10.6, ,    44.8, ,   138.9, ,    42.0, ,    94.3, ,    30.5, ,    10.2, ,     2.7, ,    39.3, ,   475.6, ,    61.5, ,    84.2, ,   275.2, ,    43.4, ,
1977,    30.2, ,     8.5, ,     4.7, ,    16.3, ,   195.3, ,    24.5, ,    78.7, ,    44.2, ,    42.6, ,     7.6, ,    13.0, ,    42.3, ,   507.9, ,    78.0, ,   216.3, ,   147.5, ,    63.2, ,
1978,    31.8, ,    10.1, ,    13.3, ,    27.4, ,    69.0, ,    42.9, ,    40.0, ,   132.7, ,   104.2, ,    17.6, ,    26.0, ,    20.0, ,   535.1, ,    84.2, ,   109.7, ,   215.7, ,   147.8, ,
1979,    12.6, ,    35.5, ,    17.3, ,    30.9, ,    15.1, ,   132.6, ,   111.8, ,    30.9, ,    53.3, ,     4.7, ,     6.9, ,    35.6, ,   487.3, ,    68.1, ,    63.4, ,   275.3, ,    64.9, ,
1980,    22.7, ,    13.8, ,    39.5, ,     2.3, ,    34.3, ,    87.9, ,    68.6, ,   134.9, ,    39.2, ,    21.5, ,    13.7, ,    50.8, ,   529.2, ,    72.1, ,    76.1, ,   291.4, ,    74.3, ,
1981,    35.7, ,    15.5, ,    19.0, ,    14.8, ,    33.0, ,    36.9, ,   192.4, ,     8.9, ,    13.3, ,    23.1, ,    11.2, ,    11.2, ,   415.0, ,   102.0, ,    66.8, ,   238.2, ,    47.6, ,
1982,    44.4, ,     8.9, ,    60.2, ,    18.7, ,    53.7, ,    85.6, ,   153.1, ,    51.7, ,    38.4, ,    13.9, ,    12.6, ,    16.2, ,   557.3, ,    64.5, ,   132.6, ,   290.3, ,    64.9, ,
1983,    23.8, ,    16.6, ,    26.3, ,    12.6, ,    15.2, ,   140.2, ,   150.9, ,    18.0, ,    92.5, ,    23.5, ,    29.3, ,    22.8, ,   571.9, ,    56.7, ,    54.1, ,   309.1, ,   145.3, ,
1984,    23.8, ,    23.6, ,     5.5, ,    14.1, ,    67.2, ,    67.2, ,    69.3, ,    40.3, ,    81.6, ,    35.2, ,    14.2, ,    11.5, ,   453.4, ,    70.2, ,    86.8, ,   176.8, ,   130.9, ,
1985,    12.6, ,    15.3, ,     6.2, ,    32.9, ,    46.5, ,   106.5, ,    22.4, ,    64.9, ,    57.0, ,    41.0, ,    17.6, ,    48.1, ,   471.1, ,    39.4, ,    85.7, ,   193.9, ,   115.5, ,
1986,    15.1, ,    17.4, ,    33.2, ,    37.5, ,    46.8, ,    45.1, ,   100.4, ,    32.7, ,    52.0, ,    16.2, ,    34.9, ,    13.2, ,   444.5, ,    80.6, ,   117.5, ,   178.1, ,   103.1, ,
1987,     7.4, ,    14.6, ,    35.5, ,    41.8, ,    30.2, ,    32.2, ,    75.9, ,    76.6, ,    71.3, ,     3.0, ,     3.6, ,    20.6, ,   412.9, ,    35.3, ,   107.5, ,   184.8, ,    77.9, ,
1988,     9.8, ,    16.2, ,    42.5, ,    21.8, ,    13.6, ,   148.5, ,    34.4, ,   192.8, ,    66.6, ,     8.6, ,    19.7, ,    22.8, ,   597.3, ,    46.6, ,    77.9, ,   375.7, ,    94.9, ,
1989,    38.1, ,    13.3, ,    14.5, ,    17.9, ,    53.3, ,   105.1, ,   101.6, ,   121.2, ,    51.2, ,    16.4, ,    34.3, ,    38.6, ,   605.5, ,    74.2, ,    85.7, ,   327.9, ,   101.9, ,
1990,    14.7, ,    28.2, ,    14.0, ,    23.9, ,    45.5, ,    43.9, ,   146.9, ,    99.7, ,    12.3, ,    12.5, ,    21.9, ,    23.0, ,   486.4, ,    81.5, ,    83.3, ,   290.4, ,    46.7, ,
1991,    15.0, ,    19.9, ,    17.6, ,    45.4, ,    74.1, ,    85.8, ,    41.6, ,    46.0, ,    14.3, ,    44.7, ,     7.9, ,    30.5, ,   442.7, ,    57.8, ,   137.1, ,   173.4, ,    66.9, ,
1992,    30.8, ,    23.6, ,    14.9, ,    36.1, ,    75.6, ,    37.7, ,    65.2, ,    33.1, ,    20.3, ,    26.4, ,    28.6, ,    43.0, ,   435.4, ,    84.8, ,   126.6, ,   136.0, ,    75.4, ,
1993,     9.7, ,     4.9, ,    35.2, ,   133.4, ,    44.5, ,   104.5, ,    73.0, ,    71.5, ,    33.6, ,     9.0, ,    14.1, ,    14.6, ,   548.1, ,    57.7, ,   213.1, ,   249.0, ,    56.7, ,
1994,    88.0, ,    27.7, ,     6.6, ,     5.2, ,    66.4, ,   114.4, ,    86.2, ,   134.7, ,    29.2, ,    35.9, ,    16.1, ,    24.3, ,   634.7, ,   130.4, ,    78.2, ,   335.3, ,    81.2, ,
1995,    35.9, ,    11.4, ,    34.8, ,    21.9, ,    20.0, ,    25.0, ,    63.5, ,   162.0, ,     3.9, ,     8.8, ,    75.3, ,    44.6, ,   507.0, ,    71.5, ,    76.8, ,   250.5, ,    87.9, ,
1996,    19.0, ,    21.3, ,    23.0, ,    60.6, ,    56.4, ,   135.3, ,   119.9, ,    46.2, ,    99.8, ,    12.2, ,   114.2, ,    40.3, ,   748.1, ,    84.9, ,   140.0, ,   301.4, ,   226.2, ,
1997,    21.8, ,    11.3, ,    11.3, ,    43.3, ,    51.0, ,   120.6, ,    44.7, ,    38.2, ,    39.9, ,    31.4, ,     7.5, ,    15.3, ,   436.3, ,    73.4, ,   105.6, ,   203.5, ,    78.8, ,
1998,    44.6, ,     5.3, ,    16.1, ,    21.3, ,    25.7, ,    77.8, ,    42.3, ,    54.3, ,    54.8, ,    13.3, ,    26.2, ,    37.5, ,   419.4, ,    65.2, ,    63.2, ,   174.4, ,    94.3, ,
1999,    58.4, ,    12.5, ,    24.8, ,    34.8, ,    81.0, ,    39.0, ,    86.4, ,    83.9, ,    20.9, ,    19.7, ,    12.9, ,    19.2, ,   493.6, ,   108.4, ,   140.5, ,   209.3, ,    53.6, ,
2000,    17.1, ,    11.6, ,    29.1, ,    16.8, ,    48.4, ,    79.0, ,   206.2, ,    65.0, ,    62.3, ,     0.5, ,    10.4, ,    24.1, ,   570.5, ,    47.9, ,    94.2, ,   350.3, ,    73.2, ,
2001,     6.9, ,     6.2, ,     9.8, ,     5.6, ,    64.8, ,    90.3, ,    61.3, ,    12.1, ,    24.6, ,    21.8, ,    37.1, ,     8.0, ,   348.6, ,    37.3, ,    80.2, ,   163.8, ,    83.5, ,
2002,     9.8, ,     5.9, ,    20.3, ,    52.8, ,     8.2, ,    25.1, ,    42.3, ,    55.9, ,    21.5, ,    24.1, ,    13.1, ,     6.6, ,   285.6, ,    23.7, ,    81.3, ,   123.3, ,    58.7, ,
2003,    43.0, ,    32.1, ,    22.2, ,    74.3, ,    55.5, ,    90.6, ,    74.6, ,    41.3, ,    74.8, ,    20.2, ,    12.2, ,    11.8, ,   552.5, ,    81.8, ,   152.0, ,   206.5, ,   107.1, ,
2004,    41.5, ,     1.3, ,    33.5, ,    22.6, ,    33.6, ,    57.6, ,    69.0, ,    59.8, ,    61.0, ,    33.4, ,     4.9, ,    43.7, ,   461.9, ,    54.6, ,    89.8, ,   186.4, ,    99.3, ,
2005,    11.6, ,    15.3, ,    39.6, ,    36.1, ,    42.7, ,   100.0, ,    99.9, ,    89.9, ,    36.4, ,    24.7, ,     4.0, ,    10.0, ,   510.3, ,    70.7, ,   118.4, ,   289.8, ,    65.1, ,
2006,    13.1, ,    21.0, ,    38.5, ,    23.5, ,    69.2, ,    65.4, ,    90.8, ,    45.4, ,    90.1, ,    27.6, ,    56.6, ,    20.2, ,   561.5, ,    44.1, ,   131.2, ,   201.7, ,   174.3, ,
2007,     9.7, ,    19.7, ,     4.7, ,    50.1, ,    41.7, ,   127.4, ,    41.9, ,   117.1, ,    21.2, ,     8.8, ,    18.8, , -9999.9,M, -9999.9,M,    49.5, ,    96.5, ,   286.3, ,    48.8, ,
2008, -9999.9,M, -9999.9,M,    11.3, ,    56.2, ,    30.0, ,    55.7, ,    56.0, ,    96.6, ,    30.9, , -9999.9,M,     9.8, ,    39.2, , -9999.9,M, -9999.9,M,    97.5, ,   208.3, , -9999.9,M,
2009,    43.3, ,    13.1, ,    46.6, ,    18.5, ,    11.8, ,    39.5, ,    35.8, ,    42.9, ,    14.6, ,    41.4, ,     6.9, ,    49.5, ,   363.8, ,    95.5, ,    76.8, ,   118.2, ,    62.8, ,
2010,    22.8, ,     9.0, ,    17.6, ,    61.3, ,   105.4, ,    62.4, ,   114.5, ,    57.6, ,    48.3, ,    18.4, ,    20.2, ,    46.8, ,   584.2, ,    81.3, ,   184.2, ,   234.5, ,    86.9, ,
2011,    74.9, ,    35.9, ,    32.2, ,    16.4, ,     6.1, ,   118.9, ,   140.7, ,    48.8, ,     4.3, ,     5.4, ,    13.9, ,     9.9, ,   507.4, ,   157.5, ,    54.7, ,   308.4, ,    23.6, ,
