1912,   145.4, ,    90.6, ,    11.8, ,    65.2, ,    62.3, ,    41.3, ,    44.8, ,   120.0, ,    53.8, ,   113.2, ,   170.0, ,   147.8, ,  1066.3, ,   384.9, ,   139.3, ,   206.1, ,   337.1, ,
1913,   140.2, ,    65.0, ,    76.8, ,    51.3, ,    93.9, ,    79.0, ,    37.6, ,    14.4, ,    67.7, ,   116.5, ,   141.2, ,    63.3, ,   946.9, ,   353.0, ,   222.0, ,   131.1, ,   325.4, ,
1914,   227.0, ,    56.5, ,    39.9, ,    67.7, ,    15.1, ,    66.1, ,     4.1, ,    10.3, ,    98.3, ,   119.0, ,   173.7, ,    70.2, ,   948.0, ,   346.8, ,   122.7, ,    80.5, ,   391.0, ,
1915,   117.5, ,    72.6, ,    75.8, ,    47.7, ,    69.8, ,    10.3, ,    16.3, ,     9.2, ,    11.3, ,   166.5, ,   107.8, ,   201.3, ,   906.1, ,   260.3, ,   193.3, ,    35.8, ,   285.6, ,
1916,   104.9, ,   121.9, ,   183.4, ,    64.9, ,    33.7, ,    31.5, ,    72.9, ,    14.6, ,    12.5, ,    40.3, ,   124.7, ,   133.0, ,   938.4, ,   428.2, ,   281.9, ,   119.1, ,   177.6, ,
1917,    91.6, ,    71.8, ,    78.8, ,   147.9, ,    32.7, ,    79.4, ,     9.4, ,    19.3, ,    57.2, ,    53.0, ,    70.3, ,   227.4, ,   938.9, ,   296.4, ,   259.5, ,   108.0, ,   180.5, ,
1918,   135.9, ,   117.5, ,   106.9, ,    16.7, ,    25.7, ,    16.0, ,    43.8, ,    58.7, ,     5.7, ,    99.2, ,    85.7, ,   114.1, ,   825.9, ,   480.9, ,   149.4, ,   118.5, ,   190.6, ,
1919,   113.0, ,   118.7, ,    63.2, ,    79.0, ,    44.1, ,    18.8, ,    18.2, ,     6.6, ,    20.0, ,    62.0, ,   136.5, ,   110.0, ,   790.0, ,   345.8, ,   186.2, ,    43.6, ,   218.5, ,
1920,   116.4, ,    18.6, ,    59.1, ,    36.3, ,    26.1, ,    46.4, ,    16.5, ,    60.0, ,   169.1, ,   119.0, ,    87.1, ,    97.9, ,   852.4, ,   244.9, ,   121.5, ,   122.9, ,   375.2, ,
1921,   131.0, ,    66.0, ,    35.1, ,    39.1, ,    29.7, ,    72.3, ,     6.0, ,    49.7, ,    75.8, ,   183.9, ,   182.0, ,   109.6, ,   980.3, ,   294.9, ,   104.0, ,   128.0, ,   441.8, ,
1922,    76.2, ,    70.5, ,    57.2, ,    42.6, ,    35.4, ,     3.4, ,     0.0, ,    54.6, ,   100.1, ,    51.1, ,    52.4, ,   190.0, ,   733.5, ,   256.2, ,   135.2, ,    57.9, ,   203.7, ,
1923,   161.3, ,    76.0, ,    58.2, ,    38.7, ,    60.0, ,    52.0, ,    15.0, ,    19.2, ,    60.3, ,    47.0, ,    77.8, ,   203.9, ,   869.3, ,   427.3, ,   156.9, ,    86.1, ,   185.1, ,
1924,   157.6, ,   168.4, ,    20.3, ,    54.7, ,     6.5, ,    37.9, ,    15.3, ,    30.8, ,   114.4, ,   121.6, ,   118.7, ,   134.8, ,   981.0, ,   529.9, ,    81.5, ,    84.0, ,   354.6, ,
1925,   181.5, ,   120.1, ,    73.4, ,    63.3, ,    28.8, ,     8.3, ,    11.8, ,    63.7, ,    10.5, ,    60.1, ,    67.0, ,   230.4, ,   918.9, ,   436.4, ,   165.4, ,    83.8, ,   137.6, ,
1926,   143.4, ,   114.1, ,    46.4, ,    68.1, ,    80.2, ,    29.3, ,    14.4, ,    49.6, ,    49.1, ,   131.1, ,   156.7, ,   167.4, ,  1049.7, ,   488.0, ,   194.6, ,    93.3, ,   336.9, ,
1927,   147.7, ,    97.3, ,   108.4, ,    38.9, ,   103.7, ,    33.5, ,    26.0, ,    66.8, ,    75.6, ,   152.9, ,   200.3, ,   125.6, ,  1176.8, ,   412.4, ,   251.0, ,   126.4, ,   428.8, ,
1928,   150.6, ,    38.1, ,   129.4, ,    56.1, ,    30.1, ,    36.6, ,    14.0, ,     8.1, ,    23.7, ,   156.9, ,   100.2, ,   113.8, ,   857.6, ,   314.3, ,   215.6, ,    58.7, ,   280.8, ,
1929,    36.6, ,    25.4, ,    81.0, ,    52.4, ,    22.9, ,    46.2, ,    18.4, ,    22.7, ,    32.1, ,    57.9, ,    59.5, ,   143.6, ,   598.6, ,   175.9, ,   156.3, ,    87.3, ,   149.5, ,
1930,    54.7, ,   180.4, ,    58.4, ,    91.8, ,    46.5, ,    35.2, ,     1.8, ,     8.9, ,    55.8, ,   184.8, ,    53.4, ,    74.8, ,   846.5, ,   378.7, ,   196.8, ,    45.9, ,   294.0, ,
1931,   241.0, ,    78.1, ,   134.2, ,    81.2, ,    31.8, ,   147.6, ,    12.3, ,     7.8, ,   133.4, ,    78.6, ,   108.4, ,   221.3, ,  1275.8, ,   393.9, ,   247.2, ,   167.8, ,   320.4, ,
1932,   122.1, ,   115.3, ,   158.3, ,    85.0, ,    23.5, ,    38.9, ,   131.0, ,    36.7, ,    45.0, ,   107.5, ,   210.5, ,   107.1, ,  1180.9, ,   458.7, ,   266.8, ,   206.6, ,   363.0, ,
1933,   136.0, ,    80.8, ,   124.8, ,     9.6, ,    81.4, ,    54.6, ,    18.9, ,    26.5, ,   137.9, ,   184.2, ,    96.0, ,   254.3, ,  1204.9, ,   323.9, ,   215.8, ,    99.9, ,   418.1, ,
1934,   240.2, ,    58.1, ,   110.9, ,    19.0, ,    60.6, ,    18.5, ,    31.7, ,    34.0, ,    47.4, ,    96.0, ,   206.1, ,   212.8, ,  1135.3, ,   552.6, ,   190.5, ,    84.1, ,   349.6, ,
1935,   350.2, ,    73.6, ,   142.0, ,    57.0, ,    11.5, ,    31.2, ,    76.3, ,    27.5, ,    49.4, ,    61.7, ,   103.7, ,   146.5, ,  1130.7, ,   636.6, ,   210.5, ,   135.0, ,   214.8, ,
1936,   177.5, ,    74.0, ,    72.9, ,    61.2, ,    96.8, ,    64.0, ,    44.4, ,    29.8, ,    78.8, ,    65.7, ,    35.6, ,   196.4, ,   997.1, ,   398.0, ,   230.9, ,   138.1, ,   180.1, ,
1937,    49.8, ,   137.5, ,    65.8, ,   133.1, ,    40.8, ,   102.8, ,     0.5, ,    65.7, ,    60.2, ,   120.5, ,   195.5, ,   235.9, ,  1208.2, ,   383.7, ,   239.8, ,   169.0, ,   376.2, ,
1938,   106.9, ,    69.7, ,    78.6, ,    56.8, ,    36.0, ,    15.4, ,    19.2, ,    10.2, ,    39.9, ,    97.6, ,    88.4, ,   230.3, ,   848.8, ,   412.5, ,   171.3, ,    44.8, ,   225.8, ,
1939,   222.2, ,    93.5, ,    69.4, ,    29.7, ,    57.8, ,    52.2, ,    47.5, ,    16.3, ,    49.0, ,   105.8, ,   193.3, ,   232.5, ,  1169.2, ,   546.0, ,   156.9, ,   116.0, ,   348.1, ,
1940,   110.6, ,   151.5, ,   133.4, ,    73.8, ,    68.3, ,     6.9, ,    42.0, ,    33.9, ,    57.4, ,   184.2, ,    86.9, ,   214.8, ,  1163.7, ,   494.6, ,   275.5, ,    82.9, ,   328.5, ,
1941,   143.3, ,   134.8, ,    79.2, ,    61.6, ,   111.7, ,    49.3, ,    10.2, ,    52.4, ,   127.3, ,   141.9, ,   130.2, ,   156.0, ,  1197.8, ,   492.9, ,   252.5, ,   111.9, ,   399.4, ,
1942,    70.5, ,    54.7, ,    76.0, ,    60.4, ,    46.1, ,    90.9, ,    50.4, ,     9.3, ,     5.4, ,   101.5, ,   130.8, ,   183.4, ,   879.4, ,   281.1, ,   182.5, ,   150.6, ,   237.7, ,
1943,    67.8, ,    94.2, ,    76.6, ,    79.1, ,    72.7, ,    17.8, ,    24.6, ,    57.7, ,    38.1, ,   137.1, ,    64.7, ,   117.3, ,   847.6, ,   345.3, ,   228.3, ,   100.0, ,   239.9, ,
1944,   150.0, ,    94.3, ,    46.6, ,    66.8, ,    35.6, ,    21.5, ,     9.7, ,    22.4, ,    97.4, ,   126.3, ,   166.0, ,    67.1, ,   903.7, ,   361.5, ,   149.1, ,    53.6, ,   389.7, ,
1945,   163.2, ,   129.4, ,   132.0, ,    72.6, ,    29.7, ,    14.6, ,    22.4, ,    31.7, ,    75.3, ,   141.9, ,   199.6, ,   136.8, ,  1149.3, ,   359.7, ,   234.4, ,    68.7, ,   416.8, ,
1946,   190.1, ,   166.5, ,   161.8, ,   136.7, ,     9.6, ,   105.1, ,    46.6, ,    15.7, ,    32.3, ,   114.2, ,   117.4, ,   140.4, ,  1236.3, ,   493.4, ,   308.1, ,   167.4, ,   263.9, ,
1947,   158.0, ,   147.6, ,   127.6, ,    97.1, ,    41.1, ,    50.2, ,    43.3, ,    10.0, ,    51.1, ,   185.0, ,   100.0, ,   244.6, ,  1255.8, ,   446.1, ,   265.9, ,   103.5, ,   336.0, ,
1948,    89.7, ,   193.8, ,    48.5, ,    62.5, ,   130.2, ,    35.3, ,    55.0, ,    83.1, ,    54.1, ,    80.5, ,   260.5, ,   163.5, ,  1256.6, ,   528.1, ,   241.2, ,   173.4, ,   395.1, ,
1949,    20.7, ,   148.2, ,    90.8, ,    59.9, ,    33.8, ,    53.1, ,    35.3, ,    25.5, ,    29.3, ,   104.1, ,   177.7, ,   180.4, ,   958.7, ,   332.4, ,   184.4, ,   113.9, ,   311.0, ,
1950,   132.6, ,   218.7, ,   186.3, ,    81.1, ,    33.2, ,    50.1, ,    39.5, ,    65.3, ,    35.5, ,   196.7, ,   108.7, ,   205.3, ,  1353.2, ,   531.6, ,   300.6, ,   155.0, ,   341.0, ,
1951,   216.4, ,   185.6, ,   113.3, ,    47.7, ,    77.5, ,     6.7, ,     1.8, ,    24.4, ,    72.2, ,   110.2, ,   123.3, ,   161.3, ,  1140.3, ,   607.3, ,   238.6, ,    32.8, ,   305.7, ,
1952,   140.1, ,   106.7, ,    86.4, ,    57.9, ,    35.4, ,    67.6, ,    14.4, ,    23.2, ,    23.7, ,    39.0, ,    37.9, ,   161.0, ,   793.2, ,   408.1, ,   179.7, ,   105.2, ,   100.6, ,
1953,   255.1, ,    80.5, ,    88.5, ,    60.3, ,    43.2, ,    70.9, ,    40.3, ,    58.7, ,    92.1, ,    94.2, ,   203.4, ,   216.4, ,  1303.6, ,   496.5, ,   192.0, ,   169.8, ,   389.8, ,
1954,   180.4, ,   116.2, ,    50.5, ,    61.1, ,    36.2, ,    61.3, ,    30.2, ,    81.0, ,    53.7, ,    56.9, ,   298.2, ,   146.7, ,  1172.4, ,   513.0, ,   147.8, ,   172.5, ,   408.8, ,
1955,    96.6, ,    82.2, ,    97.5, ,    69.3, ,    57.1, ,    83.1, ,    54.5, ,     3.7, ,    34.1, ,   137.3, ,   253.5, ,   155.3, ,  1124.3, ,   325.4, ,   223.9, ,   141.4, ,   425.0, ,
1956,   144.4, ,   116.1, ,   124.7, ,    17.3, ,    13.5, ,   123.7, ,    18.4, ,    45.4, ,   125.6, ,   219.9, ,    77.5, ,   208.4, ,  1234.9, ,   415.8, ,   155.4, ,   187.5, ,   423.0, ,
1957,    80.5, ,    87.7, ,   140.5, ,    52.2, ,    40.6, ,    64.1, ,    59.6, ,    34.2, ,    35.7, ,    89.2, ,    83.5, ,   195.3, ,   963.2, ,   376.6, ,   233.2, ,   158.0, ,   208.5, ,
1958,   277.5, ,   136.1, ,    55.7, ,    82.1, ,    44.9, ,    44.2, ,     1.6, ,    37.2, ,    53.0, ,   120.3, ,   183.8, ,   179.6, ,  1215.9, ,   608.9, ,   182.8, ,    82.9, ,   357.1, ,
1959,   169.3, ,   138.3, ,   174.9, ,    47.3, ,    72.2, ,    95.1, ,    23.7, ,    51.1, ,   153.9, ,    95.4, ,   166.8, ,   153.1, ,  1341.1, ,   487.3, ,   294.4, ,   169.9, ,   416.1, ,
1960,   172.7, ,   133.7, ,   114.3, ,    51.4, ,    97.8, ,    19.5, ,     2.5, ,    73.7, ,    31.7, ,   221.6, ,   152.4, ,   148.1, ,  1219.2, ,   459.5, ,   263.4, ,    95.7, ,   405.6, ,
1961,   221.4, ,   294.3, ,   125.8, ,    54.8, ,   107.0, ,    29.2, ,    39.8, ,    43.9, ,    54.3, ,   138.6, ,   154.6, ,   203.8, ,  1467.4, ,   663.7, ,   287.6, ,   112.9, ,   347.5, ,
1962,   151.4, ,    69.7, ,   111.7, ,    98.8, ,    49.8, ,    24.6, ,    28.4, ,    98.3, ,    69.3, ,   130.4, ,   201.2, ,   212.7, ,  1246.2, ,   424.9, ,   260.3, ,   151.2, ,   400.9, ,
1963,    43.6, ,   154.2, ,    79.8, ,    80.5, ,    49.8, ,    49.0, ,    71.1, ,    18.8, ,    43.5, ,   165.5, ,   175.7, ,   256.0, ,  1187.6, ,   410.5, ,   210.2, ,   138.9, ,   384.7, ,
1964,   226.9, ,    77.6, ,   107.0, ,    41.2, ,    49.6, ,    62.8, ,    87.5, ,    42.4, ,   128.6, ,    48.2, ,   165.6, ,   144.9, ,  1182.4, ,   560.5, ,   197.7, ,   192.7, ,   342.5, ,
1965,   199.1, ,   192.3, ,    47.1, ,    58.7, ,    58.2, ,    15.2, ,     8.0, ,    67.4, ,    17.5, ,   136.0, ,   134.5, ,   148.0, ,  1082.1, ,   536.4, ,   163.9, ,    90.6, ,   288.1, ,
1966,   176.0, ,    57.4, ,   104.6, ,    30.3, ,    42.2, ,    59.5, ,    70.5, ,    32.7, ,    75.7, ,   141.8, ,   182.5, ,   258.6, ,  1231.8, ,   381.4, ,   177.1, ,   162.8, ,   399.9, ,
1967,   241.9, ,    97.5, ,   109.4, ,    64.1, ,    42.0, ,    14.0, ,    24.4, ,     7.6, ,    63.4, ,   303.5, ,   127.6, ,   168.0, ,  1263.4, ,   598.0, ,   215.5, ,    46.0, ,   494.5, ,
1968,   231.3, ,   110.5, ,   148.7, ,    38.9, ,    70.8, ,    73.1, ,    28.2, ,    56.3, ,    91.1, ,   190.3, ,   158.5, ,   200.0, ,  1397.6, ,   509.8, ,   258.3, ,   157.6, ,   439.8, ,
1969,   135.5, ,    53.1, ,    92.9, ,   112.2, ,    30.3, ,    18.8, ,    18.1, ,    55.0, ,   144.0, ,   104.8, ,   103.6, ,   158.8, ,  1027.0, ,   388.6, ,   235.4, ,    91.9, ,   352.4, ,
1970,   123.3, ,    61.5, ,    64.3, ,   120.6, ,    30.6, ,    42.2, ,    37.2, ,     8.1, ,    81.6, ,    71.7, ,   105.0, ,   194.8, ,   941.1, ,   343.6, ,   215.5, ,    87.6, ,   258.3, ,
1971,   258.6, ,   150.4, ,   170.1, ,    56.5, ,    47.3, ,    72.5, ,    37.5, ,    20.8, ,   110.9, ,   143.4, ,   197.4, ,   175.6, ,  1441.0, ,   603.8, ,   273.9, ,   130.8, ,   451.7, ,
1972,    92.3, ,   145.0, ,   189.7, ,   128.9, ,    36.9, ,    52.9, ,    86.1, ,    26.6, ,    86.0, ,    57.3, ,   126.6, ,   319.0, ,  1347.3, ,   412.9, ,   355.5, ,   165.6, ,   269.9, ,
1973,   159.6, ,    74.4, ,    77.2, ,    16.2, ,    54.0, ,    58.4, ,    13.0, ,    31.6, ,    31.8, ,   122.8, ,   191.0, ,   247.9, ,  1077.8, ,   553.0, ,   147.4, ,   102.9, ,   345.6, ,
1974,   189.5, ,   118.1, ,   198.8, ,   109.3, ,   126.3, ,    24.1, ,    81.4, ,     4.8, ,    25.9, ,    55.6, ,   206.2, ,   200.7, ,  1340.8, ,   555.5, ,   434.4, ,   110.3, ,   287.8, ,
1975,   170.7, ,   129.0, ,   104.9, ,    27.7, ,    48.6, ,    29.1, ,    15.2, ,   108.8, ,     0.8, ,   304.4, ,   210.4, ,   228.9, ,  1378.4, ,   500.4, ,   181.2, ,   153.1, ,   515.6, ,
1976,   191.0, ,   136.0, ,   122.6, ,    84.6, ,    80.6, ,    61.3, ,    27.8, ,    81.2, ,    47.9, ,    91.9, ,    53.2, ,   111.0, ,  1089.2, ,   555.9, ,   287.8, ,   170.3, ,   193.1, ,
1977,    91.4, ,    86.3, ,    87.6, ,    59.5, ,    78.1, ,    21.5, ,    36.5, ,    66.5, ,   118.7, ,    93.4, ,   180.2, ,   170.3, ,  1089.9, ,   288.7, ,   225.2, ,   124.4, ,   392.3, ,
1978,   125.6, ,    95.8, ,    99.3, ,   107.2, ,    94.7, ,    23.7, ,     8.7, ,   108.9, ,   117.3, ,    49.5, ,   132.0, ,   100.0, ,  1062.6, ,   391.7, ,   301.1, ,   141.2, ,   298.8, ,
1979,    60.9, ,   179.5, ,    60.3, ,    61.9, ,    43.8, ,    33.0, ,    28.4, ,    20.5, ,    82.1, ,    84.1, ,    87.0, ,   293.0, ,  1034.4, ,   340.3, ,   166.1, ,    81.9, ,   253.1, ,
1980,    87.5, ,   195.3, ,   130.3, ,    75.3, ,    56.6, ,   112.4, ,    70.1, ,    26.0, ,   101.8, ,    60.9, ,   320.6, ,   240.9, ,  1477.8, ,   575.9, ,   262.3, ,   208.5, ,   483.3, ,
1981,    75.6, ,   161.1, ,   131.1, ,   148.1, ,    86.8, ,   141.3, ,    41.7, ,    38.1, ,    88.1, ,   206.9, ,   203.2, ,   193.5, ,  1515.5, ,   477.6, ,   366.0, ,   221.2, ,   498.2, ,
1982,   231.7, ,   232.2, ,    68.8, ,    93.5, ,    25.6, ,    31.5, ,    71.5, ,    40.0, ,    47.2, ,   123.3, ,   181.1, ,   155.2, ,  1301.6, ,   657.3, ,   187.9, ,   142.9, ,   351.6, ,
1983,   179.8, ,   241.8, ,   155.4, ,   131.9, ,    41.3, ,    67.5, ,    84.1, ,    26.0, ,    80.5, ,    94.7, ,   361.6, ,    86.8, ,  1551.5, ,   576.9, ,   328.7, ,   177.6, ,   536.8, ,
1984,   229.7, ,   184.1, ,   133.8, ,   129.4, ,   117.3, ,    74.2, ,     5.9, ,    18.5, ,    45.6, ,   134.8, ,   245.8, ,   174.1, ,  1493.3, ,   500.5, ,   380.5, ,    98.6, ,   426.2, ,
1985,    30.0, ,   103.0, ,   106.7, ,    85.8, ,    47.9, ,    33.9, ,     0.6, ,    34.3, ,    63.4, ,   209.7, ,    90.9, ,    58.1, ,   864.2, ,   307.1, ,   240.4, ,    68.8, ,   363.9, ,
1986,   216.4, ,   121.1, ,   117.9, ,   110.9, ,   106.3, ,    41.7, ,    48.5, ,     0.6, ,    76.5, ,    51.7, ,   182.8, ,   193.1, ,  1267.6, ,   395.6, ,   335.1, ,    90.8, ,   311.1, ,
1987,   152.5, ,    82.4, ,   148.3, ,    67.1, ,    89.8, ,    20.3, ,    39.0, ,    27.2, ,    30.1, ,    21.9, ,   142.4, ,   161.1, ,   982.1, ,   428.0, ,   305.3, ,    86.5, ,   194.4, ,
1988,    99.8, ,    77.9, ,   143.3, ,    96.4, ,   150.6, ,    42.2, ,    23.7, ,    29.1, ,    81.6, ,   113.7, ,   257.8, ,   196.7, ,  1312.8, ,   338.8, ,   390.3, ,    94.9, ,   453.1, ,
1989,   155.0, ,    87.1, ,   133.7, ,    44.9, ,    82.8, ,    52.6, ,    37.3, ,    66.7, ,    12.0, ,   102.1, ,   221.1, ,   139.8, ,  1135.1, ,   438.8, ,   261.3, ,   156.7, ,   335.2, ,
1990,   199.1, ,   138.6, ,   112.8, ,    95.7, ,    59.2, ,   115.1, ,    11.8, ,    41.1, ,    44.9, ,   123.8, ,   258.7, ,   220.2, ,  1421.0, ,   477.5, ,   267.7, ,   168.0, ,   427.4, ,
1991,   154.4, ,   148.7, ,   112.5, ,   115.4, ,    64.5, ,    58.3, ,    37.0, ,   175.3, ,    10.4, ,    28.9, ,   199.9, ,   101.7, ,  1206.9, ,   523.3, ,   292.4, ,   270.5, ,   239.2, ,
1992,   291.2, ,    92.4, ,    27.7, ,   132.3, ,    17.1, ,    99.7, ,    44.7, ,    25.4, ,    51.4, ,   108.0, ,   175.4, ,   121.6, ,  1186.8, ,   485.3, ,   177.1, ,   169.7, ,   334.8, ,
1993,   117.1, ,    12.5, ,   120.5, ,   133.2, ,   105.6, ,    76.7, ,    37.2, ,    20.6, ,     2.7, ,    76.8, ,    67.3, ,   168.6, ,   938.8, ,   251.2, ,   359.3, ,   134.5, ,   146.8, ,
1994,   117.6, ,   111.5, ,   107.5, ,    69.8, ,    43.1, ,    74.6, ,    28.4, ,    20.7, ,    68.2, ,   117.9, ,   213.7, ,   195.8, ,  1168.8, ,   397.7, ,   220.4, ,   123.6, ,   399.9, ,
1995,   170.4, ,   137.9, ,   116.4, ,    57.7, ,    29.0, ,    49.1, ,    46.0, ,    73.9, ,    16.9, ,   147.4, ,   260.3, ,   228.6, ,  1333.5, ,   504.1, ,   203.1, ,   169.0, ,   424.5, ,
1996,   163.8, ,   115.3, ,    74.4, ,   179.3, ,    76.9, ,    16.0, ,    18.3, ,    35.4, ,    73.2, ,   255.2, ,   220.2, ,   283.0, ,  1511.0, ,   507.6, ,   330.6, ,    69.7, ,   548.6, ,
1997,   249.5, ,   107.2, ,   248.6, ,   121.0, ,    77.7, ,    99.3, ,    92.5, ,    36.1, ,   107.7, ,   173.4, ,   130.2, ,   139.7, ,  1582.8, ,   639.7, ,   447.3, ,   227.9, ,   411.3, ,
1998,   171.8, ,    83.3, ,    85.3, ,    21.5, ,   115.0, ,    31.5, ,    42.3, ,     8.6, ,    12.3, ,   115.9, ,   260.5, ,   261.9, ,  1209.7, ,   394.7, ,   221.8, ,    82.3, ,   388.7, ,
1999,   230.9, ,   223.7, ,   111.3, ,    56.9, ,    63.0, ,    88.5, ,    68.4, ,    36.3, ,    16.2, ,   146.6, ,   198.3, ,   216.5, ,  1456.5, ,   716.5, ,   231.2, ,   193.2, ,   361.0, ,
2000,   157.5, ,    73.8, ,   114.3, ,    46.6, ,   108.3, ,    60.7, ,    90.3, ,     7.1, ,    51.3, ,   129.5, ,    77.8, ,   142.2, ,  1059.5, ,   447.8, ,   269.3, ,   158.1, ,   258.7, ,
2001,   136.3, ,    42.0, ,   125.6, ,   112.1, ,    50.3, ,    64.4, ,    41.6, ,    92.2, ,    46.0, ,   151.1, ,   148.5, ,   221.4, ,  1231.5, ,   320.5, ,   288.0, ,   198.2, ,   345.6, ,
2002,   172.8, ,   108.3, ,    71.3, ,    85.7, ,    55.3, ,    32.5, ,    17.4, ,     6.8, ,    36.4, ,    20.6, ,   152.9, ,   146.6, ,   906.4, ,   502.5, ,   212.3, ,    56.6, ,   209.9, ,
2003,   156.1, ,    29.3, ,   139.3, ,   146.4, ,    52.9, ,    14.7, ,    20.9, ,     4.7, ,    42.5, ,   255.9, ,   172.7, ,   114.9, ,  1150.3, ,   331.9, ,   338.7, ,    40.3, ,   471.1, ,
2004,   164.8, ,    88.1, ,   106.0, ,    16.8, ,    65.0, ,    25.1, ,    18.8, ,    78.7, ,   174.8, ,   123.0, ,   207.0, ,   195.4, ,  1263.5, ,   367.8, ,   187.9, ,   122.7, ,   504.7, ,
2005,   253.4, ,    47.9, ,   138.9, ,    94.5, ,    72.0, ,    54.4, ,    46.0, ,    30.1, ,    56.5, ,   162.2, ,   141.9, ,   166.4, ,  1264.0, ,   496.7, ,   305.3, ,   130.5, ,   360.7, ,
