1887,   345.3, ,   183.3, ,   155.7, ,    96.3, ,    43.9, ,   145.2, ,   141.8, ,   124.7, ,    44.5, ,    75.3, ,    68.8, ,   159.5, ,  1584.3, ,   724.6, ,   295.9, ,   411.7, ,   188.6, ,
1888,   194.5, ,   150.1, ,    87.8, ,    44.1, ,    95.0, ,    46.9, ,    75.5, ,    97.1, ,   124.7, ,   180.8, ,   241.6, ,   155.7, ,  1493.7, ,   504.0, ,   227.0, ,   219.4, ,   547.0, ,
1889,   137.8, ,   158.9, ,    80.7, ,    63.8, ,    50.9, ,    71.0, ,    78.3, ,    43.4, ,    91.2, ,   128.0, ,    99.5, ,   124.5, ,  1128.1, ,   452.4, ,   195.5, ,   192.7, ,   318.6, ,
1890,   138.3, ,   114.7, ,   187.4, ,    66.7, ,   216.2, ,    91.4, ,    55.4, ,   129.7, ,   147.6, ,    74.2, ,   100.4, ,   167.6, ,  1489.7, ,   377.5, ,   470.3, ,   276.5, ,   322.3, ,
1891,   206.3, ,   136.8, ,    85.6, ,    50.8, ,    66.9, ,    78.9, ,    77.3, ,   131.5, ,   104.6, ,   162.2, ,    90.6, ,   114.3, ,  1305.8, ,   510.6, ,   203.3, ,   287.8, ,   357.4, ,
1892,   278.3, ,    54.6, ,   152.0, ,    47.7, ,    96.2, ,   145.3, ,    65.3, ,   241.8, ,    49.7, ,    53.1, ,   155.8, ,    45.5, ,  1385.2, ,   447.1, ,   295.9, ,   452.4, ,   258.6, ,
1893,   153.4, ,   156.5, ,    44.8, ,    88.4, ,    77.2, ,    23.8, ,    89.0, ,   195.0, ,    77.4, ,    98.5, ,    43.2, ,   211.9, ,  1259.1, ,   355.4, ,   210.3, ,   307.8, ,   219.2, ,
1894,   154.2, ,    59.8, ,   105.6, ,   159.4, ,    56.1, ,    99.0, ,    46.0, ,    41.6, ,   124.5, ,   132.9, ,   151.5, ,   129.2, ,  1260.0, ,   425.9, ,   321.3, ,   186.6, ,   408.9, ,
1895,   147.9, ,   116.3, ,    58.2, ,    73.0, ,   100.9, ,    21.9, ,    93.1, ,   249.5, ,    53.7, ,    89.4, ,   247.5, ,   129.5, ,  1381.0, ,   393.4, ,   232.2, ,   364.5, ,   390.6, ,
1896,    45.5, ,   110.5, ,   115.7, ,    37.2, ,    26.3, ,    86.2, ,   146.4, ,    46.5, ,   162.9, ,   178.8, ,   150.0, ,    48.7, ,  1154.7, ,   285.4, ,   179.2, ,   279.1, ,   491.7, ,
1897,   137.0, ,    44.7, ,   160.4, ,   121.2, ,   267.9, ,    99.0, ,    75.3, ,   105.2, ,    39.0, ,    14.6, ,   191.8, ,    84.6, ,  1340.8, ,   230.4, ,   549.6, ,   279.6, ,   245.4, ,
1898,   175.6, ,   130.1, ,    86.4, ,   160.7, ,    36.2, ,    84.7, ,    37.1, ,    91.0, ,   109.3, ,   202.3, ,   164.3, ,   144.0, ,  1421.5, ,   390.3, ,   283.4, ,   212.7, ,   475.8, ,
1899,   130.3, ,   107.7, ,   228.5, ,    26.3, ,    96.7, ,    77.7, ,   200.9, ,    62.4, ,    83.2, ,    69.0, ,   107.8, ,   169.7, ,  1360.2, ,   381.9, ,   351.5, ,   341.1, ,   259.9, ,
1900,   217.7, ,   202.1, ,   168.1, ,   124.1, ,   165.5, ,   134.0, ,    38.8, ,    60.9, ,    64.7, ,   272.4, ,   151.3, ,    62.5, ,  1662.0, ,   589.5, ,   457.7, ,   233.7, ,   488.4, ,
1901,   175.7, ,    43.4, ,    93.8, ,    92.4, ,   110.6, ,   184.7, ,    33.6, ,    41.6, ,    91.5, ,    47.3, ,    89.4, ,   152.8, ,  1156.8, ,   281.6, ,   296.8, ,   260.0, ,   228.2, ,
1902,    67.1, ,    69.1, ,   248.8, ,    66.5, ,   127.1, ,    93.1, ,    51.0, ,    89.7, ,    78.0, ,   105.0, ,    47.5, ,   143.6, ,  1186.3, ,   289.0, ,   442.4, ,   233.7, ,   230.4, ,
1903,   147.6, ,   118.8, ,   206.9, ,   165.2, ,    84.6, ,    85.6, ,    65.0, ,    44.1, ,    60.0, ,   110.6, ,   199.0, ,   126.4, ,  1413.8, ,   409.9, ,   456.7, ,   194.8, ,   369.6, ,
1904,   159.3, ,   101.0, ,   160.6, ,   131.5, ,    80.2, ,    49.7, ,    95.4, ,   175.2, ,   121.5, ,   110.9, ,    91.2, ,    73.6, ,  1350.0, ,   386.7, ,   372.2, ,   320.3, ,   323.6, ,
1905,   214.9, ,   107.4, ,    50.5, ,    42.3, ,    92.3, ,   107.8, ,    79.0, ,    57.0, ,   207.8, ,    32.3, ,   146.3, ,   156.7, ,  1294.4, ,   395.9, ,   185.1, ,   243.9, ,   386.4, ,
1906,   126.2, ,   189.3, ,   180.7, ,   115.3, ,   203.7, ,   104.0, ,    72.6, ,    36.9, ,    53.3, ,    91.2, ,   152.2, ,   132.4, ,  1457.9, ,   472.2, ,   499.7, ,   213.6, ,   296.7, ,
1907,   117.7, ,   164.5, ,    65.3, ,   143.3, ,    87.9, ,    45.8, ,   118.8, ,   107.5, ,   131.6, ,   118.0, ,   144.7, ,   139.6, ,  1384.8, ,   414.6, ,   296.6, ,   272.1, ,   394.2, ,
1908,   132.4, ,    77.5, ,   117.9, ,    99.8, ,   111.1, ,    66.7, ,    79.5, ,   141.5, ,    33.3, ,    97.3, ,    53.0, ,   128.6, ,  1138.8, ,   349.5, ,   328.9, ,   287.7, ,   183.7, ,
1909,   179.1, ,   161.4, ,   136.9, ,   141.8, ,    61.0, ,    49.1, ,    73.3, ,    78.5, ,   199.6, ,   119.2, ,   140.1, ,    44.9, ,  1384.9, ,   469.2, ,   339.7, ,   200.9, ,   458.8, ,
1910,   141.9, ,   138.2, ,    51.1, ,   201.8, ,    96.3, ,   111.2, ,   105.8, ,    70.8, ,    56.5, ,   105.3, ,    64.6, ,   129.9, ,  1273.5, ,   325.0, ,   349.3, ,   287.8, ,   226.5, ,
1911,   104.2, ,    71.7, ,   156.1, ,    50.0, ,    11.8, ,    87.4, ,    72.5, ,    85.5, ,   143.2, ,    28.7, ,   113.9, ,    92.7, ,  1017.6, ,   305.8, ,   217.9, ,   245.3, ,   285.8, ,
1912,   114.3, ,    82.5, ,   112.3, ,   101.6, ,   201.3, ,    73.4, ,   109.4, ,   156.1, ,    94.6, ,    88.9, ,   113.6, ,   208.9, ,  1456.8, ,   289.5, ,   415.1, ,   338.8, ,   297.2, ,
1913,   127.2, ,   109.4, ,   217.7, ,    81.8, ,   100.2, ,    17.4, ,    98.1, ,    76.6, ,    58.4, ,   163.0, ,    38.8, ,   118.1, ,  1206.6, ,   445.5, ,   399.7, ,   192.1, ,   260.1, ,
1914,   101.5, ,    81.5, ,    80.7, ,   161.2, ,    19.3, ,   132.0, ,    69.7, ,    81.4, ,    80.6, ,    82.1, ,   109.8, ,    80.9, ,  1080.6, ,   301.1, ,   261.1, ,   283.1, ,   272.5, ,
1915,   165.6, ,   105.7, ,    17.8, ,   123.4, ,   130.8, ,   163.8, ,   120.9, ,    95.7, ,    70.5, ,    84.4, ,    98.1, ,   156.3, ,  1333.1, ,   352.2, ,   272.1, ,   380.5, ,   253.0, ,
1916,   106.3, ,    94.3, ,    96.0, ,    80.3, ,    52.5, ,   144.9, ,   149.4, ,    48.6, ,    51.6, ,   116.7, ,    86.6, ,   171.7, ,  1199.0, ,   356.9, ,   228.8, ,   343.0, ,   254.9, ,
1917,   138.1, ,   122.3, ,   122.5, ,   126.7, ,   113.7, ,   148.0, ,    38.2, ,   119.1, ,    35.5, ,   213.1, ,   104.7, ,   113.1, ,  1394.8, ,   432.0, ,   362.9, ,   305.3, ,   353.2, ,
1918,   147.2, ,   160.3, ,   121.8, ,    72.8, ,    58.9, ,   121.6, ,   143.3, ,    56.4, ,   189.1, ,   176.8, ,   156.2, ,   104.9, ,  1509.4, ,   420.6, ,   253.4, ,   321.3, ,   522.2, ,
1919,   168.4, ,    69.4, ,    92.7, ,   133.4, ,   106.5, ,    79.2, ,   122.5, ,    97.9, ,   131.2, ,   109.1, ,   171.8, ,   120.0, ,  1402.0, ,   342.6, ,   332.6, ,   299.6, ,   412.1, ,
1920,   140.3, ,   289.1, ,   228.8, ,   147.4, ,    43.4, ,    88.7, ,    81.9, ,   130.8, ,    86.3, ,    86.8, ,   111.1, ,   145.0, ,  1579.6, ,   549.4, ,   419.6, ,   301.4, ,   284.1, ,
1921,   107.2, ,   107.3, ,   133.4, ,   122.7, ,    51.0, ,    42.8, ,    46.3, ,    65.6, ,   103.0, ,    69.3, ,   214.1, ,   110.9, ,  1173.4, ,   359.5, ,   307.1, ,   154.6, ,   386.3, ,
1922,   122.1, ,   111.9, ,    95.3, ,    71.5, ,    72.6, ,    84.9, ,   110.6, ,   279.3, ,    42.7, ,   137.7, ,    75.8, ,   195.0, ,  1399.2, ,   344.8, ,   239.3, ,   474.8, ,   256.1, ,
1923,   206.0, ,    85.4, ,   188.4, ,   146.8, ,    71.6, ,    55.0, ,    59.2, ,   111.0, ,    71.1, ,    92.1, ,   122.3, ,   198.2, ,  1407.0, ,   486.4, ,   406.9, ,   225.1, ,   285.5, ,
1924,   172.8, ,    86.3, ,    92.3, ,   109.4, ,   114.2, ,    65.2, ,    47.7, ,   179.6, ,    70.8, ,    61.3, ,    97.1, ,   112.1, ,  1208.9, ,   457.3, ,   315.9, ,   292.6, ,   229.2, ,
1925,   179.8, ,    92.6, ,   145.2, ,    91.2, ,    49.2, ,   137.3, ,    92.3, ,    75.2, ,   150.3, ,   227.5, ,   107.0, ,   119.1, ,  1466.7, ,   384.5, ,   285.7, ,   304.8, ,   484.7, ,
1926,   223.6, ,   166.3, ,   169.0, ,   118.2, ,    92.1, ,   156.0, ,    82.6, ,    50.0, ,    69.8, ,   251.5, ,   108.1, ,   150.9, ,  1638.0, ,   509.0, ,   379.2, ,   288.6, ,   429.3, ,
1927,   146.0, ,   123.8, ,    84.6, ,    74.8, ,    66.9, ,   102.3, ,   186.9, ,   239.7, ,   148.2, ,   136.0, ,   112.0, ,   172.4, ,  1593.5, ,   420.7, ,   226.3, ,   528.9, ,   396.1, ,
1928,   162.2, ,    84.3, ,   120.0, ,    94.5, ,    61.2, ,   131.3, ,   112.6, ,    80.1, ,   132.6, ,   114.7, ,    88.2, ,   123.9, ,  1305.5, ,   418.9, ,   275.7, ,   323.9, ,   335.5, ,
1929,   155.0, ,   102.0, ,   113.3, ,   130.6, ,   115.8, ,    54.4, ,    55.8, ,    91.5, ,   118.1, ,   145.2, ,   102.3, ,   148.8, ,  1333.0, ,   380.9, ,   359.8, ,   201.8, ,   365.6, ,
1930,   126.0, ,   155.9, ,   147.2, ,    57.6, ,    58.8, ,    68.5, ,   146.0, ,   122.2, ,    43.0, ,   100.9, ,    70.6, ,   114.7, ,  1211.3, ,   430.7, ,   263.6, ,   336.6, ,   214.4, ,
1931,   145.6, ,   123.4, ,   103.3, ,   109.5, ,   116.6, ,    82.9, ,   138.2, ,   110.8, ,   141.4, ,   136.5, ,    45.0, ,   103.0, ,  1356.1, ,   383.8, ,   329.4, ,   331.9, ,   322.9, ,
1932,   174.4, ,    98.0, ,   116.9, ,   108.1, ,    72.3, ,   100.3, ,   236.3, ,    98.3, ,    89.1, ,   116.8, ,    97.7, ,    97.9, ,  1406.0, ,   375.3, ,   297.2, ,   434.9, ,   303.6, ,
1933,   152.1, ,   130.5, ,   100.0, ,   144.0, ,    97.4, ,   137.3, ,    26.8, ,   190.3, ,   148.4, ,   214.0, ,   132.9, ,   231.9, ,  1705.5, ,   380.5, ,   341.3, ,   354.3, ,   495.3, ,
1934,   189.5, ,   146.4, ,   146.3, ,   147.6, ,    60.8, ,   125.7, ,    59.6, ,    90.1, ,   108.7, ,   112.9, ,   204.0, ,   115.7, ,  1507.2, ,   567.8, ,   354.7, ,   275.3, ,   425.5, ,
1935,   391.5, ,   118.2, ,    93.1, ,    79.3, ,    39.7, ,   118.6, ,    59.6, ,    64.3, ,   107.6, ,    42.3, ,   178.5, ,    92.2, ,  1384.8, ,   625.4, ,   212.1, ,   242.5, ,   328.4, ,
1936,   159.9, ,    75.8, ,   159.6, ,   118.3, ,   146.3, ,    87.8, ,    65.5, ,    74.2, ,   152.1, ,   133.1, ,   143.5, ,   227.8, ,  1543.9, ,   327.8, ,   424.2, ,   227.5, ,   428.7, ,
1937,   169.2, ,    73.7, ,    86.8, ,    79.5, ,   123.3, ,   126.2, ,    23.0, ,    48.3, ,   161.5, ,   129.3, ,   107.9, ,   113.6, ,  1242.0, ,   470.7, ,   289.6, ,   197.5, ,   398.6, ,
1938,   117.9, ,   124.7, ,   142.9, ,   120.2, ,    93.1, ,   118.9, ,   174.1, ,   108.4, ,   221.8, ,    66.6, ,   141.3, ,   139.8, ,  1569.7, ,   356.1, ,   356.2, ,   401.4, ,   429.7, ,
1939,   120.3, ,   208.2, ,   187.9, ,   144.5, ,    91.7, ,   106.8, ,   128.2, ,    47.2, ,   106.5, ,   149.1, ,    66.4, ,   155.2, ,  1512.0, ,   468.4, ,   424.2, ,   282.2, ,   322.0, ,
1940,    54.2, ,    93.5, ,   135.3, ,   118.7, ,    87.8, ,    60.8, ,    65.9, ,    51.2, ,   248.8, ,    50.3, ,   218.2, ,   172.2, ,  1357.0, ,   302.9, ,   341.8, ,   178.0, ,   517.3, ,
1941,    83.7, ,    33.5, ,   114.5, ,    24.7, ,    83.7, ,    40.7, ,   146.5, ,   191.9, ,    64.6, ,   159.1, ,   127.2, ,   112.9, ,  1183.1, ,   289.4, ,   222.9, ,   379.2, ,   350.9, ,
1942,   142.6, ,    58.5, ,   156.6, ,    80.8, ,    44.1, ,    55.3, ,    46.2, ,    72.7, ,   149.8, ,   100.4, ,   120.1, ,    95.9, ,  1123.0, ,   314.0, ,   281.6, ,   174.2, ,   370.4, ,
1943,    46.6, ,   149.0, ,   152.4, ,   116.3, ,   174.7, ,   142.2, ,   163.9, ,   215.9, ,   109.6, ,   210.3, ,   214.6, ,    59.7, ,  1755.2, ,   291.5, ,   443.4, ,   522.0, ,   534.5, ,
1944,    60.5, ,   163.1, ,   144.2, ,    70.9, ,    43.0, ,   125.4, ,    38.8, ,    44.0, ,   138.3, ,   192.8, ,   140.1, ,   185.1, ,  1346.3, ,   283.4, ,   258.1, ,   208.3, ,   471.2, ,
1945,   178.6, ,   187.3, ,   111.3, ,   103.0, ,   206.8, ,   212.4, ,    44.7, ,    32.7, ,    89.6, ,   184.6, ,   173.1, ,   106.4, ,  1630.3, ,   551.0, ,   421.0, ,   289.8, ,   447.3, ,
1946,   122.9, ,   160.6, ,    61.6, ,   211.4, ,   130.8, ,    28.8, ,    63.8, ,   106.4, ,    80.9, ,    69.4, ,    97.1, ,   180.5, ,  1314.4, ,   389.9, ,   403.9, ,   199.0, ,   247.4, ,
1947,   153.1, ,   168.8, ,    92.9, ,   127.8, ,   189.2, ,   169.7, ,    61.0, ,    29.4, ,    62.2, ,     9.5, ,   108.5, ,   105.1, ,  1277.1, ,   502.4, ,   409.9, ,   260.1, ,   180.2, ,
1948,   193.3, ,   112.3, ,   153.7, ,   132.3, ,   139.5, ,   128.7, ,   112.6, ,    45.5, ,    50.5, ,    72.1, ,   198.5, ,   118.1, ,  1457.0, ,   410.6, ,   425.5, ,   286.7, ,   321.1, ,
1949,   174.7, ,   140.0, ,   142.8, ,   104.8, ,   100.7, ,    53.7, ,    31.8, ,    74.7, ,   218.3, ,    71.6, ,   223.7, ,   192.7, ,  1529.7, ,   432.8, ,   348.4, ,   160.2, ,   513.7, ,
1950,   203.6, ,   146.5, ,   162.4, ,   107.2, ,    39.3, ,    85.8, ,    88.3, ,   199.1, ,    27.1, ,   109.7, ,   301.4, ,   225.1, ,  1695.4, ,   542.7, ,   308.9, ,   373.2, ,   438.2, ,
1951,   216.0, ,   142.6, ,    91.9, ,   154.6, ,   138.0, ,    80.9, ,   124.3, ,   166.1, ,   102.5, ,    72.3, ,   219.9, ,   193.6, ,  1702.9, ,   583.7, ,   384.6, ,   371.4, ,   394.7, ,
1952,   340.2, ,   193.3, ,    87.4, ,    77.9, ,    90.2, ,    89.9, ,    64.2, ,   168.1, ,    47.1, ,    41.3, ,    54.3, ,    91.4, ,  1345.3, ,   727.1, ,   255.5, ,   322.2, ,   142.7, ,
1953,   158.7, ,   168.6, ,   116.3, ,    73.2, ,    42.9, ,    55.8, ,    68.4, ,   113.5, ,   175.8, ,   132.8, ,    87.9, ,   203.4, ,  1397.3, ,   418.7, ,   232.5, ,   237.6, ,   396.5, ,
1954,   240.3, ,   207.7, ,   146.0, ,   147.3, ,   134.7, ,   173.2, ,   134.8, ,   104.4, ,   110.5, ,   218.3, ,   181.4, ,   293.9, ,  2092.5, ,   651.3, ,   428.0, ,   412.4, ,   510.2, ,
1955,   202.2, ,   181.0, ,   178.5, ,   119.1, ,    34.6, ,    58.6, ,    78.0, ,   183.6, ,   103.7, ,    62.2, ,   100.9, ,    78.3, ,  1380.8, ,   677.0, ,   332.2, ,   320.3, ,   266.9, ,
1956,   238.5, ,   139.4, ,   229.8, ,   149.5, ,   172.7, ,    67.5, ,    89.1, ,    87.3, ,   107.2, ,    76.1, ,   187.0, ,   175.5, ,  1719.5, ,   456.1, ,   552.0, ,   243.8, ,   370.3, ,
1957,   184.9, ,   134.7, ,    97.7, ,   141.1, ,    70.5, ,    74.4, ,   146.1, ,    94.7, ,    99.6, ,    82.0, ,   262.3, ,   185.2, ,  1573.4, ,   495.2, ,   309.4, ,   315.2, ,   443.9, ,
1958,   245.7, ,   179.0, ,   101.9, ,   226.2, ,   167.2, ,   104.3, ,   142.2, ,    88.1, ,   118.1, ,   137.5, ,   214.6, ,   139.5, ,  1864.3, ,   609.9, ,   495.3, ,   334.6, ,   470.2, ,
1959,   168.8, ,   156.8, ,   155.2, ,    71.4, ,    56.7, ,   234.6, ,   120.1, ,   215.4, ,    75.0, ,   225.0, ,   266.5, ,   196.2, ,  1941.8, ,   465.1, ,   283.2, ,   570.2, ,   566.6, ,
1960,   198.1, ,   218.7, ,    85.3, ,   149.4, ,   104.8, ,   131.1, ,   135.1, ,    13.7, ,    93.7, ,   171.1, ,    96.9, ,   190.6, ,  1588.4, ,   613.0, ,   339.5, ,   279.9, ,   361.7, ,
1961,   110.5, ,   104.0, ,    92.9, ,   143.1, ,   152.2, ,   137.3, ,    83.8, ,    46.4, ,    56.2, ,   191.2, ,   186.0, ,   214.3, ,  1517.8, ,   405.1, ,   388.2, ,   267.5, ,   433.3, ,
1962,   143.8, ,    83.8, ,    50.7, ,   254.8, ,    42.3, ,   110.7, ,   195.2, ,   101.7, ,   143.0, ,    72.6, ,   251.4, ,   128.1, ,  1578.3, ,   441.9, ,   347.9, ,   407.7, ,   467.0, ,
1963,   216.9, ,   210.6, ,   165.7, ,   108.7, ,   167.9, ,    81.0, ,   101.4, ,   151.5, ,   131.0, ,   169.4, ,   163.1, ,   116.2, ,  1783.4, ,   555.6, ,   442.2, ,   333.9, ,   463.6, ,
1964,   158.1, ,   170.4, ,   115.8, ,   143.9, ,    48.5, ,    87.9, ,    93.3, ,   110.2, ,   113.4, ,    87.1, ,    96.2, ,   324.2, ,  1548.9, ,   444.7, ,   308.2, ,   291.4, ,   296.7, ,
1965,   115.2, ,   141.3, ,    59.4, ,   116.6, ,    65.1, ,    55.4, ,    58.2, ,   109.7, ,    44.7, ,   143.8, ,   203.5, ,   123.4, ,  1236.2, ,   580.7, ,   241.1, ,   223.4, ,   391.9, ,
1966,   111.8, ,    90.1, ,   127.2, ,    21.3, ,   140.1, ,    99.0, ,    44.6, ,    68.5, ,   159.3, ,   144.2, ,   134.0, ,   121.2, ,  1261.1, ,   325.2, ,   288.5, ,   212.1, ,   437.5, ,
1967,   130.9, ,   159.9, ,   156.7, ,    41.8, ,   191.6, ,    79.0, ,   138.0, ,   132.1, ,   207.4, ,   111.1, ,   182.0, ,   315.5, ,  1846.0, ,   411.9, ,   390.1, ,   349.1, ,   500.6, ,
1968,   182.9, ,   105.1, ,   140.9, ,    98.7, ,    70.3, ,   122.4, ,    20.0, ,    42.6, ,    50.7, ,   132.7, ,   204.6, ,   184.2, ,  1355.0, ,   603.5, ,   309.9, ,   184.9, ,   388.1, ,
1969,   127.1, ,    85.3, ,   114.5, ,   136.3, ,   101.0, ,    45.5, ,   147.4, ,   124.2, ,   123.2, ,    80.9, ,   131.6, ,   231.8, ,  1448.8, ,   396.5, ,   351.9, ,   317.2, ,   335.6, ,
1970,    38.0, ,   197.3, ,   103.8, ,   140.8, ,   149.6, ,   108.2, ,    52.0, ,   241.6, ,    93.8, ,   131.8, ,    96.9, ,   190.7, ,  1544.5, ,   467.1, ,   394.2, ,   401.8, ,   322.5, ,
1971,   131.9, ,   139.0, ,   118.0, ,   105.3, ,   111.6, ,    64.6, ,   129.2, ,    87.2, ,    65.7, ,   106.3, ,   152.1, ,   141.2, ,  1352.0, ,   461.5, ,   334.8, ,   281.0, ,   324.1, ,
1972,   154.0, ,   130.4, ,   195.0, ,    79.3, ,   141.2, ,   179.8, ,    82.4, ,   100.2, ,   103.2, ,   218.3, ,   208.4, ,   200.6, ,  1792.9, ,   425.6, ,   415.6, ,   362.4, ,   529.9, ,
1973,   165.7, ,   164.8, ,   136.1, ,   173.8, ,   196.4, ,   128.0, ,   157.8, ,   137.0, ,    68.6, ,    70.0, ,   108.2, ,   265.1, ,  1771.5, ,   531.0, ,   506.3, ,   422.7, ,   246.8, ,
1974,   124.4, ,   136.1, ,   122.7, ,   118.8, ,   111.6, ,    71.2, ,   128.9, ,    40.2, ,   213.3, ,   106.4, ,   122.1, ,   155.2, ,  1450.9, ,   525.6, ,   353.1, ,   240.3, ,   441.8, ,
1975,   215.7, ,    57.8, ,   180.7, ,    75.7, ,    50.2, ,    59.0, ,   108.1, ,    17.4, ,   146.2, ,   112.1, ,   301.0, ,   288.8, ,  1612.9, ,   428.7, ,   306.7, ,   184.5, ,   559.4, ,
1976,   231.5, ,   167.7, ,   118.4, ,   109.3, ,   199.7, ,    80.2, ,   177.0, ,   128.2, ,   105.0, ,   222.4, ,    74.3, ,   211.3, ,  1825.0, ,   688.1, ,   427.4, ,   385.3, ,   401.8, ,
1977,   126.5, ,    97.1, ,   133.3, ,    82.3, ,   127.0, ,   156.2, ,    99.9, ,   125.0, ,   234.4, ,   254.4, ,   110.5, ,   266.2, ,  1812.8, ,   435.0, ,   342.6, ,   381.1, ,   599.2, ,
1978,   321.1, ,    67.1, ,   108.9, ,   120.0, ,    63.4, ,   120.5, ,    46.6, ,    21.7, ,   141.6, ,   157.8, ,    67.5, ,   138.3, ,  1374.6, ,   654.5, ,   292.4, ,   188.9, ,   366.8, ,
1979,   321.4, ,    98.6, ,   189.4, ,   129.4, ,   287.9, ,    61.5, ,   200.1, ,   210.8, ,   172.8, ,   145.8, ,   151.3, ,   125.9, ,  2094.8, ,   558.3, ,   606.7, ,   472.4, ,   469.8, ,
