1946,    26.9, ,    22.5, ,    30.7, ,    24.8, ,    55.5, ,    79.3, ,    21.9, ,    49.7, ,    33.1, ,    24.6, ,    14.0, ,    43.0, ,   426.1, ,    66.2, ,   111.1, ,   150.9, ,    71.7, ,
1947,    23.1, ,    20.7, ,     6.7, ,    32.8, ,    19.2, ,    83.3, ,    38.5, ,    39.1, ,    79.5, ,    11.0, , -9999.9,M,    20.0, , -9999.9,M,    86.8, ,    58.6, ,   160.9, , -9999.9,M,
1948,    14.9, ,    29.0, ,    23.1, ,    44.1, ,     6.6, ,    16.6, ,   102.3, ,    45.9, ,    15.2, ,     0.0, ,    14.9, ,     9.9, ,   322.6, ,    64.0, ,    73.8, ,   164.8, ,    30.1, ,
1949,     4.0, ,     9.0, ,     6.7, ,    16.5, ,    19.2, ,    32.4, ,    37.2, ,    23.6, ,    51.1, ,    18.6, ,    12.2, ,    20.5, ,   251.0, ,    23.0, ,    42.3, ,    93.2, ,    81.9, ,
1950,     5.0, ,     9.9, ,     8.2, ,     8.4, ,     3.0, ,    36.4, ,    69.7, ,    54.6, ,    47.3, ,    18.8, ,    50.8, ,    27.6, ,   339.7, ,    35.4, ,    19.6, ,   160.6, ,   116.9, ,
1951,     7.7, ,     1.3, ,    45.9, ,     8.6, ,    27.6, ,    14.4, , -9999.9,M,    65.7, ,    33.8, ,    19.0, ,    33.2, ,    24.6, , -9999.9,M,    36.6, ,    82.1, , -9999.9,M,    86.0, ,
1952,     9.9, ,    19.5, ,     7.3, ,    12.2, ,    41.4, ,    86.1, ,   113.7, ,    72.3, ,    48.5, ,    12.8, , -9999.9,M,     2.8, , -9999.9,M,    54.0, ,    61.0, ,   272.0, , -9999.9,M,
1953,    48.0, ,    10.3, ,    36.9, ,    11.5, ,    33.2, ,   128.2, ,    88.3, ,    76.3, ,    17.5, ,     9.9, ,    83.1, ,    42.1, ,   585.4, ,    61.1, ,    81.6, ,   292.8, ,   110.5, ,
1954,    32.7, ,    14.0, ,    26.6, ,    33.7, ,    75.9, ,    91.1, ,   118.3, ,   139.3, ,    49.2, ,    13.7, ,     6.2, ,    16.9, ,   617.5, ,    88.8, ,   136.1, ,   348.7, ,    69.1, ,
1955,    36.6, ,    10.9, ,    52.0, ,    81.8, ,    24.0, ,    62.4, ,    78.4, ,    34.5, ,    37.0, ,    20.8, ,    38.6, ,    48.9, ,   525.9, ,    64.4, ,   157.8, ,   175.4, ,    96.4, ,
1956,    37.2, ,    21.7, ,    37.9, ,     6.0, ,    18.5, ,   116.3, ,    89.2, ,    50.9, ,    64.4, ,    18.4, ,    22.9, ,    31.4, ,   514.6, ,   107.8, ,    62.3, ,   256.4, ,   105.6, ,
1957,    20.1, ,    12.9, ,    20.9, ,    21.1, ,    45.6, ,    42.6, ,    94.4, ,    97.4, ,    38.0, ,    78.5, ,    52.4, ,    49.6, ,   573.4, ,    64.3, ,    87.6, ,   234.4, ,   168.9, ,
1958,    45.2, ,    33.8, ,    39.6, ,    30.2, ,    39.8, ,    64.6, ,    33.0, ,    73.8, ,    89.3, ,     8.8, ,    18.5, ,    53.8, ,   530.3, ,   128.7, ,   109.5, ,   171.4, ,   116.5, ,
1959,    19.7, ,    12.0, ,    11.8, ,    15.3, ,    31.2, ,    87.6, ,    89.2, ,   134.2, ,    40.2, ,    42.6, ,    25.4, ,    12.3, ,   521.5, ,    85.5, ,    58.3, ,   311.0, ,   108.2, ,
1960,    24.4, ,    31.7, ,    37.7, ,    39.0, ,    59.5, ,   111.4, ,   126.2, ,   145.2, ,    77.6, ,     8.9, ,    34.1, ,    17.5, ,   713.1, ,    68.4, ,   136.1, ,   382.8, ,   120.6, ,
1961,    14.1, ,    33.9, ,    31.2, ,    32.0, ,    15.1, ,    96.1, ,    88.0, ,    16.4, ,    34.7, ,    19.5, ,    28.4, ,    19.9, ,   429.4, ,    65.5, ,    78.3, ,   200.5, ,    82.7, ,
1962,    34.4, ,    16.0, ,    25.0, ,    24.8, ,    76.7, ,   187.0, ,   123.5, ,    96.4, ,    35.1, ,    14.3, ,    24.4, ,    35.1, ,   692.7, ,    70.3, ,   126.4, ,   406.9, ,    73.9, ,
1963,    33.7, ,    34.5, ,    24.2, ,    29.4, ,    23.1, ,    86.3, ,    45.4, ,    77.5, ,    26.6, ,     4.2, ,    15.7, ,    25.0, ,   425.5, ,   103.3, ,    76.7, ,   209.2, ,    46.5, ,
1964,    30.2, ,    17.0, ,    14.2, ,    44.3, ,    49.1, ,     9.3, ,   103.3, ,    99.3, ,   106.0, ,     8.5, ,    31.7, ,    35.5, ,   548.5, ,    72.1, ,   107.6, ,   212.0, ,   146.2, ,
1965,    23.1, ,    46.8, ,     5.3, ,    14.4, ,   105.7, ,    93.5, ,    56.5, ,    94.5, ,    31.8, ,     9.4, ,    42.5, ,    23.8, ,   547.3, ,   105.4, ,   125.4, ,   244.4, ,    83.7, ,
1966,    29.7, ,     6.1, ,    14.2, ,    19.9, ,    32.2, ,    19.3, ,    94.6, ,    96.7, ,    12.5, ,    14.5, ,    24.2, ,    25.6, ,   389.5, ,    59.6, ,    66.3, ,   210.5, ,    51.2, ,
1967,    35.0, ,    40.1, ,    35.5, ,    14.9, ,     5.3, ,    37.4, ,    88.7, ,    23.1, ,    11.2, ,    39.8, ,    22.1, ,    39.7, ,   392.8, ,   100.7, ,    55.7, ,   149.2, ,    73.2, ,
1968,    32.8, ,    11.7, ,    14.2, ,    17.7, ,    31.5, ,    53.7, ,   104.8, ,    65.8, ,    92.7, ,    21.3, ,     7.0, ,    48.1, ,   501.4, ,    84.1, ,    63.4, ,   224.4, ,   121.0, ,
1969,    45.8, ,    35.3, ,    12.4, ,    28.2, ,    43.9, ,    29.5, ,    61.2, ,    84.4, ,    78.6, ,    38.6, ,    12.1, ,    23.6, ,   493.5, ,   129.2, ,    84.5, ,   175.0, ,   129.2, ,
1970,    24.8, ,    22.8, ,    67.5, ,     5.9, ,    19.0, ,   181.3, ,   122.4, ,    70.1, ,    42.8, ,    30.0, ,    39.0, ,    38.4, ,   664.0, ,    71.2, ,    92.4, ,   373.8, ,   111.8, ,
1971,    32.7, ,    11.8, ,    16.6, ,    11.3, ,    53.2, ,    74.9, ,   190.8, ,    60.9, ,    29.1, ,    11.4, ,    31.7, ,    45.1, ,   569.2, ,    82.8, ,    81.0, ,   326.5, ,    72.2, ,
1972,    34.0, ,    24.9, ,    41.3, ,    22.4, ,    23.0, ,    47.8, ,   103.7, ,    67.2, ,    56.1, ,    17.7, ,    39.7, ,    19.0, ,   496.5, ,   103.9, ,    86.6, ,   218.6, ,   113.4, ,
1973,    26.4, ,    21.0, ,    11.6, ,    40.7, ,    40.3, ,    95.3, ,    82.5, ,   108.0, ,    86.9, ,    53.0, ,    74.1, ,    21.3, ,   661.1, ,    66.4, ,    92.6, ,   285.8, ,   213.9, ,
1974,    51.2, ,    26.7, ,    49.2, ,    28.3, ,    78.1, ,   113.7, ,   119.7, ,    57.8, ,    80.4, ,    21.5, ,    24.2, ,     9.1, ,   659.9, ,    99.2, ,   155.6, ,   291.2, ,   126.1, ,
1975,    37.2, ,    25.9, ,    36.3, ,    36.0, ,    62.4, ,   127.5, ,    64.9, ,    89.1, ,    14.3, ,    20.3, ,    13.8, ,    46.5, ,   574.3, ,    72.2, ,   134.6, ,   281.6, ,    48.5, ,
1976,    26.2, ,    11.3, ,    16.0, ,    25.3, ,    65.3, ,    84.7, ,    98.7, ,    81.7, ,    25.3, ,    20.0, ,     5.5, ,    32.1, ,   492.1, ,    84.0, ,   106.6, ,   265.2, ,    50.8, ,
1977,    13.9, ,    12.2, ,    23.2, ,    13.0, ,    77.5, ,    57.4, ,   132.4, ,    50.7, ,    46.8, ,    15.6, ,    19.0, ,    52.6, ,   514.4, ,    58.1, ,   113.7, ,   240.5, ,    81.5, ,
1978,    18.6, ,     7.3, ,    13.7, ,    32.4, ,    74.0, ,    18.5, ,    52.5, ,    80.3, ,    59.5, ,     7.7, ,    38.3, ,    19.4, ,   422.1, ,    78.5, ,   120.1, ,   151.2, ,   105.5, ,
1979,    19.0, ,    52.6, ,    15.2, ,    25.0, ,    20.3, ,   113.6, ,    63.9, ,    61.7, ,    73.6, ,    11.1, ,    25.7, ,    40.9, ,   522.6, ,    91.0, ,    60.5, ,   239.2, ,   110.4, ,
1980,    21.7, ,    17.9, ,    31.5, ,     3.8, ,    40.2, ,    42.9, ,    43.8, ,   175.4, ,    52.0, ,    10.3, ,    11.4, ,    39.0, ,   489.7, ,    80.5, ,    75.4, ,   262.1, ,    73.7, ,
1981,    19.7, ,    12.7, ,    15.0, ,    18.4, ,    12.5, ,    66.8, ,    94.6, ,    30.6, ,    27.6, ,    23.0, ,    32.8, ,    30.6, ,   384.3, ,    71.4, ,    45.9, ,   192.0, ,    83.4, ,
1982,    31.6, ,    17.7, ,    33.1, ,    16.8, ,    21.1, ,    39.5, ,   109.5, ,   102.1, ,    17.4, ,    14.1, ,    35.2, ,    16.6, ,   454.9, ,    79.9, ,    71.0, ,   251.1, ,    66.8, ,
1983,    19.0, ,    18.6, ,    44.1, ,    15.0, ,    24.9, ,    97.6, ,    77.7, ,    10.3, ,    64.0, ,    14.2, ,    52.1, ,    18.3, ,   455.8, ,    54.2, ,    84.0, ,   185.7, ,   130.3, ,
1984,    29.3, ,    13.8, ,    12.0, ,    32.2, ,   104.0, ,    51.2, ,    52.2, ,    40.5, ,    94.1, ,    49.2, ,    43.4, ,    21.5, ,   543.3, ,    61.3, ,   148.2, ,   143.9, ,   186.6, ,
1985,    19.6, ,    25.7, ,     4.7, ,    69.2, ,    25.5, ,    57.7, ,    44.7, ,    68.4, ,    25.5, ,    27.0, ,    25.8, ,    34.1, ,   427.8, ,    66.9, ,    99.4, ,   170.8, ,    78.3, ,
1986,    45.4, ,     9.4, ,    26.7, ,    39.6, ,    65.3, ,    39.7, ,   156.3, ,    19.3, ,    33.2, ,    16.6, ,    40.3, ,    15.3, ,   507.0, ,    88.9, ,   131.6, ,   215.3, ,    90.0, ,
1987,    18.1, ,    18.0, ,    32.6, ,    49.4, ,    40.5, ,    42.0, ,   114.8, ,    97.0, ,    26.1, ,     9.1, ,     5.5, ,    23.2, ,   476.4, ,    51.4, ,   122.5, ,   253.8, ,    40.7, ,
1988,    25.5, ,    21.8, ,    42.0, ,    25.0, ,    45.3, ,   152.7, ,    55.5, ,   119.8, ,    30.9, ,    13.9, ,    14.7, ,    19.9, ,   566.9, ,    70.5, ,   112.3, ,   328.0, ,    59.4, ,
1989,    21.2, ,    13.1, ,    15.2, ,    12.6, ,    50.5, ,    73.8, ,    50.8, ,   120.0, ,    55.1, ,    13.5, ,    35.7, ,    74.5, ,   536.0, ,    54.2, ,    78.3, ,   244.6, ,   104.4, ,
1990,    31.7, ,    30.5, ,    24.5, ,    30.0, ,    22.4, ,    26.2, ,   136.5, ,    52.6, ,    24.0, ,    21.7, ,    35.2, ,    40.0, ,   475.2, ,   136.7, ,    76.8, ,   215.2, ,    80.9, ,
1991,    24.2, ,    23.7, ,    19.9, ,    45.8, ,    35.6, ,    85.4, ,    30.6, ,    19.7, ,    20.2, ,    32.3, ,    24.1, ,    31.5, ,   393.1, ,    88.0, ,   101.3, ,   135.7, ,    76.7, ,
1992,    34.0, ,    15.1, ,     8.2, ,    43.1, ,    45.4, ,    60.1, ,    71.7, ,    46.6, ,    27.4, ,    14.9, ,    32.3, ,    32.4, ,   431.2, ,    80.6, ,    96.7, ,   178.4, ,    74.7, ,
1993,    18.8, ,     6.2, ,     2.4, ,    54.8, ,    27.6, ,   104.5, ,    44.0, ,   129.3, ,    44.1, ,    42.1, ,    35.7, ,    31.9, ,   541.4, ,    57.4, ,    84.8, ,   277.8, ,   121.9, ,
1994,    51.7, ,    39.2, ,    13.7, ,     5.4, ,    59.2, ,    95.3, ,    85.9, ,    35.6, ,    48.8, ,    26.3, ,    32.0, ,    44.0, ,   537.2, ,   122.8, ,    78.3, ,   216.8, ,   107.1, ,
1995,    15.3, ,    21.6, ,    18.3, ,    46.7, ,     9.9, ,    44.0, ,    63.3, ,   160.0, ,    14.2, ,    29.4, ,    61.5, ,    19.7, ,   503.8, ,    80.9, ,    74.9, ,   267.2, ,   105.1, ,
1996,    17.1, ,    41.1, ,    17.9, ,    36.2, ,    90.7, ,    87.7, ,    49.4, ,    62.5, ,    71.3, ,    22.3, ,    72.0, ,    46.8, ,   614.8, ,    77.8, ,   144.8, ,   199.6, ,   165.5, ,
1997,    39.4, ,    31.5, ,    22.9, ,    34.7, ,    64.3, ,   179.0, ,    20.9, ,    55.1, ,    69.4, ,    33.6, ,     9.2, ,    15.2, ,   575.3, ,   117.6, ,   121.9, ,   255.1, ,   112.3, ,
1998,    44.1, ,    11.2, ,     8.2, ,    26.8, ,    15.8, ,   152.0, ,    98.6, ,    27.6, ,    21.4, ,    56.3, ,    21.8, ,    24.0, ,   507.8, ,    70.5, ,    50.7, ,   278.1, ,    99.5, ,
1999,    43.4, ,    26.5, ,     8.9, ,    40.7, ,    39.8, ,    38.0, ,    48.9, ,    80.2, ,    15.9, ,     7.2, ,    11.9, ,    30.0, ,   391.5, ,    93.9, ,    89.3, ,   167.1, ,    35.1, ,
2000,    16.8, ,     7.9, ,    28.4, ,    14.8, ,    50.4, ,    43.2, ,   113.7, ,    56.7, ,    66.2, ,     7.7, ,    23.0, ,    21.5, ,   450.3, ,    54.8, ,    93.6, ,   213.6, ,    96.9, ,
2001,     7.0, ,    11.2, ,    12.8, ,     8.9, ,    56.7, ,    79.4, ,   130.0, ,    13.6, ,    38.3, ,    14.2, ,    24.5, ,    15.1, ,   411.6, ,    39.7, ,    78.3, ,   223.0, ,    76.9, ,
2002,    20.7, ,     9.5, ,    26.3, ,    55.5, ,     9.6, ,    28.4, ,    68.1, ,    34.2, ,    22.3, ,    29.8, ,    13.7, ,    17.8, ,   335.8, ,    45.3, ,    91.4, ,   130.7, ,    65.8, ,
2003,    13.2, ,    24.6, ,    50.1, ,   125.1, ,    39.2, ,    70.2, ,   101.5, ,    48.7, ,   113.3, ,    29.4, ,    16.8, ,     8.3, ,   640.4, ,    55.6, ,   214.4, ,   220.4, ,   159.5, ,
2004,    39.7, ,    14.7, ,    33.4, ,    23.8, ,    47.3, ,    78.3, ,   101.7, ,    33.5, ,    74.5, ,    24.1, ,    10.8, ,    54.9, ,   536.5, ,    62.6, ,   104.5, ,   213.5, ,   109.3, ,
2005,    15.2, ,     5.4, ,    29.8, ,    35.9, ,    80.4, ,   110.3, ,   112.0, ,   103.5, ,    34.2, ,    37.1, ,     7.9, ,     9.6, ,   581.3, ,    75.5, ,   146.1, ,   325.8, ,    79.2, ,
2006,    23.1, ,    26.9, ,    44.3, ,    10.8, ,    99.4, ,    16.8, ,    62.0, ,    45.6, ,    68.5, ,     8.5, ,    73.6, ,    33.6, ,   513.2, ,    59.6, ,   154.5, ,   124.5, ,   150.6, ,
2007,    36.2, ,    20.1, ,    20.1, ,    18.9, ,    48.9, ,   174.6, ,    47.3, ,    79.2, ,    52.3, ,     8.3, ,    40.7, ,    37.1, ,   583.6, ,    89.9, ,    87.9, ,   301.0, ,   101.3, ,
2008,    53.0, ,    24.7, ,    20.9, ,    46.8, ,    32.4, ,    70.1, ,    91.8, ,    27.1, ,    20.9, ,    17.6, ,    30.2, ,    48.9, ,   484.4, ,   114.8, ,   100.1, ,   189.0, ,    68.7, ,
2009,    34.6, ,    17.6, ,    52.1, ,    40.8, ,    23.4, ,    80.1, ,    69.5, ,    43.4, ,    11.4, ,    44.2, ,     3.0, ,    24.6, ,   444.9, ,   101.1, ,   116.4, ,   193.1, ,    58.6, ,
2010,    15.7, ,    10.7, ,    38.3, ,    67.9, ,    64.5, ,    86.5, , -9999.9,M, -9999.9,M, -9999.9,M,    19.0, ,    20.1, ,    43.3, , -9999.9,M,    51.0, ,   170.7, , -9999.9,M, -9999.9,M,
