1967,   107.3, ,    62.3, ,    25.4, ,    34.1, ,    48.9, ,    61.0, ,   135.4, ,   107.7, ,    80.3, ,    43.5, ,   104.7, ,   115.2, ,   925.8, ,   302.1, ,   108.4, ,   304.0, ,   228.5, ,
1968,    94.3, ,   119.8, ,   114.2, ,    77.6, ,    52.3, ,    68.4, ,   137.8, ,   139.9, ,    91.4, ,   143.9, ,   116.4, ,   133.1, ,  1288.9, ,   329.3, ,   244.1, ,   346.0, ,   351.6, ,
1969,    67.5, ,    47.3, ,    89.3, ,    42.1, ,    65.9, ,    98.3, ,    97.5, ,   160.4, ,   123.6, ,    64.8, ,   107.4, ,   161.6, ,  1125.7, ,   247.9, ,   197.3, ,   356.2, ,   295.8, ,
1970,    49.2, ,    56.0, ,   135.7, ,    72.2, ,    87.6, ,   112.2, ,   131.1, ,   118.1, ,    69.5, ,    68.3, ,    43.9, ,    89.0, ,  1032.8, ,   266.8, ,   295.4, ,   361.4, ,   181.8, ,
1971,   105.3, ,    48.9, ,   161.4, ,    79.2, ,    78.4, ,   114.4, ,   108.3, ,   152.4, ,    92.2, ,    38.1, ,   171.8, ,    64.8, ,  1215.2, ,   243.1, ,   318.9, ,   375.1, ,   302.2, ,
1972,    71.9, ,    60.3, ,    92.6, ,    70.3, ,    44.1, ,   121.0, ,    63.6, ,   147.9, ,    88.8, ,    69.6, ,    73.8, ,    60.1, ,   964.1, ,   196.9, ,   207.0, ,   332.6, ,   232.2, ,
1973,   107.3, ,    95.6, ,    47.7, ,    43.1, ,    39.3, ,   124.2, ,   131.5, ,    73.0, ,    26.7, ,    79.1, ,    89.0, ,   130.6, ,   987.2, ,   263.1, ,   130.0, ,   328.7, ,   194.9, ,
1974,    32.3, ,    94.8, ,    66.5, ,    81.3, ,    48.8, ,    66.3, ,    68.5, ,    93.1, ,    54.4, ,   105.6, ,    76.0, ,    63.5, ,   851.0, ,   257.6, ,   196.6, ,   227.9, ,   236.0, ,
1975,    31.1, ,    14.0, ,   150.4, ,   107.8, ,    23.4, ,    84.5, ,    75.8, ,    69.9, ,   103.6, ,    64.1, ,    99.2, ,   148.9, ,   972.7, ,   108.6, ,   281.5, ,   230.3, ,   266.9, ,
1976,   113.6, ,    46.4, ,    64.0, ,   117.6, ,    37.4, ,    25.3, ,   100.0, ,   149.7, ,   170.7, ,   105.4, ,    84.0, ,    78.1, ,  1092.3, ,   308.9, ,   219.0, ,   275.0, ,   360.2, ,
1977,   159.2, ,    85.3, ,    42.5, ,    72.2, ,   130.6, ,    62.5, ,   102.3, ,   113.9, ,   157.4, ,    86.4, ,    71.3, ,   109.2, ,  1192.7, ,   322.6, ,   245.3, ,   278.6, ,   315.1, ,
1978,    95.1, ,    86.7, ,   104.6, ,   132.0, ,    67.5, ,   164.2, ,    96.2, ,   102.8, ,   100.1, ,   109.1, ,    46.0, ,    78.0, ,  1182.3, ,   290.9, ,   304.1, ,   363.2, ,   255.2, ,
1979,    78.6, ,   119.1, ,    87.9, ,    66.4, ,    87.2, ,   115.7, ,   147.1, ,   152.3, ,   109.0, ,   111.6, ,   112.7, ,   147.6, ,  1335.1, ,   275.7, ,   241.5, ,   415.0, ,   333.4, ,
1980,   113.0, ,   117.6, ,    69.3, ,    44.4, ,   124.9, ,   190.9, ,   116.7, ,    52.9, ,   139.7, ,   107.4, ,   145.0, ,   118.0, ,  1339.8, ,   378.2, ,   238.6, ,   360.6, ,   392.1, ,
1981,   136.8, ,    80.8, ,    79.3, ,   142.8, ,    86.1, ,   140.7, ,   167.7, ,    99.1, ,   136.4, ,   118.1, ,    97.3, ,   123.7, ,  1408.9, ,   335.6, ,   308.2, ,   407.5, ,   351.8, ,
1982,   127.0, ,    80.2, ,   107.6, ,   139.8, ,    81.4, ,   103.0, ,    84.6, ,   119.8, ,    97.7, ,    37.0, ,    65.2, ,   157.9, ,  1201.1, ,   330.8, ,   328.8, ,   307.5, ,   199.9, ,
1983,    75.5, ,   105.6, ,   200.5, ,    82.6, ,    76.1, ,    92.9, ,   156.3, ,    62.6, ,    74.0, ,   104.4, ,   216.1, ,   183.5, ,  1430.2, ,   339.0, ,   359.2, ,   311.8, ,   394.6, ,
1984,    76.6, ,   152.1, ,   117.3, ,    60.7, ,    99.2, ,   149.2, ,   101.5, ,    27.5, ,   128.3, ,    47.9, ,   151.5, ,   168.0, ,  1279.6, ,   412.2, ,   277.1, ,   278.2, ,   327.7, ,
1985,   267.5, ,    54.4, ,   129.1, ,    83.0, ,    79.9, ,    91.2, ,   244.0, ,   160.2, ,    86.7, ,    70.6, ,    32.5, ,    48.2, ,  1347.3, ,   489.9, ,   292.1, ,   495.4, ,   189.7, ,
1986,   110.0, ,    35.4, ,    58.8, ,    67.4, ,    50.3, ,   124.0, ,    93.2, ,   129.1, ,   120.7, ,   100.1, ,   100.6, ,    55.5, ,  1045.2, ,   193.6, ,   176.6, ,   346.3, ,   321.4, ,
1987,    26.5, ,   178.6, ,    45.1, ,    33.8, ,    57.8, ,    89.1, ,   111.7, ,    82.9, ,    97.2, ,    98.8, ,    66.7, ,    62.9, ,   951.1, ,   260.6, ,   136.7, ,   283.7, ,   262.7, ,
1988,   113.8, ,    84.4, ,   115.1, ,    11.9, ,    66.5, ,   134.6, ,    97.3, ,    35.7, ,    92.7, ,    83.6, ,   110.0, ,    51.4, ,   997.0, ,   261.1, ,   193.5, ,   267.6, ,   286.3, ,
1989,    30.2, ,    16.4, ,    52.7, ,   108.8, ,    97.7, ,    77.4, ,   185.9, ,   184.3, ,   122.6, ,    74.0, ,   162.8, ,   148.1, ,  1261.0, ,    97.9, ,   259.3, ,   447.7, ,   359.3, ,
1990,    92.4, ,    48.8, ,    20.0, ,    69.3, ,    60.4, ,    90.5, ,    96.5, ,   117.2, ,    86.1, ,    74.4, ,   106.7, ,   110.1, ,   972.6, ,   289.4, ,   149.7, ,   304.3, ,   267.3, ,
1991,    43.5, ,    37.1, ,    67.9, ,    30.5, ,    32.2, ,   158.4, ,    98.6, ,    96.6, ,    62.5, ,   122.4, ,    76.7, ,    66.0, ,   892.4, ,   190.7, ,   130.6, ,   353.6, ,   261.6, ,
1992,    66.4, ,    30.1, ,   147.1, ,   117.5, ,    91.1, ,    66.1, ,   124.4, ,   131.1, ,    66.2, ,    98.9, ,    23.3, ,    54.5, ,  1016.7, ,   162.6, ,   355.7, ,   321.5, ,   188.4, ,
1993,    35.2, ,    97.5, ,   114.0, ,    78.0, ,   107.5, ,    49.4, ,    78.9, ,    66.6, ,    82.8, ,   168.1, ,    33.5, ,    47.8, ,   959.3, ,   187.3, ,   299.5, ,   194.9, ,   284.4, ,
1994,   116.8, ,    56.4, ,    78.9, ,    85.6, ,    62.0, ,    74.5, ,    80.3, ,   170.9, ,    63.7, ,    63.7, ,   134.2, ,   104.8, ,  1091.9, ,   220.9, ,   226.5, ,   325.8, ,   261.7, ,
1995,    46.7, ,    35.9, ,   118.4, ,   102.2, ,    26.9, ,    61.0, ,   134.7, ,    61.8, ,    98.8, ,   102.9, ,    51.5, ,    65.7, ,   906.6, ,   187.4, ,   247.6, ,   257.5, ,   253.2, ,
1996,    77.7, ,   129.2, ,   122.8, ,    55.7, ,    77.3, ,   104.9, ,   180.4, ,    77.0, ,    99.5, ,   117.5, ,    79.3, ,    89.4, ,  1210.7, ,   272.6, ,   255.8, ,   362.4, ,   296.2, ,
1997,    87.0, ,    18.9, ,    62.6, ,   133.6, ,   127.9, ,    81.4, ,   175.9, ,   115.5, ,   141.0, ,    79.3, ,    78.0, ,    65.4, ,  1166.7, ,   195.4, ,   324.1, ,   372.9, ,   298.3, ,
1998,   132.1, ,   117.4, ,    96.1, ,    81.6, ,   113.1, ,    58.3, ,    86.5, ,    58.7, ,   155.7, ,   106.5, ,   100.7, ,    95.4, ,  1202.2, ,   314.9, ,   290.8, ,   203.6, ,   362.9, ,
1999,   116.4, ,    57.2, ,   143.7, ,    69.6, ,    54.7, ,   121.1, ,   172.9, ,   175.5, ,   138.8, ,   112.9, ,   132.9, ,    61.1, ,  1356.7, ,   269.0, ,   267.9, ,   469.5, ,   384.5, ,
2000,   148.6, ,    92.4, ,    52.1, ,    90.2, ,   110.2, ,   126.5, ,   131.9, ,    78.0, ,    54.4, ,    59.3, ,    35.8, ,   145.8, ,  1125.2, ,   302.0, ,   252.5, ,   336.4, ,   149.5, ,
2001,    22.5, ,    98.1, ,   109.7, ,    64.9, ,    20.4, ,    90.8, ,   164.3, ,   104.0, ,    96.9, ,    96.8, ,   107.8, ,   124.3, ,  1100.6, ,   266.4, ,   195.0, ,   359.1, ,   301.6, ,
2002,    21.1, ,    98.2, ,    65.4, ,    50.6, ,    93.6, ,    55.0, ,   143.9, ,   171.7, ,   113.2, ,    96.7, ,    62.6, ,    51.2, ,  1023.0, ,   243.5, ,   209.5, ,   370.6, ,   272.4, ,
2003,   123.5, ,   101.4, ,    87.8, ,    65.1, ,    21.1, ,    89.7, ,   146.4, ,    74.8, ,    47.4, ,   110.3, ,    70.1, ,    60.5, ,   998.0, ,   276.0, ,   174.0, ,   310.9, ,   227.8, ,
2004,   107.9, ,    92.9, ,    49.4, ,   101.3, ,    77.8, ,    68.8, ,   107.3, ,   163.0, ,    49.7, ,    99.4, ,    74.5, ,    94.1, ,  1086.1, ,   261.4, ,   228.4, ,   339.1, ,   223.6, ,
2005,    91.9, ,    94.4, ,    41.4, ,    21.4, ,    66.6, ,    67.1, ,    99.3, ,   128.2, ,    95.8, ,    79.7, ,    76.2, ,    99.5, ,   961.5, ,   280.4, ,   129.4, ,   294.6, ,   251.8, ,
2006,   162.7, ,    86.6, ,    67.8, ,    66.1, ,    77.4, ,   105.8, ,   134.2, ,    87.8, ,    44.4, ,    34.8, ,    96.1, ,    44.1, ,  1007.8, ,   348.8, ,   211.3, ,   327.8, ,   175.4, ,
2007,    89.0, ,    55.1, ,   119.5, ,    58.6, ,    85.4, ,   101.4, ,    92.7, ,   121.0, ,   127.4, ,    92.5, ,   107.2, ,    67.8, ,  1117.6, ,   188.2, ,   263.4, ,   315.1, ,   327.1, ,
2008,    57.6, ,    43.8, ,    69.5, ,    57.9, ,    99.1, ,   109.9, ,   102.5, ,    76.7, ,   126.4, ,    38.8, ,   117.3, ,   101.6, ,  1000.9, ,   169.1, ,   226.5, ,   289.1, ,   282.4, ,
2009,    84.6, ,    50.0, ,    99.2, ,   125.9, ,    67.7, ,    68.5, ,    99.5, ,   120.4, ,   130.2, ,    90.8, ,    64.9, ,    64.3, ,  1066.0, ,   236.2, ,   292.8, ,   288.4, ,   285.8, ,
2010,    86.7, ,   103.4, ,    31.4, ,   107.8, ,   158.7, ,   169.4, ,   134.4, ,    49.8, ,    62.7, ,   143.5, ,    49.8, ,    61.4, ,  1158.8, ,   254.4, ,   297.8, ,   353.6, ,   256.0, ,
2011,    54.0, ,    25.0, ,   108.3, ,    79.6, ,    68.6, ,    65.7, ,   121.1, ,    79.1, ,    80.0, ,    66.2, ,    91.9, ,   116.9, ,   956.2, ,   140.3, ,   256.5, ,   265.8, ,   238.0, ,
