1919,     8.6, ,    27.7, ,    13.7, ,    15.6, ,    25.4, ,     9.3, ,    44.7, ,   102.6, ,    44.0, ,    17.0, ,    19.5, ,     1.2, ,   329.1, ,    56.8, ,    54.6, ,   156.6, ,    80.4, ,
1920,    29.6, ,    24.8, ,    10.1, ,    54.1, ,    24.1, ,    38.3, ,   132.4, ,     3.4, ,    10.2, ,    40.0, ,     2.4, ,    13.9, ,   383.3, ,    55.6, ,    88.3, ,   174.1, ,    52.6, ,
1921,    22.2, ,    15.0, ,    47.2, ,    56.8, ,    21.9, ,    28.7, ,    57.4, ,    45.3, ,    27.0, ,     2.3, ,    32.3, ,     2.0, ,   358.2, ,    51.1, ,   125.9, ,   131.4, ,    61.7, ,
1922,     8.1, ,     4.6, ,    12.5, ,    40.1, ,    11.5, ,    52.5, ,    54.4, ,    38.8, ,    42.2, ,     6.5, ,     4.9, ,     7.8, ,   283.9, ,    14.7, ,    64.1, ,   145.7, ,    53.5, ,
1923,     7.9, ,    15.2, ,    55.3, ,    24.9, ,   122.8, ,   209.5, ,    92.8, ,    34.4, ,    15.2, ,     0.4, ,    10.8, ,    26.6, ,   615.8, ,    30.9, ,   203.0, ,   336.7, ,    26.4, ,
1924,    20.6, ,    27.8, ,    58.9, ,    32.9, ,    26.6, ,   135.5, ,    69.3, ,   121.4, ,    35.3, ,    24.8, ,    34.5, ,    54.4, ,   642.0, ,    75.0, ,   118.4, ,   326.2, ,    94.6, ,
1925,     9.4, ,    10.2, ,    36.5, ,    30.3, ,    17.7, ,    90.3, ,    54.9, ,    44.7, ,   129.9, ,    33.6, ,    15.6, ,     6.2, ,   479.3, ,    74.0, ,    84.5, ,   190.0, ,   179.1, ,
1926,     7.1, ,    23.1, ,    13.4, ,    26.8, ,    15.1, ,   125.7, ,    32.9, ,    88.4, ,   242.4, ,    21.0, ,    38.2, ,    18.0, ,   652.3, ,    36.5, ,    55.3, ,   247.1, ,   301.6, ,
1927,     3.6, ,    17.5, ,    21.1, ,     2.7, ,    77.4, ,   121.8, ,   259.6, ,    77.3, ,   118.6, ,    28.9, ,    45.3, ,    32.2, ,   805.9, ,    39.1, ,   101.1, ,   458.7, ,   192.7, ,
1928,    12.1, ,    22.9, ,    31.9, ,    23.8, ,     5.9, ,   229.0, ,    44.1, ,    53.7, ,     1.9, ,    14.0, ,     6.4, ,     5.8, ,   451.4, ,    67.2, ,    61.6, ,   326.8, ,    22.2, ,
1929,    11.9, ,    14.0, ,    14.6, ,    36.1, ,    54.3, ,    71.4, ,     8.9, ,    19.3, ,    29.8, ,    35.6, ,    38.8, ,    26.2, ,   360.9, ,    31.7, ,   105.0, ,    99.6, ,   104.2, ,
1930,     9.8, ,     9.1, ,    21.1, ,    81.1, ,    35.7, ,    63.8, ,    41.6, ,    31.0, ,    38.1, ,    21.8, ,    31.3, ,    13.0, ,   397.5, ,    45.1, ,   137.9, ,   136.5, ,    91.2, ,
1931,     1.3, ,     3.9, ,    47.7, ,    27.2, ,    15.3, ,    60.1, ,    45.3, ,    13.3, ,    47.9, ,     6.8, ,     8.4, ,    38.4, ,   315.5, ,    18.1, ,    90.1, ,   118.8, ,    63.1, ,
1932,    10.4, ,    11.2, ,    26.1, ,    99.5, ,    93.4, ,   127.6, ,    59.2, ,    50.3, ,    33.6, ,    21.5, ,    20.5, ,     8.8, ,   562.3, ,    60.0, ,   219.1, ,   237.2, ,    75.6, ,
1933,    11.3, ,    10.8, ,     6.4, ,    56.0, ,    58.6, ,    31.4, ,    16.0, ,    76.0, ,     7.2, ,    32.3, ,    12.9, ,    32.1, ,   350.9, ,    30.9, ,   121.0, ,   123.4, ,    52.4, ,
1934,     6.2, ,     6.4, ,    36.2, ,    17.8, ,    18.3, ,   111.1, ,    60.3, ,    38.7, ,    58.7, ,    13.8, ,     7.2, ,     7.5, ,   382.3, ,    44.7, ,    72.3, ,   210.2, ,    79.7, ,
1935,    29.6, ,    13.6, ,    23.2, ,    39.9, ,    81.3, ,   102.3, ,    55.0, ,    53.7, ,    12.0, ,    46.0, ,     9.3, ,    11.6, ,   477.6, ,    50.7, ,   144.4, ,   211.1, ,    67.3, ,
1936,    16.5, ,     7.5, ,    14.8, ,    16.9, ,    64.2, ,    42.5, ,     4.5, ,    43.5, ,    32.3, ,    18.0, ,     4.0, ,     9.3, ,   274.0, ,    35.5, ,    95.9, ,    90.5, ,    54.3, ,
1937,    42.3, ,     7.4, ,    41.5, ,    36.2, ,    51.3, ,    88.7, ,    87.4, ,    36.7, ,    68.2, ,    23.6, ,    32.1, ,     8.7, ,   524.2, ,    59.0, ,   129.0, ,   212.9, ,   123.9, ,
1938,     4.5, ,    17.8, ,    20.1, ,    18.7, ,    94.1, ,    71.3, ,    84.8, ,    51.3, ,    23.2, ,    26.9, ,    26.9, ,    13.1, ,   452.7, ,    30.9, ,   132.9, ,   207.4, ,    77.1, ,
1939,     8.1, ,    15.6, ,    40.6, ,    28.2, ,    39.0, ,   215.3, ,    19.5, ,    15.4, ,    42.6, ,    76.5, ,     6.0, ,     4.4, ,   511.1, ,    36.8, ,   107.8, ,   250.2, ,   125.0, ,
1940,     7.4, ,    21.9, ,    21.8, ,    91.9, ,    31.3, ,    50.6, ,   111.5, ,     6.6, ,    78.9, ,    42.8, ,    14.1, ,     9.1, ,   488.0, ,    33.8, ,   144.9, ,   168.7, ,   135.8, ,
1941,    12.4, ,    10.6, ,    21.3, ,     9.0, ,    92.9, ,    88.0, ,    32.1, ,    87.1, ,    61.0, ,     4.8, ,     1.6, ,     9.3, ,   430.1, ,    32.1, ,   123.1, ,   207.2, ,    67.4, ,
1942,    16.7, ,    38.9, ,    10.4, ,     9.8, ,    73.7, ,   101.8, ,   133.6, ,    59.6, ,    52.1, ,    18.7, ,    35.3, ,     8.9, ,   559.5, ,    64.9, ,    93.9, ,   295.0, ,   106.1, ,
1943,    23.9, ,    18.9, ,    30.3, ,     8.4, ,    62.9, ,    77.0, ,    34.1, ,    56.1, ,    17.7, ,    28.5, ,     1.2, ,     3.1, ,   362.2, ,    51.7, ,   101.6, ,   167.3, ,    47.4, ,
1944,     5.8, ,    23.8, ,    27.3, ,    22.5, ,    75.5, ,    88.5, ,   131.8, ,    43.6, ,    30.8, ,     4.7, ,     8.2, ,     5.9, ,   468.2, ,    32.7, ,   125.2, ,   263.8, ,    43.7, ,
1945,    18.8, ,    29.9, ,    37.2, ,    40.0, ,    89.8, ,    71.3, ,    62.2, ,   106.5, ,    79.8, ,    25.7, ,    42.6, ,    26.0, ,   629.9, ,    54.6, ,   167.1, ,   240.1, ,   148.1, ,
1946,     7.2, ,     6.3, ,    19.8, ,     2.4, ,    59.2, ,   103.9, ,    70.8, ,    93.8, ,    48.6, ,    30.4, ,    37.5, ,    24.8, ,   504.7, ,    39.4, ,    81.4, ,   268.6, ,   116.5, ,
1947,    16.9, ,    39.2, ,    33.8, ,    23.2, ,    41.5, ,   133.3, ,    34.1, ,    85.5, ,    50.5, ,    24.9, ,    48.4, ,    10.7, ,   542.0, ,    80.9, ,    98.5, ,   252.9, ,   123.8, ,
1948,    18.3, ,    40.5, ,    32.0, ,    63.3, ,   126.1, ,    77.0, ,    36.9, ,    49.1, ,    12.7, ,     1.9, ,    12.8, ,    13.9, ,   484.4, ,    69.4, ,   221.4, ,   163.0, ,    27.5, ,
1949,    42.3, ,    10.6, ,    16.6, ,     3.8, ,    18.1, ,    53.8, ,    32.8, ,    19.0, ,    17.8, ,    36.1, ,     0.8, ,    38.5, ,   290.0, ,    66.7, ,    38.5, ,   105.5, ,    54.6, ,
1950,    15.5, ,    15.4, ,    39.1, ,    27.5, ,    25.2, ,    53.8, ,   143.0, ,    83.6, ,    14.0, ,    37.6, ,    21.5, ,     6.2, ,   482.4, ,    69.3, ,    91.8, ,   280.4, ,    73.1, ,
1951,    23.0, ,    33.2, ,    22.7, ,    61.7, ,    56.1, ,   140.1, ,   139.8, ,   176.4, ,    52.2, ,    62.7, ,     8.6, ,    38.5, ,   815.1, ,    62.5, ,   140.6, ,   456.3, ,   123.6, ,
1952,    13.3, ,    30.6, ,    35.9, ,    22.6, ,    50.8, ,   156.9, ,    85.0, ,    42.9, ,    23.3, ,    11.0, ,     7.5, ,     1.6, ,   481.4, ,    82.4, ,   109.3, ,   284.8, ,    41.8, ,
1953,    24.9, ,    38.2, ,    20.9, ,    80.0, ,    51.2, ,   160.6, ,    71.7, ,    59.6, ,    31.3, ,     1.3, ,     8.1, ,    29.6, ,   577.4, ,    64.7, ,   152.1, ,   291.8, ,    40.7, ,
1954,    44.2, ,    24.7, ,    36.9, ,    40.1, ,    64.9, ,    92.0, ,    23.7, ,   253.2, ,    32.0, ,     4.9, ,     4.7, ,     2.3, ,   623.6, ,    98.6, ,   141.8, ,   368.9, ,    41.7, ,
1955,     6.8, ,    29.2, ,    28.1, ,    62.3, ,    73.3, ,    18.7, ,    78.5, ,    11.2, ,    64.3, ,     7.6, ,    11.2, ,    37.8, ,   429.1, ,    38.3, ,   163.8, ,   108.4, ,    83.1, ,
1956,    34.6, ,    11.7, ,    25.9, ,    29.3, ,    33.2, ,   139.7, ,    44.1, ,    85.8, ,    24.4, ,    20.8, ,    12.1, ,    21.0, ,   482.6, ,    84.1, ,    88.4, ,   269.5, ,    57.4, ,
1957,    25.5, ,    15.3, ,    18.5, ,    29.9, ,    24.1, ,    72.0, ,    46.4, ,    86.2, ,    30.9, ,    50.5, ,    25.0, ,     5.9, ,   430.0, ,    61.7, ,    72.4, ,   204.5, ,   106.4, ,
1958,     9.2, ,    20.3, ,    26.9, ,    45.6, ,    17.8, ,   105.1, ,    67.7, ,    20.3, ,    62.3, ,     4.5, ,    17.0, ,     8.0, ,   404.7, ,    35.4, ,    90.3, ,   193.2, ,    83.8, ,
1959,    14.0, ,    18.4, ,    10.5, ,    27.8, ,    48.9, ,   125.0, ,    63.6, ,    73.0, ,    23.9, ,    15.1, ,    37.1, ,    14.5, ,   471.7, ,    40.4, ,    87.2, ,   261.6, ,    76.1, ,
1960,    20.1, ,    31.5, ,     9.3, ,    30.4, ,    61.7, ,    94.8, ,    45.9, ,    47.2, ,    14.6, ,    21.8, ,    17.0, ,    26.7, ,   420.9, ,    66.1, ,   101.4, ,   187.9, ,    53.3, ,
1961,    10.2, ,    44.8, ,    11.4, ,    44.5, ,    51.6, ,    12.8, ,   164.8, ,    30.4, ,    27.9, ,    51.0, ,     7.0, ,    18.9, ,   475.2, ,    81.7, ,   107.5, ,   208.0, ,    85.8, ,
1962,    17.7, ,    19.2, ,    15.4, ,    21.3, ,    70.1, ,    52.3, ,    40.0, ,    57.7, ,    35.5, ,    12.3, ,     7.9, ,    12.0, ,   361.5, ,    55.7, ,   106.8, ,   150.0, ,    55.8, ,
1963,    37.1, ,    16.4, ,    19.8, ,    24.0, ,    26.1, ,   155.8, ,    97.6, ,    20.9, ,    55.0, ,     1.5, ,    20.5, ,    23.8, ,   498.4, ,    65.5, ,    69.9, ,   274.2, ,    76.9, ,
1964,     7.9, ,     3.7, ,    19.1, ,    21.0, ,    71.1, ,   109.3, ,    77.6, ,    11.3, ,    64.1, ,    24.0, ,    29.2, ,    33.6, ,   471.9, ,    35.4, ,   111.2, ,   198.3, ,   117.3, ,
1965,    19.6, ,    22.8, ,    25.5, ,    15.9, ,    51.2, ,   181.2, ,   124.9, ,    75.9, ,    91.4, ,    13.0, ,    45.4, ,    13.1, ,   679.8, ,    76.0, ,    92.7, ,   381.9, ,   149.8, ,
1966,    13.9, ,     8.8, ,     7.2, ,    62.6, ,    64.8, ,    87.0, ,   121.2, ,    35.4, ,     6.2, ,    22.8, ,    55.1, ,    10.9, ,   495.8, ,    35.7, ,   134.6, ,   243.6, ,    84.1, ,
1967,    33.5, ,    14.7, ,    27.1, ,    36.1, ,    70.7, ,    60.8, ,    11.6, ,    17.1, ,     3.5, ,    23.3, ,     9.6, ,    27.9, ,   335.8, ,    59.0, ,   133.9, ,    89.5, ,    36.4, ,
1968,    25.4, ,     4.9, ,    26.2, ,    30.3, ,    55.8, ,    61.4, ,    73.0, ,    31.5, ,    69.5, ,    22.0, ,     6.3, ,    34.4, ,   440.9, ,    58.2, ,   112.3, ,   165.9, ,    97.9, ,
1969,    23.6, ,    21.9, ,    13.7, ,    62.7, ,    35.4, ,   135.2, ,    82.3, ,    17.1, ,    56.4, ,    39.9, ,     7.1, ,     6.2, ,   501.7, ,    80.0, ,   111.8, ,   234.6, ,   103.4, ,
1970,    24.4, ,    16.0, ,    34.8, ,    51.1, ,    25.9, ,   168.0, ,    63.9, ,     8.4, ,    27.0, ,    26.7, ,    23.4, ,    17.0, ,   486.4, ,    46.6, ,   111.8, ,   240.3, ,    77.0, ,
1971,    37.5, ,    15.9, ,    33.5, ,    25.9, ,    21.8, ,   103.4, ,    80.0, ,    33.0, ,    44.9, ,    38.1, ,     4.2, ,    39.2, ,   477.4, ,    70.3, ,    81.2, ,   216.4, ,    87.2, ,
1972,    29.8, ,    32.5, ,    18.6, ,    22.0, ,    35.7, ,   149.6, ,    79.6, ,    61.4, ,    69.5, ,    23.9, ,    10.4, ,    47.9, ,   580.9, ,   101.5, ,    76.3, ,   290.7, ,   103.9, ,
1973,     4.9, ,    29.5, ,    15.1, ,    33.0, ,    31.6, ,    90.5, ,    41.0, ,    87.4, ,    31.5, ,     9.3, ,    39.7, ,    16.3, ,   429.7, ,    82.2, ,    79.6, ,   219.0, ,    80.5, ,
1974,    39.3, ,     6.0, ,    26.4, ,    58.0, ,    77.1, ,    21.4, ,    41.2, ,    69.1, ,    41.6, ,    14.5, ,     9.2, ,     7.7, ,   411.6, ,    61.6, ,   161.5, ,   131.7, ,    65.3, ,
1975,    14.0, ,    22.2, ,    34.1, ,    25.5, ,    75.2, ,    75.5, ,    67.0, ,    32.2, ,    25.5, ,    19.2, ,    14.1, ,    49.6, ,   454.1, ,    43.9, ,   134.8, ,   174.8, ,    58.8, ,
1976,     8.9, ,    17.7, ,    16.3, ,    17.6, ,    59.8, ,    64.9, ,    73.8, ,    96.7, ,    41.0, ,    18.4, ,    29.3, ,    18.7, ,   463.0, ,    76.2, ,    93.7, ,   235.3, ,    88.7, ,
1977,    30.6, ,     1.1, ,     9.8, ,     7.9, ,   102.7, ,    32.1, ,    67.7, ,    98.1, ,    82.5, ,     5.7, ,    13.1, ,    20.3, ,   471.8, ,    50.4, ,   120.5, ,   198.0, ,   101.3, ,
1978,    36.3, ,    19.3, ,    11.1, ,    85.2, ,    81.0, ,    62.9, ,    60.5, ,   109.1, ,    86.4, ,    10.3, ,    24.3, ,    12.0, ,   598.4, ,    75.9, ,   177.3, ,   232.6, ,   120.9, ,
1979,    11.5, ,    12.7, ,    14.1, ,    43.3, ,    45.3, ,    51.9, ,    50.3, ,    31.9, ,    22.5, ,    23.9, ,     9.9, ,    21.3, ,   338.6, ,    36.2, ,   102.8, ,   134.1, ,    56.2, ,
1980,    17.5, ,    21.6, ,    27.3, ,    23.7, ,    99.1, ,   110.1, ,    52.7, ,    35.0, ,    44.3, ,    32.2, ,    19.8, ,    27.4, ,   510.6, ,    60.3, ,   150.1, ,   197.8, ,    96.3, ,
1981,     7.5, ,    12.2, ,    38.5, ,     4.3, ,   145.0, ,    73.7, ,   132.0, ,    30.5, ,    42.6, ,    40.5, ,     8.5, ,     6.1, ,   541.4, ,    47.1, ,   187.8, ,   236.2, ,    91.6, ,
1982,    29.1, ,    16.2, ,    37.4, ,    16.3, ,    86.7, ,    92.4, ,    80.4, ,    26.7, ,    67.5, ,     6.6, ,    10.9, ,    11.7, ,   481.9, ,    51.4, ,   140.4, ,   199.5, ,    85.1, ,
1983,    11.9, ,     9.4, ,    30.2, ,    62.8, ,    13.2, ,    52.2, ,    63.2, ,    45.7, ,    19.0, ,     6.1, ,    16.6, ,    21.9, ,   352.3, ,    33.0, ,   106.1, ,   161.2, ,    41.7, ,
1984,    15.2, ,     3.3, ,    28.5, ,    17.6, ,    71.3, ,    76.8, ,    27.2, ,    20.0, ,   114.7, ,    25.0, ,     8.3, ,    14.1, ,   421.9, ,    40.4, ,   117.4, ,   124.0, ,   147.9, ,
1985,     8.7, ,    22.4, ,     5.7, ,    30.2, ,    25.7, ,    44.5, ,    56.0, ,    70.3, ,   130.4, ,    21.3, ,    20.9, ,    18.7, ,   454.9, ,    45.2, ,    61.5, ,   170.9, ,   172.7, ,
1986,     2.7, ,    20.7, ,    10.2, ,    18.6, ,    72.8, ,    86.1, ,   100.2, ,    24.1, ,   152.7, ,    15.0, ,    16.1, ,     2.9, ,   522.2, ,    42.1, ,   101.5, ,   210.5, ,   183.9, ,
1987,     3.9, ,     6.0, ,    29.6, ,    25.8, ,    15.8, ,    24.7, ,   132.1, ,   107.4, ,    30.9, ,     2.9, ,     6.7, ,     7.9, ,   393.7, ,    12.8, ,    71.2, ,   264.2, ,    40.5, ,
1988,     8.7, ,    10.0, ,    25.8, ,     2.5, ,    18.9, ,    90.1, ,    49.8, ,   170.1, ,    46.3, ,    10.3, ,     8.6, ,    14.3, ,   455.3, ,    26.6, ,    47.2, ,   310.0, ,    65.2, ,
1989,    33.5, ,    23.8, ,    15.5, ,    27.2, ,    46.4, ,    85.9, ,    53.4, ,    66.1, ,    43.9, ,     8.4, ,    21.2, ,    27.2, ,   452.5, ,    71.5, ,    89.0, ,   205.5, ,    73.6, ,
1990,    12.2, ,    10.6, ,    15.4, ,    30.7, ,   111.5, ,    65.3, ,    88.7, ,    62.3, ,     8.4, ,    17.5, ,    31.6, ,    18.9, ,   473.0, ,    50.1, ,   157.6, ,   216.2, ,    57.4, ,
1991,    12.1, ,    17.9, ,    31.2, ,    10.9, ,   101.5, ,   118.3, ,    33.1, ,    67.6, ,    27.8, ,    25.4, ,    14.0, ,     3.5, ,   463.2, ,    48.9, ,   143.5, ,   219.0, ,    67.2, ,
1992,     5.6, ,     8.1, ,    13.7, ,    30.6, ,    51.8, ,   183.9, ,    81.5, ,    44.9, ,    51.8, ,    18.4, ,    50.8, ,    22.4, ,   563.4, ,    17.2, ,    96.1, ,   310.2, ,   121.0, ,
1993,    10.4, ,    20.8, ,    27.4, ,    10.8, ,    66.6, ,   124.3, ,    92.7, ,    96.9, ,    27.1, ,    11.1, ,    14.4, ,     8.3, ,   510.7, ,    53.5, ,   104.8, ,   313.9, ,    52.6, ,
1994,    23.1, ,    13.5, ,    14.8, ,    15.7, ,    67.9, ,    72.7, ,    41.8, ,    88.4, ,    12.0, ,    35.8, ,    24.4, ,     6.6, ,   416.9, ,    44.8, ,    98.4, ,   203.0, ,    72.3, ,
