1893,    50.0, ,    22.1, ,    86.4, ,    90.8, ,    71.2, ,    23.9, ,    84.3, ,   109.6, ,    85.4, ,    57.3, ,    30.0, ,   139.6, ,   850.7, ,   135.3, ,   248.4, ,   217.9, ,   172.7, ,
1894,    84.0, ,    20.7, ,    33.2, ,    31.4, ,    56.7, ,    62.1, ,   102.0, ,    67.1, ,    90.2, ,   121.4, ,    56.1, ,    77.7, ,   802.6, ,   244.2, ,   121.3, ,   231.3, ,   267.7, ,
1895,    78.3, ,   113.5, ,    11.2, ,    50.6, ,   105.9, ,   106.5, ,    39.3, ,    97.3, ,    47.3, ,    41.2, ,   124.2, ,    92.7, ,   908.0, ,   269.5, ,   167.7, ,   243.1, ,   212.7, ,
1896,    56.0, ,    85.6, ,   151.9, ,    38.0, ,    92.6, ,    92.5, ,    95.9, ,    87.3, ,    87.4, ,   116.0, ,   118.6, ,    31.6, ,  1053.5, ,   234.3, ,   282.5, ,   275.7, ,   322.1, ,
1897,   129.4, ,    30.0, ,    99.6, ,    90.8, ,    87.7, ,    52.8, ,    86.4, ,   110.1, ,    83.2, ,    49.1, ,   175.4, ,    89.9, ,  1084.3, ,   191.1, ,   278.0, ,   249.2, ,   307.7, ,
1898,    60.9, ,    98.5, ,    34.5, ,    61.0, ,    83.2, ,    74.7, ,    66.4, ,    87.1, ,    63.2, ,    73.6, ,    82.1, ,    51.2, ,   836.4, ,   249.3, ,   178.7, ,   228.3, ,   218.9, ,
1899,    28.9, ,    52.8, ,   156.4, ,    30.5, ,    38.8, ,   126.2, ,   127.0, ,    44.3, ,    84.2, ,    41.6, ,    59.4, ,   133.2, ,   923.3, ,   132.8, ,   225.7, ,   297.5, ,   185.2, ,
1900,    77.2, ,    77.9, ,    95.3, ,    41.7, ,    67.6, ,    64.6, ,   125.6, ,    28.5, ,   139.0, ,    67.0, ,    85.8, ,    38.8, ,   909.0, ,   288.3, ,   204.5, ,   218.7, ,   291.9, ,
1901,    50.7, ,    97.5, ,   124.6, ,    54.2, ,    67.7, ,    94.4, ,    31.2, ,    56.8, ,    39.7, ,   133.2, ,    44.4, ,   137.7, ,   932.2, ,   187.1, ,   246.6, ,   182.4, ,   217.3, ,
1902,    73.6, ,    60.1, ,   121.0, ,    72.4, ,   114.6, ,   222.5, ,    65.6, ,   158.3, ,    88.5, ,   105.2, ,    87.6, ,    88.5, ,  1257.9, ,   271.4, ,   308.0, ,   446.4, ,   281.2, ,
1903,   129.3, ,   159.0, ,   105.9, ,    90.6, ,    36.1, ,    64.2, ,   121.5, ,   139.3, ,    21.7, ,    53.1, ,    63.4, ,   104.2, ,  1088.4, ,   376.8, ,   232.7, ,   325.0, ,   138.2, ,
1904,    63.9, ,    89.4, ,   120.7, ,    46.2, ,   182.4, ,    54.5, ,    63.0, ,   118.6, ,    85.6, ,    89.2, ,    76.3, ,    67.5, ,  1057.2, ,   257.4, ,   349.3, ,   236.0, ,   251.0, ,
1905,    56.0, ,    57.7, ,    32.8, ,    49.3, ,    72.4, ,    98.3, ,    49.7, ,    40.3, ,   122.9, ,    74.6, ,    57.3, ,    58.4, ,   769.9, ,   181.3, ,   154.6, ,   188.2, ,   254.9, ,
1906,    54.1, ,    36.2, ,    96.4, ,    79.4, ,    68.3, ,    64.2, ,    19.7, ,    80.6, ,   141.7, ,    89.6, ,    95.0, ,    86.5, ,   911.7, ,   148.6, ,   244.2, ,   164.5, ,   326.3, ,
1907,    62.7, ,    52.9, ,    65.4, ,    73.7, ,    84.5, ,   126.5, ,   157.1, ,   113.8, ,    97.3, ,   158.5, ,    47.4, ,    87.7, ,  1127.6, ,   202.1, ,   223.7, ,   397.4, ,   303.2, ,
1908,    57.6, ,    95.1, ,    76.1, ,    74.7, ,   104.4, ,   158.0, ,    35.0, ,   106.9, ,    41.4, ,    98.0, ,    93.2, ,   112.8, ,  1053.3, ,   240.5, ,   255.2, ,   299.9, ,   232.6, ,
1909,    48.6, ,    33.1, ,    88.8, ,    46.1, ,   104.4, ,   140.3, ,    98.7, ,    89.7, ,   148.2, ,   133.5, ,    98.8, ,   100.3, ,  1130.5, ,   194.4, ,   239.3, ,   328.7, ,   380.6, ,
1910,    56.9, ,    75.8, ,    47.6, ,    70.7, ,    79.8, ,    83.5, ,    96.0, ,    73.2, ,    88.6, ,   130.4, ,   171.6, ,    76.2, ,  1050.3, ,   232.9, ,   198.1, ,   252.8, ,   390.6, ,
1911,    91.8, ,    46.7, ,    48.2, ,    18.2, ,    62.5, ,   120.7, ,   159.9, ,    37.0, ,    65.3, ,    62.0, ,    79.4, ,    98.0, ,   889.8, ,   214.7, ,   129.0, ,   317.6, ,   206.7, ,
1912,   119.4, ,    82.9, ,   106.6, ,    69.0, ,   131.7, ,    69.3, ,   108.6, ,   120.9, ,    55.0, ,   156.3, ,   126.5, ,    56.4, ,  1202.5, ,   300.3, ,   307.3, ,   298.7, ,   337.8, ,
1913,   109.3, ,    43.9, ,    72.9, ,    62.5, ,    78.7, ,    73.2, ,   119.1, ,    81.0, ,    66.7, ,   136.7, ,    30.3, ,    57.8, ,   931.9, ,   209.7, ,   214.0, ,   273.2, ,   233.7, ,
1914,    31.2, ,    47.0, ,    39.1, ,    46.0, ,    93.7, ,    60.6, ,    55.8, ,    35.6, ,    61.4, ,    96.2, ,    82.5, ,    37.8, ,   686.9, ,   135.9, ,   178.8, ,   152.0, ,   240.2, ,
1915,    47.3, ,    53.2, ,    69.4, ,    51.8, ,   123.0, ,    59.0, ,    68.9, ,   105.8, ,   132.5, ,    92.2, ,    61.2, ,    99.8, ,   964.1, ,   138.3, ,   244.2, ,   233.7, ,   285.9, ,
1916,    62.1, ,    50.6, ,    23.6, ,     4.2, ,   109.5, ,    96.3, ,    42.0, ,    60.5, ,   101.0, ,    91.9, ,   103.6, ,   206.1, ,   951.5, ,   212.5, ,   137.4, ,   198.8, ,   296.5, ,
1917,    37.0, ,    92.3, ,    27.0, ,    95.9, ,    91.4, ,   147.3, ,    61.6, ,   105.4, ,    32.2, ,   182.9, ,    61.2, ,    52.2, ,   986.4, ,   335.4, ,   214.3, ,   314.3, ,   276.3, ,
1918,    76.6, ,    54.1, ,     7.2, ,    23.8, ,   124.5, ,   112.9, ,   112.5, ,    50.5, ,   159.8, ,    34.7, ,    41.5, ,    51.9, ,   850.1, ,   182.8, ,   155.5, ,   276.0, ,   236.0, ,
1919,   145.2, ,    63.3, ,    64.4, ,   103.7, ,    56.3, ,    78.9, ,    71.6, ,    80.3, ,    62.7, ,    43.8, ,    40.0, ,    57.5, ,   867.7, ,   260.4, ,   224.4, ,   230.7, ,   146.6, ,
1920,    41.4, ,    92.1, ,    46.1, ,   107.2, ,     9.3, ,    36.9, ,   123.5, ,    79.3, ,    45.1, ,    63.5, ,    58.7, ,   130.4, ,   833.5, ,   191.0, ,   162.6, ,   239.6, ,   167.4, ,
1921,    76.8, ,    22.1, ,    90.6, ,    42.2, ,    35.2, ,    44.4, ,    71.1, ,   120.0, ,    79.1, ,   180.7, ,    72.1, ,    49.3, ,   883.6, ,   229.4, ,   168.0, ,   235.5, ,   331.9, ,
1922,    85.5, ,    35.2, ,    65.5, ,    52.3, ,    60.2, ,   155.7, ,    36.7, ,    63.8, ,    24.0, ,   109.6, ,    51.4, ,    66.1, ,   806.0, ,   170.0, ,   178.0, ,   256.2, ,   185.1, ,
1923,    39.8, ,    21.6, ,    62.4, ,    72.9, ,   147.4, ,   129.8, ,    54.7, ,   121.8, ,    50.0, ,   163.5, ,   117.3, ,    75.2, ,  1056.5, ,   127.5, ,   282.7, ,   306.3, ,   330.9, ,
1924,    75.5, ,    48.0, ,    50.3, ,    69.8, ,   136.0, ,    77.8, ,   132.4, ,    94.2, ,   134.5, ,    49.0, ,    67.5, ,    47.0, ,   981.9, ,   198.8, ,   256.0, ,   304.3, ,   251.1, ,
1925,    92.8, ,    89.2, ,    83.2, ,    73.3, ,    50.5, ,    68.2, ,   199.9, ,    47.1, ,    77.2, ,   113.4, ,   120.3, ,    81.0, ,  1096.2, ,   229.0, ,   207.0, ,   315.2, ,   310.9, ,
1926,    26.6, ,    39.4, ,    91.7, ,    45.3, ,   106.3, ,    91.3, ,    51.5, ,   122.6, ,    67.5, ,   123.9, ,    53.2, ,    52.0, ,   871.3, ,   146.9, ,   243.3, ,   265.4, ,   244.6, ,
1927,    66.0, ,    41.2, ,    29.6, ,    73.1, ,   133.9, ,    32.5, ,   160.0, ,    40.3, ,    83.8, ,   135.5, ,   152.1, ,   142.2, ,  1090.1, ,   159.2, ,   236.6, ,   232.8, ,   371.3, ,
1928,    93.8, ,    31.6, ,    45.8, ,    73.4, ,    77.8, ,    72.0, ,    91.2, ,    70.7, ,    54.3, ,   108.9, ,    50.6, ,    98.6, ,   868.6, ,   267.5, ,   196.9, ,   233.9, ,   213.8, ,
1929,   132.4, ,    34.4, ,    70.7, ,   140.9, ,    75.7, ,   159.8, ,   114.3, ,   129.8, ,    49.7, ,    86.5, ,    84.3, ,   112.8, ,  1191.2, ,   265.4, ,   287.2, ,   404.0, ,   220.4, ,
1930,    95.8, ,    17.4, ,   164.0, ,    72.5, ,    86.0, ,   143.6, ,    89.0, ,   148.8, ,   119.0, ,    27.3, ,    65.0, ,    38.6, ,  1066.9, ,   226.0, ,   322.4, ,   381.3, ,   211.3, ,
1931,    76.7, ,    59.4, ,    46.4, ,    12.1, ,    55.8, ,    90.6, ,   129.0, ,    53.0, ,   131.5, ,    74.4, ,    61.9, ,    82.3, ,   873.2, ,   174.8, ,   114.3, ,   272.6, ,   267.9, ,
1932,    72.0, ,    44.5, ,   170.2, ,    76.7, ,    20.7, ,    69.8, ,   121.6, ,   133.2, ,    79.3, ,    80.0, ,    74.8, ,    73.2, ,  1016.0, ,   198.7, ,   267.7, ,   324.6, ,   234.1, ,
1933,   123.6, ,    77.8, ,    86.1, ,   143.1, ,   104.9, ,   138.8, ,    63.7, ,    74.9, ,   109.6, ,    51.6, ,   146.9, ,    64.7, ,  1185.6, ,   274.6, ,   334.1, ,   277.4, ,   308.1, ,
1934,    73.1, ,    65.0, ,    93.8, ,    97.0, ,    51.1, ,   111.5, ,    92.5, ,    59.4, ,    42.2, ,    55.6, ,    65.6, ,    71.3, ,   878.2, ,   202.8, ,   242.0, ,   263.3, ,   163.5, ,
1935,    68.0, ,    30.4, ,    23.0, ,    44.2, ,    23.3, ,   115.0, ,    69.5, ,    56.7, ,    76.6, ,    55.0, ,    74.2, ,    68.7, ,   704.8, ,   169.8, ,    90.5, ,   241.2, ,   205.8, ,
1936,    88.3, ,    42.6, ,    20.8, ,    71.2, ,   102.9, ,   127.3, ,    88.7, ,    45.7, ,    48.8, ,   104.1, ,    68.2, ,    46.6, ,   855.3, ,   199.6, ,   194.9, ,   261.7, ,   221.1, ,
1937,    86.3, ,    87.0, ,    32.8, ,    20.2, ,    61.4, ,    62.6, ,    67.3, ,   109.0, ,    74.8, ,   120.5, ,   105.5, ,    11.5, ,   838.8, ,   219.9, ,   114.4, ,   238.9, ,   300.8, ,
1938,    78.2, ,    49.8, ,    25.5, ,    56.0, ,    54.6, ,    70.5, ,   161.4, ,   226.4, ,   118.1, ,    35.0, ,    55.1, ,    88.9, ,  1019.6, ,   139.4, ,   136.1, ,   458.4, ,   208.2, ,
1939,    47.9, ,   103.5, ,    50.2, ,    49.1, ,    58.0, ,    97.7, ,   123.8, ,    84.7, ,   112.0, ,   101.5, ,    12.2, ,    86.3, ,   926.8, ,   240.2, ,   157.4, ,   306.2, ,   225.7, ,
1940,   100.8, ,    27.7, ,    60.2, ,    63.2, ,    95.6, ,   161.2, ,    55.5, ,    33.3, ,   105.8, ,    91.3, ,   189.6, ,    67.3, ,  1051.4, ,   214.7, ,   219.0, ,   250.0, ,   386.6, ,
1941,    61.7, ,    66.5, ,    72.3, ,    92.3, ,    33.6, ,    71.0, ,    75.9, ,    89.6, ,   161.9, ,   121.2, ,   105.4, ,   125.5, ,  1076.9, ,   195.5, ,   198.1, ,   236.5, ,   388.5, ,
1942,    52.5, ,   129.0, ,    70.8, ,    38.9, ,    39.1, ,   185.2, ,    94.8, ,    32.2, ,    88.6, ,    63.3, ,    28.9, ,    51.0, ,   874.2, ,   307.0, ,   148.7, ,   312.2, ,   180.8, ,
1943,    38.5, ,    72.4, ,    37.8, ,    91.5, ,    47.3, ,    69.5, ,    67.7, ,    97.9, ,    27.6, ,   150.1, ,    73.7, ,    64.0, ,   837.9, ,   162.0, ,   176.6, ,   235.1, ,   251.3, ,
1944,    62.4, ,   161.6, ,    78.2, ,    46.3, ,    46.4, ,   102.1, ,    76.4, ,    90.5, ,   100.3, ,   101.2, ,    62.9, ,    63.4, ,   991.7, ,   288.0, ,   170.8, ,   269.1, ,   264.5, ,
1945,   179.1, ,    56.7, ,    75.2, ,    90.0, ,    99.7, ,    90.4, ,    91.5, ,    75.6, ,   136.5, ,    65.6, ,    72.4, ,   139.6, ,  1172.1, ,   299.2, ,   264.8, ,   257.4, ,   274.5, ,
1946,   133.7, ,    56.6, ,    81.1, ,    88.2, ,    83.7, ,    79.4, ,    88.2, ,    32.0, ,    48.2, ,    38.4, ,    63.7, ,    95.3, ,   888.5, ,   329.9, ,   252.9, ,   199.7, ,   150.3, ,
1947,    70.4, ,    78.1, ,    81.5, ,    95.8, ,    84.0, ,    32.5, ,    81.8, ,    27.1, ,    60.7, ,    15.8, ,    88.9, ,    92.9, ,   809.4, ,   243.9, ,   261.2, ,   141.3, ,   165.4, ,
1948,    52.6, ,    28.0, ,    77.0, ,    58.0, ,    48.4, ,    26.9, ,    47.3, ,   142.7, ,    54.7, ,   131.1, ,   128.8, ,    65.5, ,   861.0, ,   173.4, ,   183.4, ,   216.9, ,   314.6, ,
1949,   117.8, ,    73.4, ,   109.9, ,    58.9, ,   118.2, ,    82.8, ,    57.8, ,   198.2, ,    82.4, ,    63.2, ,   126.9, ,    80.2, ,  1169.7, ,   256.7, ,   286.9, ,   338.8, ,   272.6, ,
1950,    68.5, ,   183.8, ,    41.8, ,    77.4, ,    42.9, ,   110.5, ,    69.3, ,    70.4, ,    58.0, ,    72.7, ,   191.8, ,   115.8, ,  1102.7, ,   332.5, ,   162.0, ,   250.2, ,   322.4, ,
1951,   161.8, ,   107.4, ,   119.1, ,    74.6, ,    69.6, ,    42.8, ,    48.0, ,    23.9, ,   123.5, ,    96.1, ,    70.7, ,    89.2, ,  1026.7, ,   384.9, ,   263.3, ,   114.6, ,   290.4, ,
1952, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    53.0, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,
1953,   117.0, , -9999.9,M,    97.9, ,   104.2, ,    32.7, ,    68.0, ,    90.2, ,    31.0, ,    71.7, ,    23.9, ,    52.9, ,    83.6, , -9999.9,M, -9999.9,M,   234.8, ,   189.2, ,   148.5, ,
1954,    29.3, ,    47.4, ,    45.4, , -9999.9,M,   104.9, ,    64.3, ,   124.6, ,   160.9, ,   111.4, ,    78.5, ,    81.8, ,   123.7, , -9999.9,M,   160.3, , -9999.9,M,   349.9, ,   271.8, ,
1955,    76.9, ,    50.4, ,    95.0, ,    34.7, ,    67.6, ,    46.8, ,    50.1, ,    75.5, ,   141.6, ,    24.7, ,    64.3, ,    53.1, ,   780.6, ,   251.0, ,   197.2, ,   172.4, ,   230.6, ,
1956,    53.6, , -9999.9,M,    45.1, ,    44.8, ,    60.6, ,    37.9, ,    76.7, ,    43.0, ,    59.4, ,    42.5, ,    49.8, ,    82.5, , -9999.9,M, -9999.9,M,   150.5, ,   157.5, ,   151.7, ,
1957,    24.8, ,    73.6, ,    40.0, ,    53.0, ,    14.0, ,    86.5, ,    46.5, ,    28.9, ,   103.4, ,    86.2, ,    88.4, ,    93.7, ,   739.0, ,   180.9, ,   107.0, ,   161.8, ,   278.0, ,
1958,   107.0, ,   110.7, ,    40.4, ,    65.7, ,    44.5, ,   153.8, ,    92.1, ,   150.3, ,    50.3, ,    57.5, ,    59.6, ,    65.6, ,   997.4, ,   311.4, ,   150.6, ,   396.1, ,   167.5, ,
1959,   122.5, ,    42.5, ,    76.7, ,    44.8, ,    16.3, , -9999.9,M,    72.3, ,    58.5, ,    58.6, ,    56.6, ,   105.2, ,    53.4, , -9999.9,M,   230.5, ,   137.8, , -9999.9,M,   220.5, ,
1960,    61.5, ,   108.5, , -9999.9,M,    37.1, ,    52.8, , -9999.9,M, -9999.9,M, -9999.9,M,    92.2, ,    30.3, ,    81.3, ,    69.8, , -9999.9,M,   223.3, , -9999.9,M, -9999.9,M,   203.9, ,
1961,    52.3, ,    55.4, ,    61.4, , -9999.9,M,    68.8, ,   117.8, ,    46.3, ,    90.7, ,    84.9, ,    47.8, ,    50.4, ,    57.7, , -9999.9,M,   177.5, , -9999.9,M,   254.8, ,   183.1, ,
1962, -9999.9,M, -9999.9,M,    52.1, , -9999.9,M, -9999.9,M,    72.8, ,    90.8, , -9999.9,M, -9999.9,M, -9999.9,M,    62.3, ,   115.8, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,
1963,    58.5, ,    67.6, ,    69.4, ,    62.6, ,    45.6, ,    93.1, ,   171.9, ,   131.1, ,   102.1, ,   131.9, ,    98.3, ,    47.2, ,  1079.5, ,   241.9, ,   177.7, ,   396.2, ,   332.4, ,
1964,    93.2, ,    43.3, ,   124.6, , -9999.9,M,    68.0, ,   129.6, ,   155.8, ,    68.1, ,    46.6, ,    82.7, ,    31.6, ,   125.8, , -9999.9,M,   183.7, , -9999.9,M,   353.5, ,   160.9, ,
1965,    55.6, ,    50.9, ,    28.0, ,    20.7, ,    75.9, ,    32.4, ,    83.2, ,    84.2, ,    72.0, ,    98.6, ,    64.5, ,   121.0, ,   787.2, ,   232.3, ,   124.6, ,   199.8, ,   235.2, ,
1966,   161.0, ,    25.0, ,    57.2, ,    20.3, ,    23.0, ,    18.5, ,    91.7, ,    71.6, ,    98.0, ,   117.8, ,   104.3, ,   114.9, ,   903.5, ,   307.0, ,   100.6, ,   181.8, ,   320.1, ,
1967,    85.8, ,   106.1, ,     9.3, ,     1.0, ,    90.7, ,    64.3, ,    72.1, ,    77.3, ,    81.7, ,    73.8, ,    70.4, ,    75.1, ,   807.7, ,   306.8, ,   101.1, ,   213.7, ,   226.0, ,
1968,    86.0, ,    55.3, ,   122.8, ,    42.7, ,    20.9, ,    72.4, ,    51.6, ,    56.1, ,    39.6, ,    73.0, ,    85.9, ,   153.6, ,   860.0, ,   216.5, ,   186.4, ,   180.2, ,   198.5, ,
1969,   119.8, ,   126.0, ,    39.9, ,    32.0, ,    96.7, ,    26.3, ,    52.8, ,    92.9, ,    90.1, ,    47.6, ,   128.0, ,   101.4, ,   953.6, ,   399.3, ,   168.7, ,   172.1, ,   265.7, ,
1970,    30.7, ,    87.4, ,    44.5, ,    61.0, ,    89.7, ,    74.3, ,    33.6, ,    64.5, ,    82.7, ,   110.0, ,    72.8, ,    89.1, ,   840.4, ,   219.6, ,   195.3, ,   172.4, ,   265.5, ,
1971,    72.3, ,    64.6, ,   134.8, ,   100.2, ,    61.4, ,    24.4, ,    56.0, ,   181.8, ,    34.2, ,    89.3, ,   120.2, ,   105.0, ,  1044.2, ,   226.0, ,   296.3, ,   262.3, ,   243.7, ,
1972,    22.8, ,    95.0, ,    70.8, ,    11.1, ,    21.4, , -9999.9,M,    62.2, ,    75.4, ,   187.4, ,   124.4, ,    68.9, ,   116.1, , -9999.9,M,   222.8, ,   103.2, , -9999.9,M,   380.7, ,
1973,    82.4, ,   119.0, ,    40.5, ,   135.6, ,   108.8, ,    36.1, ,    57.6, ,   180.1, ,    62.9, ,    83.8, ,    48.8, ,   162.4, ,  1117.9, ,   317.6, ,   284.8, ,   273.7, ,   195.5, ,
1974,    52.6, ,    31.9, ,    70.8, ,    92.2, ,    89.8, ,    44.0, ,   120.5, ,    55.6, ,   111.3, ,    65.6, ,    56.3, ,    49.4, ,   840.0, ,   246.9, ,   252.9, ,   220.1, ,   233.2, ,
1975,    62.1, ,    38.9, ,   106.3, ,    67.0, ,    51.0, ,    53.5, ,   142.4, ,    56.7, ,    86.1, ,    33.8, ,    72.0, ,    73.9, ,   843.7, ,   150.3, ,   224.3, ,   252.6, ,   191.9, ,
1976,   107.5, , -9999.9,M,    76.5, ,    79.9, ,    98.8, ,    65.1, ,    62.9, ,   107.8, ,    58.3, ,   148.9, ,    76.5, ,   115.4, , -9999.9,M, -9999.9,M,   255.3, ,   235.8, ,   283.6, ,
1977,    85.3, ,   121.5, ,    69.8, ,    46.7, ,    53.3, ,   113.1, ,   104.3, ,    90.9, ,    62.4, ,   115.1, ,    89.5, ,    65.8, ,  1017.7, ,   322.2, ,   169.7, ,   308.3, ,   267.0, ,
1978,   100.3, ,    24.6, ,   104.9, ,    95.3, ,    80.3, ,    81.4, ,    55.5, ,    36.1, ,    34.2, ,    65.7, ,    83.7, ,   183.1, ,   945.0, ,   190.8, ,   280.5, ,   172.9, ,   183.5, ,
1979,   124.2, ,    55.6, ,    94.3, ,   103.7, ,    70.1, ,   115.2, ,   127.9, ,    65.1, ,   125.5, ,    40.4, ,    53.3, ,    51.6, ,  1026.8, ,   362.9, ,   268.1, ,   308.1, ,   219.2, ,
1980,    63.9, ,    27.7, ,   106.1, ,    60.3, ,    58.2, ,    87.9, ,   164.4, ,    93.5, ,   154.5, ,    74.7, ,    57.2, ,   161.0, ,  1109.4, ,   143.1, ,   224.6, ,   345.9, ,   286.4, ,
1981,   115.9, ,   106.5, ,    57.6, ,    72.9, ,   137.1, ,   152.3, ,   112.0, ,   202.9, ,    51.1, ,   137.9, ,    75.1, ,   112.4, ,  1333.6, ,   383.4, ,   267.6, ,   467.2, ,   264.1, ,
1982,    78.9, ,    44.5, ,    61.4, ,    99.0, ,    46.7, ,   109.8, ,    64.8, ,    81.7, ,    96.6, ,    48.3, ,   110.9, ,    99.0, ,   941.6, ,   235.7, ,   207.1, ,   256.3, ,   255.8, ,
1983,    75.5, ,    59.3, ,    97.9, ,   129.3, ,   157.5, ,    41.8, ,    45.9, ,    40.0, ,    95.4, ,    44.0, ,   152.8, ,   199.7, ,  1139.0, ,   233.7, ,   384.6, ,   127.7, ,   292.2, ,
1984,    40.4, ,    62.2, ,    69.8, ,    53.6, ,   123.4, ,    51.7, ,    90.1, ,   104.0, ,    53.2, ,    48.6, ,   133.0, ,    39.9, ,   869.9, ,   302.4, ,   246.9, ,   245.8, ,   234.7, ,
1985,    26.9, ,    77.0, ,    29.4, ,    12.3, ,    97.6, ,    80.3, ,   118.9, ,    82.3, ,    77.9, ,    56.7, , -9999.9,M,    55.1, , -9999.9,M,   143.8, ,   139.3, ,   281.4, , -9999.9,M,
1986,    58.1, ,    35.5, ,    39.5, ,    54.9, ,   115.4, ,   152.4, ,   102.8, ,   109.6, ,   111.4, ,    67.5, ,    54.8, ,    34.9, ,   936.9, ,   148.8, ,   209.8, ,   364.9, ,   233.6, ,
