2403500,RESOLUTE CARS            ,NU  ,station not joined, Monthly total of daily adjusted precipitation, mm, Updated to December 2011
2403500,RESOLUTE CARS            ,NU  ,station pas jointe, Total mensuel des chutes de précipitations quotidiennes ajustées, mm, Mise à jour jusqu à décembre 2011
Year,     Jan, ,     Feb, ,     Mar, ,     Apr, ,     May, ,     Jun, ,     Jul, ,     Aug, ,     Sep, ,     Oct, ,     Nov, ,     Dec, ,  Annual, ,  Winter, ,  Spring, ,  Summer, ,  Autumn
An  ,    Janv, ,     Fév, ,    Mars, ,     Avr, ,     Mai, ,    Juin, ,    Juil, ,    Août, ,    Sept, ,     Oct, ,     Nov, ,     Déc, ,  Annuel, ,   Hiver, ,Printemp, ,     Eté, , Automne
1948,     1.6, ,     6.1, ,     3.8, ,     2.2, ,    53.7, ,    32.3, ,    15.1, ,    42.3, ,    42.3, ,    11.9, ,     6.3, ,     2.9, ,   220.5, , -9999.9,M,    59.7, ,    89.7, ,    60.6, ,
1949,     2.7, ,     5.6, ,     9.0, ,     6.4, ,     6.0, ,    20.3, ,    57.4, ,    11.0, ,    32.8, ,    28.9, ,     6.1, ,    10.5, ,   196.8, ,    11.2, ,    21.5, ,    88.6, ,    67.8, ,
1950,     5.8, ,     7.4, ,    10.1, ,     8.1, ,    12.0, ,    20.4, ,    42.4, ,    43.2, ,    45.1, ,    26.0, ,    15.1, ,     4.1, ,   239.7, ,    23.7, ,    30.2, ,   106.0, ,    86.2, ,
1951,     3.6, ,     4.6, ,     4.2, ,     6.3, ,    19.3, ,    47.2, ,    17.5, ,    20.7, ,    22.0, ,    21.8, ,     4.0, ,     1.9, ,   173.0, ,    12.3, ,    29.8, ,    85.3, ,    47.8, ,
1952,     5.8, ,     2.6, ,     9.8, ,    10.0, ,    14.2, ,    11.7, ,    17.4, ,    29.1, ,    20.8, ,    15.9, ,     3.5, ,    13.4, ,   154.2, ,    10.2, ,    34.1, ,    58.3, ,    40.1, ,
1953,     1.8, ,     4.0, ,     2.5, ,    16.8, ,     8.5, ,    23.1, ,    30.0, ,    49.1, ,    11.2, ,    20.4, ,    19.6, ,     3.9, ,   190.8, ,    19.2, ,    27.8, ,   102.2, ,    51.2, ,
1954,     8.1, ,     7.1, ,     3.6, ,     4.6, ,    12.5, ,     8.2, ,    36.0, ,    33.3, ,    16.1, ,    35.4, ,    11.3, ,     7.3, ,   183.4, ,    19.0, ,    20.8, ,    77.5, ,    62.8, ,
1955,     3.6, ,     5.8, ,     5.4, ,     8.6, ,     4.3, ,    14.9, ,    36.4, ,    54.0, ,    12.0, ,    21.1, ,    13.1, ,     9.7, ,   188.9, ,    16.7, ,    18.3, ,   105.4, ,    46.1, ,
1956,    11.2, ,     5.3, ,     5.8, ,    24.1, ,     9.0, ,     3.0, ,    24.4, ,    65.5, ,    10.1, ,    14.7, ,    11.3, ,     4.8, ,   189.1, ,    26.2, ,    38.9, ,    92.8, ,    36.1, ,
1957,     4.5, ,     4.4, ,     5.2, ,     9.5, ,    12.4, ,    16.0, ,    32.4, ,    54.7, ,    29.2, ,    30.3, ,     7.6, ,     7.3, ,   213.5, ,    13.6, ,    27.1, ,   103.1, ,    67.1, ,
1958,     5.6, ,     8.1, ,     8.1, ,     6.0, ,    11.0, ,     9.8, ,    31.5, ,     5.4, ,    39.6, ,    15.4, ,     3.0, ,     9.1, ,   152.7, ,    21.0, ,    25.1, ,    46.7, ,    58.0, ,
1959,     5.6, ,     8.9, ,     5.9, ,    11.4, ,    14.8, ,    17.3, ,    12.4, ,    25.9, ,    41.4, ,    35.3, ,    20.4, ,    24.3, ,   223.6, ,    23.6, ,    32.1, ,    55.6, ,    97.1, ,
1960,     7.0, ,     5.8, ,     4.3, ,     3.8, ,    15.2, ,    11.3, ,    32.4, ,    62.8, ,    34.4, ,    39.9, ,     4.0, ,    10.8, ,   231.8, ,    37.2, ,    23.3, ,   106.5, ,    78.4, ,
1961,    11.0, ,     9.1, ,     1.9, ,    22.3, ,     9.8, ,    24.1, ,    61.0, ,    18.0, ,    29.5, ,    28.4, ,    12.5, ,    16.3, ,   244.0, ,    31.0, ,    34.1, ,   103.1, ,    70.3, ,
1962,     4.7, ,     3.1, ,     9.0, ,     3.3, ,     6.8, ,    10.4, ,    20.5, ,    19.1, ,    20.9, ,    13.6, ,     8.6, ,    14.6, ,   134.7, ,    24.2, ,    19.0, ,    50.1, ,    43.2, ,
1963,     6.8, ,    14.4, ,     7.9, ,     5.7, ,    10.3, ,    15.7, ,    31.4, ,    62.5, ,    17.2, ,    28.3, ,    13.4, ,     9.8, ,   223.5, ,    35.8, ,    23.9, ,   109.6, ,    58.9, ,
1964,     7.1, ,     9.1, ,     4.6, ,    14.7, ,    28.3, ,    32.5, ,    41.2, ,    33.1, ,    14.5, ,     8.9, ,    13.3, ,    17.2, ,   224.4, ,    25.9, ,    47.6, ,   106.8, ,    36.7, ,
1965,     6.1, ,     7.2, ,    10.3, ,    12.6, ,    11.5, ,    34.5, ,    28.9, ,    19.3, ,    24.3, ,    23.5, ,    10.0, ,     3.0, ,   191.2, ,    30.4, ,    34.5, ,    82.7, ,    57.8, ,
1966,     3.3, ,     4.3, ,     6.0, ,    10.9, ,    10.8, ,    12.8, ,    20.9, ,    49.1, ,    26.7, ,    15.7, ,     2.8, ,    12.1, ,   175.5, ,    10.5, ,    27.8, ,    82.8, ,    45.2, ,
1967,     4.1, ,     3.3, ,    11.4, ,    14.1, ,    17.5, ,    10.3, ,    90.4, ,    38.9, ,    36.5, ,    34.4, ,     7.7, ,    12.9, ,   281.6, ,    19.5, ,    43.0, ,   139.7, ,    78.5, ,
1968,    11.5, ,     4.8, ,     7.2, ,    11.4, ,    30.6, ,    23.6, ,     8.6, ,    52.0, ,    25.8, ,    36.8, ,    15.1, ,     6.7, ,   234.1, ,    29.2, ,    49.2, ,    84.3, ,    77.6, ,
1969,    10.0, ,    14.3, ,     2.8, ,     9.7, ,    11.1, ,     5.3, ,    63.9, ,    48.4, ,    53.2, ,    35.7, ,     7.0, ,     9.7, ,   271.2, ,    31.0, ,    23.7, ,   117.6, ,    95.9, ,
1970,     7.1, ,     5.6, ,     6.4, ,     8.5, ,     3.7, ,    30.4, ,    20.6, ,    41.3, ,    22.9, ,    15.3, ,     6.5, ,     4.9, ,   173.1, ,    22.5, ,    18.5, ,    92.3, ,    44.7, ,
1971,     3.8, ,     9.2, ,     2.4, ,    25.9, ,    29.8, ,    12.9, ,    18.4, ,    74.6, ,    28.7, ,    21.7, ,     5.5, ,     8.0, ,   240.8, ,    17.9, ,    58.0, ,   105.9, ,    55.9, ,
1972,     9.5, ,     8.2, ,     7.7, ,     3.2, ,    14.4, ,    14.6, ,    13.0, ,    37.7, ,    21.5, ,     7.8, ,     7.6, ,     5.5, ,   150.7, ,    25.6, ,    25.4, ,    65.2, ,    36.9, ,
1973,    10.4, ,     5.1, ,     4.4, ,     4.1, ,     7.1, ,    10.7, ,    30.4, ,    36.3, ,    48.9, ,    33.1, ,    31.3, ,     9.7, ,   231.5, ,    21.0, ,    15.6, ,    77.3, ,   113.3, ,
1974,     6.1, ,     2.7, ,     5.2, ,    11.6, ,    40.1, ,    27.8, ,    45.8, ,    31.5, ,    21.2, ,    21.5, ,    11.3, ,    12.7, ,   237.4, ,    18.5, ,    56.8, ,   105.0, ,    54.0, ,
1975,     5.2, ,     8.7, ,     6.6, ,    17.8, ,    19.2, ,    31.0, ,    32.0, ,    44.8, ,    50.0, ,    19.0, ,     5.6, ,     8.7, ,   248.6, ,    26.7, ,    43.6, ,   107.7, ,    74.7, ,
1976,     9.5, ,     4.6, ,    12.4, ,    13.9, ,    20.6, ,    19.4, ,    12.5, ,    53.3, ,     5.6, ,    27.8, ,    11.0, ,     9.8, ,   200.4, ,    22.8, ,    47.0, ,    85.1, ,    44.4, ,
1977,     5.9, ,     4.0, ,     5.1, ,     7.1, ,     5.2, ,     5.2, ,     8.8, ,     9.0, ,    68.6, ,    33.7, ,     5.6, ,     6.4, ,   164.4, ,    19.7, ,    17.4, ,    22.9, ,   107.8, ,
1978,    16.9, ,     5.0, ,     9.5, ,    11.3, ,    22.1, ,    45.3, ,     4.5, ,    72.9, ,    37.4, ,    20.1, ,    15.9, ,    16.2, ,   277.0, ,    28.3, ,    42.9, ,   122.7, ,    73.4, ,
1979,     9.8, ,     7.6, ,     9.9, ,    17.2, ,    18.9, ,    17.9, ,    29.9, ,    32.7, ,    40.4, ,    15.7, ,    21.2, ,    10.8, ,   231.8, ,    33.5, ,    46.0, ,    80.4, ,    77.2, ,
1980,     9.2, ,    10.0, ,    10.1, ,     4.4, ,    19.8, ,    22.2, ,    23.9, ,    22.4, ,    35.9, ,    10.6, ,    17.5, ,     9.3, ,   195.3, ,    29.9, ,    34.3, ,    68.5, ,    64.0, ,
1981,    17.3, ,     3.2, ,    22.9, ,     9.3, ,    47.5, ,     6.0, ,    28.3, ,    94.8, ,    25.2, ,    10.9, ,    12.7, ,     5.4, ,   283.7, ,    29.8, ,    79.8, ,   129.2, ,    48.8, ,
1982,     8.3, ,     3.0, ,    10.1, ,    23.1, ,     4.6, ,    17.6, ,    13.8, ,    27.7, ,    38.3, ,    22.1, ,     3.8, ,     3.6, ,   176.0, ,    16.7, ,    37.8, ,    59.1, ,    64.2, ,
1983,     3.6, ,     3.8, ,     4.3, ,     3.5, ,    16.2, ,    35.6, ,    37.5, ,    40.5, ,    42.1, ,    18.5, ,    25.7, ,    21.6, ,   252.7, ,    11.0, ,    24.0, ,   113.5, ,    86.3, ,
1984,     5.1, ,     7.0, ,    30.2, ,     4.9, ,    10.1, ,     7.5, ,    38.9, ,    41.7, ,    23.6, ,    25.8, ,     8.5, ,     7.0, ,   210.1, ,    33.7, ,    45.2, ,    88.0, ,    57.8, ,
1985,     6.3, ,     5.3, ,     3.6, ,     3.8, ,     9.3, ,    15.2, ,    49.1, ,    29.8, ,    67.4, ,    50.8, ,     7.6, ,     4.0, ,   252.2, ,    18.6, ,    16.7, ,    94.2, ,   125.8, ,
1986,     6.7, ,    14.0, ,    17.9, ,     9.5, ,    14.2, ,    21.7, ,    49.3, ,    39.3, ,    25.1, ,    24.7, ,     7.1, ,     8.2, ,   237.7, ,    24.6, ,    41.7, ,   110.2, ,    57.0, ,
1987,     4.8, ,    10.4, ,    10.5, ,     8.7, ,    22.5, ,    11.3, ,    11.8, ,    59.9, ,    52.9, ,     9.0, ,    12.7, ,    16.7, ,   231.2, ,    23.4, ,    41.8, ,    83.0, ,    74.6, ,
1988,    16.0, ,    10.0, ,    14.4, ,    11.1, ,    10.7, ,    37.3, ,     6.6, ,    54.2, ,    39.7, ,    43.8, ,    33.5, ,     5.3, ,   282.4, ,    42.6, ,    36.2, ,    98.1, ,   116.9, ,
1989,     7.3, ,    12.2, ,     8.0, ,    28.4, ,     5.5, ,    19.8, ,    28.8, ,    45.4, ,    81.0, ,    24.5, ,    12.8, ,    10.0, ,   283.8, ,    24.8, ,    41.9, ,    94.0, ,   118.4, ,
1990,     5.3, ,    10.6, ,    16.6, ,    16.3, ,    14.6, ,    27.8, ,    28.8, ,    21.9, ,    42.0, ,    25.3, ,     4.1, ,    16.8, ,   230.1, ,    25.9, ,    47.5, ,    78.5, ,    71.4, ,
