1923,    76.2, ,    64.7, ,    57.1, ,    25.0, ,    30.2, ,    37.2, ,    40.1, ,   117.6, ,    37.5, ,    89.8, ,   138.7, ,    99.4, ,   813.5, ,   211.4, ,   112.4, ,   194.9, ,   266.0, ,
1924,    90.7, ,    64.8, ,    24.9, ,    75.6, ,    68.3, ,    38.3, ,    83.3, ,    80.6, ,   162.5, ,    18.5, ,    86.2, ,    60.6, ,   854.5, ,   254.9, ,   168.8, ,   202.3, ,   267.3, ,
1925,    89.8, ,   114.2, ,    67.5, ,    61.1, ,    79.2, ,   156.8, ,    93.2, ,    92.4, ,    79.2, ,    53.2, ,    31.6, ,    50.7, ,   968.9, ,   264.6, ,   207.8, ,   342.4, ,   164.0, ,
1926,    66.1, ,    46.8, ,    47.9, ,    36.8, ,    46.8, ,    62.9, ,    42.8, ,    66.7, ,    85.0, ,    69.2, ,    37.0, ,    27.2, ,   635.1, ,   163.6, ,   131.5, ,   172.4, ,   191.2, ,
1927,    63.0, ,    72.5, ,    15.7, ,    14.3, ,    83.0, ,    28.7, ,    77.3, ,    96.3, ,    59.5, ,   104.5, ,    85.5, ,    76.5, ,   776.7, ,   162.6, ,   112.9, ,   202.4, ,   249.5, ,
1928,    86.2, ,    39.1, ,    31.6, ,    32.9, ,    46.5, ,    82.6, ,    94.0, ,   101.8, ,    97.9, ,    84.2, ,    44.9, ,   115.3, ,   857.0, ,   201.7, ,   111.0, ,   278.4, ,   227.1, ,
1929,   128.2, ,    28.5, ,    64.5, ,   104.2, ,   109.2, ,    85.8, ,    67.9, ,   123.5, ,    68.9, ,    96.3, ,    73.8, ,   124.4, ,  1075.1, ,   272.0, ,   277.8, ,   277.2, ,   239.0, ,
1930,   152.0, ,    49.9, ,    98.9, ,    19.9, ,   104.0, ,   145.3, ,    96.6, ,    55.9, ,    38.9, ,    28.3, ,    79.4, ,    50.0, ,   919.1, ,   326.4, ,   222.7, ,   297.8, ,   146.7, ,
1931,    92.0, ,    76.8, ,    42.0, ,    47.2, ,    95.5, ,    96.3, ,   139.3, ,    52.9, ,   141.9, ,    93.6, ,    62.6, ,    50.1, ,   990.1, ,   218.8, ,   184.7, ,   288.5, ,   298.1, ,
1932,    56.0, ,    57.5, ,   123.9, ,    58.4, ,    45.2, ,    64.3, ,   123.4, ,   125.2, ,   123.1, ,    29.6, ,   151.7, ,    84.4, ,  1042.8, ,   163.6, ,   227.5, ,   312.9, ,   304.4, ,
1933,    80.1, ,    85.7, ,    82.0, ,   151.2, ,    89.4, ,    27.3, ,    78.3, ,   116.7, ,    38.7, ,    99.3, ,    60.0, ,    58.3, ,   966.9, ,   250.2, ,   322.6, ,   222.3, ,   197.9, ,
1934,    93.0, ,    50.0, ,    46.0, ,    58.5, ,    60.0, ,   113.4, ,   103.8, ,    50.9, ,    81.4, ,    59.3, ,   124.2, ,    64.5, ,   905.1, ,   201.3, ,   164.5, ,   268.2, ,   265.0, ,
1935,   134.3, ,    36.5, ,    11.1, ,    29.2, ,    41.8, ,   168.1, ,   150.5, ,    68.7, ,   116.9, ,    50.9, ,    80.3, ,    20.7, ,   909.2, ,   235.3, ,    82.2, ,   387.3, ,   248.1, ,
1936,   115.4, ,    35.1, ,    54.9, ,    55.7, ,   156.0, ,    49.6, ,   101.7, ,   117.1, ,   113.3, ,   117.4, ,    61.3, ,    65.6, ,  1043.3, ,   171.2, ,   266.7, ,   268.4, ,   292.0, ,
1937,    81.7, ,    77.6, ,    23.6, ,    27.1, ,   100.6, ,   126.5, , -9999.9,M, -9999.9,M,    83.9, ,   145.7, ,    68.6, ,    53.2, , -9999.9,M,   225.0, ,   151.4, , -9999.9,M,   298.2, ,
1938,    86.9, ,    90.7, ,    93.3, ,    95.9, ,   100.5, ,    49.9, ,   112.5, ,   102.5, ,   100.8, ,    50.1, ,    72.3, ,    99.1, ,  1054.5, ,   230.8, ,   289.7, ,   264.9, ,   223.2, ,
1939,    55.6, ,    90.2, ,    26.1, ,    60.5, ,    18.8, ,   231.5, ,    95.9, ,    88.0, ,   182.1, ,   119.9, ,    53.0, ,    39.5, ,  1061.2, ,   244.8, ,   105.4, ,   415.5, ,   355.1, ,
1940,    38.9, ,    34.8, ,    34.3, ,    76.7, ,    58.2, , -9999.9,M,    81.4, ,    36.2, ,    73.9, ,    42.5, ,   136.1, ,    70.6, , -9999.9,M,   113.2, ,   169.1, , -9999.9,M,   252.4, ,
1941,    73.3, ,    31.1, ,    41.8, ,    32.0, ,    70.3, ,    46.9, ,    99.4, ,   108.1, ,    65.3, ,   141.9, ,   127.5, ,    56.0, ,   893.5, ,   175.0, ,   144.0, ,   254.4, ,   334.7, ,
1942,    52.6, ,    69.3, ,    79.1, ,    47.0, ,    59.9, ,   234.8, ,    95.0, ,    70.2, ,   116.6, ,    89.6, ,   114.8, , -9999.9,M, -9999.9,M,   177.9, ,   185.9, ,   400.0, ,   321.1, ,
1943,    21.2, ,    69.5, ,    54.8, ,    42.6, ,    80.9, ,   185.1, ,    88.6, ,   138.6, ,    21.9, ,   140.0, ,    96.7, ,    66.8, ,  1006.8, , -9999.9,M,   178.3, ,   412.4, ,   258.6, ,
1944,    71.5, ,    65.2, ,    81.0, ,    48.0, ,    38.3, ,   132.2, ,   119.1, ,    83.7, ,   115.3, ,    73.8, ,    33.5, ,    82.9, ,   944.7, ,   203.4, ,   167.4, ,   335.0, ,   222.7, ,
1945,   170.4, ,    61.4, ,    71.8, ,   179.9, ,   132.6, ,   104.5, ,   129.5, ,    61.0, ,   220.4, ,   127.3, ,    68.2, ,    82.7, ,  1409.8, ,   314.7, ,   384.3, ,   295.1, ,   416.0, ,
1946,   117.6, ,    73.6, ,    38.3, ,    90.6, ,   118.8, ,    63.9, ,    67.7, ,   198.9, ,   105.4, ,    69.7, ,    95.0, ,   135.6, ,  1175.0, ,   273.8, ,   247.7, ,   330.4, ,   270.1, ,
1947,    85.8, ,   103.8, ,    73.7, ,   106.0, ,   193.6, ,   179.4, ,   207.3, ,    57.5, ,    77.8, ,    44.1, ,    95.2, ,    61.4, ,  1285.6, ,   325.2, ,   373.3, ,   444.2, ,   217.1, ,
1948,    70.2, ,    43.0, ,    99.8, ,   106.1, ,   153.0, ,    25.6, ,   101.4, ,    99.4, ,    29.8, ,    86.5, ,   131.7, ,    76.2, ,  1022.6, ,   174.6, ,   358.8, ,   226.4, ,   248.0, ,
1949,    73.2, ,    57.9, ,    83.9, ,    36.0, ,    76.7, ,    89.2, ,    86.2, ,    90.0, ,    74.0, ,    69.5, ,   105.6, ,    76.9, ,   919.2, ,   207.3, ,   196.6, ,   265.4, ,   249.1, ,
1950,   104.7, ,    91.9, ,    42.3, ,    79.0, , -9999.9,M,   171.0, , -9999.9,M, -9999.9,M,    60.6, ,   104.7, ,   133.1, ,   100.3, , -9999.9,M,   273.5, , -9999.9,M, -9999.9,M,   298.4, ,
1951,   112.3, ,    86.0, ,    91.1, ,   117.1, ,    45.2, ,    66.8, ,   153.8, ,   130.8, ,    52.5, ,    63.1, ,   121.7, ,   127.2, ,  1167.7, ,   298.6, ,   253.5, ,   351.4, ,   237.3, ,
1952,    65.1, ,    57.8, ,    38.1, ,    65.8, ,   127.5, ,   116.1, ,    53.3, ,   112.0, ,    92.7, ,   113.3, ,    45.8, ,    92.9, ,   980.4, ,   250.1, ,   231.5, ,   281.3, ,   251.8, ,
1953,    86.4, ,    57.5, ,    67.5, ,    79.5, ,   100.0, ,    48.1, ,   114.6, ,    64.3, ,    86.5, ,    75.1, ,    34.6, ,   114.9, ,   929.3, ,   236.8, ,   247.0, ,   227.1, ,   196.3, ,
1954,    73.1, ,    80.7, ,    48.5, ,    99.3, ,   108.7, ,   160.2, ,   121.0, ,   143.0, ,   200.4, ,   127.0, ,    79.4, ,   138.5, ,  1379.9, ,   268.7, ,   256.6, ,   424.2, ,   406.8, ,
1955,    51.9, ,   101.0, ,   142.3, ,    61.2, ,   102.8, ,    82.5, ,   101.7, ,   143.6, ,    65.5, ,    75.7, ,    76.2, ,    51.7, ,  1056.0, ,   291.4, ,   306.3, ,   327.8, ,   217.4, ,
1956,    54.1, ,    64.5, ,    66.5, ,    65.6, ,   113.8, ,   112.2, ,    93.5, ,   167.6, ,    98.7, ,    70.1, ,    63.0, ,    56.8, ,  1026.2, ,   170.3, ,   245.9, ,   373.2, ,   231.7, ,
1957,    65.1, ,    51.3, ,    38.7, ,    48.0, ,    46.9, ,   123.8, ,    87.7, ,    73.3, ,    97.6, ,    75.3, ,   110.5, ,   142.4, ,   960.8, ,   173.2, ,   133.7, ,   284.8, ,   283.4, ,
1958,    60.1, ,    92.3, ,    60.7, ,    48.7, ,    44.9, ,   121.7, ,   102.5, ,   181.0, ,    81.0, ,    93.9, ,    76.9, ,    59.3, ,  1023.1, ,   294.8, ,   154.3, ,   405.2, ,   251.8, ,
1959,    84.3, ,    44.8, ,    70.2, ,    60.1, ,    47.5, ,   133.7, ,    88.9, ,   174.6, ,    98.2, ,   119.2, ,   139.2, ,    85.3, ,  1146.1, ,   188.5, ,   177.8, ,   397.2, ,   356.6, ,
1960,    90.0, ,    80.3, ,    72.4, ,    97.6, ,   111.1, ,   130.0, ,   165.4, ,    60.1, ,    93.2, ,    84.4, ,    80.8, ,    92.7, ,  1158.1, ,   255.7, ,   281.2, ,   355.6, ,   258.4, ,
1961,    96.0, ,    74.0, ,    76.9, ,   106.8, ,    98.4, ,   158.7, ,    98.7, ,   108.0, ,   105.8, ,    44.2, ,   118.2, ,   102.2, ,  1187.9, ,   262.6, ,   282.2, ,   365.4, ,   268.1, ,
1962,    55.6, ,    60.7, ,    52.0, ,   121.7, ,    74.5, ,   112.7, ,   133.2, ,    84.6, ,    62.1, ,   173.9, ,    81.4, ,    91.6, ,  1103.9, ,   218.6, ,   248.2, ,   330.5, ,   317.3, ,
1963,    60.7, ,    83.7, ,    67.1, ,    79.0, ,    73.4, ,   112.5, ,   148.5, ,   192.5, ,   126.3, ,    64.7, ,   155.4, ,    27.6, ,  1191.6, ,   236.0, ,   219.5, ,   453.5, ,   346.5, ,
1964,    75.4, ,    30.0, ,    71.6, ,    60.7, ,   117.3, ,    96.8, ,   110.8, ,   114.4, ,    25.5, ,    83.4, ,    66.4, ,    58.7, ,   910.8, ,   133.1, ,   249.6, ,   321.9, ,   175.2, ,
1965,    41.7, ,    44.3, ,     9.3, ,    46.2, ,    77.3, ,    61.4, ,    73.6, ,   149.5, ,   116.9, ,   110.7, ,    84.9, ,    64.6, ,   880.3, ,   144.7, ,   132.9, ,   284.4, ,   312.4, ,
1966,    87.2, ,    41.4, ,    38.5, ,    17.9, ,    68.0, ,    84.6, ,   184.4, ,   110.7, ,   135.3, ,    72.9, ,    71.8, ,    88.0, ,  1000.6, ,   193.2, ,   124.4, ,   379.6, ,   280.0, ,
1967,    60.3, ,    94.8, ,    11.7, ,    57.3, ,    73.4, ,    90.9, ,    76.0, ,   151.9, ,    79.2, ,    90.3, ,    84.2, ,   114.3, ,   984.3, ,   243.1, ,   142.4, ,   318.9, ,   253.7, ,
1968,    70.7, ,    41.5, ,    97.7, ,    63.7, ,    68.2, ,    53.3, ,   134.4, ,   103.7, ,    81.2, ,    76.0, ,    77.6, ,    75.4, ,   943.4, ,   226.5, ,   229.5, ,   291.4, ,   234.8, ,
1969,    56.0, ,    39.7, ,    53.3, ,    84.3, ,   108.1, ,   115.6, ,   117.2, ,   110.1, ,   111.8, ,    52.6, ,   107.0, ,    89.7, ,  1045.3, ,   171.2, ,   245.6, ,   342.8, ,   271.4, ,
1970,    18.1, ,    54.8, ,    53.3, ,    78.3, ,   102.3, ,    99.3, ,    78.8, ,    93.2, ,   185.7, ,    83.6, ,    68.8, ,    78.5, ,   994.8, ,   162.6, ,   233.9, ,   271.4, ,   338.1, ,
1971,    58.2, ,    83.8, ,    90.8, ,    42.9, ,    70.0, ,    97.5, ,   118.0, ,   245.4, ,    78.7, ,    56.7, ,    65.5, ,    72.3, ,  1079.8, ,   220.6, ,   203.7, ,   460.9, ,   200.9, ,
1972,    52.2, ,    76.1, ,   123.5, ,    28.9, ,    68.3, ,   147.7, ,   115.2, ,   212.1, ,    69.7, ,   102.1, ,    96.1, ,   165.1, ,  1257.0, ,   200.5, ,   220.7, ,   475.1, ,   267.9, ,
1973,    83.0, ,    78.0, ,    84.5, ,    80.2, ,   171.7, ,   114.0, ,    37.2, ,   132.5, ,   120.0, ,    71.2, ,    78.1, ,   180.9, ,  1231.5, ,   326.1, ,   336.5, ,   283.8, ,   269.4, ,
1974,    98.3, ,    50.1, ,    94.3, ,   145.5, ,   146.2, ,    84.8, ,   160.5, ,    42.3, ,   130.4, ,    63.7, ,    64.9, ,    27.8, ,  1108.7, ,   329.3, ,   386.0, ,   287.6, ,   259.1, ,
1975,    98.4, ,    60.6, ,    83.4, ,    54.5, ,    94.5, ,    52.9, ,   156.1, ,    69.7, ,    87.7, ,    83.8, ,   108.1, ,    74.9, ,  1024.5, ,   186.7, ,   232.4, ,   278.7, ,   279.6, ,
1976,   102.9, ,    87.5, ,   102.8, ,    62.7, ,   134.4, ,   109.1, ,   234.1, , -9999.9,M,    79.6, ,   137.8, ,    52.1, ,    63.1, , -9999.9,M,   265.3, ,   299.9, , -9999.9,M,   269.4, ,
1977,    63.2, ,    50.8, ,    55.1, ,    59.2, ,    47.4, ,   193.7, ,    45.7, ,   135.0, ,   125.8, ,   135.0, ,    77.8, ,    94.3, ,  1083.0, ,   177.0, ,   161.8, ,   374.3, ,   338.6, ,
1978,   141.6, ,    11.9, ,    72.4, ,    74.2, ,    58.0, ,    90.3, ,    60.4, ,   131.2, ,    72.7, ,    94.7, ,    86.3, ,    81.8, ,   975.3, ,   247.8, ,   204.6, ,   281.8, ,   253.6, ,
1979,    97.9, ,    22.1, ,    84.4, ,    76.0, ,   123.4, ,    73.7, ,    71.4, ,   125.8, ,   115.8, ,    52.0, ,    73.2, ,    73.7, ,   989.5, ,   201.8, ,   283.8, ,   270.9, ,   241.1, ,
1980,    28.1, ,    20.4, ,    69.0, ,    81.3, ,    37.9, ,    57.6, ,   137.6, ,   105.1, ,   123.1, ,    82.2, ,    67.0, ,    86.2, ,   895.3, ,   122.2, ,   188.1, ,   300.3, ,   272.2, ,
1981,    25.1, ,    99.0, ,    66.7, ,    68.2, ,    95.9, ,   126.2, ,    86.3, ,   180.4, ,   171.5, ,   108.4, ,    68.3, ,   118.0, ,  1213.9, ,   210.3, ,   230.7, ,   392.9, ,   348.1, ,
1982,    83.8, ,    30.9, ,    81.2, ,    36.3, ,    52.3, ,   117.4, ,    26.3, ,   126.9, ,   127.8, ,    58.1, ,    87.7, ,    93.0, ,   921.6, ,   232.7, ,   169.7, ,   270.7, ,   273.6, ,
1983,    75.2, ,    49.6, ,   108.6, ,   146.7, ,   148.7, ,    27.8, ,    70.2, ,    87.7, ,    31.8, ,    96.4, ,   173.4, ,   104.0, ,  1120.0, ,   217.7, ,   404.0, ,   185.7, ,   301.6, ,
1984,    34.1, ,    48.0, ,    65.1, ,    37.8, ,   167.7, ,   119.5, ,   145.9, ,    75.7, ,    38.8, ,    64.3, ,    67.6, ,    95.2, ,   959.6, ,   186.2, ,   270.5, ,   341.0, ,   170.7, ,
1985,    41.9, ,    51.1, ,    33.3, ,    26.8, ,    46.5, ,   125.7, ,   111.8, ,    46.9, ,    78.3, ,    80.4, ,    68.5, ,    51.5, ,   762.6, ,   188.3, ,   106.5, ,   284.3, ,   227.1, ,
1986,   127.1, ,    44.3, ,    59.9, ,    42.4, ,   122.8, ,   125.7, ,   153.5, ,   182.6, ,   139.7, ,    73.4, ,   110.1, ,    65.8, ,  1247.3, ,   222.9, ,   225.1, ,   461.9, ,   323.2, ,
1987,    60.6, ,    13.3, ,    60.5, ,    53.5, ,   122.9, ,   163.0, ,    73.7, ,    54.9, ,    96.1, ,    75.9, ,    87.0, ,    66.4, ,   927.7, ,   139.7, ,   236.8, ,   291.5, ,   259.0, ,
1988,    66.4, ,    65.0, ,    38.3, ,    64.7, ,    55.2, ,    85.2, ,   103.6, ,   221.1, ,    52.9, ,    84.3, ,    95.5, ,    32.5, ,   964.5, ,   197.9, ,   158.2, ,   409.8, ,   232.6, ,
1989,    56.9, ,    36.8, ,    89.1, ,    38.4, ,   111.1, ,    67.9, ,    55.9, ,   137.9, ,   102.3, ,    76.2, ,   131.1, ,    61.1, ,   964.6, ,   126.2, ,   238.6, ,   261.6, ,   309.5, ,
1990,    98.1, ,    53.3, ,    82.2, ,    45.8, ,    93.7, ,   186.4, ,   114.8, ,   267.6, ,   110.7, ,   151.4, ,    80.9, ,   132.4, ,  1417.2, ,   212.4, ,   221.6, ,   568.9, ,   342.9, ,
1991,    76.7, ,    52.1, ,   112.0, ,   120.6, ,   113.1, ,    52.6, ,    78.9, ,   141.3, ,    91.3, ,   136.2, ,    67.9, ,    51.4, ,  1094.2, ,   261.2, ,   345.7, ,   272.8, ,   295.4, ,
1992,    78.6, ,    71.3, ,    65.9, ,    61.0, ,    46.4, ,   104.6, ,   162.9, ,   127.9, ,   102.0, ,    67.5, ,    67.4, ,    41.1, ,   996.5, ,   201.2, ,   173.2, ,   395.5, ,   236.9, ,
1993,    82.2, ,    66.6, ,    60.5, ,   119.2, ,    85.1, ,   142.7, ,    83.6, ,   209.9, ,   120.1, ,   145.3, ,    70.5, ,    71.1, ,  1256.9, ,   189.8, ,   264.8, ,   436.3, ,   335.9, ,
1994,   150.0, ,    86.4, ,    64.0, ,   146.8, ,   103.4, ,   126.6, ,   149.5, ,   112.0, ,    87.3, ,    47.5, ,   121.6, ,    68.1, ,  1263.1, ,   307.5, ,   314.2, ,   388.0, ,   256.4, ,
1995,   122.0, ,    76.5, ,    80.6, ,    60.3, ,   125.2, ,    53.8, ,   226.8, ,   126.6, ,    82.1, ,   148.3, ,   110.0, ,   148.0, ,  1360.2, ,   266.5, ,   266.1, ,   407.2, ,   340.4, ,
1996,    69.2, ,    73.9, ,    15.9, ,   174.7, ,   101.5, ,   135.1, ,   159.7, ,    86.8, ,   106.3, ,    70.0, ,    31.3, ,   125.5, ,  1150.1, ,   291.1, ,   292.1, ,   381.6, ,   207.7, ,
1997,   151.7, ,    79.6, ,    74.9, ,    51.4, ,    88.8, ,    92.0, ,    59.4, ,   152.4, ,    91.6, ,    35.5, ,    80.0, ,    87.4, ,  1044.6, ,   356.8, ,   215.0, ,   303.8, ,   207.1, ,
1998,   109.0, ,    40.1, ,    97.2, ,    65.0, ,    52.0, ,   141.6, ,    92.4, ,   150.6, ,    81.8, ,    70.9, ,    61.8, ,    81.9, ,  1044.3, ,   236.4, ,   214.1, ,   384.7, ,   214.6, ,
1999,   118.9, ,    43.2, ,    57.6, ,    46.4, ,    49.2, ,   153.8, ,    89.4, ,    83.5, ,   149.8, ,   120.0, ,    71.8, ,    80.0, ,  1063.6, ,   244.1, ,   153.2, ,   326.7, ,   341.5, ,
2000,   103.1, ,    93.1, ,    45.9, ,   121.4, ,   126.3, ,    99.1, ,    71.7, ,    96.8, ,    93.8, ,    94.1, ,    73.9, ,   181.9, ,  1201.1, ,   276.3, ,   293.6, ,   267.6, ,   261.8, ,
2001,    60.7, ,    54.8, ,    43.8, ,    24.0, ,    65.5, ,    68.2, ,    62.4, ,    94.8, ,    53.1, ,    88.6, ,    64.4, ,    58.7, ,   738.9, ,   297.4, ,   133.2, ,   225.4, ,   206.1, ,
2002,    91.8, ,    57.5, ,    47.5, ,   102.7, ,    92.7, ,   148.8, ,   110.0, ,    20.3, ,    90.9, ,    75.1, ,    77.6, ,    67.1, ,   982.0, ,   208.0, ,   242.9, ,   279.0, ,   243.6, ,
2003,    34.2, ,    38.1, ,    81.4, ,    92.5, ,   111.5, ,   118.0, ,   210.3, ,   147.0, ,    36.5, ,   144.5, ,    88.4, ,   175.2, ,  1277.4, ,   139.3, ,   285.4, ,   475.3, ,   269.4, ,
2004,    62.0, ,    70.1, ,    44.5, ,    11.9, ,   139.1, ,   122.8, ,   147.2, ,   157.1, ,    59.5, ,    57.4, ,    87.2, ,   125.7, ,  1084.4, ,   307.3, ,   195.5, ,   427.1, ,   204.1, ,
2005,    35.2, ,    19.3, ,    64.3, ,   172.7, ,    52.1, ,    96.0, ,   168.7, ,    84.9, ,   109.7, ,   192.5, ,   129.8, ,   113.4, ,  1238.7, ,   180.1, ,   289.2, ,   349.6, ,   432.0, ,
2006,    96.9, ,    51.4, ,    28.9, ,    53.2, ,    87.3, ,   129.8, ,   104.9, ,   120.0, ,    67.3, ,   224.7, ,   101.0, ,    74.7, ,  1139.9, ,   261.7, ,   169.3, ,   354.7, ,   392.9, ,
2007,    59.5, ,    71.6, ,    85.2, ,   150.9, ,   106.8, ,   121.4, ,   163.0, ,    99.9, ,    72.1, ,   116.7, ,   128.5, ,   180.9, ,  1356.5, ,   205.8, ,   342.9, ,   384.4, ,   317.3, ,
2008,    73.6, ,   127.9, ,   117.7, ,    98.0, ,    57.5, ,   168.6, ,   142.7, ,   144.8, ,    72.7, ,    95.8, ,    76.5, ,   132.9, ,  1308.7, ,   382.5, ,   273.1, ,   456.0, ,   245.1, ,
2009,    68.8, ,    57.4, ,    51.9, ,   123.3, ,    89.8, ,   163.6, ,   152.7, ,    97.9, ,    62.1, ,   128.0, ,   101.4, ,   115.0, ,  1211.9, ,   259.2, ,   265.0, ,   414.2, ,   291.5, ,
2010,    54.2, ,    17.2, ,    56.4, ,    81.1, ,    57.4, ,   141.5, ,   171.2, ,    43.6, ,   216.9, ,   109.7, ,   107.7, ,    63.3, ,  1120.1, ,   186.3, ,   194.8, ,   356.3, ,   434.3, ,
