1939,   445.3, ,   230.4, ,   157.8, ,   365.5, ,   247.6, ,    79.1, ,    76.0, ,    51.6, ,   133.0, ,   294.9, ,  1052.5, ,  1357.2, ,  4490.9, ,  1223.1, ,   770.9, ,   206.7, ,  1480.4, ,
1940,   425.4, ,   427.1, ,   327.9, ,   201.8, ,   175.9, ,    26.4, ,   113.4, ,   218.2, ,    66.4, ,   894.9, ,   276.7, ,   682.7, ,  3836.7, ,  2209.7, ,   705.6, ,   358.0, ,  1237.9, ,
1941,   751.6, ,   424.0, ,   272.3, ,   211.3, ,   279.7, ,    88.8, ,    24.7, ,    94.8, ,   138.7, ,   397.8, ,   642.8, ,   512.5, ,  3839.0, ,  1858.3, ,   763.3, ,   208.3, ,  1179.3, ,
1942,   437.9, ,   129.1, ,   413.1, ,   329.6, ,    56.3, ,   118.9, ,    37.7, ,     7.5, ,   130.9, ,   435.9, ,   504.3, ,   647.5, ,  3248.8, ,  1079.5, ,   799.0, ,   164.1, ,  1071.2, ,
1943,   208.1, ,   284.5, ,   278.2, ,   385.7, ,   142.0, ,    21.4, ,    61.4, ,    70.4, ,   112.6, ,   370.2, ,   330.0, ,   347.5, ,  2612.1, ,  1140.1, ,   805.9, ,   153.2, ,   812.8, ,
1944,   669.8, ,   242.3, ,   223.0, ,   178.1, ,   103.1, ,    25.0, ,    34.9, ,    25.2, ,   187.4, ,   489.4, ,   471.6, ,   216.2, ,  2865.8, ,  1259.6, ,   504.2, ,    85.1, ,  1148.3, ,
1945,   334.6, ,   294.4, ,   665.9, ,   228.9, ,   109.2, ,   100.4, ,   101.4, ,    16.5, ,   122.4, ,   281.2, ,   664.0, ,   505.3, ,  3424.2, ,   845.1, ,  1004.0, ,   218.3, ,  1067.7, ,
1946,   771.9, ,   504.3, ,   356.1, ,   485.0, ,     7.4, ,   117.8, ,    78.0, ,    16.5, ,   252.3, ,   220.4, ,   295.0, ,   449.5, ,  3554.3, ,  1781.4, ,   848.5, ,   212.4, ,   767.7, ,
1947,   561.8, ,   324.1, ,    66.8, ,   255.8, ,   119.8, ,    85.8, ,   213.9, ,     8.2, ,    68.7, ,   965.0, ,   176.1, ,   637.7, ,  3483.6, ,  1335.4, ,   442.3, ,   307.9, ,  1209.8, ,
1948,   386.4, ,   285.6, ,   311.8, ,   108.7, ,   128.7, ,    37.6, ,    57.9, ,   276.4, ,   283.9, ,   441.9, ,   700.3, ,   320.7, ,  3339.9, ,  1309.7, ,   549.1, ,   372.0, ,  1426.1, ,
1949,    89.6, ,   272.0, ,   196.9, ,   436.4, ,    53.8, ,    47.3, ,    51.6, ,    72.3, ,   163.4, ,   186.2, ,   709.1, ,   277.2, ,  2555.8, ,   682.4, ,   687.1, ,   171.2, ,  1058.7, ,
1950,    73.6, ,   715.8, ,   375.2, ,   349.5, ,   132.3, ,    17.6, ,    43.1, ,   109.9, ,    78.5, ,   602.4, ,   479.8, ,   690.2, ,  3668.0, ,  1066.6, ,   857.0, ,   170.6, ,  1160.7, ,
1951,   313.4, ,   427.2, ,   196.9, ,    67.2, ,   107.2, ,     4.8, ,    29.7, ,    13.0, ,   118.9, ,   229.1, ,   525.4, ,   285.9, ,  2318.8, ,  1430.9, ,   371.3, ,    47.5, ,   873.4, ,
1952,   697.3, ,   421.7, ,   278.7, ,   600.1, ,    65.9, ,    89.1, ,    22.4, ,    76.5, ,   189.2, ,   244.2, ,   371.9, ,   837.4, ,  3894.4, ,  1405.0, ,   944.7, ,   188.0, ,   805.4, ,
1953,   551.6, ,   323.8, ,   383.6, ,   133.4, ,   127.5, ,    43.8, ,    45.1, ,   131.6, ,   174.3, ,   499.6, ,   997.2, ,   535.4, ,  3946.9, ,  1712.7, ,   644.5, ,   220.5, ,  1671.1, ,
1954,   330.3, ,   533.7, ,   109.4, ,   226.5, ,    44.6, ,   153.3, ,    98.6, ,    45.9, ,   197.6, ,   532.3, ,   877.0, ,   754.7, ,  3903.7, ,  1399.3, ,   380.5, ,   297.8, ,  1606.8, ,
1955,   226.1, ,   234.3, ,   199.2, ,   229.4, ,    98.7, ,   100.0, ,    68.8, ,    15.6, ,   173.8, ,   524.4, ,   355.6, , -9999.9,M, -9999.9,M,  1215.1, ,   527.3, ,   184.3, ,  1053.8, ,
1956,   449.8, ,   249.4, ,   403.8, ,    49.0, , -9999.9,M, -9999.9,M,    31.5, ,    21.4, ,   183.0, ,   430.1, ,   312.1, ,   619.4, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,   925.1, ,
1957,   151.0, ,   205.6, ,   332.1, , -9999.9,M, -9999.9,M,   135.9, ,   143.3, ,    80.5, ,   179.8, ,   267.0, ,   275.5, ,   775.7, , -9999.9,M,   975.9, , -9999.9,M,   359.7, ,   722.3, ,
1958,   655.5, ,   420.7, ,   194.3, ,   198.4, ,    47.4, ,    27.7, ,     1.3, ,   145.4, ,   216.3, ,   456.9, ,   457.1, ,   581.7, ,  3402.9, ,  1851.9, ,   440.2, ,   174.4, ,  1130.4, ,
1959,   470.2, ,   243.8, ,   444.1, ,   225.4, ,    49.1, ,   202.9, ,    60.8, ,    40.4, ,   148.7, ,   180.4, ,   353.8, ,   573.0, ,  2992.5, ,  1295.7, ,   718.6, ,   304.0, ,   682.9, ,
1960,   342.4, ,   390.5, ,   350.2, ,   334.5, ,   204.1, ,    52.9, ,    12.2, ,   111.9, ,    94.9, ,   538.5, ,   466.3, ,   255.3, ,  3153.9, ,  1305.9, ,   888.9, ,   177.0, ,  1099.7, ,
1961,   637.1, ,   640.8, ,   344.4, ,   187.5, ,    76.3, ,    82.5, ,    16.1, ,    94.3, ,   129.3, ,   296.5, ,   328.3, ,   381.4, ,  3214.6, ,  1533.2, ,   608.2, ,   192.9, ,   754.2, ,
1962,   408.7, ,    80.8, ,   203.8, ,   357.7, ,    77.1, ,    72.0, ,    25.4, ,   145.8, ,   366.1, ,   516.8, ,   862.3, ,   824.7, ,  3941.2, ,   871.0, ,   638.6, ,   243.1, ,  1745.2, ,
1963,    37.9, ,   520.1, ,   321.3, ,   215.9, ,   160.9, ,    63.1, ,   138.6, ,    53.6, , -9999.9,M,   920.5, ,   598.4, ,   766.2, , -9999.9,M,  1382.7, ,   698.2, ,   255.2, , -9999.9,M,
1964,   692.4, ,   355.2, ,   409.1, ,   298.8, ,   159.0, , -9999.9,M,   262.1, ,   103.6, ,   161.1, ,   443.0, ,   394.5, , -9999.9,M, -9999.9,M,  1813.8, ,   866.9, , -9999.9,M,   998.7, ,
1965,   362.8, ,   282.0, ,    15.8, ,   193.6, ,    63.7, ,    37.7, ,    24.2, , -9999.9,M, -9999.9,M,   653.0, ,   456.2, ,   589.8, , -9999.9,M, -9999.9,M,   273.0, , -9999.9,M, -9999.9,M,
1966,   696.5, ,   341.0, ,   547.1, ,   122.9, ,   120.9, ,   132.6, ,    64.4, ,    65.2, ,   224.2, ,   529.4, ,   409.9, ,   672.6, ,  3926.7, ,  1627.3, ,   790.9, ,   262.2, ,  1163.4, ,
1967,   706.2, ,   474.7, ,   405.4, ,    52.9, ,   127.8, ,     5.2, ,    66.7, ,   112.1, ,   294.9, ,   855.3, ,   376.3, ,   614.7, ,  4092.2, ,  1853.6, ,   586.1, ,   184.0, ,  1526.5, ,
1968,   818.4, ,   282.9, ,   416.9, ,   345.3, ,    62.5, ,   101.7, ,    64.6, ,    54.0, ,   238.1, ,  1021.6, ,   662.1, ,   457.3, ,  4525.3, ,  1716.0, ,   824.6, ,   220.3, ,  1921.8, ,
1969,   265.3, ,   278.1, ,   249.7, ,   477.3, ,   110.5, ,    30.1, ,    68.4, ,   173.9, ,   325.9, ,   265.4, ,   595.0, ,   555.1, ,  3394.6, ,  1000.7, ,   837.4, ,   272.5, ,  1186.2, ,
1970, -9999.9,M,   175.5, ,   288.9, ,   347.8, ,   198.3, ,    22.7, ,    33.1, ,    58.4, ,   177.5, ,   294.2, ,   295.4, ,   484.9, , -9999.9,M, -9999.9,M,   835.1, ,   114.1, ,   767.1, ,
1971,   533.2, ,   243.7, ,   590.8, ,   341.5, ,    54.3, ,   171.1, ,    35.8, ,   307.6, ,   297.6, ,   567.0, ,   743.9, ,   382.0, ,  4268.4, ,  1261.9, ,   986.6, ,   514.5, ,  1608.5, ,
1972,   282.4, ,   397.6, ,   363.1, ,   350.2, ,    54.8, ,    80.2, ,    68.7, ,    41.0, ,   240.1, ,   135.6, ,   373.1, ,   434.5, ,  2821.2, ,  1062.0, ,   768.1, ,   189.9, ,   748.7, ,
1973,   786.2, ,   175.0, ,   284.9, ,   124.4, ,   238.3, ,   124.8, ,    66.5, ,    43.1, , -9999.9,M,   394.6, ,   309.1, ,   585.6, , -9999.9,M,  1395.7, ,   647.7, ,   234.3, , -9999.9,M,
1974,   545.1, ,   628.3, ,   390.4, ,   226.1, ,   172.4, ,   133.4, ,    97.1, ,     8.2, ,   111.9, ,   240.6, ,   404.1, ,   768.0, ,  3725.5, ,  1759.0, ,   788.9, ,   238.6, ,   756.5, ,
1975,   360.4, ,   316.6, ,   290.2, ,   149.3, ,   108.6, ,    77.6, ,    19.4, ,   209.7, ,    22.3, ,   529.6, ,  1029.8, ,   419.9, ,  3533.5, ,  1445.0, ,   548.1, ,   306.7, ,  1581.7, ,
1976,   439.8, ,   426.2, ,   473.0, ,   190.5, ,   356.9, ,   113.4, ,   125.1, ,   108.3, ,   125.6, ,   250.5, ,   271.9, ,   516.8, ,  3398.1, ,  1285.9, ,  1020.5, ,   346.7, ,   648.1, ,
1977,   120.6, ,   373.1, ,   480.9, ,   210.2, ,   147.7, ,    60.8, ,    62.2, ,    28.7, ,   126.3, ,   677.9, ,   616.4, ,   275.0, ,  3179.9, ,  1010.6, ,   838.9, ,   151.7, ,  1420.5, ,
1978,   149.0, ,   253.1, , -9999.9,M,    74.6, ,   118.4, ,    55.0, ,    10.6, ,   164.4, ,   402.3, ,   266.4, ,   234.2, , -9999.9,M, -9999.9,M,   677.1, , -9999.9,M,   230.0, ,   902.9, ,
1979,   146.3, ,   361.4, ,   174.6, ,   136.7, ,   152.8, ,    85.1, ,   132.6, ,    20.0, ,   434.7, ,   307.8, ,   299.2, ,   665.9, ,  2917.1, , -9999.9,M,   464.0, ,   237.7, ,  1041.7, ,
1980,   338.4, ,   291.8, ,   243.0, ,   289.7, ,    84.0, ,    39.9, ,    96.5, ,    67.2, ,   270.1, ,   241.0, ,   606.3, ,   664.1, ,  3232.2, ,  1296.1, ,   616.8, ,   203.6, ,  1117.5, ,
1981,   540.2, ,   453.8, ,   222.3, ,   343.9, ,   125.3, ,   144.3, ,    18.0, ,    86.4, ,   310.9, ,   386.9, ,   642.9, ,   336.2, ,  3611.2, ,  1658.1, ,   691.4, ,   248.8, ,  1340.8, ,
1982,   434.5, ,   548.5, ,   145.6, ,   294.1, ,    85.8, ,    14.8, ,    40.4, ,    72.1, ,   146.3, ,   507.0, ,   351.0, ,   414.8, ,  3055.0, ,  1319.2, ,   525.5, ,   127.3, ,  1004.4, ,
1983,   626.3, ,   532.5, ,   366.2, ,    72.2, ,    81.8, ,   134.8, ,   160.8, ,    81.6, ,   101.8, ,   281.8, ,   610.0, ,   274.9, ,  3324.8, ,  1573.6, ,   520.2, ,   377.2, ,   993.7, ,
1984,   475.6, ,   609.9, ,   317.3, ,   425.5, ,   298.1, ,   118.1, ,    22.0, ,   142.2, ,   226.7, ,   526.5, ,   414.7, ,   292.1, ,  3868.6, ,  1360.4, ,  1040.8, ,   282.2, ,  1167.9, ,
1985,   122.2, ,   356.5, ,   261.8, ,   220.0, ,   111.9, ,    43.2, ,    15.5, ,    15.4, ,    58.2, ,   533.9, ,   128.0, ,   204.4, ,  2070.9, ,   770.7, ,   593.7, ,    74.1, ,   720.1, ,
1986,   906.4, ,   188.9, ,   358.7, ,   266.3, ,   308.2, ,   124.5, ,    50.2, , -9999.9,M,    74.6, ,   279.6, ,   756.0, ,   591.3, , -9999.9,M,  1299.7, ,   933.2, , -9999.9,M,  1110.2, ,
1987,   639.9, ,   490.8, ,   439.0, ,   466.3, ,   273.1, ,   229.3, ,    47.1, ,    18.2, ,   279.6, ,   177.6, ,   765.1, ,   630.4, ,  4456.3, ,  1722.1, ,  1178.3, ,   294.6, ,  1222.3, ,
1988,   533.5, ,   358.5, ,   500.1, ,   287.9, ,   222.6, ,   146.4, ,    32.7, ,    49.1, ,   192.2, ,   248.4, ,   647.9, ,   323.0, ,  3542.2, ,  1522.3, ,  1010.5, ,   228.2, ,  1088.5, ,
1989,   463.3, ,    58.9, ,   394.4, ,   220.5, ,    63.1, ,   132.3, ,    66.6, ,    40.7, ,    19.9, ,   435.1, ,   556.2, ,   413.8, ,  2864.9, ,   845.2, ,   678.0, ,   239.7, ,  1011.2, ,
1990,   641.0, ,   334.0, ,   240.2, ,   123.2, ,    88.2, ,   145.1, ,    23.0, ,    94.3, ,    59.9, ,   953.2, ,   851.3, ,   575.0, ,  4128.3, ,  1388.8, ,   451.6, ,   262.3, ,  1864.4, ,
1991,   332.8, ,   411.5, ,   122.7, ,   152.4, ,   148.5, ,    64.9, ,    55.6, ,   330.5, ,    13.0, ,    96.7, ,   917.7, ,   575.8, ,  3221.9, ,  1319.3, ,   423.6, ,   450.9, ,  1027.3, ,
1992,   895.3, ,   437.4, ,    57.3, ,   205.2, ,   106.5, ,    68.2, ,    13.7, ,    78.3, ,   184.4, ,   755.4, ,   425.0, ,   302.0, ,  3528.6, ,  1908.5, ,   368.9, ,   160.1, ,  1364.9, ,
1993,   180.6, ,   144.4, ,   539.1, ,   440.1, ,   226.4, ,   102.4, ,    27.3, ,   100.4, ,     6.9, ,   161.7, ,   374.4, ,   587.4, ,  2891.0, ,   627.0, ,  1205.5, ,   230.1, ,   543.0, ,
1994,   287.8, ,   867.4, ,   344.7, ,   184.4, ,   161.8, ,   100.9, ,    37.2, ,    80.9, ,   196.0, ,   660.9, ,   664.4, ,   820.7, ,  4407.0, ,  1742.6, ,   690.8, ,   219.0, ,  1521.2, ,
1995,   336.6, ,   254.3, ,   244.3, ,   193.2, ,    17.7, ,   117.8, ,    65.6, ,    99.7, ,    56.9, ,   537.7, ,   770.1, ,   558.9, ,  3253.0, ,  1411.5, ,   455.3, ,   283.2, ,  1364.8, ,
1996,   583.7, ,   356.0, ,   237.4, ,   632.2, ,   137.4, ,   139.4, ,    27.4, ,    98.9, ,    98.5, ,   415.5, ,   327.9, ,   561.3, ,  3615.8, ,  1498.6, ,  1007.1, ,   265.7, ,   841.9, ,
1997,   413.5, ,   289.8, ,   568.7, ,   264.6, ,   232.0, ,   143.7, ,   119.6, ,   206.8, ,   280.5, ,   662.2, ,   472.8, ,   855.2, ,  4509.5, ,  1264.6, ,  1065.3, ,   470.1, ,  1415.5, ,
1998,   713.2, ,   490.6, ,   220.7, ,   182.8, ,    70.5, ,    38.2, ,   150.3, ,    38.0, ,    83.0, ,   353.1, ,   516.7, ,   681.5, ,  3538.4, ,  2058.9, ,   474.0, ,   226.4, ,   952.8, ,
1999,   403.5, ,   817.0, ,   454.6, ,   152.0, ,   122.0, ,    89.9, ,    12.4, ,   111.3, ,   128.6, ,   282.2, ,   677.3, ,   400.8, ,  3651.6, ,  1902.1, ,   728.7, ,   213.6, ,  1088.1, ,
2000,   338.5, ,   292.5, ,   343.9, ,   297.7, ,   157.3, ,    57.2, ,   115.8, ,   120.3, ,   101.3, ,   414.7, ,   337.1, ,   260.6, ,  2836.8, ,  1031.7, ,   798.9, ,   293.3, ,   853.2, ,
2001,   374.4, ,   171.8, ,   339.7, ,   286.4, ,   204.4, ,   102.8, ,    12.6, ,   286.8, ,   189.0, ,   470.0, ,   880.0, ,   524.6, ,  3842.8, ,   806.8, ,   830.6, ,   402.3, ,  1539.1, ,
2002,   473.6, ,   360.6, ,   277.8, ,   162.3, ,   123.7, ,   153.9, ,    36.1, ,    19.1, ,   182.9, ,    76.9, ,   776.0, ,   556.0, ,  3198.8, ,  1358.8, ,   563.8, ,   209.1, ,  1035.8, ,
2003,   652.5, ,    96.6, ,   491.6, ,   374.7, ,   157.8, ,   102.1, ,   109.9, ,    78.9, ,   127.6, ,   602.5, ,   341.1, ,   593.8, ,  3729.1, ,  1305.1, ,  1024.1, ,   290.9, ,  1071.3, ,
2004,   535.8, ,   205.3, ,   322.2, ,    60.6, ,    61.3, ,    90.4, ,    76.6, , -9999.9,M,   186.6, ,   374.1, ,   705.2, , -9999.9,M, -9999.9,M,  1334.9, ,   444.1, , -9999.9,M,  1265.9, ,
2005,   459.9, ,   124.9, ,   417.9, ,   362.2, ,   197.1, ,    60.0, ,   225.0, ,   101.1, ,   141.0, ,   765.5, ,   402.0, ,   538.8, ,  3795.6, , -9999.9,M,   977.3, ,   386.2, ,  1308.5, ,
2006,   672.7, ,   216.3, ,   339.0, ,   256.0, ,   112.3, ,    56.0, ,    63.7, ,    10.6, ,    70.2, ,   200.7, ,   661.0, ,   778.8, ,  3437.2, ,  1427.9, ,   707.2, ,   130.3, ,   931.8, ,
2007,   579.2, ,   327.1, ,   610.8, ,   384.7, ,    95.5, ,   141.4, ,   161.0, ,    90.2, ,   132.3, ,   557.3, ,   449.3, ,   606.0, ,  4134.7, ,  1685.0, ,  1090.9, ,   392.5, ,  1139.0, ,
2008,   416.9, ,   290.3, ,   406.1, ,    77.7, ,    64.1, ,    53.6, ,    78.7, ,   218.0, ,    31.4, ,   411.7, ,   502.8, ,   286.0, ,  2837.0, ,  1313.1, ,   547.8, ,   350.2, ,   945.9, ,
2009,   316.3, ,   116.0, ,   287.7, ,   164.2, ,   134.7, ,    44.8, ,    13.0, ,    65.0, ,   344.3, ,   438.7, ,   830.6, ,   248.0, ,  3003.2, ,   718.2, ,   586.6, ,   122.8, ,  1613.5, ,
2010,   542.8, ,   316.2, ,   490.5, ,   225.6, ,   125.4, ,    96.3, ,     1.8, ,    25.6, ,   520.7, ,   617.4, ,   333.5, ,   600.0, ,  3896.0, ,  1107.0, ,   841.5, ,   123.7, ,  1471.6, ,
2011,   289.2, ,   282.4, ,   461.1, ,   243.3, ,   145.3, ,    44.0, ,    65.7, ,    99.5, ,   531.7, ,   326.0, ,   829.4, ,   342.6, ,  3660.2, ,  1171.6, ,   849.7, ,   209.2, ,  1687.1, ,
