1931,    69.4, ,    36.2, ,     3.1, ,    27.9, ,    62.0, ,    84.5, ,    85.1, ,    45.2, ,   118.1, ,    92.1, ,    26.5, ,    83.1, ,   733.1, ,   156.9, ,    93.0, ,   214.8, ,   236.7, ,
1932,    67.8, ,    45.2, ,   118.5, ,    32.2, ,    31.9, ,    92.2, ,    96.7, ,   117.4, ,    88.9, ,    57.8, ,    48.6, ,    62.1, ,   859.2, ,   196.2, ,   182.5, ,   306.3, ,   195.2, ,
1933,   105.7, ,    89.2, ,    87.4, ,    35.9, ,    43.6, ,   109.1, ,    74.1, ,    82.3, ,   114.1, ,    62.1, ,    86.6, ,   123.7, ,  1013.7, ,   256.9, ,   166.8, ,   265.5, ,   262.8, ,
1934,    60.2, ,   102.7, ,    65.7, ,    62.4, ,    35.8, ,    96.1, ,    71.4, ,    50.0, ,    35.2, ,    41.5, ,    93.6, ,    57.4, ,   772.1, ,   286.6, ,   164.0, ,   217.5, ,   170.4, ,
1935,    96.8, ,    36.4, ,    45.2, ,    35.3, ,    18.3, ,    95.1, ,   123.7, ,    62.9, ,    48.2, ,    64.8, ,    72.9, ,    57.2, ,   756.7, ,   190.6, ,    98.8, ,   281.8, ,   185.8, ,
1936,   154.3, ,    67.0, ,    43.7, ,    93.6, ,   111.0, ,    99.8, ,    66.8, ,    46.0, ,    41.2, ,    80.1, ,    58.9, ,    87.8, ,   950.3, ,   278.5, ,   248.4, ,   212.6, ,   180.2, ,
1937,    75.3, ,    57.0, ,    57.2, , -9999.9,M,    65.4, ,    83.6, ,    86.8, ,   149.0, ,    94.0, ,   108.5, ,   115.0, ,    78.6, , -9999.9,M,   220.1, , -9999.9,M,   319.5, ,   317.5, ,
1938,    82.7, ,    39.1, ,    21.2, ,    85.1, ,    37.0, ,    65.2, ,   154.7, ,   179.7, ,    88.3, ,    41.3, ,    42.9, ,    78.6, ,   915.8, ,   200.3, ,   143.2, ,   399.6, ,   172.6, ,
1939,    45.2, ,   144.8, ,    54.3, ,    28.5, ,    31.4, ,    50.3, ,   191.6, ,   127.3, ,    84.5, ,    81.5, ,    32.2, ,    55.1, ,   926.8, ,   268.7, ,   114.1, ,   369.2, ,   198.3, ,
1940,    60.4, ,    36.2, ,    57.1, ,    32.7, ,    54.0, ,   117.2, ,    46.5, ,    20.2, ,    48.0, ,    52.8, ,   122.1, ,    66.1, ,   713.3, ,   151.7, ,   143.8, ,   184.0, ,   222.9, ,
1941,    48.2, ,    54.4, ,    60.4, ,    49.7, ,    60.6, ,    62.4, ,    47.0, ,   102.8, ,   123.1, ,   123.8, ,    89.6, ,    68.3, ,   890.3, ,   168.7, ,   170.7, ,   212.1, ,   336.6, ,
1942,    56.7, ,   130.0, ,    72.4, ,    15.9, ,    39.2, ,   106.2, ,    91.7, ,    31.4, ,    54.1, ,    53.1, ,    54.8, ,    75.6, ,   781.0, ,   255.0, ,   127.4, ,   229.3, ,   162.0, ,
1943,    90.7, ,    57.5, ,    78.5, ,    42.2, ,    37.7, ,    78.7, ,   100.6, ,    97.5, ,    27.9, ,    87.7, ,    38.5, ,    49.4, ,   786.9, ,   223.7, ,   158.5, ,   276.7, ,   154.2, ,
1944,    48.6, ,    75.4, ,    39.3, ,    15.1, ,    66.3, ,    83.9, ,    68.6, ,    49.1, ,    74.6, ,    79.9, ,    51.9, ,    88.7, ,   741.4, ,   173.4, ,   120.7, ,   201.6, ,   206.3, ,
1945,   175.0, ,    51.7, ,    62.0, ,    88.9, ,    76.1, ,   110.7, ,   150.5, ,    56.1, ,   104.5, ,    51.1, ,    62.2, ,    56.3, ,  1045.0, ,   315.4, ,   227.0, ,   317.3, ,   217.8, ,
1946,    97.7, ,   121.5, ,    67.7, , -9999.9,M,    97.4, ,    73.1, ,   147.2, ,    55.7, ,    46.6, ,    68.1, ,    53.9, ,    63.0, , -9999.9,M,   275.5, , -9999.9,M,   276.0, ,   168.6, ,
1947,    38.3, ,    62.5, ,    36.4, ,    59.0, ,   134.0, ,   117.9, ,   158.1, ,    12.9, ,    86.0, ,    31.1, , -9999.9,M, -9999.9,M, -9999.9,M,   163.7, ,   229.4, ,   288.9, , -9999.9,M,
1948,    29.9, ,    35.1, ,    48.6, ,    37.1, ,   110.1, ,    45.7, ,    76.6, ,    76.6, ,    75.9, ,   110.6, ,    80.8, ,    50.6, ,   777.7, , -9999.9,M,   195.9, ,   198.9, ,   267.3, ,
1949,    44.1, ,    60.6, ,    35.2, ,     5.2, ,    81.8, ,    68.0, ,    60.1, ,   114.9, ,    78.1, ,    27.9, , -9999.9,M,    31.7, , -9999.9,M,   155.3, ,   122.2, ,   242.9, , -9999.9,M,
1950,    53.9, ,    77.7, ,    39.4, , -9999.9,M,    42.2, ,   153.7, ,   105.2, ,    46.7, ,    44.0, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,   163.3, , -9999.9,M,   305.5, , -9999.9,M,
1951,    88.8, ,   119.5, , -9999.9,M,   112.7, ,    63.2, ,    70.5, ,   129.2, ,   131.9, ,    57.2, ,    66.2, ,   125.4, ,   153.7, , -9999.9,M, -9999.9,M, -9999.9,M,   331.6, ,   248.8, ,
1952,   140.7, ,   127.9, ,    63.5, ,    34.7, ,    76.6, ,   108.6, ,    78.6, ,    90.0, ,    94.7, ,   197.8, ,    67.9, ,    18.9, ,  1100.2, ,   422.2, ,   174.9, ,   277.3, ,   360.5, ,
1953,    99.0, ,   114.1, ,   192.8, ,   111.5, ,    39.3, ,    54.9, ,   217.1, ,    72.8, ,   100.1, ,    40.5, ,   145.2, ,   137.2, ,  1324.5, ,   232.1, ,   343.6, ,   344.8, ,   285.8, ,
1954,    67.7, ,    96.3, ,    72.6, ,   170.7, ,    82.9, ,    96.0, ,   253.6, ,   159.6, , -9999.9,M,   107.9, ,   135.0, ,   205.6, , -9999.9,M,   301.2, ,   326.2, ,   509.2, , -9999.9,M,
1955,   109.7, ,    75.3, ,   145.8, ,    38.2, ,   100.1, ,    47.0, ,    42.6, ,   119.9, ,   222.5, ,    32.7, ,    44.9, ,    52.0, ,  1030.6, ,   390.7, ,   284.0, ,   209.5, ,   300.1, ,
1956,   153.2, ,    43.3, ,    52.0, ,    37.4, ,    78.4, ,    91.5, ,    84.8, ,    69.7, ,   107.2, ,    57.2, ,    93.7, ,   102.7, ,   971.0, ,   248.5, ,   167.8, ,   245.9, ,   258.1, ,
1957,    84.5, ,    87.7, ,    44.1, ,    59.5, ,    42.2, ,   162.5, ,   245.8, ,    24.4, ,   201.6, ,    86.5, ,   168.0, ,   133.8, ,  1340.6, ,   274.9, ,   145.7, ,   432.7, ,   456.1, ,
1958,   143.2, ,   128.0, ,    88.4, ,    95.3, ,    74.9, ,   214.3, ,   191.3, ,   193.7, ,    72.3, ,    58.9, ,   117.3, ,    51.6, ,  1429.2, ,   404.9, ,   258.6, ,   599.3, ,   248.6, ,
1959,    55.0, ,    60.4, ,   124.0, ,    70.2, ,    51.7, ,   150.2, ,   117.2, ,    91.5, ,    57.0, ,    74.9, ,   153.3, ,    45.7, ,  1051.2, ,   167.1, ,   245.9, ,   358.9, ,   285.2, ,
1960,    84.6, ,   100.4, ,    47.8, ,    61.1, ,    42.9, ,    91.4, ,    74.5, ,    21.6, ,    84.4, ,    46.3, ,    66.6, ,    57.1, ,   778.6, ,   230.7, ,   151.8, ,   187.5, ,   197.3, ,
1961,   100.0, ,    78.5, ,   112.0, ,    45.1, ,   165.1, ,   115.4, ,    76.4, ,   145.2, , -9999.9,M,    75.3, , -9999.9,M, -9999.9,M, -9999.9,M,   235.6, ,   322.2, ,   337.0, , -9999.9,M,
1962,    81.2, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,   114.1, ,    59.0, , -9999.9,M,   151.7, ,   130.6, ,   105.7, ,   153.0, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,   388.0, ,
1963,    99.1, ,    80.8, ,    65.5, ,    81.7, ,    97.1, ,   102.3, ,   101.4, ,   128.1, ,   132.8, ,   127.0, ,   110.6, ,    35.9, ,  1162.3, ,   332.9, ,   244.3, ,   331.9, ,   370.3, ,
1964,    83.2, ,    47.1, ,   128.0, ,    38.0, ,    89.5, ,   112.4, ,   176.6, ,    71.7, ,    42.6, ,    61.7, ,    60.3, ,   111.0, ,  1022.2, ,   166.2, ,   255.5, ,   360.8, ,   164.7, ,
1965,    71.3, ,    51.2, ,    39.3, ,    27.2, ,    97.8, ,    58.2, ,    89.0, ,   127.0, ,   117.0, ,   124.1, ,   105.3, ,    69.6, ,   977.1, ,   233.5, ,   164.3, ,   274.3, ,   346.4, ,
1966,    91.7, ,    42.0, ,    95.2, ,    55.4, ,    42.4, ,    36.2, ,   134.3, ,    73.2, ,   109.5, ,   146.7, ,   133.0, ,   108.3, ,  1067.9, ,   203.3, ,   193.0, ,   243.7, ,   389.3, ,
1967,    91.9, ,    99.6, ,    29.6, ,    26.4, ,    98.2, ,    75.6, ,    85.6, ,   195.5, ,   156.7, ,    86.5, ,    93.7, ,   126.0, ,  1165.4, ,   299.8, ,   154.2, ,   356.7, ,   337.0, ,
1968,   101.9, ,    70.8, ,   107.5, ,    55.1, ,    21.4, ,    61.3, ,   119.8, ,    94.0, ,    43.4, ,    84.5, ,    73.3, ,   149.1, ,   981.8, ,   298.6, ,   184.0, ,   275.0, ,   201.1, ,
1969,   109.8, ,    48.1, ,    64.3, ,    59.5, ,    97.2, ,    66.0, ,   126.1, ,   119.5, ,   173.8, ,    65.2, ,   139.4, ,   122.4, ,  1191.2, ,   306.9, ,   220.9, ,   311.6, ,   378.4, ,
1970,    36.4, ,    86.2, ,    75.5, ,    98.3, ,   131.3, ,   116.3, ,    96.0, ,   122.8, ,   119.0, ,   152.4, ,    80.9, ,    63.0, ,  1178.1, ,   245.0, ,   305.2, ,   335.1, ,   352.3, ,
1971,    64.3, ,    76.2, ,   108.3, ,   135.6, ,    60.2, ,    31.7, ,   116.1, ,   210.7, ,    81.6, ,   107.3, ,   113.4, ,    93.0, ,  1198.3, ,   203.4, ,   304.2, ,   358.5, ,   302.2, ,
1972,    47.6, ,    75.3, ,   169.0, ,    27.8, ,    54.2, ,    94.4, ,   151.4, ,   158.5, ,   171.9, ,    99.7, ,    69.9, ,   111.8, ,  1231.4, ,   215.9, ,   251.0, ,   404.2, ,   341.5, ,
1973,    54.9, ,    90.8, ,    52.6, ,   129.6, ,   160.9, ,   146.2, ,    95.6, ,   233.6, ,    74.4, ,    72.0, ,    34.4, ,   157.3, ,  1302.4, ,   257.4, ,   343.2, ,   475.5, ,   180.9, ,
1974,    73.2, ,    38.8, ,   118.2, ,   109.8, ,   106.1, ,    58.7, ,   104.0, ,    94.8, ,   139.8, ,    97.6, ,   114.4, ,   139.9, ,  1195.2, ,   269.3, ,   334.1, ,   257.5, ,   351.8, ,
1975,    79.9, ,    48.1, ,    88.8, ,    81.4, ,    45.0, ,    92.8, ,   178.6, ,    80.2, ,    65.2, ,    35.0, ,    80.6, ,   106.1, ,   981.6, ,   267.9, ,   215.1, ,   351.6, ,   180.8, ,
1976,    77.8, ,    96.2, ,    83.3, ,    60.1, ,   127.6, ,    64.1, ,    56.1, ,   182.2, ,    77.5, ,   123.8, ,   108.8, ,   159.5, ,  1217.1, ,   280.1, ,   271.0, ,   302.5, ,   310.2, ,
1977,    53.2, ,    88.9, ,    55.7, ,    70.3, ,    72.5, ,   136.1, ,    92.8, ,    53.6, ,    59.0, ,   144.0, ,    50.6, ,    81.8, ,   958.3, ,   301.6, ,   198.4, ,   282.5, ,   253.6, ,
1978,    90.6, ,    42.2, ,    84.0, ,    88.1, ,    72.1, ,    90.5, ,   110.5, ,    65.3, ,    54.0, ,    71.2, ,   112.3, ,   109.0, ,   989.8, ,   214.7, ,   244.2, ,   266.3, ,   237.5, ,
1979,    84.2, ,    38.9, ,   103.9, ,   156.7, ,    74.8, ,   118.7, ,   116.7, ,    77.6, ,   172.5, ,    52.3, ,    55.4, ,   124.0, ,  1175.7, ,   232.1, ,   335.3, ,   313.1, ,   280.2, ,
1980,   105.3, ,    32.0, ,   102.3, ,    48.4, ,    73.5, ,    92.9, ,   226.7, ,   215.6, ,   141.0, ,   123.5, ,   101.1, ,   153.6, ,  1415.8, ,   261.3, ,   224.2, ,   535.1, ,   365.6, ,
1981,    98.3, ,    54.1, ,    98.9, ,    82.7, ,   109.1, ,   127.8, ,   104.4, ,   117.3, ,    96.4, ,   147.3, ,    70.3, ,   122.6, ,  1229.2, ,   305.9, ,   290.8, ,   349.5, ,   314.0, ,
1982,   106.2, ,    81.1, ,    64.2, , -9999.9,M,    21.8, ,   105.5, ,    72.9, , -9999.9,M, -9999.9,M,    27.6, ,   127.1, ,   115.4, , -9999.9,M,   309.9, , -9999.9,M, -9999.9,M, -9999.9,M,
1983,    88.7, ,    93.1, ,    87.8, ,   129.7, ,   123.8, ,    84.1, ,   119.3, ,    59.3, , -9999.9,M,    65.6, ,   200.2, ,   134.5, , -9999.9,M,   297.2, ,   341.3, ,   262.6, , -9999.9,M,
1984, -9999.9,M,    91.3, ,    78.9, ,    61.0, ,   131.4, ,   103.4, ,   150.1, ,   111.3, ,    52.5, ,    51.7, ,   132.4, ,    76.9, , -9999.9,M, -9999.9,M,   271.2, ,   364.7, ,   236.6, ,
1985,    35.8, ,    68.6, ,    81.1, ,    28.5, ,    97.8, ,   110.5, ,   275.9, ,    86.2, ,   103.9, ,    95.0, ,    91.7, ,    62.6, ,  1137.5, ,   181.2, ,   207.4, ,   472.5, ,   290.6, ,
1986,   152.7, ,    45.9, ,    63.8, ,   101.5, ,   141.6, ,   119.0, ,   153.6, , -9999.9,M,   106.6, ,    88.7, , -9999.9,M,    74.0, , -9999.9,M,   261.3, ,   306.9, , -9999.9,M, -9999.9,M,
1987,    67.9, ,    16.2, ,    28.0, ,    60.3, ,    67.7, ,   147.2, ,   161.5, ,    67.8, ,    85.3, ,    86.7, , -9999.9,M,   120.8, , -9999.9,M,   158.1, ,   155.9, ,   376.5, , -9999.9,M,
1988,   116.5, , -9999.9,M, -9999.9,M,    82.1, ,    82.2, ,   155.0, ,    57.5, , -9999.9,M,    87.3, , -9999.9,M,    93.8, ,    86.9, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,
1989,    34.3, ,    30.3, ,    72.7, ,    46.4, ,    84.4, ,    81.1, ,    86.9, ,   122.2, ,    51.0, ,    64.6, ,    77.0, ,    32.0, ,   782.8, ,   151.5, ,   203.4, ,   290.2, ,   192.6, ,
1990,    67.8, ,    60.6, ,    29.7, ,    42.1, ,    78.7, ,    53.8, ,   126.8, ,   142.7, ,   111.1, ,   195.5, ,    96.8, ,    63.1, ,  1068.7, ,   160.4, ,   150.5, ,   323.3, ,   403.3, ,
1991,    51.6, ,    41.6, ,    92.7, ,    38.8, ,   111.6, ,    22.3, ,   107.1, ,   107.2, ,    92.6, ,   170.3, ,    55.4, ,    67.6, ,   958.8, ,   156.4, ,   243.2, ,   236.5, ,   318.3, ,
1992,    81.7, ,    61.1, ,    33.6, ,    92.8, ,    39.9, ,   158.7, ,   139.7, ,   135.6, ,   103.3, ,    94.8, ,    72.3, ,    90.5, ,  1103.9, ,   210.4, ,   166.3, ,   434.0, ,   270.3, ,
1993,    51.0, ,    99.4, ,    68.1, ,   103.0, ,   116.2, ,    76.6, ,   107.0, ,   141.4, ,   119.4, ,   146.7, ,    88.8, ,   110.1, ,  1227.6, ,   241.0, ,   287.3, ,   324.9, ,   354.8, ,
1994,   155.3, ,    44.2, ,    68.9, ,    87.5, ,   129.0, ,   115.9, ,   115.9, ,    76.7, ,   106.7, ,    67.3, ,   137.8, ,    71.9, ,  1177.2, ,   309.7, ,   285.4, ,   308.4, ,   311.9, ,
1995,   183.2, ,   123.3, ,    93.6, ,    76.3, ,    66.0, ,    81.6, ,   141.1, ,    73.5, , -9999.9,M,   116.6, ,   127.1, ,    42.0, , -9999.9,M,   378.4, ,   236.0, ,   296.2, , -9999.9,M,
1996,   112.8, ,    83.2, ,    43.3, ,    95.1, ,    45.3, ,    51.5, ,   134.0, ,    47.4, ,    42.2, ,    99.5, ,    78.8, ,    81.0, ,   914.0, ,   238.1, ,   183.6, ,   232.9, ,   220.4, ,
1997,   108.4, ,    93.0, ,    47.1, ,    35.8, ,   126.9, ,    64.5, ,    46.7, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,   282.4, ,   209.9, , -9999.9,M, -9999.9,M,
1998, -9999.9,M, -9999.9,M, -9999.9,M,    46.8, ,    71.6, ,   109.6, ,   185.3, ,    88.4, ,   133.5, ,    92.0, ,    91.1, ,    81.7, , -9999.9,M, -9999.9,M, -9999.9,M,   383.3, ,   316.6, ,
1999,    77.6, ,    60.0, ,    84.2, ,    60.8, ,    58.1, ,    81.8, ,   115.2, ,    80.1, ,   128.5, ,    85.5, ,   121.2, ,    54.8, ,  1007.8, ,   219.3, ,   203.1, ,   277.1, ,   335.2, ,
2000,    83.6, ,    85.2, ,    80.6, ,    77.3, ,   131.8, ,    71.0, ,   178.9, ,   100.0, ,    34.2, ,    81.2, ,    67.8, ,   101.9, ,  1093.5, ,   223.6, ,   289.7, ,   349.8, ,   183.3, ,
2001,    31.3, ,    71.6, ,    41.9, ,    35.8, ,    75.9, ,   115.1, ,   112.1, ,   136.5, ,    65.5, ,   103.1, ,    61.1, ,    54.5, ,   904.4, ,   204.8, ,   153.6, ,   363.8, ,   229.7, ,
2002,    41.9, ,   102.7, ,    71.0, ,    52.6, ,    86.9, ,    86.0, ,   106.9, ,    69.0, ,    92.1, ,    48.9, ,   112.9, ,    93.2, ,   964.0, ,   199.1, ,   210.5, ,   261.8, ,   253.9, ,
2003,    16.4, ,   107.3, ,    63.8, ,    55.4, ,    58.8, ,   107.2, ,   120.9, ,    86.7, ,    27.7, ,   173.1, ,   137.3, ,   131.0, ,  1085.5, ,   216.9, ,   177.9, ,   314.8, ,   338.2, ,
2004,    50.9, ,    20.0, ,    77.6, ,    47.0, ,    88.8, ,   101.8, ,   193.0, ,   170.8, ,   148.3, ,    70.7, ,    90.4, ,   142.4, ,  1201.5, ,   201.9, ,   213.3, ,   465.6, ,   309.3, ,
2005,    36.4, ,    63.2, ,   107.9, ,    86.3, ,    41.3, ,    81.3, ,    90.1, ,   141.1, ,   113.3, ,    69.1, ,   156.1, ,   169.3, ,  1155.5, ,   242.1, ,   235.5, ,   312.5, ,   338.6, ,
2006,   152.4, ,    74.9, ,    28.5, ,    39.0, ,   100.5, ,    96.9, ,    98.9, ,    44.7, ,   146.1, ,    97.8, ,    91.5, ,    97.7, ,  1068.9, ,   396.7, ,   168.0, ,   240.5, ,   335.3, ,
2007,    75.7, ,    44.1, ,    90.3, ,    63.2, ,    50.6, ,    79.4, ,   102.3, ,   136.9, ,    78.5, ,    89.4, ,   206.5, ,    84.6, ,  1101.6, ,   217.5, ,   204.1, ,   318.6, ,   374.4, ,
2008,    63.8, ,   103.5, ,   113.0, ,    80.1, ,    71.8, ,   118.9, ,    88.0, ,   105.2, ,   152.2, ,    76.6, ,   123.2, ,   100.9, ,  1197.2, ,   251.9, ,   264.9, ,   312.1, ,   352.0, ,
2009,   104.2, ,    73.4, ,    52.1, ,    94.2, ,   117.2, ,    90.9, ,   124.5, ,    75.8, ,    53.4, ,   135.2, ,    59.9, ,   102.1, ,  1082.9, ,   278.5, ,   263.5, ,   291.1, ,   248.6, ,
2010,    49.5, ,    33.1, ,    58.0, ,    85.0, ,   124.2, ,   107.2, ,   126.5, ,    14.4, ,   207.1, ,   117.9, ,    92.9, ,   104.3, ,  1120.4, ,   184.8, ,   267.3, ,   248.0, ,   418.0, ,
